date,IRP
2023-05-30,27.63652
2023-05-31,27.0442
2023-06-01,25.07945
2023-06-02,25.9607
2023-06-03,11.45622
2023-06-04,12.36636
2023-06-05,22.97023
2023-06-06,12.32302
2023-06-07,23.75036
2023-06-08,23.69257
2023-06-09,23.07136
2023-06-10,12.30858
2023-06-11,12.03409
2023-06-12,24.60271
2023-06-13,26.1774
2023-06-14,24.06818
2023-06-15,27.01531
2023-06-16,25.10835
2023-06-17,11.84628
2023-06-18,12.04854
2023-06-19,23.27362
2023-06-20,27.14533
2023-06-21,28.18549
2023-06-22,25.71511
2023-06-23,23.18694
2023-06-24,10.21381
2023-06-25,11.05171
2023-06-26,22.21901
2023-06-27,24.6605
2023-06-28,25.05056
2023-06-29,25.70066
2023-06-30,20.45651
2023-07-01,10.37272
2023-07-02,10.22825
2023-07-03,21.90118
2023-07-04,24.02484
2023-07-05,24.8772
2023-07-06,24.1982
2023-07-07,22.06009
2023-07-08,9.88153
2023-07-09,10.6761
2023-07-10,23.64923
2023-07-11,23.53366
2023-07-12,24.58826
2023-07-13,23.21583
2023-07-14,19.44524
2023-07-15,10.08379
2023-07-16,12.16411
2023-07-17,20.86102
2023-07-18,23.10026
2023-07-19,22.36347
2023-07-20,23.3603
2023-07-21,20.9477
2023-07-22,9.86709
2023-07-23,10.04045
2023-07-24,20.49985
2023-07-25,24.24154
2023-07-26,22.33458
2023-07-27,19.84975
2023-07-28,21.27997
2023-07-29,9.72262
2023-07-30,10.66165
2023-07-31,21.97341
2023-08-01,23.31696
2023-08-02,21.1644
2023-08-03,19.69084
2023-08-04,17.40826
2023-08-05,9.73707
2023-08-06,10.09823
2023-08-07,19.47414
2023-08-08,20.49985
2023-08-09,20.12424
2023-08-10,19.05518
2023-08-11,19.56082
2023-08-12,10.90725
2023-08-13,11.13839
2023-08-14,20.64432
2023-08-15,12.03409
2023-08-16,22.00231
2023-08-17,23.02802
2023-08-18,20.31204
2023-08-19,9.82375
2023-08-20,10.43051
2023-08-21,20.86102
2023-08-22,21.88673
2023-08-23,22.85466
2023-08-24,22.59462
2023-08-25,20.86102
2023-08-26,10.6761
2023-08-27,11.06616
2023-08-28,23.41808
2023-08-29,24.47269
2023-08-30,23.90927
2023-08-31,22.76798
2023-09-01,19.50303
2023-09-02,10.70499
2023-09-03,11.19618
2023-09-04,21.40999
2023-09-05,26.16295
2023-09-06,22.71019
2023-09-07,23.9815
2023-09-08,19.32967
2023-09-09,10.34383
2023-09-10,11.49956
2023-09-11,20.39872
2023-09-12,22.27679
2023-09-13,22.30569
2023-09-14,20.47096
2023-09-15,19.63305
2023-09-16,9.36145
2023-09-17,11.34065
2023-09-18,18.50621
2023-09-19,20.57208
2023-09-20,20.83212
2023-09-21,22.30569
2023-09-22,16.61369
2023-09-23,8.75469
2023-09-24,9.95377
2023-09-25,21.07772
2023-09-26,19.74862
2023-09-27,17.0182
2023-09-28,8.97139
2023-09-29,9.01473
2023-09-30,8.82692
2023-10-01,9.66483
2023-10-02,10.70499
2023-10-03,11.23952
2023-10-04,21.8145
2023-10-05,20.32649
2023-10-06,20.12424
2023-10-07,10.40161
2023-10-08,11.5718
2023-10-09,11.68737
2023-10-10,22.88355
2023-10-11,23.44698
2023-10-12,21.80005
2023-10-13,19.14186
2023-10-14,10.40161
2023-10-15,11.60069
2023-10-16,22.75353
2023-10-17,25.22392
2023-10-18,23.5481
2023-10-19,24.18376
2023-10-20,21.25108
2023-10-21,10.56053
2023-10-22,11.65848
2023-10-23,22.60907
2023-10-24,27.57873
2023-10-25,27.41982
2023-10-26,25.65732
2023-10-27,22.73909
2023-10-28,9.93932
2023-10-29,10.12713
2023-10-30,24.32822
2023-10-31,24.68939
2023-11-01,24.06818
2023-11-02,25.42617
2023-11-03,26.72637
2023-11-04,13.47876
2023-11-05,12.74198
2023-11-06,25.61398
2023-11-07,24.70384
2023-11-08,26.53857
2023-11-09,24.24154
2023-11-10,21.91563
2023-11-11,10.41606
2023-11-12,11.80294
2023-11-13,25.54175
2023-11-14,25.85957
2023-11-15,28.66223
2023-11-16,31.17596
2023-11-17,33.21294
2023-11-18,13.83993
2023-11-19,19.99422
2023-11-20,34.77318
2023-11-21,37.0991
2023-11-22,34.38312
2023-11-23,33.11181
2023-11-24,33.71857
2023-11-25,15.53019
2023-11-26,16.81594
2023-11-27,34.91765
2023-11-28,37.95145
2023-11-29,39.2661
2023-11-30,36.62236
2023-12-01,33.41519
2023-12-02,17.37937
2023-12-03,21.04882
2023-12-04,41.6787
2023-12-05,45.30482
2023-12-06,45.79601
2023-12-07,41.88095
2023-12-08,37.99479
2023-12-09,24.06818
2023-12-10,23.21583
2023-12-11,43.60011
2023-12-12,52.57151
2023-12-13,47.5874
2023-12-14,47.41404
2023-12-15,50.41895
2023-12-16,26.59635
2023-12-17,27.70875
2023-12-18,45.57931
2023-12-19,53.77058
2023-12-20,68.50621
2023-12-21,58.88471
2023-12-22,60.54608
2023-12-23,29.42791
2023-12-24,35.39439
2023-12-25,39.19387
2023-12-26,82.31724
2023-12-27,100.0
2023-12-28,95.83935
2023-12-29,82.96735
2023-12-30,27.11644
2023-12-31,24.02484
2024-01-01,20.64432
2024-01-02,41.11528
2024-01-03,38.81826
2024-01-04,34.74429
2024-01-05,33.21294
2024-01-06,18.79514
2024-01-07,18.20283
2024-01-08,31.36376
2024-01-09,33.27073
2024-01-10,34.96099
2024-01-11,35.22103
2024-01-12,31.29153
2024-01-13,17.13377
2024-01-14,19.15631
2024-01-15,52.64374
2024-01-16,56.37099
2024-01-17,56.60213
2024-01-18,59.66483
2024-01-19,54.5796
2024-01-20,31.52268
2024-01-21,32.60618
2024-01-22,73.69257
2024-01-23,77.49205
2024-01-24,75.77289
2024-01-25,75.65732
2024-01-26,60.93614
2024-01-27,37.73475
2024-01-28,38.76047
2024-01-29,62.98757
2024-01-30,63.99884
2024-01-31,61.28286
2024-02-01,52.84599
2024-02-02,48.69979
2024-02-03,29.58682
2024-02-04,30.19358
2024-02-05,50.4045
2024-02-06,48.93094
2024-02-07,43.81681
2024-02-08,43.0078
2024-02-09,26.29297
2024-02-10,27.99768
2024-02-11,29.81797
2024-02-12,30.51141
2024-02-13,60.71944
2024-02-14,56.93441
2024-02-15,54.5796
2024-02-16,50.73678
2024-02-17,28.72002
2024-02-18,28.30106
2024-02-19,50.47674
2024-02-20,59.10141
2024-02-21,57.62785
2024-02-22,53.81392
2024-02-23,58.76914
2024-02-24,30.19358
2024-02-25,31.66714
2024-02-26,55.8798
2024-02-27,56.03871
2024-02-28,50.46229
2024-02-29,45.05923
2024-03-01,27.24646
2024-03-02,23.67812
2024-03-03,22.65241
2024-03-04,42.18433
2024-03-05,47.21178
2024-03-06,43.08003
2024-03-07,42.09765
2024-03-08,39.2661
2024-03-09,22.11788
2024-03-10,20.83212
2024-03-11,37.54695
2024-03-12,38.76047
2024-03-13,36.18896
2024-03-14,33.19849
2024-03-15,31.2193
2024-03-16,18.34729
2024-03-17,19.09852
2024-03-18,31.33487
2024-03-19,36.04449
2024-03-20,36.21785
