date,지원사업
2023-06-04,14.28571
2023-06-05,46.58385
2023-06-06,26.70807
2023-06-07,50.93167
2023-06-08,54.03726
2023-06-09,43.47826
2023-06-10,19.87577
2023-06-11,19.25465
2023-06-12,34.7826
2023-06-13,54.65838
2023-06-14,49.68944
2023-06-15,54.03726
2023-06-16,47.82608
2023-06-17,16.77018
2023-06-18,20.49689
2023-06-19,47.82608
2023-06-20,49.06832
2023-06-21,52.79503
2023-06-22,63.35403
2023-06-23,39.13043
2023-06-24,13.66459
2023-06-25,16.14906
2023-06-26,36.64596
2023-06-27,51.55279
2023-06-28,57.76397
2023-06-29,49.68944
2023-06-30,41.6149
2023-07-01,19.25465
2023-07-02,18.01242
2023-07-03,43.47826
2023-07-04,60.24844
2023-07-05,50.31055
2023-07-06,50.93167
2023-07-07,58.38509
2023-07-08,19.25465
2023-07-09,20.49689
2023-07-10,47.82608
2023-07-11,47.20496
2023-07-12,45.34161
2023-07-13,44.09937
2023-07-14,57.14285
2023-07-15,14.28571
2023-07-16,18.63354
2023-07-17,50.93167
2023-07-18,53.41614
2023-07-19,54.03726
2023-07-20,43.47826
2023-07-21,40.99378
2023-07-22,17.3913
2023-07-23,12.42236
2023-07-24,52.17391
2023-07-25,46.58385
2023-07-26,45.96273
2023-07-27,53.41614
2023-07-28,35.40372
2023-07-29,15.52795
2023-07-30,16.77018
2023-07-31,45.34161
2023-08-01,54.03726
2023-08-02,60.24844
2023-08-03,57.14285
2023-08-04,40.99378
2023-08-05,16.14906
2023-08-06,13.66459
2023-08-07,56.52173
2023-08-08,45.34161
2023-08-09,45.96273
2023-08-10,52.79503
2023-08-11,35.40372
2023-08-12,10.559
2023-08-13,12.42236
2023-08-14,42.85714
2023-08-15,19.87577
2023-08-16,36.64596
2023-08-17,47.82608
2023-08-18,52.79503
2023-08-19,15.52795
2023-08-20,14.90683
2023-08-21,50.93167
2023-08-22,52.79503
2023-08-23,49.06832
2023-08-24,50.93167
2023-08-25,43.47826
2023-08-26,24.84472
2023-08-27,26.70807
2023-08-28,52.17391
2023-08-29,59.62732
2023-08-30,57.14285
2023-08-31,46.58385
2023-09-01,45.96273
2023-09-02,18.01242
2023-09-03,14.90683
2023-09-04,45.34161
2023-09-05,47.82608
2023-09-06,57.76397
2023-09-07,51.55279
2023-09-08,44.09937
2023-09-09,17.3913
2023-09-10,11.18012
2023-09-11,48.4472
2023-09-12,52.79503
2023-09-13,58.38509
2023-09-14,50.31055
2023-09-15,52.79503
2023-09-16,22.36024
2023-09-17,16.77018
2023-09-18,52.79503
2023-09-19,46.58385
2023-09-20,50.31055
2023-09-21,47.20496
2023-09-22,27.95031
2023-09-23,13.66459
2023-09-24,18.63354
2023-09-25,32.29813
2023-09-26,38.50931
2023-09-27,34.7826
2023-09-28,11.18012
2023-09-29,7.45341
2023-09-30,9.31677
2023-10-01,10.559
2023-10-02,14.28571
2023-10-03,14.90683
2023-10-04,42.85714
2023-10-05,45.34161
2023-10-06,36.64596
2023-10-07,11.80124
2023-10-08,14.90683
2023-10-09,14.28571
2023-10-10,45.96273
2023-10-11,49.68944
2023-10-12,39.75155
2023-10-13,45.34161
2023-10-14,18.63354
2023-10-15,18.01242
2023-10-16,55.90062
2023-10-17,57.76397
2023-10-18,40.99378
2023-10-19,34.16149
2023-10-20,36.64596
2023-10-21,16.14906
2023-10-22,10.559
2023-10-23,40.99378
2023-10-24,49.06832
2023-10-25,45.34161
2023-10-26,45.96273
2023-10-27,49.06832
2023-10-28,18.01242
2023-10-29,23.60248
2023-10-30,49.06832
2023-10-31,43.47826
2023-11-01,44.09937
2023-11-02,42.85714
2023-11-03,40.37267
2023-11-04,16.77018
2023-11-05,16.14906
2023-11-06,38.50931
2023-11-07,37.26708
2023-11-08,47.82608
2023-11-09,37.88819
2023-11-10,41.6149
2023-11-11,18.01242
2023-11-12,12.42236
2023-11-13,43.47826
2023-11-14,56.52173
2023-11-15,37.26708
2023-11-16,40.37267
2023-11-17,45.34161
2023-11-18,12.42236
2023-11-19,13.04347
2023-11-20,60.86956
2023-11-21,49.68944
2023-11-22,44.09937
2023-11-23,47.20496
2023-11-24,36.64596
2023-11-25,18.01242
2023-11-26,14.28571
2023-11-27,39.13043
2023-11-28,37.88819
2023-11-29,40.37267
2023-11-30,39.75155
2023-12-01,45.34161
2023-12-02,13.66459
2023-12-03,14.28571
2023-12-04,40.37267
2023-12-05,56.52173
2023-12-06,43.47826
2023-12-07,45.96273
2023-12-08,40.37267
2023-12-09,18.01242
2023-12-10,16.14906
2023-12-11,54.65838
2023-12-12,37.26708
2023-12-13,44.09937
2023-12-14,50.31055
2023-12-15,43.47826
2023-12-16,19.25465
2023-12-17,19.87577
2023-12-18,49.06832
2023-12-19,51.55279
2023-12-20,57.14285
2023-12-21,57.14285
2023-12-22,37.26708
2023-12-23,13.04347
2023-12-24,14.90683
2023-12-25,12.42236
2023-12-26,47.20496
2023-12-27,49.06832
2023-12-28,44.72049
2023-12-29,34.16149
2023-12-30,16.77018
2023-12-31,16.77018
2024-01-01,23.60248
2024-01-02,81.98757
2024-01-03,100.0
2024-01-04,72.04968
2024-01-05,72.04968
2024-01-06,24.84472
2024-01-07,31.67701
2024-01-08,66.45962
2024-01-09,83.22981
2024-01-10,80.74534
2024-01-11,80.12422
2024-01-12,71.42857
2024-01-13,22.98136
2024-01-14,29.19254
2024-01-15,72.6708
2024-01-16,80.12422
2024-01-17,76.39751
2024-01-18,68.94409
2024-01-19,62.73291
2024-01-20,19.87577
2024-01-21,19.25465
2024-01-22,85.71428
2024-01-23,66.45962
2024-01-24,81.98757
2024-01-25,60.24844
2024-01-26,59.00621
2024-01-27,21.73913
2024-01-28,19.87577
2024-01-29,70.18633
2024-01-30,77.63975
2024-01-31,59.00621
2024-02-01,63.35403
2024-02-02,54.03726
2024-02-03,19.87577
2024-02-04,18.63354
2024-02-05,58.38509
2024-02-06,72.6708
2024-02-07,49.68944
2024-02-08,40.37267
2024-02-09,13.66459
2024-02-10,10.559
2024-02-11,19.87577
2024-02-12,18.01242
2024-02-13,73.91304
2024-02-14,78.88198
2024-02-15,74.53416
2024-02-16,77.01863
2024-02-17,26.70807
2024-02-18,32.29813
2024-02-19,75.15527
2024-02-20,67.70186
2024-02-21,70.18633
2024-02-22,76.39751
2024-02-23,65.21739
2024-02-24,16.14906
2024-02-25,26.08695
2024-02-26,59.62732
2024-02-27,59.62732
2024-02-28,63.35403
2024-02-29,66.45962
2024-03-01,19.87577
2024-03-02,14.28571
2024-03-03,28.57142
2024-03-04,81.98757
2024-03-05,72.04968
2024-03-06,67.08074
2024-03-07,74.53416
2024-03-08,63.35403
2024-03-09,18.63354
2024-03-10,33.54037
2024-03-11,67.08074
2024-03-12,85.09316
2024-03-13,70.18633
2024-03-14,73.91304
2024-03-15,62.1118
2024-03-16,32.91925
2024-03-17,18.63354
2024-03-18,63.35403
2024-03-19,79.5031
2024-03-20,72.6708
