date,금리높은적금
2023-05-30,4.17282
2023-05-31,5.28064
2023-06-01,5.50221
2023-06-02,4.17282
2023-06-03,2.32644
2023-06-04,1.84638
2023-06-05,4.24667
2023-06-06,3.58197
2023-06-07,5.42836
2023-06-08,5.28064
2023-06-09,4.98522
2023-06-10,3.47119
2023-06-11,3.32348
2023-06-12,5.57607
2023-06-13,5.72378
2023-06-14,6.31462
2023-06-15,8.34564
2023-06-16,6.12998
2023-06-17,2.9542
2023-06-18,2.84342
2023-06-19,5.39143
2023-06-20,5.31757
2023-06-21,6.64697
2023-06-22,6.0192
2023-06-23,7.0901
2023-06-24,3.17577
2023-06-25,3.6189
2023-06-26,5.64992
2023-06-27,5.24372
2023-06-28,6.35155
2023-06-29,5.61299
2023-06-30,5.53914
2023-07-01,3.91432
2023-07-02,3.6189
2023-07-03,5.31757
2023-07-04,5.24372
2023-07-05,5.13293
2023-07-06,6.64697
2023-07-07,4.72673
2023-07-08,2.84342
2023-07-09,2.73264
2023-07-10,7.0901
2023-07-11,5.39143
2023-07-12,5.28064
2023-07-13,3.65583
2023-07-14,4.20974
2023-07-15,2.51107
2023-07-16,2.25258
2023-07-17,4.91137
2023-07-18,4.43131
2023-07-19,4.57902
2023-07-20,4.83751
2023-07-21,4.39438
2023-07-22,2.1418
2023-07-23,2.28951
2023-07-24,4.65288
2023-07-25,5.28064
2023-07-26,4.13589
2023-07-27,4.9483
2023-07-28,4.39438
2023-07-29,2.62186
2023-07-30,3.10192
2023-07-31,6.57311
2023-08-01,5.98227
2023-08-02,7.64401
2023-08-03,5.28064
2023-08-04,4.43131
2023-08-05,2.80649
2023-08-06,3.91432
2023-08-07,4.9483
2023-08-08,5.39143
2023-08-09,5.83456
2023-08-10,6.09305
2023-08-11,4.83751
2023-08-12,4.35745
2023-08-13,3.06499
2023-08-14,6.35155
2023-08-15,4.80059
2023-08-16,7.12703
2023-08-17,6.35155
2023-08-18,4.61595
2023-08-19,2.91728
2023-08-20,4.17282
2023-08-21,5.79763
2023-08-22,5.7607
2023-08-23,6.0192
2023-08-24,6.49926
2023-08-25,6.16691
2023-08-26,3.50812
2023-08-27,3.98818
2023-08-28,6.75775
2023-08-29,6.0192
2023-08-30,4.98522
2023-08-31,7.23781
2023-09-01,6.05612
2023-09-02,3.28655
2023-09-03,3.69276
2023-09-04,7.05317
2023-09-05,7.4963
2023-09-06,5.7607
2023-09-07,5.72378
2023-09-08,6.75775
2023-09-09,3.10192
2023-09-10,3.50812
2023-09-11,5.16986
2023-09-12,5.68685
2023-09-13,5.09601
2023-09-14,5.16986
2023-09-15,4.87444
2023-09-16,2.73264
2023-09-17,3.32348
2023-09-18,4.9483
2023-09-19,4.9483
2023-09-20,5.28064
2023-09-21,6.20384
2023-09-22,4.6898
2023-09-23,2.76957
2023-09-24,3.43426
2023-09-25,6.46233
2023-09-26,6.57311
2023-09-27,5.46528
2023-09-28,2.62186
2023-09-29,2.58493
2023-09-30,2.548
2023-10-01,2.99113
2023-10-02,3.91432
2023-10-03,4.39438
2023-10-04,6.35155
2023-10-05,6.68389
2023-10-06,6.53618
2023-10-07,2.9542
2023-10-08,3.06499
2023-10-09,4.57902
2023-10-10,6.4254
2023-10-11,7.12703
2023-10-12,6.31462
2023-10-13,5.50221
2023-10-14,3.17577
2023-10-15,3.69276
2023-10-16,5.46528
2023-10-17,5.42836
2023-10-18,6.97932
2023-10-19,5.7607
2023-10-20,9.15805
2023-10-21,3.72968
2023-10-22,4.50516
2023-10-23,6.0192
2023-10-24,6.27769
2023-10-25,9.37961
2023-10-26,6.46233
2023-10-27,5.50221
2023-10-28,3.43426
2023-10-29,7.12703
2023-10-30,10.9675
2023-10-31,10.63515
2023-11-01,7.79172
2023-11-02,7.71787
2023-11-03,5.72378
2023-11-04,3.6189
2023-11-05,4.57902
2023-11-06,7.42245
2023-11-07,6.09305
2023-11-08,6.79468
2023-11-09,6.05612
2023-11-10,6.05612
2023-11-11,3.43426
2023-11-12,4.13589
2023-11-13,6.0192
2023-11-14,5.3545
2023-11-15,5.31757
2023-11-16,5.72378
2023-11-17,4.20974
2023-11-18,3.24963
2023-11-19,2.62186
2023-11-20,6.24076
2023-11-21,5.64992
2023-11-22,5.16986
2023-11-23,5.39143
2023-11-24,5.98227
2023-11-25,3.24963
2023-11-26,3.28655
2023-11-27,5.79763
2023-11-28,6.05612
2023-11-29,6.27769
2023-11-30,6.38847
2023-12-01,6.24076
2023-12-02,3.72968
2023-12-03,4.2836
2023-12-04,5.64992
2023-12-05,6.90546
2023-12-06,5.72378
2023-12-07,6.05612
2023-12-08,5.94534
2023-12-09,3.02806
2023-12-10,3.91432
2023-12-11,5.61299
2023-12-12,5.7607
2023-12-13,5.09601
2023-12-14,4.6898
2023-12-15,5.61299
2023-12-16,3.47119
2023-12-17,3.02806
2023-12-18,5.02215
2023-12-19,4.35745
2023-12-20,5.53914
2023-12-21,5.42836
2023-12-22,5.24372
2023-12-23,3.95125
2023-12-24,3.39734
2023-12-25,4.13589
2023-12-26,6.49926
2023-12-27,7.68094
2023-12-28,6.97932
2023-12-29,6.46233
2023-12-30,3.6189
2023-12-31,3.95125
2024-01-01,5.94534
2024-01-02,10.22895
2024-01-03,8.97341
2024-01-04,9.26883
2024-01-05,9.49039
2024-01-06,5.39143
2024-01-07,4.43131
2024-01-08,8.41949
2024-01-09,8.53028
2024-01-10,9.45347
2024-01-11,8.89955
2024-01-12,7.05317
2024-01-13,4.65288
2024-01-14,5.94534
2024-01-15,6.86853
2024-01-16,7.68094
2024-01-17,7.68094
2024-01-18,7.97636
2024-01-19,8.27178
2024-01-20,5.13293
2024-01-21,6.31462
2024-01-22,9.67503
2024-01-23,8.60413
2024-01-24,8.5672
2024-01-25,13.03545
2024-01-26,9.08419
2024-01-27,5.42836
2024-01-28,6.57311
2024-01-29,9.85967
2024-01-30,12.14918
2024-01-31,12.40768
2024-02-01,13.36779
2024-02-02,11.15214
2024-02-03,6.35155
2024-02-04,6.09305
2024-02-05,9.93353
2024-02-06,9.12112
2024-02-07,7.64401
2024-02-08,7.53323
2024-02-09,5.57607
2024-02-10,4.54209
2024-02-11,5.02215
2024-02-12,6.75775
2024-02-13,11.18906
2024-02-14,7.90251
2024-02-15,9.41654
2024-02-16,8.161
2024-02-17,4.43131
2024-02-18,5.83456
2024-02-19,10.52437
2024-02-20,12.81388
2024-02-21,14.4387
2024-02-22,15.17725
2024-02-23,14.73412
2024-02-24,8.12407
2024-02-25,8.01329
2024-02-26,15.47267
2024-02-27,11.70605
2024-02-28,11.85376
2024-02-29,12.00147
2024-03-01,6.20384
2024-03-02,5.42836
2024-03-03,5.98227
2024-03-04,10.70901
2024-03-05,10.15509
2024-03-06,9.34268
2024-03-07,7.01624
2024-03-08,9.19497
2024-03-09,4.50516
2024-03-10,5.16986
2024-03-11,8.64106
2024-03-12,8.01329
2024-03-13,6.68389
2024-03-14,5.94534
2024-03-15,6.79468
2024-03-16,3.58197
2024-03-17,4.50516
2024-03-18,7.23781
2024-03-19,6.72082
2024-03-20,7.01624
