date,파생상품
2023-05-30,8.51917
2023-05-31,8.16235
2023-06-01,8.9652
2023-06-02,6.69045
2023-06-03,4.32649
2023-06-04,6.82426
2023-06-05,6.28902
2023-06-06,5.35236
2023-06-07,8.47457
2023-06-08,14.18376
2023-06-09,11.68599
2023-06-10,5.35236
2023-06-11,5.57537
2023-06-12,8.60838
2023-06-13,8.74219
2023-06-14,8.8314
2023-06-15,8.02854
2023-06-16,9.50044
2023-06-17,4.86173
2023-06-18,4.59411
2023-06-19,8.11775
2023-06-20,9.00981
2023-06-21,7.89473
2023-06-22,7.67172
2023-06-23,5.75379
2023-06-24,3.12221
2023-06-25,3.88046
2023-06-26,6.46743
2023-06-27,6.0214
2023-06-28,8.11775
2023-06-29,7.98394
2023-06-30,5.84299
2023-07-01,3.96966
2023-07-02,4.4157
2023-07-03,7.58251
2023-07-04,7.93933
2023-07-05,7.4487
2023-07-06,9.76806
2023-07-07,11.7752
2023-07-08,4.99553
2023-07-09,3.56824
2023-07-10,10.61552
2023-07-11,9.72346
2023-07-12,9.36663
2023-07-13,9.23282
2023-07-14,8.20695
2023-07-15,4.59411
2023-07-16,4.23728
2023-07-17,8.34076
2023-07-18,9.58965
2023-07-19,9.00981
2023-07-20,7.3595
2023-07-21,5.84299
2023-07-22,3.61284
2023-07-23,4.5049
2023-07-24,8.34076
2023-07-25,8.11775
2023-07-26,8.47457
2023-07-27,9.94647
2023-07-28,8.47457
2023-07-29,4.19268
2023-07-30,4.77252
2023-07-31,23.23818
2023-08-01,10.3033
2023-08-02,8.9206
2023-08-03,9.14362
2023-08-04,7.93933
2023-08-05,5.48617
2023-08-06,6.42283
2023-08-07,10.66012
2023-08-08,7.31489
2023-08-09,8.34076
2023-08-10,6.73505
2023-08-11,8.07314
2023-08-12,5.53077
2023-08-13,4.19268
2023-08-14,17.26137
2023-08-15,9.50044
2023-08-16,10.88314
2023-08-17,10.97234
2023-08-18,8.60838
2023-08-19,6.06601
2023-08-20,4.99553
2023-08-21,9.72346
2023-08-22,8.69759
2023-08-23,8.69759
2023-08-24,9.85727
2023-08-25,9.18822
2023-08-26,4.14808
2023-08-27,4.81712
2023-08-28,8.34076
2023-08-29,9.72346
2023-08-30,8.69759
2023-08-31,9.14362
2023-09-01,7.98394
2023-09-02,4.77252
2023-09-03,5.75379
2023-09-04,8.65298
2023-09-05,9.54504
2023-09-06,9.32203
2023-09-07,8.47457
2023-09-08,7.4041
2023-09-09,4.99553
2023-09-10,5.04014
2023-09-11,9.14362
2023-09-12,9.41123
2023-09-13,9.05441
2023-09-14,8.34076
2023-09-15,7.3595
2023-09-16,4.90633
2023-09-17,6.15521
2023-09-18,9.41123
2023-09-19,9.18822
2023-09-20,8.25156
2023-09-21,9.23282
2023-09-22,7.4041
2023-09-23,3.74665
2023-09-24,4.01427
2023-09-25,6.91347
2023-09-26,7.98394
2023-09-27,5.66458
2023-09-28,3.56824
2023-09-29,3.83586
2023-09-30,4.4157
2023-10-01,3.70205
2023-10-02,4.23728
2023-10-03,6.55664
2023-10-04,7.89473
2023-10-05,10.66012
2023-10-06,7.76092
2023-10-07,5.12934
2023-10-08,4.86173
2023-10-09,6.33363
2023-10-10,9.41123
2023-10-11,10.3033
2023-10-12,8.78679
2023-10-13,9.09901
2023-10-14,5.21855
2023-10-15,6.19982
2023-10-16,10.08028
2023-10-17,8.42997
2023-10-18,8.876
2023-10-19,9.23282
2023-10-20,9.36663
2023-10-21,6.11061
2023-10-22,5.39696
2023-10-23,7.89473
2023-10-24,9.18822
2023-10-25,10.3479
2023-10-26,10.08028
2023-10-27,8.9652
2023-10-28,5.53077
2023-10-29,6.15521
2023-10-30,8.42997
2023-10-31,9.05441
2023-11-01,9.63425
2023-11-02,9.05441
2023-11-03,8.9652
2023-11-04,6.0214
2023-11-05,6.06601
2023-11-06,12.04281
2023-11-07,13.15789
2023-11-08,17.08296
2023-11-09,10.25869
2023-11-10,8.11775
2023-11-11,3.74665
2023-11-12,5.17395
2023-11-13,9.18822
2023-11-14,10.79393
2023-11-15,12.53345
2023-11-16,11.46297
2023-11-17,8.9206
2023-11-18,5.79839
2023-11-19,5.84299
2023-11-20,7.80553
2023-11-21,9.14362
2023-11-22,9.32203
2023-11-23,13.11329
2023-11-24,8.65298
2023-11-25,5.61998
2023-11-26,5.48617
2023-11-27,14.67439
2023-11-28,10.97234
2023-11-29,10.70472
2023-11-30,12.62265
2023-12-01,8.34076
2023-12-02,7.53791
2023-12-03,7.4487
2023-12-04,10.70472
2023-12-05,10.4371
2023-12-06,11.01694
2023-12-07,9.99107
2023-12-08,8.78679
2023-12-09,5.66458
2023-12-10,7.93933
2023-12-11,7.22569
2023-12-12,8.20695
2023-12-13,8.69759
2023-12-14,8.8314
2023-12-15,6.73505
2023-12-16,3.79125
2023-12-17,3.74665
2023-12-18,6.64585
2023-12-19,6.28902
2023-12-20,7.09188
2023-12-21,7.62711
2023-12-22,5.44157
2023-12-23,3.92506
2023-12-24,3.61284
2023-12-25,3.43443
2023-12-26,6.06601
2023-12-27,7.67172
2023-12-28,8.29616
2023-12-29,7.27029
2023-12-30,4.4157
2023-12-31,3.96966
2024-01-01,6.37823
2024-01-02,10.92774
2024-01-03,10.3033
2024-01-04,9.00981
2024-01-05,7.09188
2024-01-06,5.21855
2024-01-07,6.64585
2024-01-08,9.94647
2024-01-09,9.50044
2024-01-10,10.25869
2024-01-11,10.21409
2024-01-12,9.32203
2024-01-13,5.8876
2024-01-14,7.18108
2024-01-15,11.68599
2024-01-16,10.3479
2024-01-17,10.25869
2024-01-18,8.56378
2024-01-19,10.3033
2024-01-20,7.22569
2024-01-21,8.9206
2024-01-22,11.15075
2024-01-23,11.64139
2024-01-24,11.23996
2024-01-25,11.15075
2024-01-26,9.54504
2024-01-27,7.22569
2024-01-28,8.60838
2024-01-29,11.8644
2024-01-30,11.32917
2024-01-31,11.909
2024-02-01,11.46297
2024-02-02,13.3809
2024-02-03,8.56378
2024-02-04,10.57091
2024-02-05,12.08742
2024-02-06,10.88314
2024-02-07,10.88314
2024-02-08,9.54504
2024-02-09,7.09188
2024-02-10,6.0214
2024-02-11,6.60124
2024-02-12,8.16235
2024-02-13,12.08742
2024-02-14,11.19536
2024-02-15,12.66726
2024-02-16,10.3033
2024-02-17,7.58251
2024-02-18,9.90187
2024-02-19,12.08742
2024-02-20,12.71186
2024-02-21,11.37377
2024-02-22,10.88314
2024-02-23,12.31043
2024-02-24,10.08028
2024-02-25,7.4487
2024-02-26,10.3033
2024-02-27,10.08028
2024-02-28,11.41837
2024-02-29,9.94647
2024-03-01,7.89473
2024-03-02,7.98394
2024-03-03,7.31489
2024-03-04,11.19536
2024-03-05,13.2471
2024-03-06,12.13202
2024-03-07,11.32917
2024-03-08,12.17662
2024-03-09,8.69759
2024-03-10,7.62711
2024-03-11,10.61552
2024-03-12,16.50312
2024-03-13,13.60392
2024-03-14,14.58519
2024-03-15,11.59678
2024-03-16,7.80553
2024-03-17,8.11775
2024-03-18,12.93487
2024-03-19,13.11329
2024-03-20,12.80107
