date,펀딩
2023-05-31,38.88888
2023-06-01,35.56763
2023-06-02,33.87681
2023-06-03,21.49758
2023-06-04,22.58454
2023-06-05,32.30676
2023-06-06,23.91304
2023-06-07,33.81642
2023-06-08,32.1256
2023-06-09,31.28019
2023-06-10,23.36956
2023-06-11,23.73188
2023-06-12,34.17874
2023-06-13,31.82367
2023-06-14,34.11835
2023-06-15,36.17149
2023-06-16,29.95169
2023-06-17,22.34299
2023-06-18,22.40338
2023-06-19,33.93719
2023-06-20,32.66908
2023-06-21,32.24637
2023-06-22,29.52898
2023-06-23,31.34057
2023-06-24,28.26086
2023-06-25,22.16183
2023-06-26,33.39371
2023-06-27,30.37439
2023-06-28,30.91787
2023-06-29,32.60869
2023-06-30,28.5628
2023-07-01,20.10869
2023-07-02,18.78019
2023-07-03,28.92512
2023-07-04,31.28019
2023-07-05,31.15942
2023-07-06,29.10628
2023-07-07,26.81159
2023-07-08,16.60628
2023-07-09,19.92753
2023-07-10,31.70289
2023-07-11,31.58212
2023-07-12,30.07246
2023-07-13,29.95169
2023-07-14,27.35507
2023-07-15,21.19565
2023-07-16,20.41062
2023-07-17,27.83816
2023-07-18,33.99758
2023-07-19,28.38164
2023-07-20,28.74396
2023-07-21,29.28743
2023-07-22,18.78019
2023-07-23,19.38405
2023-07-24,28.68357
2023-07-25,28.92512
2023-07-26,29.10628
2023-07-27,26.87198
2023-07-28,27.41545
2023-07-29,21.31642
2023-07-30,19.86714
2023-07-31,27.71739
2023-08-01,29.83091
2023-08-02,29.71014
2023-08-03,28.62318
2023-08-04,24.27536
2023-08-05,20.28985
2023-08-06,19.26328
2023-08-07,27.83816
2023-08-08,30.97826
2023-08-09,28.38164
2023-08-10,29.8913
2023-08-11,31.03864
2023-08-12,21.25603
2023-08-13,22.94685
2023-08-14,28.07971
2023-08-15,22.34299
2023-08-16,32.06521
2023-08-17,27.77777
2023-08-18,27.41545
2023-08-19,18.78019
2023-08-20,18.7198
2023-08-21,35.50724
2023-08-22,32.24637
2023-08-23,29.71014
2023-08-24,29.34782
2023-08-25,29.8913
2023-08-26,19.74637
2023-08-27,17.57246
2023-08-28,30.55555
2023-08-29,35.44685
2023-08-30,35.44685
2023-08-31,33.4541
2023-09-01,46.37681
2023-09-02,29.10628
2023-09-03,24.21497
2023-09-04,31.40096
2023-09-05,32.00483
2023-09-06,32.18599
2023-09-07,31.34057
2023-09-08,31.15942
2023-09-09,20.47101
2023-09-10,22.64492
2023-09-11,35.02415
2023-09-12,32.24637
2023-09-13,30.61594
2023-09-14,32.66908
2023-09-15,28.38164
2023-09-16,24.75845
2023-09-17,24.57729
2023-09-18,39.07004
2023-09-19,36.71497
2023-09-20,34.17874
2023-09-21,30.61594
2023-09-22,27.657
2023-09-23,21.31642
2023-09-24,24.39613
2023-09-25,30.85748
2023-09-26,29.28743
2023-09-27,24.21497
2023-09-28,18.41787
2023-09-29,15.51932
2023-09-30,17.33091
2023-10-01,19.68599
2023-10-02,21.73913
2023-10-03,22.7657
2023-10-04,31.15942
2023-10-05,34.48067
2023-10-06,30.85748
2023-10-07,22.22222
2023-10-08,22.16183
2023-10-09,27.83816
2023-10-10,29.71014
2023-10-11,34.29951
2023-10-12,30.73671
2023-10-13,25.54347
2023-10-14,20.41062
2023-10-15,21.13526
2023-10-16,32.18599
2023-10-17,57.78985
2023-10-18,48.61111
2023-10-19,32.48792
2023-10-20,28.80434
2023-10-21,18.53864
2023-10-22,21.92028
2023-10-23,28.68357
2023-10-24,29.22705
2023-10-25,29.77053
2023-10-26,26.93236
2023-10-27,29.16666
2023-10-28,18.11594
2023-10-29,19.32367
2023-10-30,30.73671
2023-10-31,31.70289
2023-11-01,30.314
2023-11-02,30.97826
2023-11-03,28.5628
2023-11-04,17.87439
2023-11-05,20.77294
2023-11-06,30.73671
2023-11-07,33.0314
2023-11-08,28.62318
2023-11-09,30.7971
2023-11-10,29.34782
2023-11-11,21.61835
2023-11-12,22.22222
2023-11-13,34.17874
2023-11-14,31.46135
2023-11-15,34.05797
2023-11-16,34.23913
2023-11-17,29.46859
2023-11-18,22.64492
2023-11-19,20.41062
2023-11-20,33.51449
2023-11-21,30.73671
2023-11-22,34.42028
2023-11-23,32.24637
2023-11-24,27.71739
2023-11-25,21.49758
2023-11-26,24.03381
2023-11-27,29.8913
2023-11-28,29.71014
2023-11-29,30.55555
2023-11-30,34.3599
2023-12-01,34.3599
2023-12-02,20.83333
2023-12-03,22.40338
2023-12-04,31.2198
2023-12-05,33.51449
2023-12-06,30.55555
2023-12-07,31.88405
2023-12-08,28.50241
2023-12-09,18.11594
2023-12-10,19.92753
2023-12-11,29.40821
2023-12-12,30.43478
2023-12-13,30.73671
2023-12-14,28.32125
2023-12-15,27.11352
2023-12-16,18.53864
2023-12-17,20.22946
2023-12-18,26.50966
2023-12-19,28.68357
2023-12-20,28.26086
2023-12-21,30.73671
2023-12-22,24.27536
2023-12-23,16.0628
2023-12-24,16.60628
2023-12-25,20.10869
2023-12-26,25.78502
2023-12-27,28.07971
2023-12-28,33.87681
2023-12-29,27.17391
2023-12-30,21.25603
2023-12-31,18.53864
2024-01-01,19.68599
2024-01-02,26.81159
2024-01-03,27.95893
2024-01-04,29.40821
2024-01-05,27.11352
2024-01-06,18.7198
2024-01-07,18.84057
2024-01-08,24.45652
2024-01-09,28.07971
2024-01-10,27.53623
2024-01-11,31.88405
2024-01-12,28.38164
2024-01-13,20.35024
2024-01-14,21.01449
2024-01-15,29.64975
2024-01-16,31.34057
2024-01-17,34.3599
2024-01-18,30.61594
2024-01-19,25.48309
2024-01-20,21.55797
2024-01-21,19.32367
2024-01-22,26.3285
2024-01-23,24.63768
2024-01-24,26.99275
2024-01-25,27.05314
2024-01-26,23.79227
2024-01-27,22.52415
2024-01-28,28.20048
2024-01-29,35.2657
2024-01-30,27.53623
2024-01-31,25.96618
2024-02-01,28.38164
2024-02-02,24.57729
2024-02-03,17.14975
2024-02-04,18.90096
2024-02-05,27.05314
2024-02-06,23.73188
2024-02-07,24.03381
2024-02-08,22.88647
2024-02-09,16.18357
2024-02-10,17.75362
2024-02-11,16.4855
2024-02-12,21.43719
2024-02-13,25.24154
2024-02-14,25.78502
2024-02-15,28.01932
2024-02-16,25.0
2024-02-17,19.50483
2024-02-18,22.94685
2024-02-19,32.78985
2024-02-20,30.49516
2024-02-21,26.93236
2024-02-22,27.11352
2024-02-23,25.24154
2024-02-24,17.45169
2024-02-25,20.41062
2024-02-26,25.90579
2024-02-27,28.38164
2024-02-28,26.69082
2024-02-29,27.17391
2024-03-01,18.65942
2024-03-02,17.45169
2024-03-03,19.86714
2024-03-04,26.02657
2024-03-05,32.24637
2024-03-06,28.14009
2024-03-07,28.38164
2024-03-08,29.83091
2024-03-09,21.31642
2024-03-10,21.73913
2024-03-11,30.19323
2024-03-12,30.19323
2024-03-13,27.47584
2024-03-14,28.80434
2024-03-15,24.57729
2024-03-16,17.63285
2024-03-17,19.14251
2024-03-18,27.59661
2024-03-19,26.02657
2024-03-20,32.42753
