date,카드
2023-05-31,10.40194
2023-06-01,8.99514
2023-06-02,9.92376
2023-06-03,13.92238
2023-06-04,10.63063
2023-06-05,9.90297
2023-06-06,9.79902
2023-06-07,9.9099
2023-06-08,9.05751
2023-06-09,8.30907
2023-06-10,7.15869
2023-06-11,7.11711
2023-06-12,8.05266
2023-06-13,8.32986
2023-06-14,7.2072
2023-06-15,7.64379
2023-06-16,7.66458
2023-06-17,6.02217
2023-06-18,6.85377
2023-06-19,7.15176
2023-06-20,7.31115
2023-06-21,7.06167
2023-06-22,6.77754
2023-06-23,6.60429
2023-06-24,5.52321
2023-06-25,5.93208
2023-06-26,6.36174
2023-06-27,7.00623
2023-06-28,6.23007
2023-06-29,6.18156
2023-06-30,6.52806
2023-07-01,5.98752
2023-07-02,5.14899
2023-07-03,7.17948
2023-07-04,6.25779
2023-07-05,6.50727
2023-07-06,6.53499
2023-07-07,5.80041
2023-07-08,4.68468
2023-07-09,4.49757
2023-07-10,6.59043
2023-07-11,5.98059
2023-07-12,6.05682
2023-07-13,6.0291
2023-07-14,6.33402
2023-07-15,6.09147
2023-07-16,5.80041
2023-07-17,6.84684
2023-07-18,6.33402
2023-07-19,6.41025
2023-07-20,6.00138
2023-07-21,5.76576
2023-07-22,4.65696
2023-07-23,4.83714
2023-07-24,6.39639
2023-07-25,6.19542
2023-07-26,6.08454
2023-07-27,5.43312
2023-07-28,5.44005
2023-07-29,4.54608
2023-07-30,4.30353
2023-07-31,6.1677
2023-08-01,6.67359
2023-08-02,6.27858
2023-08-03,6.23007
2023-08-04,5.25987
2023-08-05,4.68468
2023-08-06,4.74012
2023-08-07,6.16077
2023-08-08,6.237
2023-08-09,6.5835
2023-08-10,7.68537
2023-08-11,25.92515
2023-08-12,10.18018
2023-08-13,7.60914
2023-08-14,6.7221
2023-08-15,5.95287
2023-08-16,6.92307
2023-08-17,6.0984
2023-08-18,5.50935
2023-08-19,4.51143
2023-08-20,5.37075
2023-08-21,5.66181
2023-08-22,6.29937
2023-08-23,6.45876
2023-08-24,5.30145
2023-08-25,5.60637
2023-08-26,4.42827
2023-08-27,4.74705
2023-08-28,6.07761
2023-08-29,6.237
2023-08-30,5.94594
2023-08-31,5.72418
2023-09-01,5.92515
2023-09-02,4.67775
2023-09-03,5.07969
2023-09-04,6.23007
2023-09-05,6.25779
2023-09-06,5.93901
2023-09-07,6.18849
2023-09-08,5.77962
2023-09-09,4.71933
2023-09-10,4.78863
2023-09-11,6.27165
2023-09-12,6.04296
2023-09-13,5.98752
2023-09-14,6.11919
2023-09-15,5.8212
2023-09-16,4.60152
2023-09-17,4.85793
2023-09-18,5.80734
2023-09-19,5.93208
2023-09-20,5.3361
2023-09-21,5.8212
2023-09-22,4.99653
2023-09-23,3.98475
2023-09-24,4.23423
2023-09-25,5.24601
2023-09-26,5.30838
2023-09-27,4.87872
2023-09-28,4.21344
2023-09-29,4.95495
2023-09-30,4.32432
2023-10-01,4.32432
2023-10-02,4.48371
2023-10-03,4.94802
2023-10-04,5.93208
2023-10-05,5.90436
2023-10-06,5.65488
2023-10-07,4.33818
2023-10-08,4.44906
2023-10-09,5.25987
2023-10-10,5.78655
2023-10-11,5.81427
2023-10-12,5.30838
2023-10-13,5.01732
2023-10-14,3.94317
2023-10-15,4.41441
2023-10-16,5.57865
2023-10-17,5.55093
2023-10-18,5.43312
2023-10-19,5.95287
2023-10-20,4.97574
2023-10-21,4.21344
2023-10-22,4.03326
2023-10-23,5.80041
2023-10-24,5.75883
2023-10-25,5.52321
2023-10-26,6.17463
2023-10-27,5.24601
2023-10-28,4.35897
2023-10-29,3.86001
2023-10-30,5.86278
2023-10-31,5.71725
2023-11-01,5.98059
2023-11-02,5.93208
2023-11-03,5.12127
2023-11-04,4.12335
2023-11-05,4.61538
2023-11-06,5.69646
2023-11-07,6.57657
2023-11-08,5.56479
2023-11-09,5.25987
2023-11-10,5.10048
2023-11-11,3.79764
2023-11-12,4.21344
2023-11-13,5.84892
2023-11-14,6.17463
2023-11-15,6.27858
2023-11-16,5.35689
2023-11-17,5.07276
2023-11-18,4.52529
2023-11-19,4.25502
2023-11-20,5.93208
2023-11-21,5.49549
2023-11-22,5.45391
2023-11-23,5.63409
2023-11-24,5.48856
2023-11-25,3.9501
2023-11-26,4.83714
2023-11-27,5.87664
2023-11-28,5.86971
2023-11-29,5.3361
2023-11-30,5.73804
2023-12-01,5.59944
2023-12-02,4.78863
2023-12-03,4.5738
2023-12-04,6.77754
2023-12-05,5.82813
2023-12-06,6.12612
2023-12-07,6.36867
2023-12-08,5.44005
2023-12-09,4.11642
2023-12-10,4.84407
2023-12-11,6.29937
2023-12-12,6.26472
2023-12-13,5.91822
2023-12-14,7.60221
2023-12-15,5.99445
2023-12-16,4.67775
2023-12-17,5.32917
2023-12-18,5.81427
2023-12-19,5.84199
2023-12-20,5.70339
2023-12-21,5.94594
2023-12-22,5.73804
2023-12-23,4.77477
2023-12-24,5.30838
2023-12-25,5.55786
2023-12-26,6.47262
2023-12-27,5.73804
2023-12-28,6.00138
2023-12-29,5.64102
2023-12-30,5.37075
2023-12-31,6.99237
2024-01-01,7.61607
2024-01-02,7.4151
2024-01-03,6.3756
2024-01-04,6.48648
2024-01-05,6.33402
2024-01-06,5.13513
2024-01-07,5.1282
2024-01-08,6.04989
2024-01-09,6.06375
2024-01-10,6.45183
2024-01-11,6.14691
2024-01-12,5.73111
2024-01-13,4.96188
2024-01-14,4.87179
2024-01-15,6.96465
2024-01-16,6.67359
2024-01-17,6.62508
2024-01-18,6.41718
2024-01-19,7.35966
2024-01-20,5.76576
2024-01-21,5.75883
2024-01-22,7.69923
2024-01-23,7.68537
2024-01-24,7.43589
2024-01-25,7.49133
2024-01-26,6.90228
2024-01-27,6.52113
2024-01-28,6.39639
2024-01-29,7.76853
2024-01-30,7.03395
2024-01-31,6.54885
2024-02-01,7.78932
2024-02-02,6.47262
2024-02-03,6.52113
2024-02-04,6.36867
2024-02-05,6.89535
2024-02-06,6.81912
2024-02-07,6.96465
2024-02-08,7.28343
2024-02-09,6.25086
2024-02-10,5.77269
2024-02-11,6.05682
2024-02-12,6.45183
2024-02-13,7.65072
2024-02-14,7.28343
2024-02-15,7.29729
2024-02-16,6.4449
2024-02-17,5.87664
2024-02-18,5.62023
2024-02-19,7.23492
2024-02-20,6.81912
2024-02-21,7.57449
2024-02-22,6.57657
2024-02-23,6.61815
2024-02-24,5.37768
2024-02-25,5.3361
2024-02-26,6.50034
2024-02-27,6.70824
2024-02-28,6.09147
2024-02-29,6.19542
2024-03-01,5.8212
2024-03-02,5.88357
2024-03-03,5.64102
2024-03-04,6.05682
2024-03-05,6.39639
2024-03-06,5.96673
2024-03-07,5.96673
2024-03-08,5.58558
2024-03-09,5.08662
2024-03-10,4.81635
2024-03-11,5.44698
2024-03-12,6.20235
2024-03-13,7.49826
2024-03-14,6.94386
2024-03-15,5.93901
2024-03-16,5.0589
2024-03-17,5.10741
2024-03-18,5.57865
2024-03-19,5.75883
2024-03-20,5.36382
