date,금한돈시세
2023-05-30,2.83122
2023-05-31,2.76453
2023-06-01,2.92015
2023-06-02,2.70672
2023-06-03,2.11758
2023-06-04,1.90304
2023-06-05,2.70339
2023-06-06,2.1965
2023-06-07,2.69561
2023-06-08,2.47218
2023-06-09,2.80566
2023-06-10,3.07577
2023-06-11,2.75119
2023-06-12,3.30254
2023-06-13,3.15025
2023-06-14,3.24473
2023-06-15,3.15581
2023-06-16,3.01686
2023-06-17,2.77008
2023-06-18,2.54777
2023-06-19,2.92571
2023-06-20,2.69338
2023-06-21,2.69005
2023-06-22,2.77231
2023-06-23,2.65892
2023-06-24,2.37102
2023-06-25,1.98308
2023-06-26,2.67338
2023-06-27,2.74785
2023-06-28,2.58
2023-06-29,2.44328
2023-06-30,2.65114
2023-07-01,2.32434
2023-07-02,2.02643
2023-07-03,2.62447
2023-07-04,2.6178
2023-07-05,2.59223
2023-07-06,2.49107
2023-07-07,2.39214
2023-07-08,2.12536
2023-07-09,1.75187
2023-07-10,2.44772
2023-07-11,2.26876
2023-07-12,2.3399
2023-07-13,2.37992
2023-07-14,2.25653
2023-07-15,2.02976
2023-07-16,1.58624
2023-07-17,2.3021
2023-07-18,2.35101
2023-07-19,2.28098
2023-07-20,2.37992
2023-07-21,2.49997
2023-07-22,2.01531
2023-07-23,1.84413
2023-07-24,2.38881
2023-07-25,2.37325
2023-07-26,2.35546
2023-07-27,2.37658
2023-07-28,2.28321
2023-07-29,1.99419
2023-07-30,1.69851
2023-07-31,2.32211
2023-08-01,2.38325
2023-08-02,2.22207
2023-08-03,2.39881
2023-08-04,2.27987
2023-08-05,2.00753
2023-08-06,1.7741
2023-08-07,2.48218
2023-08-08,2.53554
2023-08-09,2.34546
2023-08-10,2.24652
2023-08-11,2.45217
2023-08-12,2.1576
2023-08-13,1.91972
2023-08-14,2.49886
2023-08-15,2.16204
2023-08-16,2.72451
2023-08-17,2.52998
2023-08-18,2.4844
2023-08-19,2.18205
2023-08-20,1.79744
2023-08-21,2.3877
2023-08-22,2.42438
2023-08-23,2.40993
2023-08-24,2.39214
2023-08-25,2.43994
2023-08-26,2.01309
2023-08-27,1.70851
2023-08-28,2.21762
2023-08-29,2.19984
2023-08-30,2.37436
2023-08-31,2.3021
2023-09-01,2.24764
2023-09-02,2.11536
2023-09-03,1.7552
2023-09-04,2.321
2023-09-05,2.43661
2023-09-06,2.28321
2023-09-07,2.35435
2023-09-08,2.54332
2023-09-09,2.05311
2023-09-10,1.84524
2023-09-11,2.40659
2023-09-12,2.35101
2023-09-13,2.12758
2023-09-14,2.14092
2023-09-15,2.16871
2023-09-16,1.84746
2023-09-17,1.62959
2023-09-18,2.18983
2023-09-19,2.14426
2023-09-20,2.01198
2023-09-21,2.10757
2023-09-22,2.07423
2023-09-23,1.79188
2023-09-24,1.47397
2023-09-25,2.47329
2023-09-26,2.15204
2023-09-27,1.99864
2023-09-28,1.70851
2023-09-29,1.80744
2023-09-30,1.7074
2023-10-01,1.67628
2023-10-02,1.78077
2023-10-03,1.95862
2023-10-04,2.5989
2023-10-05,2.77787
2023-10-06,2.69116
2023-10-07,2.01976
2023-10-08,1.67739
2023-10-09,2.12758
2023-10-10,2.90014
2023-10-11,2.6178
2023-10-12,2.74118
2023-10-13,2.63225
2023-10-14,2.15982
2023-10-15,1.94528
2023-10-16,2.84456
2023-10-17,2.70005
2023-10-18,2.69783
2023-10-19,3.13024
2023-10-20,3.30365
2023-10-21,2.41771
2023-10-22,2.02643
2023-10-23,2.97462
2023-10-24,2.91348
2023-10-25,2.8579
2023-10-26,2.9924
2023-10-27,2.97462
2023-10-28,2.29099
2023-10-29,2.12425
2023-10-30,4.0851
2023-10-31,6.03706
2023-11-01,5.28895
2023-11-02,3.82165
2023-11-03,3.68048
2023-11-04,2.81344
2023-11-05,2.37992
2023-11-06,3.10912
2023-11-07,3.22917
2023-11-08,3.14136
2023-11-09,2.89458
2023-11-10,2.9635
2023-11-11,2.30322
2023-11-12,1.97974
2023-11-13,3.09467
2023-11-14,2.9246
2023-11-15,2.75341
2023-11-16,2.6178
2023-11-17,2.71228
2023-11-18,3.64491
2023-11-19,3.10134
2023-11-20,3.20694
2023-11-21,3.15692
2023-11-22,2.9446
2023-11-23,3.34478
2023-11-24,3.24473
2023-11-25,2.65781
2023-11-26,2.20206
2023-11-27,3.18582
2023-11-28,4.07065
2023-11-29,3.61601
2023-11-30,3.86278
2023-12-01,3.33144
2023-12-02,2.96906
2023-12-03,3.76718
2023-12-04,5.67468
2023-12-05,5.50127
2023-12-06,4.48638
2023-12-07,3.90724
2023-12-08,3.47372
2023-12-09,3.72383
2023-12-10,2.92126
2023-12-11,3.9317
2023-12-12,3.29476
2023-12-13,3.35367
2023-12-14,3.42481
2023-12-15,3.69382
2023-12-16,2.85123
2023-12-17,2.6178
2023-12-18,3.19471
2023-12-19,3.12357
2023-12-20,3.05465
2023-12-21,3.01686
2023-12-22,2.91237
2023-12-23,2.48774
2023-12-24,2.32545
2023-12-25,2.42771
2023-12-26,4.02063
2023-12-27,3.62156
2023-12-28,3.95282
2023-12-29,3.48039
2023-12-30,3.62379
2023-12-31,2.64559
2024-01-01,3.26919
2024-01-02,3.85945
2024-01-03,3.63713
2024-01-04,3.63379
2024-01-05,4.0084
2024-01-06,3.21361
2024-01-07,2.82344
2024-01-08,3.05021
2024-01-09,3.1547
2024-01-10,3.15914
2024-01-11,3.18915
2024-01-12,3.27364
2024-01-13,2.71117
2024-01-14,2.65892
2024-01-15,3.29698
2024-01-16,3.31921
2024-01-17,3.27586
2024-01-18,3.34144
2024-01-19,3.28253
2024-01-20,2.68116
2024-01-21,2.51108
2024-01-22,3.06466
2024-01-23,3.06577
2024-01-24,3.05688
2024-01-25,2.84567
2024-01-26,3.0591
2024-01-27,2.75563
2024-01-28,2.46551
2024-01-29,3.04465
2024-01-30,2.8768
2024-01-31,3.01241
2024-02-01,3.098
2024-02-02,2.99351
2024-02-03,2.2921
2024-02-04,2.55999
2024-02-05,2.81121
2024-02-06,2.73451
2024-02-07,2.66448
2024-02-08,2.62224
2024-02-09,2.23985
2024-02-10,2.6756
2024-02-11,2.44328
2024-02-12,2.44772
2024-02-13,2.6467
2024-02-14,2.89569
2024-02-15,2.8101
2024-02-16,2.69783
2024-02-17,2.3688
2024-02-18,2.52887
2024-02-19,3.03909
2024-02-20,2.90014
2024-02-21,2.69338
2024-02-22,2.61891
2024-02-23,2.56333
2024-02-24,3.69826
2024-02-25,3.01797
2024-02-26,2.85123
2024-02-27,2.57444
2024-02-28,2.65892
2024-02-29,2.71784
2024-03-01,2.51775
2024-03-02,2.37769
2024-03-03,2.3399
2024-03-04,3.53264
2024-03-05,7.51659
2024-03-06,6.45501
2024-03-07,5.64244
2024-03-08,6.11153
2024-03-09,5.63132
2024-03-10,4.93213
2024-03-11,5.79695
2024-03-12,5.0533
2024-03-13,4.69314
2024-03-14,4.07954
2024-03-15,4.58976
2024-03-16,3.39146
2024-03-17,3.58599
2024-03-18,4.22405
2024-03-19,4.07509
2024-03-20,3.89168
