date,ETF추천
2023-06-01,30.89655
2023-06-02,32.41379
2023-06-03,13.51724
2023-06-04,14.34482
2023-06-05,29.24137
2023-06-06,16.96551
2023-06-07,31.5862
2023-06-08,28.13793
2023-06-09,31.72413
2023-06-10,15.72413
2023-06-11,14.06896
2023-06-12,30.34482
2023-06-13,38.89655
2023-06-14,35.03448
2023-06-15,32.13793
2023-06-16,36.82758
2023-06-17,18.48275
2023-06-18,18.34482
2023-06-19,30.89655
2023-06-20,35.5862
2023-06-21,38.06896
2023-06-22,28.41379
2023-06-23,26.62068
2023-06-24,16.82758
2023-06-25,13.7931
2023-06-26,28.96551
2023-06-27,30.48275
2023-06-28,28.41379
2023-06-29,32.96551
2023-06-30,32.41379
2023-07-01,14.75862
2023-07-02,16.68965
2023-07-03,37.24137
2023-07-04,36.68965
2023-07-05,36.0
2023-07-06,32.68965
2023-07-07,26.75862
2023-07-08,19.17241
2023-07-09,15.72413
2023-07-10,30.06896
2023-07-11,30.20689
2023-07-12,31.86206
2023-07-13,40.96551
2023-07-14,38.20689
2023-07-15,19.03448
2023-07-16,18.34482
2023-07-17,33.65517
2023-07-18,45.7931
2023-07-19,39.5862
2023-07-20,43.5862
2023-07-21,35.17241
2023-07-22,18.75862
2023-07-23,19.72413
2023-07-24,42.62068
2023-07-25,55.5862
2023-07-26,54.34482
2023-07-27,46.34482
2023-07-28,39.03448
2023-07-29,28.27586
2023-07-30,22.20689
2023-07-31,42.89655
2023-08-01,50.62068
2023-08-02,50.62068
2023-08-03,33.7931
2023-08-04,35.17241
2023-08-05,22.34482
2023-08-06,21.37931
2023-08-07,36.13793
2023-08-08,34.89655
2023-08-09,32.55172
2023-08-10,41.37931
2023-08-11,36.82758
2023-08-12,17.93103
2023-08-13,15.44827
2023-08-14,31.5862
2023-08-15,19.17241
2023-08-16,29.7931
2023-08-17,33.93103
2023-08-18,24.13793
2023-08-19,16.27586
2023-08-20,14.48275
2023-08-21,22.62068
2023-08-22,28.82758
2023-08-23,26.06896
2023-08-24,30.34482
2023-08-25,24.55172
2023-08-26,10.20689
2023-08-27,14.06896
2023-08-28,28.82758
2023-08-29,32.55172
2023-08-30,28.0
2023-08-31,30.20689
2023-09-01,27.72413
2023-09-02,12.82758
2023-09-03,11.17241
2023-09-04,27.31034
2023-09-05,34.34482
2023-09-06,34.06896
2023-09-07,22.48275
2023-09-08,21.51724
2023-09-09,11.86206
2023-09-10,12.0
2023-09-11,21.24137
2023-09-12,25.65517
2023-09-13,27.72413
2023-09-14,26.34482
2023-09-15,26.89655
2023-09-16,12.68965
2023-09-17,11.72413
2023-09-18,19.31034
2023-09-19,20.13793
2023-09-20,18.48275
2023-09-21,19.17241
2023-09-22,17.37931
2023-09-23,8.27586
2023-09-24,11.17241
2023-09-25,16.41379
2023-09-26,19.86206
2023-09-27,15.86206
2023-09-28,9.24137
2023-09-29,8.27586
2023-09-30,9.10344
2023-10-01,6.20689
2023-10-02,7.72413
2023-10-03,13.10344
2023-10-04,18.34482
2023-10-05,21.10344
2023-10-06,16.55172
2023-10-07,9.10344
2023-10-08,8.68965
2023-10-09,11.03448
2023-10-10,17.24137
2023-10-11,26.48275
2023-10-12,18.89655
2023-10-13,21.65517
2023-10-14,10.62068
2023-10-15,8.13793
2023-10-16,20.55172
2023-10-17,23.86206
2023-10-18,17.10344
2023-10-19,20.27586
2023-10-20,18.20689
2023-10-21,7.72413
2023-10-22,10.06896
2023-10-23,19.86206
2023-10-24,26.34482
2023-10-25,24.13793
2023-10-26,22.89655
2023-10-27,20.13793
2023-10-28,9.93103
2023-10-29,11.31034
2023-10-30,17.51724
2023-10-31,21.93103
2023-11-01,19.72413
2023-11-02,25.65517
2023-11-03,25.51724
2023-11-04,10.48275
2023-11-05,14.75862
2023-11-06,26.06896
2023-11-07,24.68965
2023-11-08,25.93103
2023-11-09,24.68965
2023-11-10,21.7931
2023-11-11,12.0
2023-11-12,12.41379
2023-11-13,21.24137
2023-11-14,26.48275
2023-11-15,27.44827
2023-11-16,29.10344
2023-11-17,23.31034
2023-11-18,14.62068
2023-11-19,16.82758
2023-11-20,28.96551
2023-11-21,39.86206
2023-11-22,33.7931
2023-11-23,31.44827
2023-11-24,31.72413
2023-11-25,13.7931
2023-11-26,14.48275
2023-11-27,29.93103
2023-11-28,36.0
2023-11-29,32.82758
2023-11-30,34.48275
2023-12-01,27.31034
2023-12-02,17.24137
2023-12-03,16.13793
2023-12-04,37.51724
2023-12-05,39.44827
2023-12-06,41.37931
2023-12-07,32.96551
2023-12-08,39.17241
2023-12-09,15.5862
2023-12-10,20.96551
2023-12-11,42.34482
2023-12-12,48.41379
2023-12-13,40.68965
2023-12-14,51.5862
2023-12-15,41.93103
2023-12-16,22.34482
2023-12-17,20.27586
2023-12-18,42.34482
2023-12-19,48.41379
2023-12-20,57.37931
2023-12-21,48.41379
2023-12-22,51.44827
2023-12-23,24.68965
2023-12-24,21.51724
2023-12-25,28.68965
2023-12-26,61.65517
2023-12-27,70.89655
2023-12-28,64.96551
2023-12-29,48.96551
2023-12-30,29.24137
2023-12-31,27.17241
2024-01-01,33.24137
2024-01-02,80.0
2024-01-03,62.62068
2024-01-04,57.51724
2024-01-05,46.75862
2024-01-06,21.37931
2024-01-07,20.13793
2024-01-08,40.68965
2024-01-09,53.7931
2024-01-10,52.82758
2024-01-11,64.41379
2024-01-12,51.86206
2024-01-13,20.68965
2024-01-14,20.41379
2024-01-15,40.0
2024-01-16,42.20689
2024-01-17,38.89655
2024-01-18,34.62068
2024-01-19,47.44827
2024-01-20,24.55172
2024-01-21,24.0
2024-01-22,52.13793
2024-01-23,64.27586
2024-01-24,60.55172
2024-01-25,63.5862
2024-01-26,52.82758
2024-01-27,29.7931
2024-01-28,27.31034
2024-01-29,56.82758
2024-01-30,59.03448
2024-01-31,55.31034
2024-02-01,55.17241
2024-02-02,49.10344
2024-02-03,28.68965
2024-02-04,29.7931
2024-02-05,56.13793
2024-02-06,64.27586
2024-02-07,60.55172
2024-02-08,73.7931
2024-02-09,47.31034
2024-02-10,27.72413
2024-02-11,28.68965
2024-02-12,49.24137
2024-02-13,93.65517
2024-02-14,87.5862
2024-02-15,75.31034
2024-02-16,83.86206
2024-02-17,34.06896
2024-02-18,41.51724
2024-02-19,78.34482
2024-02-20,73.37931
2024-02-21,79.03448
2024-02-22,89.7931
2024-02-23,83.72413
2024-02-24,40.13793
2024-02-25,45.93103
2024-02-26,87.72413
2024-02-27,83.72413
2024-02-28,88.0
2024-02-29,77.37931
2024-03-01,50.06896
2024-03-02,46.06896
2024-03-03,40.13793
2024-03-04,88.0
2024-03-05,100.0
2024-03-06,91.72413
2024-03-07,76.68965
2024-03-08,88.41379
2024-03-09,37.37931
2024-03-10,38.34482
2024-03-11,77.93103
2024-03-12,76.55172
2024-03-13,79.5862
2024-03-14,81.24137
2024-03-15,64.82758
2024-03-16,30.48275
2024-03-17,32.68965
2024-03-18,70.89655
2024-03-19,73.65517
2024-03-20,75.86206
