date,자동차모형
2023-05-31,49.38271
2023-06-01,43.20987
2023-06-02,43.82716
2023-06-03,39.50617
2023-06-04,51.85185
2023-06-05,39.50617
2023-06-06,45.06172
2023-06-07,37.03703
2023-06-08,34.5679
2023-06-09,40.74074
2023-06-10,52.46913
2023-06-11,51.23456
2023-06-12,53.08641
2023-06-13,43.20987
2023-06-14,29.01234
2023-06-15,33.33333
2023-06-16,31.48148
2023-06-17,41.35802
2023-06-18,36.41975
2023-06-19,30.86419
2023-06-20,38.2716
2023-06-21,30.86419
2023-06-22,30.86419
2023-06-23,26.5432
2023-06-24,35.18518
2023-06-25,40.12345
2023-06-26,30.24691
2023-06-27,23.45679
2023-06-28,38.2716
2023-06-29,37.65432
2023-06-30,35.80246
2023-07-01,33.33333
2023-07-02,37.03703
2023-07-03,31.48148
2023-07-04,37.03703
2023-07-05,30.24691
2023-07-06,38.88888
2023-07-07,30.24691
2023-07-08,32.09876
2023-07-09,37.65432
2023-07-10,40.74074
2023-07-11,34.5679
2023-07-12,22.22222
2023-07-13,37.03703
2023-07-14,33.95061
2023-07-15,37.65432
2023-07-16,51.23456
2023-07-17,42.59259
2023-07-18,44.44444
2023-07-19,27.77777
2023-07-20,32.09876
2023-07-21,37.03703
2023-07-22,41.9753
2023-07-23,46.29629
2023-07-24,33.33333
2023-07-25,40.12345
2023-07-26,32.71604
2023-07-27,44.44444
2023-07-28,35.80246
2023-07-29,33.33333
2023-07-30,46.29629
2023-07-31,28.39506
2023-08-01,27.77777
2023-08-02,36.41975
2023-08-03,30.86419
2023-08-04,29.62962
2023-08-05,45.67901
2023-08-06,37.65432
2023-08-07,37.65432
2023-08-08,29.62962
2023-08-09,40.74074
2023-08-10,41.9753
2023-08-11,42.59259
2023-08-12,35.18518
2023-08-13,37.65432
2023-08-14,40.74074
2023-08-15,33.33333
2023-08-16,36.41975
2023-08-17,53.7037
2023-08-18,35.80246
2023-08-19,43.82716
2023-08-20,48.14814
2023-08-21,37.65432
2023-08-22,45.06172
2023-08-23,42.59259
2023-08-24,42.59259
2023-08-25,31.48148
2023-08-26,38.2716
2023-08-27,41.35802
2023-08-28,34.5679
2023-08-29,40.74074
2023-08-30,35.18518
2023-08-31,36.41975
2023-09-01,38.88888
2023-09-02,41.35802
2023-09-03,41.35802
2023-09-04,33.95061
2023-09-05,30.86419
2023-09-06,39.50617
2023-09-07,34.5679
2023-09-08,38.2716
2023-09-09,32.09876
2023-09-10,37.03703
2023-09-11,38.2716
2023-09-12,36.41975
2023-09-13,32.71604
2023-09-14,34.5679
2023-09-15,43.82716
2023-09-16,46.29629
2023-09-17,50.61728
2023-09-18,33.95061
2023-09-19,35.80246
2023-09-20,41.9753
2023-09-21,36.41975
2023-09-22,25.30864
2023-09-23,32.71604
2023-09-24,30.86419
2023-09-25,36.41975
2023-09-26,30.86419
2023-09-27,34.5679
2023-09-28,27.77777
2023-09-29,41.9753
2023-09-30,26.5432
2023-10-01,49.38271
2023-10-02,45.67901
2023-10-03,41.9753
2023-10-04,36.41975
2023-10-05,33.33333
2023-10-06,33.95061
2023-10-07,32.09876
2023-10-08,32.09876
2023-10-09,37.03703
2023-10-10,33.33333
2023-10-11,35.80246
2023-10-12,24.69135
2023-10-13,28.39506
2023-10-14,29.01234
2023-10-15,34.5679
2023-10-16,36.41975
2023-10-17,27.16049
2023-10-18,33.33333
2023-10-19,28.39506
2023-10-20,37.65432
2023-10-21,30.24691
2023-10-22,26.5432
2023-10-23,46.29629
2023-10-24,32.09876
2023-10-25,37.03703
2023-10-26,23.45679
2023-10-27,24.69135
2023-10-28,23.45679
2023-10-29,32.71604
2023-10-30,48.76543
2023-10-31,30.24691
2023-11-01,30.86419
2023-11-02,33.33333
2023-11-03,36.41975
2023-11-04,32.71604
2023-11-05,48.14814
2023-11-06,38.2716
2023-11-07,37.65432
2023-11-08,41.35802
2023-11-09,32.71604
2023-11-10,30.86419
2023-11-11,28.39506
2023-11-12,46.91358
2023-11-13,43.20987
2023-11-14,37.03703
2023-11-15,32.09876
2023-11-16,37.65432
2023-11-17,24.07407
2023-11-18,29.01234
2023-11-19,42.59259
2023-11-20,46.29629
2023-11-21,38.88888
2023-11-22,35.18518
2023-11-23,29.01234
2023-11-24,33.95061
2023-11-25,37.65432
2023-11-26,37.03703
2023-11-27,44.44444
2023-11-28,25.92592
2023-11-29,32.09876
2023-11-30,36.41975
2023-12-01,32.09876
2023-12-02,44.44444
2023-12-03,40.12345
2023-12-04,43.82716
2023-12-05,48.76543
2023-12-06,46.29629
2023-12-07,37.65432
2023-12-08,34.5679
2023-12-09,41.35802
2023-12-10,60.49382
2023-12-11,51.85185
2023-12-12,43.20987
2023-12-13,43.82716
2023-12-14,35.80246
2023-12-15,43.82716
2023-12-16,49.38271
2023-12-17,50.0
2023-12-18,41.35802
2023-12-19,47.53086
2023-12-20,40.74074
2023-12-21,45.06172
2023-12-22,31.48148
2023-12-23,27.16049
2023-12-24,62.34567
2023-12-25,50.61728
2023-12-26,35.18518
2023-12-27,31.48148
2023-12-28,28.39506
2023-12-29,35.18518
2023-12-30,35.80246
2023-12-31,33.33333
2024-01-01,32.71604
2024-01-02,32.71604
2024-01-03,32.71604
2024-01-04,35.18518
2024-01-05,30.86419
2024-01-06,31.48148
2024-01-07,31.48148
2024-01-08,24.69135
2024-01-09,30.86419
2024-01-10,29.01234
2024-01-11,35.18518
2024-01-12,36.41975
2024-01-13,37.03703
2024-01-14,36.41975
2024-01-15,40.74074
2024-01-16,33.95061
2024-01-17,37.65432
2024-01-18,29.62962
2024-01-19,38.88888
2024-01-20,27.77777
2024-01-21,32.71604
2024-01-22,36.41975
2024-01-23,35.80246
2024-01-24,27.77777
2024-01-25,33.95061
2024-01-26,29.01234
2024-01-27,37.65432
2024-01-28,39.50617
2024-01-29,30.24691
2024-01-30,37.03703
2024-01-31,45.06172
2024-02-01,25.30864
2024-02-02,32.09876
2024-02-03,42.59259
2024-02-04,42.59259
2024-02-05,34.5679
2024-02-06,38.2716
2024-02-07,37.03703
2024-02-08,29.62962
2024-02-09,41.35802
2024-02-10,43.82716
2024-02-11,44.44444
2024-02-12,41.9753
2024-02-13,36.41975
2024-02-14,38.2716
2024-02-15,34.5679
2024-02-16,24.07407
2024-02-17,33.95061
2024-02-18,46.29629
2024-02-19,51.23456
2024-02-20,33.95061
2024-02-21,35.80246
2024-02-22,31.48148
2024-02-23,35.18518
2024-02-24,40.74074
2024-02-25,32.09876
2024-02-26,42.59259
2024-02-27,37.65432
2024-02-28,30.86419
2024-02-29,33.95061
2024-03-01,39.50617
2024-03-02,35.80246
2024-03-03,41.35802
2024-03-04,23.45679
2024-03-05,31.48148
2024-03-06,38.2716
2024-03-07,41.9753
2024-03-08,41.9753
2024-03-09,46.91358
2024-03-10,45.67901
2024-03-11,43.20987
2024-03-12,33.95061
2024-03-13,41.35802
2024-03-14,31.48148
2024-03-15,37.03703
2024-03-16,27.16049
2024-03-17,37.03703
2024-03-18,33.95061
2024-03-19,43.20987
2024-03-20,41.35802
