date,종합소득세신고
2023-05-30,45.43338
2023-05-31,44.13468
2023-06-01,6.6706
2023-06-02,3.14873
2023-06-03,1.6462
2023-06-04,1.56267
2023-06-05,2.37018
2023-06-06,1.47913
2023-06-07,2.41919
2023-06-08,2.22204
2023-06-09,1.88122
2023-06-10,0.99017
2023-06-11,0.97346
2023-06-12,2.08839
2023-06-13,1.99817
2023-06-14,2.11623
2023-06-15,2.68762
2023-06-16,2.15633
2023-06-17,0.92668
2023-06-18,0.50455
2023-06-19,1.52591
2023-06-20,1.61725
2023-06-21,1.517
2023-06-22,1.41453
2023-06-23,1.21627
2023-06-24,0.55022
2023-06-25,0.52014
2023-06-26,1.39337
2023-06-27,1.65846
2023-06-28,1.39894
2023-06-29,1.13051
2023-06-30,1.07816
2023-07-01,0.50566
2023-07-02,0.39762
2023-07-03,0.84983
2023-07-04,0.89327
2023-07-05,0.84983
2023-07-06,0.7585
2023-07-07,0.69835
2023-07-08,0.2985
2023-07-09,0.33302
2023-07-10,0.85763
2023-07-11,0.68499
2023-07-12,0.80973
2023-07-13,0.77521
2023-07-14,0.67719
2023-07-15,0.35753
2023-07-16,0.3308
2023-07-17,0.71729
2023-07-18,0.63375
2023-07-19,0.69724
2023-07-20,0.65491
2023-07-21,0.64266
2023-07-22,0.40431
2023-07-23,0.36867
2023-07-24,1.25637
2023-07-25,1.04029
2023-07-26,0.74291
2023-07-27,0.59143
2023-07-28,0.61593
2023-07-29,0.29738
2023-07-30,0.29515
2023-07-31,0.68499
2023-08-01,0.57583
2023-08-02,0.56247
2023-08-03,0.57695
2023-08-04,0.52905
2023-08-05,0.23389
2023-08-06,0.25506
2023-08-07,0.65937
2023-08-08,0.783
2023-08-09,0.75182
2023-08-10,0.70838
2023-08-11,0.65603
2023-08-12,0.26842
2023-08-13,0.24837
2023-08-14,0.5569
2023-08-15,0.31854
2023-08-16,0.68053
2023-08-17,0.61705
2023-08-18,0.53462
2023-08-19,0.24837
2023-08-20,0.23501
2023-08-21,0.58697
2023-08-22,0.56135
2023-08-23,0.50232
2023-08-24,1.42344
2023-08-25,1.49918
2023-08-26,0.59143
2023-08-27,0.37312
2023-08-28,0.82087
2023-08-29,1.13385
2023-08-30,0.79637
2023-08-31,0.61148
2023-09-01,0.57361
2023-09-02,0.28847
2023-09-03,0.25394
2023-09-04,0.66605
2023-09-05,0.72954
2023-09-06,0.58697
2023-09-07,0.65046
2023-09-08,0.6616
2023-09-09,0.22387
2023-09-10,0.24615
2023-09-11,0.60479
2023-09-12,0.68276
2023-09-13,0.62596
2023-09-14,0.53462
2023-09-15,0.44329
2023-09-16,0.20494
2023-09-17,0.2261
2023-09-18,0.44775
2023-09-19,0.46
2023-09-20,0.43104
2023-09-21,0.35641
2023-09-22,0.37423
2023-09-23,0.14813
2023-09-24,0.16372
2023-09-25,0.37646
2023-09-26,0.36198
2023-09-27,0.30184
2023-09-28,0.14702
2023-09-29,0.13477
2023-09-30,0.17709
2023-10-01,0.17152
2023-10-02,0.17264
2023-10-03,0.20382
2023-10-04,0.44997
2023-10-05,0.42324
2023-10-06,0.38871
2023-10-07,0.16484
2023-10-08,0.14479
2023-10-09,0.20159
2023-10-10,0.48339
2023-10-11,0.46668
2023-10-12,0.42993
2023-10-13,0.36421
2023-10-14,0.16038
2023-10-15,0.15259
2023-10-16,0.3553
2023-10-17,0.39428
2023-10-18,0.37201
2023-10-19,0.38092
2023-10-20,0.3308
2023-10-21,0.14145
2023-10-22,0.16707
2023-10-23,0.37089
2023-10-24,0.39317
2023-10-25,0.39317
2023-10-26,0.39762
2023-10-27,0.34639
2023-10-28,0.1615
2023-10-29,0.1782
2023-10-30,0.43661
2023-10-31,0.49007
2023-11-01,0.48896
2023-11-02,0.80528
2023-11-03,0.53017
2023-11-04,0.23389
2023-11-05,0.24726
2023-11-06,0.63152
2023-11-07,0.56804
2023-11-08,0.58697
2023-11-09,0.55356
2023-11-10,0.52683
2023-11-11,0.23612
2023-11-12,0.22721
2023-11-13,0.46779
2023-11-14,0.45888
2023-11-15,0.69947
2023-11-16,0.42881
2023-11-17,0.39874
2023-11-18,0.19157
2023-11-19,0.21385
2023-11-20,0.48227
2023-11-21,0.53908
2023-11-22,0.54688
2023-11-23,0.51012
2023-11-24,0.48896
2023-11-25,0.24281
2023-11-26,0.22276
2023-11-27,0.52683
2023-11-28,0.70504
2023-11-29,0.62261
2023-11-30,0.61927
2023-12-01,0.49118
2023-12-02,0.24392
2023-12-03,0.29293
2023-12-04,0.73065
2023-12-05,0.73734
2023-12-06,0.62484
2023-12-07,0.62818
2023-12-08,0.59031
2023-12-09,0.30072
2023-12-10,0.28513
2023-12-11,0.6215
2023-12-12,0.70949
2023-12-13,0.67385
2023-12-14,0.6215
2023-12-15,0.5814
2023-12-16,0.31298
2023-12-17,0.30072
2023-12-18,0.62373
2023-12-19,0.65491
2023-12-20,0.68387
2023-12-21,0.65937
2023-12-22,0.58809
2023-12-23,0.44886
2023-12-24,0.33191
2023-12-25,0.3954
2023-12-26,0.74291
2023-12-27,0.82756
2023-12-28,0.73288
2023-12-29,0.72508
2023-12-30,0.33414
2023-12-31,0.40208
2024-01-01,0.44775
2024-01-02,0.98906
2024-01-03,1.04698
2024-01-04,1.09487
2024-01-05,0.87434
2024-01-06,0.46
2024-01-07,0.46557
2024-01-08,0.95564
2024-01-09,1.02804
2024-01-10,1.0648
2024-01-11,0.98015
2024-01-12,0.98126
2024-01-13,0.56358
2024-01-14,0.56024
2024-01-15,2.28887
2024-01-16,2.3479
2024-01-17,2.16524
2024-01-18,2.30892
2024-01-19,1.90349
2024-01-20,0.94228
2024-01-21,1.05143
2024-01-22,3.03847
2024-01-23,2.99169
2024-01-24,2.93822
2024-01-25,2.59517
2024-01-26,1.81662
2024-01-27,0.80417
2024-01-28,0.77521
2024-01-29,2.03158
2024-01-30,2.10621
2024-01-31,1.88679
2024-02-01,1.61168
2024-02-02,1.50475
2024-02-03,0.68387
2024-02-04,0.65603
2024-02-05,1.6941
2024-02-06,1.59608
2024-02-07,1.41008
2024-02-08,1.12828
2024-02-09,0.59254
2024-02-10,0.54353
2024-02-11,0.5001
2024-02-12,0.97012
2024-02-13,2.11957
2024-02-14,1.76204
2024-02-15,1.64509
2024-02-16,1.44126
2024-02-17,0.71729
2024-02-18,0.67162
2024-02-19,1.4847
2024-02-20,1.52591
2024-02-21,1.56712
2024-02-22,1.39671
2024-02-23,1.45129
2024-02-24,0.67608
2024-02-25,0.68833
2024-02-26,1.47691
2024-02-27,1.51255
2024-02-28,1.40005
2024-02-29,1.27753
2024-03-01,0.79191
2024-03-02,0.67496
2024-03-03,0.74847
2024-03-04,1.78877
2024-03-05,1.97366
2024-03-06,1.54708
2024-03-07,1.62059
2024-03-08,1.57938
2024-03-09,0.77075
2024-03-10,0.7663
2024-03-11,1.5649
2024-03-12,1.65846
2024-03-13,1.53148
2024-03-14,1.45352
2024-03-15,1.4602
2024-03-16,0.66048
2024-03-17,0.67162
2024-03-18,1.37444
2024-03-19,1.52703
2024-03-20,1.70301
