date,아파트분양일정
2023-05-30,11.7765
2023-05-31,9.59885
2023-06-01,9.34097
2023-06-02,8.19484
2023-06-03,5.93123
2023-06-04,7.44985
2023-06-05,10.60171
2023-06-06,10.42979
2023-06-07,13.00859
2023-06-08,11.86246
2023-06-09,9.54154
2023-06-10,9.11174
2023-06-11,8.08022
2023-06-12,10.08595
2023-06-13,11.20343
2023-06-14,11.08882
2023-06-15,10.37249
2023-06-16,7.70773
2023-06-17,6.41833
2023-06-18,6.87679
2023-06-19,11.80515
2023-06-20,10.63037
2023-06-21,9.31232
2023-06-22,9.77077
2023-06-23,9.45558
2023-06-24,5.90257
2023-06-25,7.39255
2023-06-26,13.1232
2023-06-27,11.20343
2023-06-28,8.2808
2023-06-29,8.73925
2023-06-30,8.53868
2023-07-01,7.10601
2023-07-02,7.13467
2023-07-03,8.16618
2023-07-04,8.3381
2023-07-05,9.97134
2023-07-06,8.08022
2023-07-07,6.18911
2023-07-08,6.21776
2023-07-09,6.36103
2023-07-10,7.76504
2023-07-11,7.93696
2023-07-12,7.04871
2023-07-13,7.16332
2023-07-14,5.95988
2023-07-15,4.67048
2023-07-16,6.53295
2023-07-17,7.67908
2023-07-18,7.07736
2023-07-19,6.04584
2023-07-20,7.30659
2023-07-21,6.1318
2023-07-22,5.61604
2023-07-23,6.90544
2023-07-24,7.851
2023-07-25,8.73925
2023-07-26,5.98853
2023-07-27,4.38395
2023-07-28,6.64756
2023-07-29,5.44412
2023-07-30,6.50429
2023-07-31,7.07736
2023-08-01,9.22636
2023-08-02,8.73925
2023-08-03,6.41833
2023-08-04,6.90544
2023-08-05,6.81948
2023-08-06,5.78796
2023-08-07,8.2808
2023-08-08,8.7106
2023-08-09,9.68481
2023-08-10,6.5616
2023-08-11,7.13467
2023-08-12,6.1318
2023-08-13,8.08022
2023-08-14,9.25501
2023-08-15,9.39828
2023-08-16,10.17191
2023-08-17,9.82808
2023-08-18,8.93982
2023-08-19,6.21776
2023-08-20,7.79369
2023-08-21,9.36962
2023-08-22,8.51002
2023-08-23,11.08882
2023-08-24,9.48424
2023-08-25,7.27793
2023-08-26,5.84527
2023-08-27,6.59025
2023-08-28,8.45272
2023-08-29,8.96848
2023-08-30,9.85673
2023-08-31,7.9083
2023-09-01,7.67908
2023-09-02,6.61891
2023-09-03,7.36389
2023-09-04,9.16905
2023-09-05,10.80229
2023-09-06,8.62464
2023-09-07,8.19484
2023-09-08,7.16332
2023-09-09,6.96275
2023-09-10,7.96561
2023-09-11,9.08309
2023-09-12,9.39828
2023-09-13,7.70773
2023-09-14,8.91117
2023-09-15,7.07736
2023-09-16,5.67335
2023-09-17,6.01719
2023-09-18,7.04871
2023-09-19,7.53581
2023-09-20,7.44985
2023-09-21,5.58739
2023-09-22,6.79083
2023-09-23,5.78796
2023-09-24,5.78796
2023-09-25,7.53581
2023-09-26,6.27507
2023-09-27,4.92836
2023-09-28,5.41547
2023-09-29,5.04297
2023-09-30,6.24641
2023-10-01,6.21776
2023-10-02,7.62177
2023-10-03,6.76217
2023-10-04,10.74498
2023-10-05,9.91404
2023-10-06,8.30945
2023-10-07,6.36103
2023-10-08,6.33237
2023-10-09,7.59312
2023-10-10,9.1404
2023-10-11,8.65329
2023-10-12,8.05157
2023-10-13,9.6275
2023-10-14,8.56733
2023-10-15,7.27793
2023-10-16,11.14613
2023-10-17,10.34383
2023-10-18,8.51002
2023-10-19,8.99713
2023-10-20,8.45272
2023-10-21,6.61891
2023-10-22,6.73352
2023-10-23,9.36962
2023-10-24,11.03151
2023-10-25,10.34383
2023-10-26,8.08022
2023-10-27,6.76217
2023-10-28,6.04584
2023-10-29,6.1318
2023-10-30,9.97134
2023-10-31,8.96848
2023-11-01,9.31232
2023-11-02,9.02578
2023-11-03,6.9914
2023-11-04,6.30372
2023-11-05,7.10601
2023-11-06,9.39828
2023-11-07,9.05444
2023-11-08,8.02292
2023-11-09,7.02005
2023-11-10,5.78796
2023-11-11,5.24355
2023-11-12,6.53295
2023-11-13,7.4212
2023-11-14,7.73638
2023-11-15,6.61891
2023-11-16,6.61891
2023-11-17,5.01432
2023-11-18,4.98567
2023-11-19,6.73352
2023-11-20,7.24928
2023-11-21,6.07449
2023-11-22,7.10601
2023-11-23,6.04584
2023-11-24,6.93409
2023-11-25,5.35816
2023-11-26,6.79083
2023-11-27,8.96848
2023-11-28,6.18911
2023-11-29,6.96275
2023-11-30,5.84527
2023-12-01,6.27507
2023-12-02,5.24355
2023-12-03,6.87679
2023-12-04,7.67908
2023-12-05,6.53295
2023-12-06,5.87392
2023-12-07,5.41547
2023-12-08,5.67335
2023-12-09,5.38681
2023-12-10,6.07449
2023-12-11,7.07736
2023-12-12,7.02005
2023-12-13,6.5616
2023-12-14,6.04584
2023-12-15,5.81661
2023-12-16,4.92836
2023-12-17,5.87392
2023-12-18,7.10601
2023-12-19,6.79083
2023-12-20,5.73065
2023-12-21,5.55873
2023-12-22,5.10028
2023-12-23,4.12607
2023-12-24,5.35816
2023-12-25,6.16045
2023-12-26,7.22063
2023-12-27,5.55873
2023-12-28,7.36389
2023-12-29,6.59025
2023-12-30,5.98853
2023-12-31,5.73065
2024-01-01,6.44699
2024-01-02,8.39541
2024-01-03,10.14326
2024-01-04,8.79656
2024-01-05,6.21776
2024-01-06,6.27507
2024-01-07,7.62177
2024-01-08,8.85386
2024-01-09,8.82521
2024-01-10,7.53581
2024-01-11,8.48137
2024-01-12,7.44985
2024-01-13,6.27507
2024-01-14,6.50429
2024-01-15,9.1977
2024-01-16,7.79369
2024-01-17,6.96275
2024-01-18,7.07736
2024-01-19,6.44699
2024-01-20,6.01719
2024-01-21,6.79083
2024-01-22,8.53868
2024-01-23,8.10888
2024-01-24,9.68481
2024-01-25,8.7679
2024-01-26,7.79369
2024-01-27,7.62177
2024-01-28,8.82521
2024-01-29,10.71633
2024-01-30,8.62464
2024-01-31,8.7679
2024-02-01,8.02292
2024-02-02,6.59025
2024-02-03,6.93409
2024-02-04,7.70773
2024-02-05,8.59598
2024-02-06,9.1404
2024-02-07,7.93696
2024-02-08,5.87392
2024-02-09,4.89971
2024-02-10,5.53008
2024-02-11,7.36389
2024-02-12,8.93982
2024-02-13,10.68767
2024-02-14,8.56733
2024-02-15,7.73638
2024-02-16,7.53581
2024-02-17,7.19197
2024-02-18,7.44985
2024-02-19,8.45272
2024-02-20,10.54441
2024-02-21,11.06017
2024-02-22,8.08022
2024-02-23,7.50716
2024-02-24,7.36389
2024-02-25,7.87965
2024-02-26,14.64183
2024-02-27,9.11174
2024-02-28,8.10888
2024-02-29,7.47851
2024-03-01,6.61891
2024-03-02,5.41547
2024-03-03,6.5616
2024-03-04,5.84527
2024-03-05,6.36103
2024-03-06,7.79369
2024-03-07,6.18911
2024-03-08,5.93123
2024-03-09,5.75931
2024-03-10,5.90257
2024-03-11,6.59025
2024-03-12,8.10888
2024-03-13,6.76217
2024-03-14,5.41547
2024-03-15,6.1318
2024-03-16,6.24641
2024-03-17,6.76217
2024-03-18,6.36103
2024-03-19,6.79083
2024-03-20,6.18911
