date,알테오젠주가
2022-11-16,10.36257
2022-11-17,7.26177
2022-11-18,6.44347
2022-11-19,0.7308
2022-11-20,0.86204
2022-11-21,5.81302
2022-11-22,5.21602
2022-11-23,5.07706
2022-11-24,5.36527
2022-11-25,4.52381
2022-11-26,0.59442
2022-11-27,0.65103
2022-11-28,4.88664
2022-11-29,5.53768
2022-11-30,5.43475
2022-12-01,6.34826
2022-12-02,5.18514
2022-12-03,0.59957
2022-12-04,0.61243
2022-12-05,8.66421
2022-12-06,6.61588
2022-12-07,5.95455
2022-12-08,7.44705
2022-12-09,7.65549
2022-12-10,1.02673
2022-12-11,1.01129
2022-12-12,6.29937
2022-12-13,6.00344
2022-12-14,7.03018
2022-12-15,6.71367
2022-12-16,5.23403
2022-12-17,0.68449
2022-12-18,0.60986
2022-12-19,4.86348
2022-12-20,5.07706
2022-12-21,5.5454
2022-12-22,5.40644
2022-12-23,5.83618
2022-12-24,0.72308
2022-12-25,0.67162
2022-12-26,5.47335
2022-12-27,6.5181
2022-12-28,6.78057
2022-12-29,5.13882
2022-12-30,2.55526
2022-12-31,1.23259
2023-01-01,1.02673
2023-01-02,8.71053
2023-01-03,7.43676
2023-01-04,6.17585
2023-01-05,5.83103
2023-01-06,5.55569
2023-01-07,0.74367
2023-01-08,0.72308
2023-01-09,5.98543
2023-01-10,5.60716
2023-01-11,4.92781
2023-01-12,5.6998
2023-01-13,4.79915
2023-01-14,0.67677
2023-01-15,0.56354
2023-01-16,5.02303
2023-01-17,4.25876
2023-01-18,4.0915
2023-01-19,3.84189
2023-01-20,3.88307
2023-01-21,0.53781
2023-01-22,0.32165
2023-01-23,0.46318
2023-01-24,0.50178
2023-01-25,4.99729
2023-01-26,4.58042
2023-01-27,5.1311
2023-01-28,0.70765
2023-01-29,0.62787
2023-01-30,4.70394
2023-01-31,6.74197
2023-02-01,7.91539
2023-02-02,12.03777
2023-02-03,9.1171
2023-02-04,1.13996
2023-02-05,0.93152
2023-02-06,6.13983
2023-02-07,7.7893
2023-02-08,7.2978
2023-02-09,5.98543
2023-02-10,5.57371
2023-02-11,0.69993
2023-02-12,0.65618
2023-02-13,4.89179
2023-02-14,4.94583
2023-02-15,4.34368
2023-02-16,5.71781
2023-02-17,4.71681
2023-02-18,0.71279
2023-02-19,0.51465
2023-02-20,5.97771
2023-02-21,6.09093
2023-02-22,4.91495
2023-02-23,4.8712
2023-02-24,4.21244
2023-02-25,0.51722
2023-02-26,0.39113
2023-02-27,3.67463
2023-02-28,3.94997
2023-03-01,0.68449
2023-03-02,4.1301
2023-03-03,3.91394
2023-03-04,0.5198
2023-03-05,0.3654
2023-03-06,3.90622
2023-03-07,3.88049
2023-03-08,3.47649
2023-03-09,3.83675
2023-03-10,3.29893
2023-03-11,0.46318
2023-03-12,0.50436
2023-03-13,3.8702
2023-03-14,3.43532
2023-03-15,3.72867
2023-03-16,3.68492
2023-03-17,6.64162
2023-03-18,1.15282
2023-03-19,0.9624
2023-03-20,6.03175
2023-03-21,4.98957
2023-03-22,4.49293
2023-03-23,4.39
2023-03-24,4.44919
2023-03-25,0.65875
2023-03-26,0.47605
2023-03-27,4.3231
2023-03-28,4.19443
2023-03-29,3.92166
2023-03-30,4.8043
2023-03-31,6.55412
2023-04-01,1.21973
2023-04-02,1.23002
2023-04-03,5.43475
2023-04-04,12.1021
2023-04-05,16.9167
2023-04-06,16.11898
2023-04-07,12.33112
2023-04-08,2.03803
2023-04-09,2.29278
2023-04-10,11.08823
2023-04-11,10.63276
2023-04-12,11.01103
2023-04-13,9.51596
2023-04-14,11.37129
2023-04-15,2.20529
2023-04-16,1.55168
2023-04-17,8.6462
2023-04-18,7.96942
2023-04-19,7.07393
2023-04-20,6.1424
2023-04-21,6.24276
2023-04-22,0.65361
2023-04-23,0.62273
2023-04-24,5.68693
2023-04-25,6.29165
2023-04-26,6.76513
2023-04-27,5.41931
2023-04-28,5.24433
2023-04-29,0.67162
2023-04-30,0.46061
2023-05-01,1.49507
2023-05-02,5.4682
2023-05-03,4.68335
2023-05-04,7.90252
2023-05-05,1.73953
2023-05-06,1.98656
2023-05-07,1.94796
2023-05-08,7.38786
2023-05-09,6.36627
2023-05-10,5.41931
2023-05-11,5.56856
2023-05-12,4.65247
2023-05-13,0.49149
2023-05-14,0.64074
2023-05-15,4.8815
2023-05-16,4.50322
2023-05-17,5.54283
2023-05-18,4.89179
2023-05-19,7.20516
2023-05-20,1.71122
2023-05-21,1.46419
2023-05-22,8.60502
2023-05-23,7.13311
2023-05-24,6.01631
2023-05-25,5.10794
2023-05-26,4.96127
2023-05-27,0.62787
2023-05-28,0.4812
