date,증권정보
2023-05-30,38.22393
2023-05-31,42.47104
2023-06-01,43.43629
2023-06-02,38.41698
2023-06-03,14.09266
2023-06-04,8.20463
2023-06-05,32.14285
2023-06-06,20.27027
2023-06-07,34.16988
2023-06-08,40.63706
2023-06-09,39.86486
2023-06-10,16.31274
2023-06-11,7.81853
2023-06-12,28.76447
2023-06-13,39.96138
2023-06-14,44.40154
2023-06-15,42.08494
2023-06-16,40.34749
2023-06-17,15.15444
2023-06-18,7.3359
2023-06-19,30.11583
2023-06-20,34.55598
2023-06-21,34.6525
2023-06-22,35.90733
2023-06-23,35.90733
2023-06-24,11.58301
2023-06-25,4.92277
2023-06-26,30.30888
2023-06-27,36.38996
2023-06-28,35.52123
2023-06-29,33.97683
2023-06-30,31.37065
2023-07-01,12.16216
2023-07-02,7.3359
2023-07-03,24.03474
2023-07-04,33.68725
2023-07-05,30.30888
2023-07-06,39.86486
2023-07-07,36.00386
2023-07-08,17.76061
2023-07-09,6.9498
2023-07-10,30.98455
2023-07-11,36.87258
2023-07-12,40.63706
2023-07-13,40.25096
2023-07-14,33.1081
2023-07-15,16.40926
2023-07-16,5.69498
2023-07-17,27.12355
2023-07-18,34.45945
2023-07-19,34.94208
2023-07-20,34.07335
2023-07-21,31.5637
2023-07-22,11.38996
2023-07-23,6.85328
2023-07-24,26.9305
2023-07-25,31.46718
2023-07-26,38.12741
2023-07-27,34.84555
2023-07-28,33.30115
2023-07-29,13.61003
2023-07-30,6.46718
2023-07-31,27.3166
2023-08-01,32.04633
2023-08-02,34.45945
2023-08-03,37.74131
2023-08-04,33.30115
2023-08-05,13.32046
2023-08-06,9.55598
2023-08-07,27.60617
2023-08-08,35.32818
2023-08-09,31.1776
2023-08-10,35.23166
2023-08-11,33.1081
2023-08-12,13.32046
2023-08-13,6.75675
2023-08-14,21.23552
2023-08-15,21.33204
2023-08-16,34.36293
2023-08-17,34.36293
2023-08-18,32.23938
2023-08-19,13.51351
2023-08-20,8.20463
2023-08-21,28.861
2023-08-22,29.2471
2023-08-23,28.0888
2023-08-24,31.66023
2023-08-25,31.66023
2023-08-26,10.90733
2023-08-27,6.08108
2023-08-28,25.0
2023-08-29,29.6332
2023-08-30,34.16988
2023-08-31,30.59845
2023-09-01,28.28185
2023-09-02,11.00386
2023-09-03,7.04633
2023-09-04,21.52509
2023-09-05,28.18532
2023-09-06,29.6332
2023-09-07,28.37837
2023-09-08,28.95752
2023-09-09,10.61776
2023-09-10,6.27413
2023-09-11,20.46332
2023-09-12,29.6332
2023-09-13,31.46718
2023-09-14,28.37837
2023-09-15,27.7027
2023-09-16,11.29343
2023-09-17,4.6332
2023-09-18,26.83397
2023-09-19,27.60617
2023-09-20,25.96525
2023-09-21,34.45945
2023-09-22,30.7915
2023-09-23,10.03861
2023-09-24,4.82625
2023-09-25,25.19305
2023-09-26,32.91505
2023-09-27,32.43243
2023-09-28,12.83783
2023-09-29,11.29343
2023-09-30,8.39768
2023-10-01,5.88803
2023-10-02,12.45173
2023-10-03,18.14671
2023-10-04,38.80308
2023-10-05,33.78378
2023-10-06,28.76447
2023-10-07,12.54826
2023-10-08,5.0193
2023-10-09,19.69111
2023-10-10,34.45945
2023-10-11,35.61776
2023-10-12,36.96911
2023-10-13,36.10038
2023-10-14,10.61776
2023-10-15,4.72972
2023-10-16,26.64092
2023-10-17,30.88803
2023-10-18,35.13513
2023-10-19,36.10038
2023-10-20,34.94208
2023-10-21,11.77606
2023-10-22,4.72972
2023-10-23,25.09652
2023-10-24,33.59073
2023-10-25,38.99613
2023-10-26,37.35521
2023-10-27,35.52123
2023-10-28,9.36293
2023-10-29,6.1776
2023-10-30,25.67567
2023-10-31,35.61776
2023-11-01,32.23938
2023-11-02,33.78378
2023-11-03,33.8803
2023-11-04,13.22393
2023-11-05,5.21235
2023-11-06,36.67953
2023-11-07,42.85714
2023-11-08,37.93436
2023-11-09,34.6525
2023-11-10,32.23938
2023-11-11,11.67953
2023-11-12,6.5637
2023-11-13,26.35135
2023-11-14,32.3359
2023-11-15,36.00386
2023-11-16,37.93436
2023-11-17,39.67181
2023-11-18,13.51351
2023-11-19,4.92277
2023-11-20,27.41312
2023-11-21,36.10038
2023-11-22,34.16988
2023-11-23,32.23938
2023-11-24,28.4749
2023-11-25,10.42471
2023-11-26,5.0193
2023-11-27,23.84169
2023-11-28,29.05405
2023-11-29,28.861
2023-11-30,29.6332
2023-12-01,28.37837
2023-12-02,12.06563
2023-12-03,4.82625
2023-12-04,23.06949
2023-12-05,27.79922
2023-12-06,31.37065
2023-12-07,31.66023
2023-12-08,30.69498
2023-12-09,12.54826
2023-12-10,5.4054
2023-12-11,26.73745
2023-12-12,32.91505
2023-12-13,33.20463
2023-12-14,33.68725
2023-12-15,32.52895
2023-12-16,11.67953
2023-12-17,5.11583
2023-12-18,25.48262
2023-12-19,32.62548
2023-12-20,32.43243
2023-12-21,36.38996
2023-12-22,38.41698
2023-12-23,12.16216
2023-12-24,5.59845
2023-12-25,6.46718
2023-12-26,25.7722
2023-12-27,31.5637
2023-12-28,34.2664
2023-12-29,20.94594
2023-12-30,8.20463
2023-12-31,5.7915
2024-01-01,5.21235
2024-01-02,28.4749
2024-01-03,38.89961
2024-01-04,30.59845
2024-01-05,27.22007
2024-01-06,10.81081
2024-01-07,4.2471
2024-01-08,18.91891
2024-01-09,32.722
2024-01-10,30.88803
2024-01-11,27.3166
2024-01-12,28.57142
2024-01-13,11.00386
2024-01-14,3.861
2024-01-15,22.29729
2024-01-16,26.44787
2024-01-17,30.50193
2024-01-18,29.82625
2024-01-19,32.62548
2024-01-20,11.87258
2024-01-21,5.4054
2024-01-22,23.64864
2024-01-23,29.82625
2024-01-24,30.69498
2024-01-25,30.98455
2024-01-26,30.88803
2024-01-27,14.67181
2024-01-28,5.50193
2024-01-29,23.84169
2024-01-30,32.52895
2024-01-31,29.05405
2024-02-01,29.44015
2024-02-02,29.82625
2024-02-03,14.96138
2024-02-04,3.95752
2024-02-05,24.22779
2024-02-06,34.36293
2024-02-07,35.81081
2024-02-08,30.0193
2024-02-09,14.47876
2024-02-10,9.55598
2024-02-11,4.05405
2024-02-12,9.2664
2024-02-13,32.23938
2024-02-14,35.32818
2024-02-15,37.25868
2024-02-16,33.30115
2024-02-17,11.96911
2024-02-18,5.21235
2024-02-19,20.65637
2024-02-20,34.84555
2024-02-21,33.8803
2024-02-22,34.36293
2024-02-23,33.97683
2024-02-24,11.19691
2024-02-25,5.0193
2024-02-26,25.7722
2024-02-27,27.89575
2024-02-28,28.37837
2024-02-29,32.23938
2024-03-01,16.60231
2024-03-02,8.78378
2024-03-03,5.21235
2024-03-04,24.61389
2024-03-05,29.92277
2024-03-06,28.861
2024-03-07,32.3359
2024-03-08,31.5637
2024-03-09,10.90733
2024-03-10,5.59845
2024-03-11,24.51737
2024-03-12,32.722
2024-03-13,34.6525
2024-03-14,30.7915
2024-03-15,34.07335
2024-03-16,11.00386
2024-03-17,5.30888
2024-03-18,27.12355
2024-03-19,30.30888
2024-03-20,30.69498
