date,이차전지관련주
2023-05-30,9.46918
2023-05-31,8.43865
2023-06-01,9.74139
2023-06-02,8.69142
2023-06-03,4.49154
2023-06-04,4.6082
2023-06-05,7.15535
2023-06-06,4.99708
2023-06-07,11.21913
2023-06-08,9.17752
2023-06-09,10.77192
2023-06-10,5.85261
2023-06-11,5.85261
2023-06-12,12.40521
2023-06-13,17.49951
2023-06-14,26.96869
2023-06-15,14.44682
2023-06-16,12.03577
2023-06-17,7.93311
2023-06-18,7.4859
2023-06-19,11.86078
2023-06-20,10.22749
2023-06-21,10.26638
2023-06-22,10.44137
2023-06-23,8.78864
2023-06-24,5.11374
2023-06-25,4.95819
2023-06-26,7.23313
2023-06-27,10.09138
2023-06-28,10.44137
2023-06-29,7.87478
2023-06-30,6.45537
2023-07-01,4.7832
2023-07-02,4.41376
2023-07-03,17.98561
2023-07-04,15.74956
2023-07-05,16.21621
2023-07-06,13.84405
2023-07-07,11.72467
2023-07-08,8.12755
2023-07-09,7.93311
2023-07-10,15.96344
2023-07-11,21.97161
2023-07-12,17.07174
2023-07-13,15.08846
2023-07-14,15.22457
2023-07-15,10.88858
2023-07-16,9.60528
2023-07-17,14.75792
2023-07-18,32.35465
2023-07-19,34.45459
2023-07-20,33.11296
2023-07-21,31.5769
2023-07-22,16.50787
2023-07-23,16.41065
2023-07-24,42.40715
2023-07-25,50.32082
2023-07-26,100.0
2023-07-27,58.74003
2023-07-28,34.96013
2023-07-29,14.46626
2023-07-30,18.62726
2023-07-31,32.27688
2023-08-01,27.62978
2023-08-02,24.51876
2023-08-03,25.70484
2023-08-04,18.84114
2023-08-05,9.54695
2023-08-06,15.38012
2023-08-07,22.74936
2023-08-08,17.57728
2023-08-09,14.19405
2023-08-10,12.69686
2023-08-11,10.96636
2023-08-12,6.24149
2023-08-13,5.93039
2023-08-14,9.76083
2023-08-15,9.02197
2023-08-16,14.27182
2023-08-17,16.09955
2023-08-18,12.32743
2023-08-19,4.89986
2023-08-20,5.21096
2023-08-21,9.31363
2023-08-22,10.71359
2023-08-23,10.81081
2023-08-24,9.50806
2023-08-25,8.39976
2023-08-26,5.56095
2023-08-27,5.01652
2023-08-28,9.5664
2023-08-29,10.32471
2023-08-30,9.7025
2023-08-31,8.55531
2023-09-01,9.50806
2023-09-02,5.5804
2023-09-03,5.07485
2023-09-04,9.41084
2023-09-05,9.37196
2023-09-06,7.58312
2023-09-07,8.84697
2023-09-08,6.94147
2023-09-09,5.05541
2023-09-10,5.63873
2023-09-11,9.91639
2023-09-12,12.94964
2023-09-13,9.83861
2023-09-14,8.03033
2023-09-15,6.2026
2023-09-16,3.86933
2023-09-17,7.01924
2023-09-18,7.11646
2023-09-19,7.29146
2023-09-20,7.40812
2023-09-21,6.49426
2023-09-22,4.19988
2023-09-23,3.03324
2023-09-24,3.36379
2023-09-25,10.48026
2023-09-26,7.19424
2023-09-27,5.7165
2023-09-28,4.56931
2023-09-29,3.13046
2023-09-30,2.74159
2023-10-01,2.81936
2023-10-02,5.13319
2023-10-03,4.89986
2023-10-04,9.25529
2023-10-05,6.88314
2023-10-06,5.01652
2023-10-07,3.34435
2023-10-08,2.78047
2023-10-09,2.87769
2023-10-10,7.54423
2023-10-11,7.05813
2023-10-12,7.15535
2023-10-13,5.4054
2023-10-14,3.05269
2023-10-15,3.42212
2023-10-16,6.08594
2023-10-17,7.25257
2023-10-18,8.49698
2023-10-19,7.66089
2023-10-20,6.86369
2023-10-21,3.86933
2023-10-22,3.34435
2023-10-23,6.49426
2023-10-24,7.09702
2023-10-25,17.34396
2023-10-26,14.54404
2023-10-27,7.95255
2023-10-28,3.75267
2023-10-29,4.18043
2023-10-30,6.3776
2023-10-31,12.2691
2023-11-01,8.73031
2023-11-02,7.89422
2023-11-03,7.66089
2023-11-04,4.08321
2023-11-05,7.4859
2023-11-06,39.17946
2023-11-07,20.47443
2023-11-08,10.1886
2023-11-09,7.34979
2023-11-10,6.35815
2023-11-11,5.17207
2023-11-12,3.65545
2023-11-13,6.64981
2023-11-14,8.2831
2023-11-15,8.16643
2023-11-16,7.34979
2023-11-17,6.29982
2023-11-18,3.34435
2023-11-19,4.2971
2023-11-20,6.26093
2023-11-21,6.47482
2023-11-22,4.47209
2023-11-23,5.24985
2023-11-24,4.62764
2023-11-25,3.36379
2023-11-26,3.38323
2023-11-27,5.23041
2023-11-28,6.29982
2023-11-29,7.58312
2023-11-30,7.38868
2023-12-01,7.797
2023-12-02,4.56931
2023-12-03,4.35543
2023-12-04,7.56367
2023-12-05,5.85261
2023-12-06,6.08594
2023-12-07,5.26929
2023-12-08,4.70542
2023-12-09,3.90822
2023-12-10,3.28601
2023-12-11,4.84153
2023-12-12,4.72486
2023-12-13,10.75247
2023-12-14,9.68306
2023-12-15,7.44701
2023-12-16,3.1888
2023-12-17,2.85825
2023-12-18,7.73867
2023-12-19,7.54423
2023-12-20,7.23313
2023-12-21,6.39704
2023-12-22,7.38868
2023-12-23,3.4999
2023-12-24,3.79156
2023-12-25,4.08321
2023-12-26,7.21368
2023-12-27,6.96091
2023-12-28,6.10538
2023-12-29,4.99708
2023-12-30,4.53042
2023-12-31,4.89986
2024-01-01,4.93875
2024-01-02,11.97744
2024-01-03,8.65253
2024-01-04,6.74703
2024-01-05,7.09702
2024-01-06,3.92766
2024-01-07,3.84989
2024-01-08,5.07485
2024-01-09,5.52206
2024-01-10,6.63037
2024-01-11,5.94983
2024-01-12,5.93039
2024-01-13,3.55823
2024-01-14,3.3249
2024-01-15,6.78592
2024-01-16,5.50262
2024-01-17,7.71923
2024-01-18,6.39704
2024-01-19,9.31363
2024-01-20,6.16371
2024-01-21,4.49154
2024-01-22,16.66342
2024-01-23,8.94419
2024-01-24,7.62201
2024-01-25,11.23857
2024-01-26,9.8775
2024-01-27,4.19988
2024-01-28,6.64981
2024-01-29,8.03033
2024-01-30,7.81644
2024-01-31,4.54987
2024-02-01,6.70814
2024-02-02,6.02761
2024-02-03,4.21932
2024-02-04,3.811
2024-02-05,5.0943
2024-02-06,6.14427
2024-02-07,6.80536
2024-02-08,4.84153
2024-02-09,3.20824
2024-02-10,2.95547
2024-02-11,2.7027
2024-02-12,5.07485
2024-02-13,8.34143
2024-02-14,5.73595
2024-02-15,7.60256
2024-02-16,8.20532
2024-02-17,3.94711
2024-02-18,3.811
2024-02-19,7.19424
2024-02-20,7.11646
2024-02-21,8.39976
2024-02-22,7.46645
2024-02-23,6.45537
2024-02-24,4.00544
2024-02-25,4.51098
2024-02-26,5.50262
2024-02-27,6.63037
2024-02-28,6.63037
2024-02-29,5.19152
2024-03-01,4.31654
2024-03-02,3.90822
2024-03-03,3.83044
2024-03-04,6.82481
2024-03-05,10.20804
2024-03-06,8.5942
2024-03-07,8.71086
2024-03-08,9.48862
2024-03-09,5.07485
2024-03-10,6.3776
2024-03-11,7.46645
2024-03-12,11.14135
2024-03-13,9.8775
2024-03-14,7.66089
2024-03-15,5.34707
2024-03-16,3.73322
2024-03-17,3.42212
2024-03-18,7.07758
2024-03-19,6.98036
2024-03-20,7.05813
