date,자동차보험견적
2023-05-29,16.20626
2023-05-30,27.80847
2023-05-31,31.12338
2023-06-01,23.38858
2023-06-02,26.51933
2023-06-03,16.20626
2023-06-04,15.46961
2023-06-05,28.54511
2023-06-06,14.91712
2023-06-07,30.5709
2023-06-08,25.59852
2023-06-09,23.38858
2023-06-10,15.46961
2023-06-11,16.75874
2023-06-12,23.7569
2023-06-13,26.70349
2023-06-14,27.6243
2023-06-15,24.86187
2023-06-16,20.25782
2023-06-17,12.33885
2023-06-18,11.97053
2023-06-19,25.41436
2023-06-20,23.20441
2023-06-21,20.44198
2023-06-22,25.41436
2023-06-23,20.99447
2023-06-24,12.15469
2023-06-25,15.65377
2023-06-26,25.2302
2023-06-27,27.6243
2023-06-28,25.78268
2023-06-29,27.25598
2023-06-30,18.04788
2023-07-01,10.68139
2023-07-02,13.81215
2023-07-03,25.78268
2023-07-04,25.41436
2023-07-05,23.20441
2023-07-06,26.70349
2023-07-07,23.38858
2023-07-08,12.33885
2023-07-09,13.25966
2023-07-10,25.2302
2023-07-11,27.44014
2023-07-12,25.2302
2023-07-13,23.57274
2023-07-14,20.07366
2023-07-15,9.76058
2023-07-16,14.5488
2023-07-17,28.36095
2023-07-18,23.94106
2023-07-19,25.04604
2023-07-20,27.80847
2023-07-21,25.04604
2023-07-22,12.89134
2023-07-23,18.23204
2023-07-24,27.07182
2023-07-25,26.70349
2023-07-26,25.78268
2023-07-27,21.36279
2023-07-28,24.67771
2023-07-29,17.31123
2023-07-30,14.36464
2023-07-31,22.65193
2023-08-01,29.28176
2023-08-02,26.15101
2023-08-03,30.20257
2023-08-04,22.65193
2023-08-05,12.89134
2023-08-06,18.04788
2023-08-07,28.54511
2023-08-08,26.15101
2023-08-09,28.91344
2023-08-10,27.07182
2023-08-11,27.07182
2023-08-12,11.41804
2023-08-13,13.62799
2023-08-14,25.59852
2023-08-15,18.96869
2023-08-16,27.99263
2023-08-17,28.54511
2023-08-18,27.25598
2023-08-19,16.9429
2023-08-20,17.67955
2023-08-21,33.70165
2023-08-22,35.17495
2023-08-23,26.15101
2023-08-24,27.6243
2023-08-25,21.36279
2023-08-26,17.31123
2023-08-27,20.62615
2023-08-28,36.46408
2023-08-29,33.88581
2023-08-30,28.17679
2023-08-31,25.96685
2023-09-01,27.6243
2023-09-02,13.81215
2023-09-03,15.83793
2023-09-04,28.17679
2023-09-05,33.14917
2023-09-06,30.01841
2023-09-07,29.28176
2023-09-08,28.54511
2023-09-09,16.57458
2023-09-10,12.89134
2023-09-11,23.57274
2023-09-12,28.17679
2023-09-13,25.59852
2023-09-14,25.78268
2023-09-15,25.59852
2023-09-16,18.78453
2023-09-17,14.73296
2023-09-18,33.51749
2023-09-19,30.20257
2023-09-20,32.22836
2023-09-21,25.96685
2023-09-22,29.28176
2023-09-23,15.28545
2023-09-24,17.12707
2023-09-25,28.17679
2023-09-26,24.49355
2023-09-27,20.25782
2023-09-28,8.65561
2023-09-29,10.12891
2023-09-30,11.78637
2023-10-01,11.78637
2023-10-02,13.0755
2023-10-03,13.99631
2023-10-04,31.67587
2023-10-05,29.0976
2023-10-06,26.15101
2023-10-07,13.62799
2023-10-08,13.99631
2023-10-09,15.65377
2023-10-10,38.3057
2023-10-11,35.17495
2023-10-12,23.57274
2023-10-13,23.7569
2023-10-14,13.99631
2023-10-15,16.9429
2023-10-16,29.46593
2023-10-17,33.33333
2023-10-18,24.49355
2023-10-19,25.04604
2023-10-20,26.51933
2023-10-21,9.94475
2023-10-22,17.49539
2023-10-23,33.51749
2023-10-24,24.49355
2023-10-25,28.36095
2023-10-26,29.83425
2023-10-27,22.65193
2023-10-28,10.86556
2023-10-29,13.0755
2023-10-30,28.91344
2023-10-31,32.59668
2023-11-01,25.2302
2023-11-02,21.54696
2023-11-03,20.62615
2023-11-04,11.23388
2023-11-05,15.10128
2023-11-06,26.33517
2023-11-07,26.51933
2023-11-08,27.25598
2023-11-09,24.49355
2023-11-10,23.02025
2023-11-11,15.10128
2023-11-12,15.10128
2023-11-13,24.12523
2023-11-14,29.28176
2023-11-15,24.67771
2023-11-16,23.02025
2023-11-17,25.41436
2023-11-18,13.44383
2023-11-19,14.5488
2023-11-20,31.67587
2023-11-21,25.96685
2023-11-22,27.99263
2023-11-23,23.20441
2023-11-24,31.67587
2023-11-25,15.10128
2023-11-26,13.81215
2023-11-27,29.0976
2023-11-28,34.06998
2023-11-29,28.17679
2023-11-30,30.75506
2023-12-01,19.52117
2023-12-02,12.70718
2023-12-03,11.23388
2023-12-04,30.01841
2023-12-05,24.49355
2023-12-06,25.78268
2023-12-07,26.33517
2023-12-08,21.36279
2023-12-09,12.70718
2023-12-10,13.44383
2023-12-11,31.30755
2023-12-12,27.25598
2023-12-13,23.38858
2023-12-14,20.81031
2023-12-15,16.02209
2023-12-16,13.44383
2023-12-17,8.65561
2023-12-18,19.8895
2023-12-19,23.94106
2023-12-20,26.51933
2023-12-21,26.33517
2023-12-22,18.60036
2023-12-23,7.91896
2023-12-24,10.49723
2023-12-25,4.78821
2023-12-26,21.91528
2023-12-27,21.91528
2023-12-28,17.86372
2023-12-29,19.15285
2023-12-30,11.04972
2023-12-31,9.02394
2024-01-01,11.78637
2024-01-02,24.67771
2024-01-03,24.30939
2024-01-04,29.83425
2024-01-05,23.20441
2024-01-06,16.9429
2024-01-07,17.49539
2024-01-08,27.6243
2024-01-09,29.83425
2024-01-10,29.46593
2024-01-11,27.44014
2024-01-12,22.83609
2024-01-13,16.39042
2024-01-14,13.81215
2024-01-15,36.46408
2024-01-16,23.20441
2024-01-17,27.25598
2024-01-18,23.7569
2024-01-19,80.84714
2024-01-20,85.45119
2024-01-21,78.6372
2024-01-22,86.74033
2024-01-23,87.66114
2024-01-24,83.79373
2024-01-25,76.42725
2024-01-26,73.2965
2024-01-27,83.05709
2024-01-28,82.68876
2024-01-29,84.89871
2024-01-30,81.39963
2024-01-31,90.79189
2024-02-01,76.42725
2024-02-02,73.48066
2024-02-03,83.42541
2024-02-04,96.68508
2024-02-05,92.44935
2024-02-06,81.39963
2024-02-07,80.11049
2024-02-08,69.42909
2024-02-09,82.5046
2024-02-10,79.00552
2024-02-11,80.11049
2024-02-12,78.08471
2024-02-13,89.68692
2024-02-14,90.79189
2024-02-15,100.0
2024-02-16,79.55801
2024-02-17,68.87661
2024-02-18,66.85082
2024-02-19,68.50828
2024-02-20,88.76611
2024-02-21,76.61141
2024-02-22,82.68876
2024-02-23,73.11233
2024-02-24,66.29834
2024-02-25,76.97974
2024-02-26,84.89871
2024-02-27,79.74217
2024-02-28,74.95395
2024-02-29,70.71823
2024-03-01,82.87292
2024-03-02,68.13996
2024-03-03,35.17495
2024-03-04,64.27255
2024-03-05,87.66114
2024-03-06,81.21546
2024-03-07,69.42909
2024-03-08,65.37753
2024-03-09,54.69613
2024-03-10,64.82504
2024-03-11,66.11418
2024-03-12,64.08839
2024-03-13,54.51197
2024-03-14,62.6151
2024-03-15,58.37937
2024-03-16,52.30202
2024-03-17,53.03867
2024-03-18,59.48434
2024-03-19,61.51012
2024-03-20,54.69613
