date,주식배당금받는법
2023-05-31,1.13394
2023-06-01,0.87226
2023-06-02,0.81411
2023-06-03,0.41674
2023-06-04,0.44582
2023-06-05,0.54274
2023-06-06,0.35859
2023-06-07,0.43613
2023-06-08,0.73657
2023-06-09,0.5815
2023-06-10,0.42643
2023-06-11,0.45551
2023-06-12,0.47489
2023-06-13,0.63965
2023-06-14,0.91102
2023-06-15,0.97887
2023-06-16,0.73657
2023-06-17,0.62027
2023-06-18,0.38767
2023-06-19,0.57181
2023-06-20,0.63965
2023-06-21,0.60089
2023-06-22,0.73657
2023-06-23,0.89164
2023-06-24,0.31013
2023-06-25,0.4652
2023-06-26,0.79472
2023-06-27,0.92072
2023-06-28,1.26962
2023-06-29,1.20178
2023-06-30,0.97887
2023-07-01,0.41674
2023-07-02,0.56212
2023-07-03,1.03702
2023-07-04,0.85287
2023-07-05,1.00794
2023-07-06,0.80441
2023-07-07,1.01763
2023-07-08,0.41674
2023-07-09,0.36828
2023-07-10,0.52335
2023-07-11,0.53304
2023-07-12,0.62996
2023-07-13,0.5815
2023-07-14,0.5815
2023-07-15,0.3489
2023-07-16,0.60089
2023-07-17,0.76565
2023-07-18,0.88195
2023-07-19,0.79472
2023-07-20,0.57181
2023-07-21,0.72688
2023-07-22,0.49428
2023-07-23,0.42643
2023-07-24,0.79472
2023-07-25,0.98856
2023-07-26,0.83349
2023-07-27,0.94979
2023-07-28,0.71719
2023-07-29,0.30044
2023-07-30,0.37798
2023-07-31,0.74626
2023-08-01,0.90133
2023-08-02,0.88195
2023-08-03,0.6978
2023-08-04,0.64935
2023-08-05,0.29075
2023-08-06,0.37798
2023-08-07,0.52335
2023-08-08,0.91102
2023-08-09,0.84318
2023-08-10,0.79472
2023-08-11,0.78503
2023-08-12,0.35859
2023-08-13,0.37798
2023-08-14,0.85287
2023-08-15,0.63965
2023-08-16,1.12424
2023-08-17,0.92072
2023-08-18,0.74626
2023-08-19,0.38767
2023-08-20,0.28106
2023-08-21,0.53304
2023-08-22,0.77534
2023-08-23,0.5815
2023-08-24,0.62027
2023-08-25,0.84318
2023-08-26,0.31013
2023-08-27,0.32952
2023-08-28,1.23085
2023-08-29,0.66873
2023-08-30,0.54274
2023-08-31,0.57181
2023-09-01,0.33921
2023-09-02,0.30044
2023-09-03,0.20352
2023-09-04,0.27137
2023-09-05,0.38767
2023-09-06,0.41674
2023-09-07,0.45551
2023-09-08,0.63965
2023-09-09,0.28106
2023-09-10,0.20352
2023-09-11,0.61058
2023-09-12,0.57181
2023-09-13,0.56212
2023-09-14,0.55243
2023-09-15,0.80441
2023-09-16,0.40705
2023-09-17,0.25198
2023-09-18,0.52335
2023-09-19,0.4652
2023-09-20,0.51366
2023-09-21,0.54274
2023-09-22,0.33921
2023-09-23,0.12599
2023-09-24,0.40705
2023-09-25,0.44582
2023-09-26,0.54274
2023-09-27,0.4652
2023-09-28,0.16476
2023-09-29,0.26167
2023-09-30,0.12599
2023-10-01,0.26167
2023-10-02,0.2326
2023-10-03,0.21321
2023-10-04,0.43613
2023-10-05,0.48459
2023-10-06,0.53304
2023-10-07,0.19383
2023-10-08,0.19383
2023-10-09,0.20352
2023-10-10,0.38767
2023-10-11,0.36828
2023-10-12,0.48459
2023-10-13,0.31982
2023-10-14,0.21321
2023-10-15,0.26167
2023-10-16,0.32952
2023-10-17,0.77534
2023-10-18,0.56212
2023-10-19,0.53304
2023-10-20,0.44582
2023-10-21,0.3489
2023-10-22,0.19383
2023-10-23,0.63965
2023-10-24,0.32952
2023-10-25,0.63965
2023-10-26,0.55243
2023-10-27,0.68811
2023-10-28,0.43613
2023-10-29,0.27137
2023-10-30,0.67842
2023-10-31,0.81411
2023-11-01,0.67842
2023-11-02,0.79472
2023-11-03,0.9401
2023-11-04,0.52335
2023-11-05,0.35859
2023-11-06,0.9401
2023-11-07,0.92072
2023-11-08,0.92072
2023-11-09,0.90133
2023-11-10,0.71719
2023-11-11,0.41674
2023-11-12,0.37798
2023-11-13,0.76565
2023-11-14,1.07578
2023-11-15,1.415
2023-11-16,1.13394
2023-11-17,1.0564
2023-11-18,0.4652
2023-11-19,0.40705
2023-11-20,1.71544
2023-11-21,1.415
2023-11-22,1.36654
2023-11-23,1.56037
2023-11-24,1.11455
2023-11-25,0.48459
2023-11-26,0.75596
2023-11-27,0.96918
2023-11-28,1.10486
2023-11-29,1.19209
2023-11-30,1.92866
2023-12-01,1.40531
2023-12-02,0.74626
2023-12-03,0.83349
2023-12-04,1.8802
2023-12-05,1.95774
2023-12-06,2.05466
2023-12-07,1.97712
2023-12-08,2.07404
2023-12-09,1.20178
2023-12-10,0.94979
2023-12-11,1.98681
2023-12-12,2.58771
2023-12-13,2.42295
2023-12-14,2.85908
2023-12-15,3.58596
2023-12-16,1.91897
2023-12-17,1.63791
2023-12-18,2.86877
2023-12-19,3.35336
2023-12-20,5.16572
2023-12-21,5.15603
2023-12-22,5.65031
2023-12-23,2.13219
2023-12-24,1.57007
2023-12-25,2.44233
2023-12-26,8.42217
2023-12-27,8.71292
2023-12-28,5.97014
2023-12-29,3.36305
2023-12-30,1.55068
2023-12-31,1.01763
2024-01-01,1.23085
2024-01-02,3.39213
2024-01-03,2.01589
2024-01-04,1.70575
2024-01-05,1.57976
2024-01-06,0.79472
2024-01-07,0.80441
2024-01-08,0.93041
2024-01-09,1.50222
2024-01-10,1.39561
2024-01-11,1.30839
2024-01-12,1.15332
2024-01-13,0.77534
2024-01-14,0.86257
2024-01-15,1.1727
2024-01-16,1.25993
2024-01-17,1.19209
2024-01-18,0.98856
2024-01-19,1.06609
2024-01-20,0.5815
2024-01-21,0.53304
2024-01-22,0.77534
2024-01-23,1.02733
2024-01-24,1.04671
2024-01-25,1.79298
2024-01-26,1.86082
2024-01-27,0.62027
2024-01-28,0.55243
2024-01-29,1.65729
2024-01-30,1.38592
2024-01-31,1.70575
2024-02-01,1.54099
2024-02-02,2.16127
2024-02-03,0.80441
2024-02-04,0.8238
2024-02-05,1.32777
2024-02-06,1.45377
2024-02-07,1.7639
2024-02-08,1.5313
2024-02-09,0.68811
2024-02-10,0.57181
2024-02-11,0.44582
2024-02-12,0.79472
2024-02-13,1.58945
2024-02-14,1.46346
2024-02-15,1.415
2024-02-16,1.5313
2024-02-17,0.80441
2024-02-18,0.8238
2024-02-19,1.46346
2024-02-20,1.415
2024-02-21,1.85113
2024-02-22,1.65729
2024-02-23,1.51192
2024-02-24,0.87226
2024-02-25,1.14363
2024-02-26,1.72514
2024-02-27,1.67668
2024-02-28,1.72514
2024-02-29,1.56037
2024-03-01,0.95948
2024-03-02,0.74626
2024-03-03,0.73657
2024-03-04,1.50222
2024-03-05,2.04496
2024-03-06,1.59914
2024-03-07,1.68637
2024-03-08,1.69606
2024-03-09,0.95948
2024-03-10,0.77534
2024-03-11,1.75421
2024-03-12,2.05466
2024-03-13,1.73483
2024-03-14,1.91897
2024-03-15,1.39561
2024-03-16,0.88195
2024-03-17,0.64935
2024-03-18,1.71544
2024-03-19,1.63791
2024-03-20,1.93836
