date,ESG
2023-05-30,1.95116
2023-05-31,2.06323
2023-06-01,1.77696
2023-06-02,1.61885
2023-06-03,0.73785
2023-06-04,0.72898
2023-06-05,1.54395
2023-06-06,0.85935
2023-06-07,1.91177
2023-06-08,1.96836
2023-06-09,1.75699
2023-06-10,0.71733
2023-06-11,0.82107
2023-06-12,1.78972
2023-06-13,1.99222
2023-06-14,1.88292
2023-06-15,1.75533
2023-06-16,1.60886
2023-06-17,0.63189
2023-06-18,0.65686
2023-06-19,1.74534
2023-06-20,1.66601
2023-06-21,1.71483
2023-06-22,1.60664
2023-06-23,1.41913
2023-06-24,0.5054
2023-06-25,0.5115
2023-06-26,1.46795
2023-06-27,1.60276
2023-06-28,1.58667
2023-06-29,1.53841
2023-06-30,1.30207
2023-07-01,0.57253
2023-07-02,0.62357
2023-07-03,1.66878
2023-07-04,1.66323
2023-07-05,1.71871
2023-07-06,1.84797
2023-07-07,1.61829
2023-07-08,0.55367
2023-07-09,0.59528
2023-07-10,1.96281
2023-07-11,1.94395
2023-07-12,2.42439
2023-07-13,2.28126
2023-07-14,1.74589
2023-07-15,0.6036
2023-07-16,0.69847
2023-07-17,2.1065
2023-07-18,1.93563
2023-07-19,1.70318
2023-07-20,1.50068
2023-07-21,1.40082
2023-07-22,0.5925
2023-07-23,0.7262
2023-07-24,1.64825
2023-07-25,1.66046
2023-07-26,1.53563
2023-07-27,1.40193
2023-07-28,1.34479
2023-07-29,0.49431
2023-07-30,0.50651
2023-07-31,1.33924
2023-08-01,1.50068
2023-08-02,1.43965
2023-08-03,1.44076
2023-08-04,1.20054
2023-08-05,0.59694
2023-08-06,0.58474
2023-08-07,1.50956
2023-08-08,1.59222
2023-08-09,1.58945
2023-08-10,1.42745
2023-08-11,1.24714
2023-08-12,0.50096
2023-08-13,0.54756
2023-08-14,1.18002
2023-08-15,0.64299
2023-08-16,1.53563
2023-08-17,1.58612
2023-08-18,1.4452
2023-08-19,0.53259
2023-08-20,0.57919
2023-08-21,1.56115
2023-08-22,1.7753
2023-08-23,1.72037
2023-08-24,1.98889
2023-08-25,1.45241
2023-08-26,0.48987
2023-08-27,0.70679
2023-08-28,1.70706
2023-08-29,1.76476
2023-08-30,1.81247
2023-08-31,1.85186
2023-09-01,1.5151
2023-09-02,0.59971
2023-09-03,0.59028
2023-09-04,1.83743
2023-09-05,1.89846
2023-09-06,1.92509
2023-09-07,1.99887
2023-09-08,1.68653
2023-09-09,0.72509
2023-09-10,0.74618
2023-09-11,2.02661
2023-09-12,2.13646
2023-09-13,2.06545
2023-09-14,2.03494
2023-09-15,1.62051
2023-09-16,0.79611
2023-09-17,0.86046
2023-09-18,2.15865
2023-09-19,2.04048
2023-09-20,1.96059
2023-09-21,1.80359
2023-09-22,1.58778
2023-09-23,0.70235
2023-09-24,0.71677
2023-09-25,1.66268
2023-09-26,1.67599
2023-09-27,1.23161
2023-09-28,0.37614
2023-09-29,0.34451
2023-09-30,0.38501
2023-10-01,0.43328
2023-10-02,0.4882
2023-10-03,0.65908
2023-10-04,1.60276
2023-10-05,1.73813
2023-10-06,1.49458
2023-10-07,0.5459
2023-10-08,0.55922
2023-10-09,0.75006
2023-10-10,1.70817
2023-10-11,1.79804
2023-10-12,1.9262
2023-10-13,1.7237
2023-10-14,0.68571
2023-10-15,1.1312
2023-10-16,1.91788
2023-10-17,2.01274
2023-10-18,1.82578
2023-10-19,1.79582
2023-10-20,1.43133
2023-10-21,0.67295
2023-10-22,0.79056
2023-10-23,2.20858
2023-10-24,1.90512
2023-10-25,1.99832
2023-10-26,1.94451
2023-10-27,1.77585
2023-10-28,0.64576
2023-10-29,0.70956
2023-10-30,1.88182
2023-10-31,1.90955
2023-11-01,1.85962
2023-11-02,1.85685
2023-11-03,1.57946
2023-11-04,0.72399
2023-11-05,0.71955
2023-11-06,1.93896
2023-11-07,1.9262
2023-11-08,1.86073
2023-11-09,1.71871
2023-11-10,1.48015
2023-11-11,0.59694
2023-11-12,0.88931
2023-11-13,1.63383
2023-11-14,1.73591
2023-11-15,1.70151
2023-11-16,1.78473
2023-11-17,1.4968
2023-11-18,0.68737
2023-11-19,0.71511
2023-11-20,1.73979
2023-11-21,1.83133
2023-11-22,1.8979
2023-11-23,1.82356
2023-11-24,1.54118
2023-11-25,0.80609
2023-11-26,0.86823
2023-11-27,1.77752
2023-11-28,1.78195
2023-11-29,1.86906
2023-11-30,1.75311
2023-12-01,1.39472
2023-12-02,0.65464
2023-12-03,0.70235
2023-12-04,1.57558
2023-12-05,1.66434
2023-12-06,1.69042
2023-12-07,1.78861
2023-12-08,1.39583
2023-12-09,0.70179
2023-12-10,0.67738
2023-12-11,1.65935
2023-12-12,1.70429
2023-12-13,1.57391
2023-12-14,1.64992
2023-12-15,1.34756
2023-12-16,0.58862
2023-12-17,0.56199
2023-12-18,1.56393
2023-12-19,1.50567
2023-12-20,1.6194
2023-12-21,1.46129
2023-12-22,0.98584
2023-12-23,0.45603
2023-12-24,0.36171
2023-12-25,0.39833
2023-12-26,1.1667
2023-12-27,1.1839
2023-12-28,1.01747
2023-12-29,0.83827
2023-12-30,0.39999
2023-12-31,0.36171
2024-01-01,0.4061
2024-01-02,1.29985
2024-01-03,1.30373
2024-01-04,1.28265
2024-01-05,1.09624
2024-01-06,0.47322
2024-01-07,0.49042
2024-01-08,1.20387
2024-01-09,1.34257
2024-01-10,1.4563
2024-01-11,1.43466
2024-01-12,1.23494
2024-01-13,0.50096
2024-01-14,0.53259
2024-01-15,1.33203
2024-01-16,1.38307
2024-01-17,1.43189
2024-01-18,1.33646
2024-01-19,1.19056
2024-01-20,0.52426
2024-01-21,0.5226
2024-01-22,1.42523
2024-01-23,1.4219
2024-01-24,1.40692
2024-01-25,1.19
2024-01-26,1.08792
2024-01-27,0.476
2024-01-28,0.55866
2024-01-29,1.23383
2024-01-30,1.29097
2024-01-31,1.26656
2024-02-01,1.2477
2024-02-02,1.18834
2024-02-03,0.48432
2024-02-04,0.49874
2024-02-05,1.27488
2024-02-06,1.32315
2024-02-07,1.19943
2024-02-08,0.99749
2024-02-09,0.44826
2024-02-10,0.3545
2024-02-11,0.37503
2024-02-12,0.47489
2024-02-13,1.19943
2024-02-14,1.44354
2024-02-15,1.34922
2024-02-16,1.21719
2024-02-17,0.52204
2024-02-18,0.52094
2024-02-19,1.37696
2024-02-20,1.3925
2024-02-21,1.73036
2024-02-22,1.60054
2024-02-23,1.29042
2024-02-24,0.64021
2024-02-25,0.59028
2024-02-26,1.41358
2024-02-27,1.41302
2024-02-28,1.38972
2024-02-29,1.16226
2024-03-01,0.53092
2024-03-02,0.5975
2024-03-03,0.50096
2024-03-04,1.40082
2024-03-05,1.65879
2024-03-06,1.71649
2024-03-07,1.68875
2024-03-08,1.47682
2024-03-09,0.63356
2024-03-10,0.71677
2024-03-11,1.81635
2024-03-12,1.79083
2024-03-13,1.82023
2024-03-14,1.8047
2024-03-15,1.45685
2024-03-16,0.60415
2024-03-17,0.76282
2024-03-18,1.70983
2024-03-19,1.73979
2024-03-20,1.75033
