date,광교아파트
2023-05-31,18.49854
2023-06-01,14.01907
2023-06-02,15.3878
2023-06-03,20.03318
2023-06-04,24.38822
2023-06-05,19.70136
2023-06-06,20.94566
2023-06-07,20.5309
2023-06-08,18.12525
2023-06-09,16.67357
2023-06-10,18.49854
2023-06-11,19.24512
2023-06-12,18.5815
2023-06-13,17.83492
2023-06-14,15.84404
2023-06-15,16.88096
2023-06-16,16.13438
2023-06-17,16.54914
2023-06-18,20.24056
2023-06-19,17.25425
2023-06-20,15.30485
2023-06-21,13.77021
2023-06-22,15.34632
2023-06-23,15.59518
2023-06-24,18.66445
2023-06-25,20.15761
2023-06-26,17.08834
2023-06-27,15.84404
2023-06-28,17.25425
2023-06-29,14.30941
2023-06-30,15.09746
2023-07-01,15.96847
2023-07-02,19.2866
2023-07-03,15.3878
2023-07-04,16.00995
2023-07-05,14.10203
2023-07-06,15.01451
2023-07-07,14.35089
2023-07-08,20.77975
2023-07-09,21.236
2023-07-10,21.48486
2023-07-11,18.95479
2023-07-12,18.41559
2023-07-13,15.80257
2023-07-14,14.64122
2023-07-15,17.12982
2023-07-16,19.41103
2023-07-17,17.25425
2023-07-18,18.83036
2023-07-19,17.42015
2023-07-20,15.30485
2023-07-21,16.30029
2023-07-22,16.83948
2023-07-23,17.66901
2023-07-24,18.83036
2023-07-25,18.16673
2023-07-26,15.42928
2023-07-27,16.50767
2023-07-28,16.83948
2023-07-29,17.71049
2023-07-30,18.12525
2023-07-31,18.99626
2023-08-01,14.93156
2023-08-02,15.76109
2023-08-03,13.93612
2023-08-04,14.47532
2023-08-05,17.00539
2023-08-06,18.54002
2023-08-07,13.56283
2023-08-08,16.46619
2023-08-09,13.68726
2023-08-10,16.17586
2023-08-11,14.18498
2023-08-12,16.96391
2023-08-13,18.87183
2023-08-14,18.5815
2023-08-15,21.19452
2023-08-16,17.3372
2023-08-17,16.798
2023-08-18,16.42472
2023-08-19,20.57237
2023-08-20,21.52633
2023-08-21,17.17129
2023-08-22,16.92243
2023-08-23,17.17129
2023-08-24,16.05143
2023-08-25,15.30485
2023-08-26,18.49854
2023-08-27,18.5815
2023-08-28,16.50767
2023-08-29,15.63666
2023-08-30,15.63666
2023-08-31,15.3878
2023-09-01,15.3878
2023-09-02,19.95022
2023-09-03,19.41103
2023-09-04,24.88593
2023-09-05,26.58647
2023-09-06,18.45707
2023-09-07,18.87183
2023-09-08,17.37868
2023-09-09,19.82579
2023-09-10,19.49398
2023-09-11,19.70136
2023-09-12,18.99626
2023-09-13,16.96391
2023-09-14,16.0929
2023-09-15,14.76565
2023-09-16,17.62754
2023-09-17,19.82579
2023-09-18,19.16217
2023-09-19,16.54914
2023-09-20,16.25881
2023-09-21,14.76565
2023-09-22,13.64579
2023-09-23,19.95022
2023-09-24,23.8905
2023-09-25,17.08834
2023-09-26,16.0929
2023-09-27,13.2725
2023-09-28,15.51223
2023-09-29,18.29116
2023-09-30,17.58606
2023-10-01,16.05143
2023-10-02,18.49854
2023-10-03,21.31895
2023-10-04,16.21733
2023-10-05,14.80713
2023-10-06,11.489
2023-10-07,16.21733
2023-10-08,16.92243
2023-10-09,21.4019
2023-10-10,15.05599
2023-10-11,15.80257
2023-10-12,15.09746
2023-10-13,14.72418
2023-10-14,16.38324
2023-10-15,19.07922
2023-10-16,17.50311
2023-10-17,16.17586
2023-10-18,15.67814
2023-10-19,16.92243
2023-10-20,14.22646
2023-10-21,18.54002
2023-10-22,18.16673
2023-10-23,18.7474
2023-10-24,20.15761
2023-10-25,17.83492
2023-10-26,15.26337
2023-10-27,14.47532
2023-10-28,17.71049
2023-10-29,16.71505
2023-10-30,18.00082
2023-10-31,14.93156
2023-11-01,16.54914
2023-11-02,17.00539
2023-11-03,19.07922
2023-11-04,26.95976
2023-11-05,20.90418
2023-11-06,19.86727
2023-11-07,15.13894
2023-11-08,16.6321
2023-11-09,15.34632
2023-11-10,15.22189
2023-11-11,18.08378
2023-11-12,17.91787
2023-11-13,17.12982
2023-11-14,16.21733
2023-11-15,15.76109
2023-11-16,13.68726
2023-11-17,14.51679
2023-11-18,16.50767
2023-11-19,19.41103
2023-11-20,17.3372
2023-11-21,14.64122
2023-11-22,15.42928
2023-11-23,15.67814
2023-11-24,14.55827
2023-11-25,14.97304
2023-11-26,18.99626
2023-11-27,15.51223
2023-11-28,14.59975
2023-11-29,14.35089
2023-11-30,12.40149
2023-12-01,14.01907
2023-12-02,18.83036
2023-12-03,18.62297
2023-12-04,16.0929
2023-12-05,14.80713
2023-12-06,15.59518
2023-12-07,15.71961
2023-12-08,15.30485
2023-12-09,16.92243
2023-12-10,16.42472
2023-12-11,17.29572
2023-12-12,16.71505
2023-12-13,14.30941
2023-12-14,15.26337
2023-12-15,16.00995
2023-12-16,21.44338
2023-12-17,18.91331
2023-12-18,17.87639
2023-12-19,17.12982
2023-12-20,14.1435
2023-12-21,14.22646
2023-12-22,13.56283
2023-12-23,18.37411
2023-12-24,17.54458
2023-12-25,20.03318
2023-12-26,18.49854
2023-12-27,17.12982
2023-12-28,15.76109
2023-12-29,16.00995
2023-12-30,17.29572
2023-12-31,16.42472
2024-01-01,18.70593
2024-01-02,17.21277
2024-01-03,17.12982
2024-01-04,17.87639
2024-01-05,17.04686
2024-01-06,19.24512
2024-01-07,24.42969
2024-01-08,16.83948
2024-01-09,20.48942
2024-01-10,19.41103
2024-01-11,26.46204
2024-01-12,20.48942
2024-01-13,34.63293
2024-01-14,24.96889
2024-01-15,21.27747
2024-01-16,17.83492
2024-01-17,17.29572
2024-01-18,20.03318
2024-01-19,22.06553
2024-01-20,23.93197
2024-01-21,25.46661
2024-01-22,18.7474
2024-01-23,18.41559
2024-01-24,20.36499
2024-01-25,21.236
2024-01-26,20.15761
2024-01-27,20.03318
2024-01-28,25.46661
2024-01-29,22.06553
2024-01-30,18.5815
2024-01-31,15.55371
2024-02-01,16.798
2024-02-02,15.67814
2024-02-03,17.29572
2024-02-04,20.48942
2024-02-05,18.0423
2024-02-06,15.05599
2024-02-07,17.50311
2024-02-08,16.30029
2024-02-09,19.07922
2024-02-10,21.19452
2024-02-11,23.64164
2024-02-12,26.08875
2024-02-13,21.236
2024-02-14,19.78432
2024-02-15,20.5309
2024-02-16,16.6321
2024-02-17,21.15304
2024-02-18,22.48029
2024-02-19,19.53546
2024-02-20,18.95479
2024-02-21,17.62754
2024-02-22,16.30029
2024-02-23,15.22189
2024-02-24,18.41559
2024-02-25,20.44794
2024-02-26,21.15304
2024-02-27,16.05143
2024-02-28,15.26337
2024-02-29,14.93156
2024-03-01,17.29572
2024-03-02,19.53546
2024-03-03,19.78432
2024-03-04,17.58606
2024-03-05,17.42015
2024-03-06,16.83948
2024-03-07,13.02364
2024-03-08,17.12982
2024-03-09,21.11157
2024-03-10,21.85815
2024-03-11,15.927
2024-03-12,16.46619
2024-03-13,15.55371
2024-03-14,15.18042
2024-03-15,16.30029
2024-03-16,19.32807
2024-03-17,20.73828
2024-03-18,16.30029
2024-03-19,14.89008
2024-03-20,14.06055
