date,미국채권금리
2023-06-20,5.20357
2023-06-21,5.06454
2023-06-22,4.74677
2023-06-23,5.38232
2023-06-24,2.24428
2023-06-25,1.31082
2023-06-26,4.44885
2023-06-27,4.76663
2023-06-28,5.0844
2023-06-29,5.81926
2023-06-30,7.20953
2023-07-01,2.50248
2023-07-02,0.73485
2023-07-03,5.06454
2023-07-04,3.51539
2023-07-05,4.60774
2023-07-06,9.33465
2023-07-07,10.36742
2023-07-08,2.999
2023-07-09,1.84707
2023-07-10,7.46772
2023-07-11,7.05064
2023-07-12,7.09036
2023-07-13,7.30883
2023-07-14,6.35551
2023-07-15,2.78053
2023-07-16,1.19165
2023-07-17,4.36941
2023-07-18,5.62065
2023-07-19,5.30287
2023-07-20,5.4419
2023-07-21,6.07745
2023-07-22,1.86693
2023-07-23,0.87388
2023-07-24,4.42899
2023-07-25,4.92552
2023-07-26,5.26315
2023-07-27,7.50744
2023-07-28,10.44687
2023-07-29,3.41608
2023-07-30,1.90665
2023-07-31,5.93843
2023-08-01,7.5273
2023-08-02,12.79046
2023-08-03,17.00099
2023-08-04,16.04766
2023-08-05,7.56703
2023-08-06,3.05858
2023-08-07,11.71797
2023-08-08,13.18768
2023-08-09,10.18867
2023-08-10,10.44687
2023-08-11,9.8709
2023-08-12,5.3426
2023-08-13,3.15789
2023-08-14,8.00397
2023-08-15,10.34756
2023-08-16,13.88282
2023-08-17,19.62264
2023-08-18,18.23237
2023-08-19,6.19662
2023-08-20,2.95928
2023-08-21,17.10029
2023-08-22,19.98013
2023-08-23,14.87586
2023-08-24,18.45084
2023-08-25,17.12015
2023-08-26,7.05064
2023-08-27,2.91956
2023-08-28,11.00297
2023-08-29,12.49255
2023-08-30,15.23336
2023-08-31,12.51241
2023-09-01,11.142
2023-09-02,6.03773
2023-09-03,2.10526
2023-09-04,7.76564
2023-09-05,11.12214
2023-09-06,13.1281
2023-09-07,12.59185
2023-09-08,10.10923
2023-09-09,4.15094
2023-09-10,1.98609
2023-09-11,8.73882
2023-09-12,9.07646
2023-09-13,9.93048
2023-09-14,10.70506
2023-09-15,10.04965
2023-09-16,3.83316
2023-09-17,1.78748
2023-09-18,10.60575
2023-09-19,11.16186
2023-09-20,10.34756
2023-09-21,14.71698
2023-09-22,17.02085
2023-09-23,4.9851
2023-09-24,2.36345
2023-09-25,12.39324
2023-09-26,17.61668
2023-09-27,13.36643
2023-09-28,12.19463
2023-09-29,10.04965
2023-09-30,5.46176
2023-10-01,2.82025
2023-10-02,7.84508
2023-10-03,16.68321
2023-10-04,31.53922
2023-10-05,27.64647
2023-10-06,25.14399
2023-10-07,10.76464
2023-10-08,4.11122
2023-10-09,10.98311
2023-10-10,21.7279
2023-10-11,20.97318
2023-10-12,19.26514
2023-10-13,21.39026
2023-10-14,7.36842
2023-10-15,4.21052
2023-10-16,16.46474
2023-10-17,21.39026
2023-10-18,24.68718
2023-10-19,35.9285
2023-10-20,35.55114
2023-10-21,13.78351
2023-10-22,5.71996
2023-10-23,32.25422
2023-10-24,33.86295
2023-10-25,28.3416
2023-10-26,38.33167
2023-10-27,29.85104
2023-10-28,9.01688
2023-10-29,4.6276
2023-10-30,19.90069
2023-10-31,24.68718
2023-11-01,23.31678
2023-11-02,23.4558
2023-11-03,21.09235
2023-11-04,9.39424
2023-11-05,4.21052
2023-11-06,19.7418
2023-11-07,22.8997
2023-11-08,23.23733
2023-11-09,21.74776
2023-11-10,21.03277
2023-11-11,8.40119
2023-11-12,3.29692
2023-11-13,14.02184
2023-11-14,18.74875
2023-11-15,21.42999
2023-11-16,21.03277
2023-11-17,18.21251
2023-11-18,5.97815
2023-11-19,2.97914
2023-11-20,14.73684
2023-11-21,17.37835
2023-11-22,15.41211
2023-11-23,12.01588
2023-11-24,13.06852
2023-11-25,5.04468
2023-11-26,2.28401
2023-11-27,12.59185
2023-11-28,16.16683
2023-11-29,17.81529
2023-11-30,17.77557
2023-12-01,14.67725
2023-12-02,7.68619
2023-12-03,3.11817
2023-12-04,12.19463
2023-12-05,17.49751
2023-12-06,18.90764
2023-12-07,17.73584
2023-12-08,17.10029
2023-12-09,6.49453
2023-12-10,2.91956
2023-12-11,13.60476
2023-12-12,15.13406
2023-12-13,16.18669
2023-12-14,19.52333
2023-12-15,15.31281
2023-12-16,5.75968
2023-12-17,2.50248
2023-12-18,12.45283
2023-12-19,14.06156
2023-12-20,13.1281
2023-12-21,13.4856
2023-12-22,11.00297
2023-12-23,4.96524
2023-12-24,2.06554
2023-12-25,2.6415
2023-12-26,10.08937
2023-12-27,9.33465
2023-12-28,11.22144
2023-12-29,8.6991
2023-12-30,4.21052
2023-12-31,1.92651
2024-01-01,2.5422
2024-01-02,11.53922
2024-01-03,12.96921
2024-01-04,13.82323
2024-01-05,13.80337
2024-01-06,7.32869
2024-01-07,2.999
2024-01-08,10.52631
2024-01-09,13.08838
2024-01-10,10.82423
2024-01-11,12.69116
2024-01-12,12.23435
2024-01-13,4.58788
2024-01-14,2.6415
2024-01-15,7.56703
2024-01-16,10.40714
2024-01-17,12.83018
2024-01-18,12.79046
2024-01-19,11.51936
2024-01-20,4.40913
2024-01-21,1.74776
2024-01-22,7.56703
2024-01-23,9.69215
2024-01-24,9.75173
2024-01-25,11.10228
2024-01-26,8.99702
2024-01-27,4.23038
2024-01-28,1.76762
2024-01-29,6.95134
2024-01-30,10.02979
2024-01-31,10.26812
2024-02-01,12.98907
2024-02-02,12.85004
2024-02-03,7.05064
2024-02-04,2.5422
2024-02-05,9.49354
2024-02-06,11.75769
2024-02-07,12.45283
2024-02-08,10.06951
2024-02-09,6.1569
2024-02-10,4.01191
2024-02-11,2.02581
2024-02-12,4.54816
2024-02-13,11.00297
2024-02-14,12.4131
2024-02-15,9.8709
2024-02-16,9.77159
2024-02-17,3.83316
2024-02-18,2.44289
2024-02-19,6.39523
2024-02-20,7.92452
2024-02-21,8.89771
2024-02-22,9.65243
2024-02-23,8.61966
2024-02-24,4.30983
2024-02-25,2.6415
2024-02-26,9.85104
2024-02-27,9.57298
2024-02-28,8.97715
2024-02-29,8.18272
2024-03-01,5.68023
2024-03-02,4.42899
2024-03-03,2.04568
2024-03-04,7.92452
2024-03-05,10.02979
2024-03-06,10.36742
2024-03-07,10.30784
2024-03-08,9.23535
2024-03-09,3.95233
2024-03-10,1.8272
2024-03-11,7.7855
2024-03-12,9.89076
2024-03-13,9.33465
2024-03-14,8.28202
2024-03-15,9.67229
2024-03-16,3.79344
2024-03-17,1.96623
2024-03-18,7.46772
2024-03-19,9.61271
2024-03-20,8.85799
