date,주성엔지니어링주가
2023-05-28,4.71156
2023-05-29,5.67709
2023-05-30,33.88535
2023-05-31,27.4505
2023-06-01,23.79613
2023-06-02,24.77389
2023-06-03,2.60938
2023-06-04,1.91273
2023-06-05,21.70007
2023-06-06,2.89049
2023-06-07,22.89171
2023-06-08,23.96724
2023-06-09,28.77658
2023-06-10,3.35492
2023-06-11,3.44047
2023-06-12,30.38376
2023-06-13,30.43876
2023-06-14,24.15668
2023-06-15,28.24492
2023-06-16,25.20166
2023-06-17,2.6766
2023-06-18,2.44439
2023-06-19,21.62674
2023-06-20,33.9648
2023-06-21,33.03593
2023-06-22,25.68442
2023-06-23,26.38719
2023-06-24,2.44439
2023-06-25,2.05328
2023-06-26,27.84771
2023-06-27,22.04839
2023-06-28,26.42996
2023-06-29,41.57296
2023-06-30,34.747
2023-07-01,3.50158
2023-07-02,2.75604
2023-07-03,32.70593
2023-07-04,29.21657
2023-07-05,26.59496
2023-07-06,23.69836
2023-07-07,21.16841
2023-07-08,2.24272
2023-07-09,1.92495
2023-07-10,21.70618
2023-07-11,23.31337
2023-07-12,23.51503
2023-07-13,32.1315
2023-07-14,31.39208
2023-07-15,3.40381
2023-07-16,2.29772
2023-07-17,54.71767
2023-07-18,40.41799
2023-07-19,33.87924
2023-07-20,33.77536
2023-07-21,27.05939
2023-07-22,4.30823
2023-07-23,3.34881
2023-07-24,38.6458
2023-07-25,40.13077
2023-07-26,37.36861
2023-07-27,48.58836
2023-07-28,60.77364
2023-07-29,8.75702
2023-07-30,6.71596
2023-07-31,51.13053
2023-08-01,51.92495
2023-08-02,50.36665
2023-08-03,49.41334
2023-08-04,42.15961
2023-08-05,5.6282
2023-08-06,5.26154
2023-08-07,39.95966
2023-08-08,34.15424
2023-08-09,32.28428
2023-08-10,31.22708
2023-08-11,30.45098
2023-08-12,4.66267
2023-08-13,3.89269
2023-08-14,26.80273
2023-08-15,4.82155
2023-08-16,28.04326
2023-08-17,34.09924
2023-08-18,34.59423
2023-08-19,4.19824
2023-08-20,3.2327
2023-08-21,29.13101
2023-08-22,24.95111
2023-08-23,23.88169
2023-08-24,40.44243
2023-08-25,30.23099
2023-08-26,3.33659
2023-08-27,3.03104
2023-08-28,26.61329
2023-08-29,24.93277
2023-08-30,32.27817
2023-08-31,29.52823
2023-09-01,33.00537
2023-09-02,5.6282
2023-09-03,5.08433
2023-09-04,29.16157
2023-09-05,27.60327
2023-09-06,23.88169
2023-09-07,23.04448
2023-09-08,20.58176
2023-09-09,2.95771
2023-09-10,2.57272
2023-09-11,22.09728
2023-09-12,20.49621
2023-09-13,21.06453
2023-09-14,63.94524
2023-09-15,44.80567
2023-09-16,5.59765
2023-09-17,4.91933
2023-09-18,35.41921
2023-09-19,30.96431
2023-09-20,28.95991
2023-09-21,25.95942
2023-09-22,25.75776
2023-09-23,5.09655
2023-09-24,4.54656
2023-09-25,24.81667
2023-09-26,23.11781
2023-09-27,23.2767
2023-09-28,2.82938
2023-09-29,2.18772
2023-09-30,3.85602
2023-10-01,2.01662
2023-10-02,2.8416
2023-10-03,2.7316
2023-10-04,24.40723
2023-10-05,25.21999
2023-10-06,20.74065
2023-10-07,3.26937
2023-10-08,2.30383
2023-10-09,3.18381
2023-10-10,21.49841
2023-10-11,23.39281
2023-10-12,22.56172
2023-10-13,20.69176
2023-10-14,2.12661
2023-10-15,1.74162
2023-10-16,16.40185
2023-10-17,19.73845
2023-10-18,17.8746
2023-10-19,17.64238
2023-10-20,16.71962
2023-10-21,2.24272
2023-10-22,1.61329
2023-10-23,16.35296
2023-10-24,19.53067
2023-10-25,19.92177
2023-10-26,17.12906
2023-10-27,17.50794
2023-10-28,2.12661
2023-10-29,1.64385
2023-10-30,16.73185
2023-10-31,15.33243
2023-11-01,16.67685
2023-11-02,23.59447
2023-11-03,19.23735
2023-11-04,2.76216
2023-11-05,2.36494
2023-11-06,34.56978
2023-11-07,39.99633
2023-11-08,36.16475
2023-11-09,26.71107
2023-11-10,28.32437
2023-11-11,4.736
2023-11-12,4.571
2023-11-13,35.71865
2023-11-14,29.03324
2023-11-15,41.18186
2023-11-16,34.03202
2023-11-17,29.2899
2023-11-18,4.1799
2023-11-19,3.66047
2023-11-20,27.26106
2023-11-21,26.50329
2023-11-22,24.46223
2023-11-23,23.84502
2023-11-24,21.96284
2023-11-25,3.40992
2023-11-26,2.49327
2023-11-27,21.35174
2023-11-28,28.12881
2023-11-29,21.62063
2023-11-30,22.69005
2023-12-01,23.87558
2023-12-02,4.571
2023-12-03,3.54436
2023-12-04,28.11659
2023-12-05,26.27719
2023-12-06,22.40894
2023-12-07,19.55512
2023-12-08,19.79344
2023-12-09,2.64605
2023-12-10,2.24883
2023-12-11,18.44903
2023-12-12,22.83671
2023-12-13,19.76289
2023-12-14,20.72842
2023-12-15,21.29674
2023-12-16,3.25714
2023-12-17,2.77438
2023-12-18,21.13175
2023-12-19,17.47127
2023-12-20,17.85626
2023-12-21,16.64018
2023-12-22,18.35125
2023-12-23,3.6238
2023-12-24,2.46272
2023-12-25,2.35272
2023-12-26,15.97408
2023-12-27,23.70447
2023-12-28,20.35565
2023-12-29,6.58152
2023-12-30,3.36714
2023-12-31,2.08995
2024-01-01,2.10217
2024-01-02,19.87289
2024-01-03,18.49181
2024-01-04,19.17012
2024-01-05,16.49352
2024-01-06,3.09215
2024-01-07,2.35883
2024-01-08,14.23857
2024-01-09,23.71058
2024-01-10,20.75898
2024-01-11,19.09679
2024-01-12,16.98851
2024-01-13,2.1205
2024-01-14,1.84551
2024-01-15,20.8262
2024-01-16,20.00122
2024-01-17,20.14177
2024-01-18,21.41896
2024-01-19,28.75824
2024-01-20,6.88706
2024-01-21,5.13933
2024-01-22,27.04106
2024-01-23,21.63285
2024-01-24,18.93791
2024-01-25,32.39428
2024-01-26,23.25226
2024-01-27,3.47103
2024-01-28,5.01099
2024-01-29,22.81838
2024-01-30,20.08066
2024-01-31,18.44292
2024-02-01,20.62454
2024-02-02,20.05622
2024-02-03,4.571
2024-02-04,2.70105
2024-02-05,19.10901
2024-02-06,25.07944
2024-02-07,19.25568
2024-02-08,26.98606
2024-02-09,6.37374
2024-02-10,4.791
2024-02-11,3.61769
2024-02-12,4.93766
2024-02-13,31.26374
2024-02-14,29.22268
2024-02-15,23.41725
2024-02-16,20.62454
2024-02-17,3.63603
2024-02-18,4.32045
2024-02-19,20.05622
2024-02-20,19.18846
2024-02-21,16.79296
2024-02-22,22.17061
2024-02-23,25.38499
2024-02-24,3.73991
2024-02-25,3.14715
2024-02-26,29.65656
2024-02-27,31.28819
2024-02-28,61.66585
2024-02-29,44.97677
2024-03-01,8.06648
2024-03-02,6.80151
2024-03-03,7.20483
2024-03-04,42.89904
2024-03-05,34.3009
2024-03-06,30.9582
2024-03-07,30.48765
2024-03-08,27.89049
2024-03-09,5.2921
2024-03-10,4.08824
2024-03-11,25.2261
2024-03-12,24.615
2024-03-13,24.2239
2024-03-14,24.49278
2024-03-15,21.98728
2024-03-16,3.18381
2024-03-17,2.81715
2024-03-18,22.91615
2024-03-19,20.1051
2024-03-20,21.8834
