date,다우지수선물
2023-05-29,12.91424
2023-05-30,18.22666
2023-05-31,17.69542
2023-06-01,17.55628
2023-06-02,13.07867
2023-06-03,2.06172
2023-06-04,0.65772
2023-06-05,11.28257
2023-06-06,11.63673
2023-06-07,15.25423
2023-06-08,15.44396
2023-06-09,12.3577
2023-06-10,1.78345
2023-06-11,0.55653
2023-06-12,12.8004
2023-06-13,14.52061
2023-06-14,15.94991
2023-06-15,15.69693
2023-06-16,11.95294
2023-06-17,1.54313
2023-06-18,0.46799
2023-06-19,11.73792
2023-06-20,15.5831
2023-06-21,16.22818
2023-06-22,15.67164
2023-06-23,12.62332
2023-06-24,1.63167
2023-06-25,0.55653
2023-06-26,14.69769
2023-06-27,14.86213
2023-06-28,14.53326
2023-06-29,14.53326
2023-06-30,10.043
2023-07-01,1.87199
2023-07-02,0.45535
2023-07-03,11.8897
2023-07-04,11.02959
2023-07-05,13.55932
2023-07-06,14.41942
2023-07-07,15.24158
2023-07-08,1.72021
2023-07-09,0.51859
2023-07-10,15.98785
2023-07-11,14.74829
2023-07-12,15.65899
2023-07-13,13.31899
2023-07-14,13.30634
2023-07-15,1.60637
2023-07-16,0.46799
2023-07-17,12.83835
2023-07-18,14.28029
2023-07-19,14.10321
2023-07-20,13.92613
2023-07-21,10.96635
2023-07-22,1.58107
2023-07-23,0.49329
2023-07-24,12.05413
2023-07-25,11.66202
2023-07-26,13.2937
2023-07-27,12.40829
2023-07-28,10.56159
2023-07-29,1.55578
2023-07-30,0.37945
2023-07-31,10.44776
2023-08-01,13.39488
2023-08-02,21.21173
2023-08-03,21.022
2023-08-04,14.34353
2023-08-05,1.80875
2023-08-06,0.36681
2023-08-07,15.03921
2023-08-08,15.48191
2023-08-09,14.2044
2023-08-10,15.82342
2023-08-11,12.57272
2023-08-12,1.60637
2023-08-13,0.56918
2023-08-14,11.62408
2023-08-15,10.5363
2023-08-16,19.41563
2023-08-17,18.7579
2023-08-18,17.63217
2023-08-19,2.27675
2023-08-20,0.74626
2023-08-21,14.2044
2023-08-22,14.29294
2023-08-23,17.45509
2023-08-24,16.03845
2023-08-25,16.0005
2023-08-26,2.18821
2023-08-27,0.58183
2023-08-28,14.63445
2023-08-29,15.16569
2023-08-30,14.65975
2023-08-31,13.10397
2023-09-01,10.52365
2023-09-02,1.3028
2023-09-03,0.43005
2023-09-04,10.94105
2023-09-05,14.1791
2023-09-06,13.01543
2023-09-07,16.26612
2023-09-08,12.53478
2023-09-09,1.50518
2023-09-10,0.32886
2023-09-11,11.06754
2023-09-12,13.93878
2023-09-13,13.86288
2023-09-14,13.17986
2023-09-15,10.81457
2023-09-16,1.63167
2023-09-17,0.56918
2023-09-18,13.7111
2023-09-19,12.95218
2023-09-20,15.48191
2023-09-21,18.17606
2023-09-22,15.03921
2023-09-23,1.83405
2023-09-24,0.50594
2023-09-25,16.83531
2023-09-26,17.39185
2023-09-27,12.25651
2023-09-28,5.59069
2023-09-29,5.09739
2023-09-30,1.96053
2023-10-01,0.8854
2023-10-02,8.14571
2023-10-03,11.13078
2023-10-04,27.67518
2023-10-05,21.99595
2023-10-06,16.70882
2023-10-07,2.46648
2023-10-08,1.04983
2023-10-09,23.3873
2023-10-10,23.3873
2023-10-11,18.15077
2023-10-12,18.44168
2023-10-13,17.26536
2023-10-14,2.16291
2023-10-15,1.01188
2023-10-16,19.35239
2023-10-17,18.51758
2023-10-18,18.70731
2023-10-19,24.85454
2023-10-20,21.40146
2023-10-21,2.40323
2023-10-22,1.08778
2023-10-23,24.46243
2023-10-24,21.08525
2023-10-25,22.04654
2023-10-26,25.96761
2023-10-27,21.66708
2023-10-28,3.1242
2023-10-29,1.08778
2023-10-30,18.56817
2023-10-31,24.33594
2023-11-01,21.78092
2023-11-02,19.94687
2023-11-03,19.03617
2023-11-04,2.2388
2023-11-05,0.69567
2023-11-06,18.7326
2023-11-07,20.07336
2023-11-08,18.2899
2023-11-09,15.34277
2023-11-10,14.84948
2023-11-11,2.15026
2023-11-12,0.61978
2023-11-13,17.54363
2023-11-14,17.20212
2023-11-15,18.63141
2023-11-16,19.61801
2023-11-17,15.63369
2023-11-18,2.31469
2023-11-19,0.64507
2023-11-20,14.95067
2023-11-21,14.88742
2023-11-22,15.79812
2023-11-23,13.14191
2023-11-24,11.96559
2023-11-25,1.7455
2023-11-26,0.61978
2023-11-27,12.97748
2023-11-28,13.28105
2023-11-29,14.02732
2023-11-30,13.23045
2023-12-01,11.72527
2023-12-02,1.58107
2023-12-03,0.50594
2023-12-04,11.61143
2023-12-05,13.2684
2023-12-06,13.15456
2023-12-07,14.38148
2023-12-08,11.49759
2023-12-09,1.69491
2023-12-10,0.32886
2023-12-11,11.08019
2023-12-12,12.57272
2023-12-13,12.97748
2023-12-14,12.92689
2023-12-15,10.23273
2023-12-16,1.72021
2023-12-17,0.4427
2023-12-18,10.29597
2023-12-19,12.20591
2023-12-20,12.26916
2023-12-21,14.53326
2023-12-22,11.35846
2023-12-23,1.87199
2023-12-24,0.26562
2023-12-25,1.73286
2023-12-26,10.47305
2023-12-27,10.90311
2023-12-28,8.43663
2023-12-29,4.54085
2023-12-30,1.20161
2023-12-31,0.24032
2024-01-01,1.04983
2024-01-02,13.19251
2024-01-03,18.56817
2024-01-04,18.03693
2024-01-05,14.6724
2024-01-06,1.97318
2024-01-07,0.49329
2024-01-08,12.88894
2024-01-09,13.91348
2024-01-10,15.39337
2024-01-11,15.01391
2024-01-12,14.1538
2024-01-13,2.08702
2024-01-14,0.45535
2024-01-15,11.51024
2024-01-16,17.32861
2024-01-17,18.32785
2024-01-18,18.36579
2024-01-19,13.06602
2024-01-20,2.2388
2024-01-21,0.36681
2024-01-22,12.78775
2024-01-23,12.78775
2024-01-24,13.55932
2024-01-25,13.11662
2024-01-26,11.95294
2024-01-27,1.80875
2024-01-28,0.89805
2024-01-29,11.81381
2024-01-30,11.71262
2024-01-31,12.3071
2024-02-01,13.28105
2024-02-02,11.59878
2024-02-03,2.09967
2024-02-04,0.34151
2024-02-05,9.48646
2024-02-06,12.53478
2024-02-07,11.08019
2024-02-08,7.82949
2024-02-09,4.16139
2024-02-10,1.42929
2024-02-11,0.3921
2024-02-12,6.45079
2024-02-13,12.07943
2024-02-14,15.45661
2024-02-15,13.53402
2024-02-16,9.75208
2024-02-17,1.40399
2024-02-18,0.70832
2024-02-19,10.22008
2024-02-20,14.72299
2024-02-21,13.87553
2024-02-22,12.54743
2024-02-23,9.34733
2024-02-24,1.26486
2024-02-25,0.45535
2024-02-26,9.25879
2024-02-27,11.16873
2024-02-28,10.54895
2024-02-29,9.61295
2024-03-01,6.57728
2024-03-02,1.59372
2024-03-03,0.46799
2024-03-04,10.0177
2024-03-05,10.28332
2024-03-06,12.69921
2024-03-07,13.55932
2024-03-08,10.13154
2024-03-09,1.65696
2024-03-10,0.53124
2024-03-11,12.16797
2024-03-12,14.40677
2024-03-13,10.73867
2024-03-14,11.02959
2024-03-15,11.35846
2024-03-16,1.44194
2024-03-17,0.46799
2024-03-18,10.32127
2024-03-19,11.96559
2024-03-20,11.21932
