date,아마존주가
2023-05-30,15.40925
2023-05-31,18.59878
2023-06-01,15.70231
2023-06-02,21.14087
2023-06-03,12.74449
2023-06-04,3.90513
2023-06-05,10.21604
2023-06-06,15.10938
2023-06-07,18.16942
2023-06-08,17.95815
2023-06-09,19.34846
2023-06-10,11.29966
2023-06-11,3.76882
2023-06-12,9.94343
2023-06-13,20.33667
2023-06-14,19.19852
2023-06-15,17.07217
2023-06-16,17.74006
2023-06-17,10.18196
2023-06-18,3.88468
2023-06-19,6.54944
2023-06-20,11.44278
2023-06-21,15.06167
2023-06-22,14.89811
2023-06-23,22.74926
2023-06-24,9.90935
2023-06-25,3.46214
2023-06-26,10.18196
2023-06-27,15.22524
2023-06-28,16.43154
2023-06-29,15.05486
2023-06-30,14.88448
2023-07-01,11.38826
2023-07-02,3.86424
2023-07-03,9.73216
2023-07-04,13.22837
2023-07-05,10.99979
2023-07-06,14.10754
2023-07-07,12.90124
2023-07-08,8.51223
2023-07-09,2.64431
2023-07-10,7.6058
2023-07-11,14.25066
2023-07-12,14.78225
2023-07-13,16.02262
2023-07-14,17.37204
2023-07-15,10.48183
2023-07-16,3.41443
2023-07-17,9.62993
2023-07-18,20.00954
2023-07-19,16.73141
2023-07-20,15.15027
2023-07-21,14.72091
2023-07-22,8.06924
2023-07-23,2.80106
2023-07-24,7.59217
2023-07-25,12.66271
2023-07-26,15.23887
2023-07-27,15.37517
2023-07-28,14.40741
2023-07-29,9.71853
2023-07-30,3.50984
2023-07-31,9.90254
2023-08-01,15.85224
2023-08-02,14.93218
2023-08-03,14.81632
2023-08-04,42.31581
2023-08-05,20.67743
2023-08-06,5.39766
2023-08-07,14.1348
2023-08-08,18.3398
2023-08-09,15.68186
2023-08-10,15.55237
2023-08-11,14.16206
2023-08-12,9.20738
2023-08-13,3.33265
2023-08-14,8.28051
2023-08-15,13.37149
2023-08-16,13.5078
2023-08-17,12.78538
2023-08-18,12.00163
2023-08-19,7.43542
2023-08-20,2.8624
2023-08-21,7.19689
2023-08-22,13.37831
2023-08-23,12.04252
2023-08-24,15.32747
2023-08-25,15.11619
2023-08-26,8.30777
2023-08-27,2.58979
2023-08-28,6.69256
2023-08-29,11.1361
2023-08-30,12.53322
2023-08-31,12.3015
2023-09-01,12.8808
2023-09-02,7.24459
2023-09-03,2.8215
2023-09-04,5.81339
2023-09-05,9.10515
2023-09-06,10.62495
2023-09-07,10.31145
2023-09-08,11.41552
2023-09-09,6.29728
2023-09-10,2.32399
2023-09-11,6.82205
2023-09-12,14.44149
2023-09-13,10.85667
2023-09-14,14.54371
2023-09-15,13.37831
2023-09-16,6.88339
2023-09-17,2.56934
2023-09-18,6.23594
2023-09-19,10.25693
2023-09-20,11.41552
2023-09-21,9.81394
2023-09-22,10.2433
2023-09-23,6.2632
2023-09-24,2.0582
2023-09-25,5.75887
2023-09-26,10.50909
2023-09-27,11.20425
2023-09-28,8.38955
2023-09-29,7.9193
2023-09-30,5.71117
2023-10-01,2.42622
2023-10-02,4.94786
2023-10-03,8.29414
2023-10-04,9.85483
2023-10-05,9.71853
2023-10-06,8.49178
2023-10-07,7.89886
2023-10-08,2.22858
2023-10-09,4.55939
2023-10-10,9.95024
2023-10-11,10.51591
2023-10-12,11.76991
2023-10-13,9.82757
2023-10-14,5.46582
2023-10-15,2.04457
2023-10-16,5.56805
2023-10-17,10.09336
2023-10-18,9.73897
2023-10-19,9.88209
2023-10-20,9.99795
2023-10-21,6.12008
2023-10-22,2.03094
2023-10-23,4.90697
2023-10-24,9.2619
2023-10-25,11.29285
2023-10-26,14.28474
2023-10-27,22.64703
2023-10-28,10.27056
2023-10-29,3.21679
2023-10-30,7.34682
2023-10-31,12.90124
2023-11-01,11.47686
2023-11-02,13.94397
2023-11-03,13.37149
2023-11-04,8.19873
2023-11-05,2.66475
2023-11-06,7.73529
2023-11-07,11.66087
2023-11-08,12.85354
2023-11-09,11.87214
2023-11-10,10.16833
2023-11-11,8.13057
2023-11-12,2.63749
2023-11-13,5.97696
2023-11-14,12.32195
2023-11-15,14.52327
2023-11-16,13.08525
2023-11-17,12.49914
2023-11-18,8.14421
2023-11-19,2.52845
2023-11-20,7.25141
2023-11-21,13.96442
2023-11-22,12.81946
2023-11-23,11.38826
2023-11-24,8.0965
2023-11-25,6.53581
2023-11-26,2.63068
2023-11-27,6.91065
2023-11-28,12.2129
2023-11-29,12.32876
2023-11-30,11.06113
2023-12-01,9.77305
2023-12-02,7.50357
2023-12-03,3.47577
2023-12-04,5.7725
2023-12-05,9.73897
2023-12-06,12.88761
2023-12-07,12.83991
2023-12-08,12.47188
2023-12-09,8.44408
2023-12-10,3.02596
2023-12-11,6.31091
2023-12-12,10.93845
2023-12-13,11.5859
2023-12-14,14.07346
2023-12-15,12.80583
2023-12-16,9.11878
2023-12-17,2.97825
2023-12-18,7.00606
2023-12-19,15.48422
2023-12-20,14.95263
2023-12-21,13.78722
2023-12-22,12.80583
2023-12-23,8.55994
2023-12-24,2.78061
2023-12-25,2.73972
2023-12-26,6.99243
2023-12-27,12.43781
2023-12-28,11.43597
2023-12-29,9.95706
2023-12-30,7.17644
2023-12-31,2.91692
2024-01-01,2.92373
2024-01-02,8.11013
2024-01-03,12.0766
2024-01-04,10.99979
2024-01-05,11.40189
2024-01-06,7.70121
2024-01-07,3.08048
2024-01-08,5.87473
2024-01-09,13.16704
2024-01-10,12.59456
2024-01-11,14.61868
2024-01-12,12.71723
2024-01-13,8.85299
2024-01-14,3.34628
2024-01-15,5.97014
2024-01-16,9.05745
2024-01-17,12.39691
2024-01-18,10.92482
2024-01-19,12.84672
2024-01-20,10.38642
2024-01-21,3.78927
2024-01-22,8.55994
2024-01-23,13.67136
2024-01-24,14.20977
2024-01-25,16.34975
2024-01-26,15.50466
2024-01-27,9.8412
2024-01-28,4.48442
2024-01-29,8.41
2024-01-30,17.37885
2024-01-31,14.54371
2024-02-01,13.95079
2024-02-02,37.94725
2024-02-03,22.49028
2024-02-04,7.06058
2024-02-05,15.57282
2024-02-06,19.22578
2024-02-07,16.09077
2024-02-08,17.20166
2024-02-09,15.30702
2024-02-10,14.91174
2024-02-11,8.5463
2024-02-12,11.17699
2024-02-13,21.65882
2024-02-14,17.80821
2024-02-15,18.15579
2024-02-16,16.46561
2024-02-17,10.78852
2024-02-18,4.5185
2024-02-19,7.25141
2024-02-20,10.99298
2024-02-21,15.8795
2024-02-22,18.55789
2024-02-23,20.80692
2024-02-24,12.51277
2024-02-25,5.3227
2024-02-26,10.61814
2024-02-27,17.0858
2024-02-28,14.63913
2024-02-29,14.14843
2024-03-01,15.27295
2024-03-02,12.64226
2024-03-03,4.56621
2024-03-04,10.78852
2024-03-05,20.02317
2024-03-06,15.82498
2024-03-07,17.09943
2024-03-08,18.59878
2024-03-09,12.27424
2024-03-10,4.89334
2024-03-11,10.14789
2024-03-12,16.33612
2024-03-13,17.58331
2024-03-14,16.00899
2024-03-15,14.87766
2024-03-16,9.82757
2024-03-17,4.02099
2024-03-18,9.05063
2024-03-19,14.57098
2024-03-20,13.45328
