date,동운아나텍주가
2023-07-02,5.87343
2023-07-03,23.48789
2023-07-04,18.86264
2023-07-05,32.56926
2023-07-06,42.54301
2023-07-07,24.89355
2023-07-08,4.26363
2023-07-09,4.10032
2023-07-10,37.11286
2023-07-11,27.4424
2023-07-12,55.31058
2023-07-13,33.07086
2023-07-14,28.63808
2023-07-15,5.65179
2023-07-16,4.89355
2023-07-17,56.43044
2023-07-18,100.0
2023-07-19,68.69641
2023-07-20,30.69116
2023-07-21,50.20122
2023-07-22,9.11636
2023-07-23,8.92388
2023-07-24,72.35345
2023-07-25,65.71011
2023-07-26,49.08719
2023-07-27,45.8326
2023-07-28,40.37328
2023-07-29,5.5993
2023-07-30,5.15602
2023-07-31,34.51151
2023-08-01,33.89909
2023-08-02,27.1566
2023-08-03,25.70428
2023-08-04,22.57217
2023-08-05,3.70953
2023-08-06,2.93963
2023-08-07,22.83464
2023-08-08,22.35637
2023-08-09,24.56109
2023-08-10,21.17235
2023-08-11,40.76407
2023-08-12,5.32516
2023-08-13,5.5993
2023-08-14,25.64012
2023-08-15,4.44444
2023-08-16,21.73228
2023-08-17,23.68037
2023-08-18,24.03616
2023-08-19,3.00962
2023-08-20,2.47885
2023-08-21,20.20997
2023-08-22,40.06999
2023-08-23,33.33916
2023-08-24,32.18431
2023-08-25,23.85535
2023-08-26,3.00962
2023-08-27,2.67133
2023-08-28,21.70895
2023-08-29,23.07378
2023-08-30,24.81773
2023-08-31,31.47273
2023-09-01,24.88188
2023-09-02,3.65121
2023-09-03,2.85214
2023-09-04,20.10498
2023-09-05,19.38757
2023-09-06,17.95858
2023-09-07,18.36103
2023-09-08,15.23476
2023-09-09,2.3972
2023-09-10,2.22222
2023-09-11,18.16272
2023-09-12,16.52376
2023-09-13,14.52318
2023-09-14,13.74161
2023-09-15,13.18168
2023-09-16,1.80227
2023-09-17,1.40565
2023-09-18,11.51356
2023-09-19,10.31787
2023-09-20,9.64712
2023-09-21,8.27646
2023-09-22,7.89734
2023-09-23,1.07903
2023-09-24,0.81073
2023-09-25,7.71653
2023-09-26,8.34645
2023-09-27,7.68737
2023-09-28,1.10236
2023-09-29,1.04403
2023-09-30,0.85739
2023-10-01,0.79906
2023-10-02,1.15485
2023-10-03,1.30067
2023-10-04,7.79235
2023-10-05,9.46631
2023-10-06,8.69641
2023-10-07,1.13152
2023-10-08,0.89822
2023-10-09,0.95071
2023-10-10,9.77544
2023-10-11,34.0974
2023-10-12,20.02333
2023-10-13,13.43832
2023-10-14,1.46398
2023-10-15,1.31233
2023-10-16,10.92446
2023-10-17,10.55701
2023-10-18,9.47798
2023-10-19,7.76319
2023-10-20,7.86818
2023-10-21,0.95071
2023-10-22,0.7699
2023-10-23,7.31991
2023-10-24,8.39311
2023-10-25,7.24992
2023-10-26,6.84164
2023-10-27,7.31408
2023-10-28,0.99154
2023-10-29,0.82822
2023-10-30,7.62904
2023-10-31,6.655
2023-11-01,6.77165
2023-11-02,14.80898
2023-11-03,10.9303
2023-11-04,1.51647
2023-11-05,0.98571
2023-11-06,12.56342
2023-11-07,11.00029
2023-11-08,9.7871
2023-11-09,8.1948
2023-11-10,9.18051
2023-11-11,1.39982
2023-11-12,1.18401
2023-11-13,7.90317
2023-11-14,16.12131
2023-11-15,12.94838
2023-11-16,11.12277
2023-11-17,9.303
2023-11-18,1.19568
2023-11-19,1.46398
2023-11-20,10.03791
2023-11-21,9.97958
2023-11-22,10.20705
2023-11-23,16.09215
2023-11-24,10.03207
2023-11-25,0.97404
2023-11-26,1.04986
2023-11-27,9.16302
2023-11-28,8.69058
2023-11-29,8.2123
2023-11-30,8.50393
2023-12-01,7.9965
2023-12-02,1.04403
2023-12-03,0.96821
2023-12-04,7.55905
2023-12-05,7.6582
2023-12-06,7.6932
2023-12-07,8.11898
2023-12-08,9.25634
2023-12-09,1.5223
2023-12-10,1.15485
2023-12-11,9.34383
2023-12-12,9.87459
2023-12-13,7.71653
2023-12-14,8.18314
2023-12-15,7.84485
2023-12-16,1.20151
2023-12-17,1.23067
2023-12-18,8.15981
2023-12-19,7.77486
2023-12-20,7.86818
2023-12-21,7.26742
2023-12-22,6.67249
2023-12-23,1.10236
2023-12-24,0.80489
2023-12-25,0.79906
2023-12-26,6.09507
2023-12-27,9.19801
2023-12-28,12.78506
2023-12-29,4.35695
2023-12-30,1.8606
2023-12-31,1.91309
2024-01-01,2.21638
2024-01-02,15.04811
2024-01-03,12.45261
2024-01-04,13.98075
2024-01-05,10.662
2024-01-06,1.98891
2024-01-07,1.65062
2024-01-08,9.29133
2024-01-09,8.83639
2024-01-10,7.979
2024-01-11,23.07961
2024-01-12,14.47069
2024-01-13,2.54884
2024-01-14,2.06474
2024-01-15,11.22193
2024-01-16,10.92446
2024-01-17,9.43715
2024-01-18,8.72557
2024-01-19,8.71974
2024-01-20,1.53397
2024-01-21,1.07903
2024-01-22,12.31846
2024-01-23,11.21609
2024-01-24,21.11402
2024-01-25,14.94313
2024-01-26,23.48789
2024-01-27,4.40944
2024-01-28,3.96617
2024-01-29,17.32283
2024-01-30,13.38582
2024-01-31,10.77865
2024-02-01,12.15514
2024-02-02,11.43773
2024-02-03,1.64479
2024-02-04,1.69728
2024-02-05,10.52201
2024-02-06,13.94575
2024-02-07,11.65354
2024-02-08,10.79031
2024-02-09,1.46398
2024-02-10,0.92155
2024-02-11,0.81656
2024-02-12,1.24234
2024-02-13,11.951
2024-02-14,13.17585
2024-02-15,17.85943
2024-02-16,16.2613
2024-02-17,2.18722
2024-02-18,1.58063
2024-02-19,12.08515
2024-02-20,10.00874
2024-02-21,10.627
2024-02-22,11.89268
2024-02-23,10.40536
2024-02-24,1.24817
2024-02-25,1.3065
2024-02-26,9.88626
2024-02-27,10.55701
2024-02-28,9.66462
2024-02-29,8.97637
2024-03-01,1.24234
2024-03-02,1.10236
2024-03-03,1.15485
2024-03-04,10.3587
2024-03-05,13.90492
2024-03-06,14.04491
2024-03-07,11.04111
2024-03-08,11.25109
2024-03-09,1.38815
2024-03-10,0.99737
2024-03-11,11.15777
2024-03-12,10.24205
2024-03-13,9.40215
2024-03-14,8.33479
2024-03-15,11.85185
2024-03-16,2.28054
2024-03-17,1.62729
2024-03-18,9.64129
2024-03-19,8.08398
2024-03-20,9.39632
