date,자동차보험료비교견적
2023-05-29,18.80482
2023-05-30,31.46929
2023-05-31,29.60526
2023-06-01,25.93201
2023-06-02,22.09429
2023-06-03,14.58333
2023-06-04,16.22807
2023-06-05,24.01315
2023-06-06,18.42105
2023-06-07,23.95833
2023-06-08,29.33114
2023-06-09,21.98464
2023-06-10,14.03508
2023-06-11,18.0921
2023-06-12,28.39912
2023-06-13,26.75438
2023-06-14,22.36842
2023-06-15,24.17763
2023-06-16,22.69736
2023-06-17,12.33552
2023-06-18,13.65131
2023-06-19,26.20614
2023-06-20,23.19078
2023-06-21,28.07017
2023-06-22,26.58991
2023-06-23,23.13596
2023-06-24,15.29605
2023-06-25,14.69298
2023-06-26,25.82236
2023-06-27,29.05701
2023-06-28,23.79385
2023-06-29,25.54824
2023-06-30,22.53289
2023-07-01,17.8728
2023-07-02,16.11842
2023-07-03,30.8114
2023-07-04,28.28947
2023-07-05,25.05482
2023-07-06,26.69956
2023-07-07,20.72368
2023-07-08,14.91228
2023-07-09,15.78947
2023-07-10,28.61842
2023-07-11,25.49342
2023-07-12,25.0
2023-07-13,22.97149
2023-07-14,22.86184
2023-07-15,13.54166
2023-07-16,15.07675
2023-07-17,26.53508
2023-07-18,22.86184
2023-07-19,21.92982
2023-07-20,21.2171
2023-07-21,20.01096
2023-07-22,13.21271
2023-07-23,16.11842
2023-07-24,22.09429
2023-07-25,21.49122
2023-07-26,20.7785
2023-07-27,22.86184
2023-07-28,23.9035
2023-07-29,15.13157
2023-07-30,15.35087
2023-07-31,29.55043
2023-08-01,26.75438
2023-08-02,30.1535
2023-08-03,28.01535
2023-08-04,23.62938
2023-08-05,16.66666
2023-08-06,19.68201
2023-08-07,29.60526
2023-08-08,25.16447
2023-08-09,22.25877
2023-08-10,25.76754
2023-08-11,23.51973
2023-08-12,13.37719
2023-08-13,13.43201
2023-08-14,27.30263
2023-08-15,19.46271
2023-08-16,28.34429
2023-08-17,28.78289
2023-08-18,25.93201
2023-08-19,15.4057
2023-08-20,15.02192
2023-08-21,32.29166
2023-08-22,26.64473
2023-08-23,23.35526
2023-08-24,23.62938
2023-08-25,19.90131
2023-08-26,16.50219
2023-08-27,12.93859
2023-08-28,28.28947
2023-08-29,27.52192
2023-08-30,26.97368
2023-08-31,25.21929
2023-09-01,22.09429
2023-09-02,14.30921
2023-09-03,15.35087
2023-09-04,29.38596
2023-09-05,24.5614
2023-09-06,21.98464
2023-09-07,24.83552
2023-09-08,22.31359
2023-09-09,14.41885
2023-09-10,18.0921
2023-09-11,30.64692
2023-09-12,28.94736
2023-09-13,25.82236
2023-09-14,23.79385
2023-09-15,22.75219
2023-09-16,14.36403
2023-09-17,14.14473
2023-09-18,29.05701
2023-09-19,26.69956
2023-09-20,24.83552
2023-09-21,22.25877
2023-09-22,20.61403
2023-09-23,12.77412
2023-09-24,14.25438
2023-09-25,25.32894
2023-09-26,23.08114
2023-09-27,18.03728
2023-09-28,9.64912
2023-09-29,10.36184
2023-09-30,10.08771
2023-10-01,9.04605
2023-10-02,13.48684
2023-10-03,17.21491
2023-10-04,33.05921
2023-10-05,30.1535
2023-10-06,26.20614
2023-10-07,15.35087
2023-10-08,13.65131
2023-10-09,16.39254
2023-10-10,31.35964
2023-10-11,32.67543
2023-10-12,27.2478
2023-10-13,25.21929
2023-10-14,16.39254
2023-10-15,14.80263
2023-10-16,29.76973
2023-10-17,29.55043
2023-10-18,23.19078
2023-10-19,25.32894
2023-10-20,18.42105
2023-10-21,13.59649
2023-10-22,14.19956
2023-10-23,26.53508
2023-10-24,24.3421
2023-10-25,23.84868
2023-10-26,21.4364
2023-10-27,18.36622
2023-10-28,12.22587
2023-10-29,14.7478
2023-10-30,27.52192
2023-10-31,29.33114
2023-11-01,26.91885
2023-11-02,26.69956
2023-11-03,23.24561
2023-11-04,15.89912
2023-11-05,15.625
2023-11-06,29.49561
2023-11-07,27.6864
2023-11-08,25.05482
2023-11-09,24.83552
2023-11-10,23.08114
2023-11-11,13.10307
2023-11-12,15.13157
2023-11-13,25.27412
2023-11-14,27.41228
2023-11-15,24.45175
2023-11-16,23.41008
2023-11-17,23.08114
2023-11-18,17.10526
2023-11-19,15.625
2023-11-20,28.01535
2023-11-21,28.56359
2023-11-22,24.83552
2023-11-23,21.49122
2023-11-24,20.33991
2023-11-25,13.70614
2023-11-26,15.1864
2023-11-27,26.53508
2023-11-28,30.20833
2023-11-29,24.3421
2023-11-30,24.83552
2023-12-01,20.94298
2023-12-02,16.11842
2023-12-03,17.81798
2023-12-04,26.42543
2023-12-05,27.0285
2023-12-06,25.43859
2023-12-07,24.45175
2023-12-08,20.61403
2023-12-09,13.81578
2023-12-10,15.73464
2023-12-11,29.05701
2023-12-12,24.83552
2023-12-13,24.01315
2023-12-14,26.26096
2023-12-15,22.64254
2023-12-16,15.07675
2023-12-17,19.18859
2023-12-18,24.06798
2023-12-19,25.87719
2023-12-20,27.30263
2023-12-21,23.84868
2023-12-22,21.38157
2023-12-23,13.59649
2023-12-24,14.80263
2023-12-25,15.84429
2023-12-26,31.46929
2023-12-27,27.08333
2023-12-28,22.47807
2023-12-29,24.01315
2023-12-30,15.35087
2023-12-31,16.39254
2024-01-01,21.05263
2024-01-02,30.92105
2024-01-03,29.87938
2024-01-04,31.74342
2024-01-05,25.05482
2024-01-06,16.94078
2024-01-07,20.55921
2024-01-08,28.83771
2024-01-09,26.69956
2024-01-10,27.96052
2024-01-11,29.00219
2024-01-12,24.06798
2024-01-13,16.88596
2024-01-14,20.61403
2024-01-15,33.44298
2024-01-16,29.44078
2024-01-17,31.63377
2024-01-18,34.86842
2024-01-19,100.0
2024-01-20,63.21271
2024-01-21,50.05482
2024-01-22,60.58114
2024-01-23,53.07017
2024-01-24,49.45175
2024-01-25,54.44078
2024-01-26,53.45394
2024-01-27,48.62938
2024-01-28,49.83552
2024-01-29,60.30701
2024-01-30,55.04385
2024-01-31,46.27192
2024-02-01,50.16447
2024-02-02,52.2478
2024-02-03,45.72368
2024-02-04,44.73684
2024-02-05,57.62061
2024-02-06,53.39912
2024-02-07,49.67105
2024-02-08,49.06798
2024-02-09,46.05263
2024-02-10,42.92763
2024-02-11,44.18859
2024-02-12,50.21929
2024-02-13,68.69517
2024-02-14,63.26754
2024-02-15,63.87061
2024-02-16,61.34868
2024-02-17,47.97149
2024-02-18,50.0
2024-02-19,62.5
2024-02-20,66.28289
2024-02-21,59.64912
2024-02-22,55.75657
2024-02-23,51.04166
2024-02-24,45.7785
2024-02-25,47.69736
2024-02-26,55.48245
2024-02-27,59.75877
2024-02-28,57.89473
2024-02-29,55.3728
2024-03-01,46.32675
2024-03-02,48.08114
2024-03-03,43.0921
2024-03-04,64.30921
2024-03-05,62.33552
2024-03-06,65.07675
2024-03-07,68.0921
2024-03-08,59.26535
2024-03-09,45.83333
2024-03-10,56.57894
2024-03-11,56.35964
2024-03-12,61.6228
2024-03-13,62.0614
2024-03-14,55.42763
2024-03-15,52.13815
2024-03-16,41.11842
2024-03-17,44.13377
2024-03-18,55.8114
2024-03-19,53.83771
2024-03-20,49.89035
