date,금한돈중량
2023-05-30,5.08314
2023-05-31,4.65053
2023-06-01,6.07002
2023-06-02,4.93443
2023-06-03,5.38055
2023-06-04,4.23144
2023-06-05,5.97539
2023-06-06,8.43585
2023-06-07,9.44977
2023-06-08,4.46126
2023-06-09,3.93402
2023-06-10,4.71812
2023-06-11,4.86683
2023-06-12,3.81235
2023-06-13,4.92091
2023-06-14,4.89387
2023-06-15,4.79924
2023-06-16,4.38015
2023-06-17,5.5563
2023-06-18,4.86683
2023-06-19,4.28552
2023-06-20,4.5559
2023-06-21,5.12369
2023-06-22,6.44856
2023-06-23,4.35311
2023-06-24,6.48911
2023-06-25,5.00202
2023-06-26,6.16466
2023-06-27,6.32688
2023-06-28,5.81316
2023-06-29,4.12329
2023-06-30,4.36663
2023-07-01,6.81357
2023-07-02,5.50223
2023-07-03,5.42111
2023-07-04,7.25969
2023-07-05,5.58334
2023-07-06,5.89428
2023-07-07,5.50223
2023-07-08,7.71934
2023-07-09,6.77301
2023-07-10,7.1245
2023-07-11,5.02906
2023-07-12,5.51574
2023-07-13,7.94916
2023-07-14,4.90739
2023-07-15,5.97539
2023-07-16,4.50182
2023-07-17,4.21792
2023-07-18,5.52926
2023-07-19,4.97498
2023-07-20,5.51574
2023-07-21,6.01595
2023-07-22,8.31418
2023-07-23,5.35352
2023-07-24,4.24496
2023-07-25,5.04258
2023-07-26,4.52886
2023-07-27,3.79883
2023-07-28,4.46126
2023-07-29,5.38055
2023-07-30,3.65012
2023-07-31,4.43423
2023-08-01,4.44774
2023-08-02,4.67757
2023-08-03,7.78694
2023-08-04,8.16547
2023-08-05,11.03149
2023-08-06,8.4764
2023-08-07,11.26132
2023-08-08,6.3404
2023-08-09,6.36744
2023-08-10,7.16506
2023-08-11,4.67757
2023-08-12,4.47478
2023-08-13,3.77179
2023-08-14,3.96106
2023-08-15,4.32607
2023-08-16,5.51574
2023-08-17,6.6919
2023-08-18,4.47478
2023-08-19,4.52886
2023-08-20,3.28511
2023-08-21,3.37974
2023-08-22,4.39367
2023-08-23,4.79924
2023-08-24,5.0561
2023-08-25,6.17818
2023-08-26,6.63782
2023-08-27,4.01514
2023-08-28,3.204
2023-08-29,4.36663
2023-08-30,7.07043
2023-08-31,7.42192
2023-09-01,5.54278
2023-09-02,9.15235
2023-09-03,7.17858
2023-09-04,7.476
2023-09-05,9.07124
2023-09-06,7.15154
2023-09-07,7.66526
2023-09-08,7.15154
2023-09-09,8.05732
2023-09-10,6.92172
2023-09-11,6.15114
2023-09-12,4.51534
2023-09-13,7.70582
2023-09-14,3.86643
2023-09-15,6.75949
2023-09-16,6.6243
2023-09-17,5.38055
2023-09-18,4.19088
2023-09-19,4.28552
2023-09-20,6.20521
2023-09-21,4.52886
2023-09-22,3.37974
2023-09-23,3.58253
2023-09-24,3.14992
2023-09-25,3.74476
2023-09-26,4.60997
2023-09-27,4.29904
2023-09-28,8.93605
2023-09-29,5.67797
2023-09-30,5.69149
2023-10-01,5.74557
2023-10-02,4.82628
2023-10-03,6.80005
2023-10-04,5.93483
2023-10-05,6.44856
2023-10-06,7.62471
2023-10-07,6.1241
2023-10-08,5.61038
2023-10-09,5.24536
2023-10-10,5.36704
2023-10-11,5.06962
2023-10-12,6.15114
2023-10-13,6.20521
2023-10-14,5.74557
2023-10-15,4.47478
2023-10-16,4.66405
2023-10-17,4.69109
2023-10-18,3.90698
2023-10-19,8.28714
2023-10-20,6.85413
2023-10-21,7.11099
2023-10-22,6.04299
2023-10-23,7.31377
2023-10-24,5.54278
2023-10-25,5.16425
2023-10-26,5.97539
2023-10-27,6.85413
2023-10-28,4.73164
2023-10-29,4.59645
2023-10-30,5.88076
2023-10-31,9.31458
2023-11-01,8.3277
2023-11-02,7.82749
2023-11-03,7.9762
2023-11-04,5.04258
2023-11-05,4.25848
2023-11-06,4.28552
2023-11-07,4.89387
2023-11-08,6.6243
2023-11-09,6.47559
2023-11-10,7.00283
2023-11-11,4.08273
2023-11-12,3.59605
2023-11-13,4.00162
2023-11-14,6.00243
2023-11-15,6.16466
2023-11-16,5.46167
2023-11-17,5.75909
2023-11-18,5.35352
2023-11-19,6.50263
2023-11-20,6.6919
2023-11-21,7.74638
2023-11-22,5.58334
2023-11-23,5.04258
2023-11-24,4.10977
2023-11-25,5.35352
2023-11-26,3.37974
2023-11-27,3.89347
2023-11-28,6.55671
2023-11-29,6.54319
2023-11-30,5.24536
2023-12-01,4.7046
2023-12-02,7.78694
2023-12-03,7.70582
2023-12-04,6.15114
2023-12-05,8.96309
2023-12-06,7.42192
2023-12-07,6.02947
2023-12-08,6.07002
2023-12-09,6.94876
2023-12-10,5.36704
2023-12-11,5.74557
2023-12-12,4.82628
2023-12-13,5.50223
2023-12-14,4.90739
2023-12-15,5.23185
2023-12-16,4.90739
2023-12-17,4.02866
2023-12-18,4.60997
2023-12-19,4.5559
2023-12-20,4.7046
2023-12-21,5.02906
2023-12-22,9.34162
2023-12-23,3.75828
2023-12-24,3.06881
2023-12-25,3.36622
2023-12-26,3.19048
2023-12-27,5.01554
2023-12-28,5.9078
2023-12-29,6.84061
2023-12-30,6.65134
2023-12-31,5.39407
2024-01-01,10.19332
2024-01-02,5.15073
2024-01-03,4.82628
2024-01-04,7.62471
2024-01-05,8.59808
2024-01-06,10.73408
2024-01-07,5.02906
2024-01-08,3.73124
2024-01-09,3.69068
2024-01-10,4.33959
2024-01-11,4.17736
2024-01-12,4.71812
2024-01-13,7.66526
2024-01-14,7.27321
2024-01-15,5.71853
2024-01-16,5.66445
2024-01-17,6.3404
2024-01-18,4.54238
2024-01-19,3.9205
2024-01-20,7.53007
2024-01-21,8.21954
2024-01-22,22.8471
2024-01-23,6.31337
2024-01-24,6.61078
2024-01-25,6.38096
2024-01-26,5.65093
2024-01-27,7.32729
2024-01-28,7.86805
2024-01-29,12.96471
2024-01-30,12.93767
2024-01-31,6.04299
2024-02-01,5.92131
2024-02-02,6.44856
2024-02-03,3.79883
2024-02-04,4.81276
2024-02-05,3.56901
2024-02-06,3.78531
2024-02-07,4.36663
2024-02-08,3.97458
2024-02-09,4.7722
2024-02-10,5.47519
2024-02-11,4.66405
2024-02-12,4.88035
2024-02-13,4.42071
2024-02-14,5.50223
2024-02-15,4.67757
2024-02-16,4.44774
2024-02-17,4.24496
2024-02-18,4.19088
2024-02-19,4.09625
2024-02-20,5.78612
2024-02-21,4.38015
2024-02-22,4.92091
2024-02-23,5.56982
2024-02-24,6.58375
2024-02-25,4.08273
2024-02-26,2.44693
2024-02-27,3.51493
2024-02-28,4.40719
2024-02-29,5.8402
2024-03-01,7.7599
2024-03-02,6.24577
2024-03-03,7.32729
2024-03-04,12.42395
2024-03-05,12.01838
2024-03-06,8.58456
2024-03-07,5.39407
2024-03-08,4.78572
2024-03-09,7.54359
2024-03-10,3.90698
2024-03-11,5.82668
2024-03-12,4.59645
2024-03-13,4.78572
2024-03-14,3.56901
2024-03-15,3.86643
2024-03-16,3.82587
2024-03-17,5.11017
2024-03-18,3.46086
2024-03-19,3.28511
2024-03-20,3.29863
