date,마석역
2023-05-30,0.73473
2023-05-31,0.78612
2023-06-01,0.79183
2023-06-02,0.91175
2023-06-03,0.97837
2023-06-04,0.76518
2023-06-05,0.93459
2023-06-06,0.84703
2023-06-07,0.77661
2023-06-08,0.81848
2023-06-09,0.78612
2023-06-10,0.77661
2023-06-11,0.72331
2023-06-12,0.69285
2023-06-13,0.68714
2023-06-14,0.75186
2023-06-15,0.70998
2023-06-16,0.83752
2023-06-17,0.88891
2023-06-18,0.81658
2023-06-19,0.7747
2023-06-20,0.7195
2023-06-21,0.69666
2023-06-22,0.81467
2023-06-23,0.86987
2023-06-24,0.95172
2023-06-25,0.65859
2023-06-26,0.67763
2023-06-27,0.70237
2023-06-28,0.75947
2023-06-29,0.62243
2023-06-30,0.67953
2023-07-01,0.8832
2023-07-02,0.69856
2023-07-03,0.85084
2023-07-04,0.69285
2023-07-05,0.75567
2023-07-06,0.73473
2023-07-07,0.86607
2023-07-08,1.03928
2023-07-09,0.62814
2023-07-10,0.67572
2023-07-11,0.65098
2023-07-12,0.6643
2023-07-13,0.57103
2023-07-14,0.73473
2023-07-15,0.86987
2023-07-16,0.57865
2023-07-17,0.67572
2023-07-18,0.73854
2023-07-19,0.76709
2023-07-20,0.71189
2023-07-21,0.83561
2023-07-22,0.75757
2023-07-23,0.59197
2023-07-24,0.7728
2023-07-25,0.78803
2023-07-26,0.67192
2023-07-27,0.74805
2023-07-28,0.8299
2023-07-29,0.80896
2023-07-30,0.63004
2023-07-31,0.77661
2023-08-01,0.7747
2023-08-02,0.67001
2023-08-03,0.80516
2023-08-04,0.79754
2023-08-05,0.84323
2023-08-06,0.68334
2023-08-07,0.73092
2023-08-08,0.73854
2023-08-09,0.65859
2023-08-10,0.61291
2023-08-11,0.75376
2023-08-12,0.81848
2023-08-13,0.74425
2023-08-14,0.83371
2023-08-15,0.84513
2023-08-16,0.81087
2023-08-17,0.78041
2023-08-18,0.76899
2023-08-19,0.8813
2023-08-20,0.70047
2023-08-21,0.68524
2023-08-22,0.74615
2023-08-23,0.63575
2023-08-24,0.61481
2023-08-25,0.76899
2023-08-26,0.95934
2023-08-27,0.70237
2023-08-28,0.69666
2023-08-29,0.67001
2023-08-30,0.67763
2023-08-31,0.72902
2023-09-01,0.78803
2023-09-02,0.90414
2023-09-03,0.71569
2023-09-04,0.80325
2023-09-05,0.83561
2023-09-06,0.72902
2023-09-07,0.89081
2023-09-08,0.83371
2023-09-09,0.74615
2023-09-10,0.63956
2023-09-11,0.70047
2023-09-12,0.73663
2023-09-13,0.8261
2023-09-14,0.8832
2023-09-15,0.92127
2023-09-16,0.88891
2023-09-17,0.67572
2023-09-18,0.86036
2023-09-19,0.83942
2023-09-20,0.70808
2023-09-21,0.80516
2023-09-22,0.89462
2023-09-23,0.91556
2023-09-24,0.828
2023-09-25,0.72712
2023-09-26,0.72902
2023-09-27,0.87749
2023-09-28,0.87559
2023-09-29,0.80896
2023-09-30,0.95363
2023-10-01,0.82419
2023-10-02,0.90033
2023-10-03,0.75947
2023-10-04,0.80325
2023-10-05,0.81658
2023-10-06,0.85084
2023-10-07,0.91175
2023-10-08,0.86987
2023-10-09,0.74044
2023-10-10,0.7728
2023-10-11,0.73854
2023-10-12,0.78612
2023-10-13,0.97076
2023-10-14,0.81467
2023-10-15,0.67382
2023-10-16,0.90604
2023-10-17,0.7728
2023-10-18,0.77661
2023-10-19,0.76899
2023-10-20,0.84132
2023-10-21,1.00121
2023-10-22,0.69856
2023-10-23,0.80706
2023-10-24,0.64717
2023-10-25,0.73092
2023-10-26,0.7195
2023-10-27,0.828
2023-10-28,0.97076
2023-10-29,0.73473
2023-10-30,0.71569
2023-10-31,0.67763
2023-11-01,0.63004
2023-11-02,0.77661
2023-11-03,0.67572
2023-11-04,0.72331
2023-11-05,0.62814
2023-11-06,0.70427
2023-11-07,0.65478
2023-11-08,0.76899
2023-11-09,0.71189
2023-11-10,0.80325
2023-11-11,0.7747
2023-11-12,0.64336
2023-11-13,0.62623
2023-11-14,0.63004
2023-11-15,0.77089
2023-11-16,0.73283
2023-11-17,0.81848
2023-11-18,0.81277
2023-11-19,0.66811
2023-11-20,0.79183
2023-11-21,0.70237
2023-11-22,0.67001
2023-11-23,0.75947
2023-11-24,0.71189
2023-11-25,0.72521
2023-11-26,0.68143
2023-11-27,0.69476
2023-11-28,0.62243
2023-11-29,0.63765
2023-11-30,0.64336
2023-12-01,0.75757
2023-12-02,0.74805
2023-12-03,0.56532
2023-12-04,0.69666
2023-12-05,0.67382
2023-12-06,0.68524
2023-12-07,0.59578
2023-12-08,1.01263
2023-12-09,0.81658
2023-12-10,0.70808
2023-12-11,0.64527
2023-12-12,0.72521
2023-12-13,0.76328
2023-12-14,0.71189
2023-12-15,0.75376
2023-12-16,0.83942
2023-12-17,0.56151
2023-12-18,0.59578
2023-12-19,0.70047
2023-12-20,0.65478
2023-12-21,0.57103
2023-12-22,0.78612
2023-12-23,0.73663
2023-12-24,0.59768
2023-12-25,0.67572
2023-12-26,0.69856
2023-12-27,0.74996
2023-12-28,0.70427
2023-12-29,0.76138
2023-12-30,0.98789
2023-12-31,0.61671
2024-01-01,0.611
2024-01-02,0.66811
2024-01-03,0.75186
2024-01-04,0.75376
2024-01-05,0.80516
2024-01-06,0.76899
2024-01-07,0.63956
2024-01-08,0.70808
2024-01-09,0.77851
2024-01-10,0.7747
2024-01-11,0.65288
2024-01-12,0.79374
2024-01-13,0.79754
2024-01-14,0.63765
2024-01-15,0.72141
2024-01-16,0.68524
2024-01-17,0.73663
2024-01-18,0.63575
2024-01-19,0.84132
2024-01-20,0.76899
2024-01-21,0.63194
2024-01-22,0.74805
2024-01-23,0.65288
2024-01-24,0.63765
2024-01-25,0.84513
2024-01-26,0.84703
2024-01-27,0.7728
2024-01-28,0.72331
2024-01-29,0.6662
2024-01-30,0.63956
2024-01-31,0.62623
2024-02-01,0.63385
2024-02-02,0.79754
2024-02-03,0.67763
2024-02-04,0.58626
2024-02-05,0.59007
2024-02-06,0.70237
2024-02-07,0.69666
2024-02-08,0.81467
2024-02-09,0.82229
2024-02-10,0.89081
2024-02-11,0.73283
2024-02-12,0.67192
2024-02-13,0.69666
2024-02-14,0.74234
2024-02-15,0.72521
2024-02-16,0.72712
2024-02-17,0.76518
2024-02-18,0.72141
2024-02-19,0.67382
2024-02-20,0.63194
2024-02-21,0.64336
2024-02-22,1.00312
2024-02-23,0.828
2024-02-24,0.72902
2024-02-25,0.63385
2024-02-26,0.70237
2024-02-27,0.83371
2024-02-28,0.78232
2024-02-29,0.89843
2024-03-01,0.89462
2024-03-02,0.74615
2024-03-03,0.81848
2024-03-04,0.92127
2024-03-05,0.83561
2024-03-06,0.69476
2024-03-07,0.92507
2024-03-08,0.81277
2024-03-09,0.79754
2024-03-10,0.64717
2024-03-11,0.79945
2024-03-12,0.69476
2024-03-13,0.74996
2024-03-14,0.74234
2024-03-15,0.80516
2024-03-16,0.73283
2024-03-17,0.68334
2024-03-18,0.78232
2024-03-19,0.64907
2024-03-20,0.72331
