date,채권수익률
2023-05-29,5.71142
2023-05-30,13.82765
2023-05-31,9.81963
2023-06-01,10.62124
2023-06-02,10.92184
2023-06-03,6.11222
2023-06-04,3.70741
2023-06-05,10.82164
2023-06-06,6.81362
2023-06-07,11.32264
2023-06-08,12.72545
2023-06-09,11.02204
2023-06-10,5.31062
2023-06-11,5.31062
2023-06-12,12.22444
2023-06-13,12.62525
2023-06-14,11.62324
2023-06-15,9.51903
2023-06-16,9.41883
2023-06-17,4.90981
2023-06-18,5.31062
2023-06-19,9.31863
2023-06-20,8.11623
2023-06-21,9.01803
2023-06-22,7.61523
2023-06-23,8.31663
2023-06-24,3.30661
2023-06-25,3.80761
2023-06-26,5.91182
2023-06-27,9.31863
2023-06-28,8.71743
2023-06-29,8.01603
2023-06-30,9.91983
2023-07-01,3.20641
2023-07-02,4.00801
2023-07-03,6.71342
2023-07-04,9.81963
2023-07-05,9.21843
2023-07-06,9.41883
2023-07-07,9.61923
2023-07-08,4.40881
2023-07-09,3.50701
2023-07-10,10.82164
2023-07-11,13.02605
2023-07-12,9.91983
2023-07-13,10.52104
2023-07-14,10.62124
2023-07-15,5.11022
2023-07-16,3.20641
2023-07-17,9.01803
2023-07-18,9.91983
2023-07-19,8.31663
2023-07-20,9.81963
2023-07-21,7.21442
2023-07-22,2.80561
2023-07-23,3.60721
2023-07-24,8.61723
2023-07-25,8.51703
2023-07-26,9.81963
2023-07-27,10.42084
2023-07-28,10.32064
2023-07-29,4.80961
2023-07-30,3.80761
2023-07-31,8.81763
2023-08-01,11.22244
2023-08-02,11.52304
2023-08-03,12.52505
2023-08-04,10.52104
2023-08-05,3.90781
2023-08-06,5.11022
2023-08-07,9.61923
2023-08-08,9.71943
2023-08-09,10.22044
2023-08-10,9.71943
2023-08-11,9.31863
2023-08-12,3.40681
2023-08-13,3.70741
2023-08-14,8.01603
2023-08-15,5.71142
2023-08-16,8.51703
2023-08-17,12.12424
2023-08-18,10.82164
2023-08-19,4.90981
2023-08-20,3.80761
2023-08-21,10.12024
2023-08-22,12.02404
2023-08-23,10.02004
2023-08-24,10.22044
2023-08-25,9.51903
2023-08-26,4.10821
2023-08-27,5.31062
2023-08-28,9.61923
2023-08-29,11.42284
2023-08-30,9.81963
2023-08-31,8.61723
2023-09-01,9.81963
2023-09-02,4.90981
2023-09-03,4.10821
2023-09-04,9.01803
2023-09-05,11.42284
2023-09-06,9.81963
2023-09-07,8.21643
2023-09-08,7.41482
2023-09-09,3.70741
2023-09-10,5.11022
2023-09-11,9.11823
2023-09-12,8.91783
2023-09-13,7.31462
2023-09-14,10.52104
2023-09-15,10.72144
2023-09-16,5.61122
2023-09-17,4.10821
2023-09-18,10.62124
2023-09-19,7.91583
2023-09-20,8.71743
2023-09-21,11.32264
2023-09-22,12.42484
2023-09-23,4.50901
2023-09-24,6.81362
2023-09-25,9.31863
2023-09-26,12.82565
2023-09-27,7.41482
2023-09-28,4.30861
2023-09-29,4.80961
2023-09-30,4.30861
2023-10-01,3.90781
2023-10-02,4.90981
2023-10-03,8.21643
2023-10-04,21.84368
2023-10-05,14.42885
2023-10-06,12.12424
2023-10-07,5.11022
2023-10-08,4.80961
2023-10-09,7.31462
2023-10-10,15.43086
2023-10-11,11.22244
2023-10-12,10.02004
2023-10-13,10.32064
2023-10-14,5.11022
2023-10-15,5.31062
2023-10-16,10.52104
2023-10-17,12.62525
2023-10-18,10.52104
2023-10-19,18.33667
2023-10-20,13.92785
2023-10-21,8.21643
2023-10-22,5.51102
2023-10-23,9.91983
2023-10-24,13.52705
2023-10-25,11.62324
2023-10-26,11.32264
2023-10-27,10.12024
2023-10-28,6.71342
2023-10-29,6.81362
2023-10-30,10.32064
2023-10-31,11.42284
2023-11-01,8.21643
2023-11-02,12.02404
2023-11-03,6.51302
2023-11-04,5.51102
2023-11-05,3.70741
2023-11-06,9.41883
2023-11-07,8.11623
2023-11-08,6.91382
2023-11-09,10.32064
2023-11-10,7.41482
2023-11-11,3.90781
2023-11-12,3.60721
2023-11-13,6.61322
2023-11-14,8.41683
2023-11-15,8.41683
2023-11-16,6.91382
2023-11-17,7.61523
2023-11-18,3.20641
2023-11-19,2.2044
2023-11-20,8.31663
2023-11-21,9.21843
2023-11-22,8.41683
2023-11-23,8.41683
2023-11-24,7.61523
2023-11-25,4.90981
2023-11-26,4.00801
2023-11-27,8.31663
2023-11-28,10.22044
2023-11-29,8.51703
2023-11-30,10.32064
2023-12-01,9.41883
2023-12-02,6.11222
2023-12-03,5.61122
2023-12-04,8.11623
2023-12-05,6.91382
2023-12-06,8.11623
2023-12-07,7.31462
2023-12-08,7.21442
2023-12-09,5.31062
2023-12-10,5.31062
2023-12-11,7.61523
2023-12-12,7.71543
2023-12-13,9.01803
2023-12-14,10.52104
2023-12-15,9.51903
2023-12-16,4.50901
2023-12-17,4.00801
2023-12-18,8.41683
2023-12-19,7.61523
2023-12-20,7.71543
2023-12-21,6.31262
2023-12-22,6.01202
2023-12-23,3.80761
2023-12-24,4.40881
2023-12-25,4.50901
2023-12-26,7.51503
2023-12-27,8.31663
2023-12-28,8.91783
2023-12-29,7.41482
2023-12-30,6.21242
2023-12-31,2.3046
2024-01-01,5.21042
2024-01-02,11.62324
2024-01-03,11.82364
2024-01-04,12.92585
2024-01-05,10.72144
2024-01-06,7.91583
2024-01-07,6.61322
2024-01-08,10.32064
2024-01-09,15.03006
2024-01-10,9.41883
2024-01-11,12.62525
2024-01-12,11.72344
2024-01-13,5.21042
2024-01-14,5.11022
2024-01-15,10.02004
2024-01-16,8.41683
2024-01-17,8.31663
2024-01-18,8.51703
2024-01-19,9.51903
2024-01-20,4.70941
2024-01-21,3.20641
2024-01-22,11.62324
2024-01-23,9.51903
2024-01-24,9.71943
2024-01-25,11.32264
2024-01-26,11.02204
2024-01-27,6.71342
2024-01-28,6.21242
2024-01-29,9.71943
2024-01-30,12.32464
2024-01-31,13.02605
2024-02-01,10.92184
2024-02-02,12.82565
2024-02-03,6.51302
2024-02-04,4.20841
2024-02-05,11.82364
2024-02-06,9.41883
2024-02-07,9.41883
2024-02-08,9.91983
2024-02-09,5.31062
2024-02-10,4.80961
2024-02-11,4.50901
2024-02-12,5.61122
2024-02-13,11.52304
2024-02-14,13.32665
2024-02-15,10.92184
2024-02-16,10.52104
2024-02-17,7.11422
2024-02-18,4.90981
2024-02-19,10.82164
2024-02-20,14.22845
2024-02-21,14.12825
2024-02-22,13.52705
2024-02-23,12.02404
2024-02-24,7.81563
2024-02-25,5.91182
2024-02-26,12.52505
2024-02-27,11.72344
2024-02-28,10.32064
2024-02-29,9.71943
2024-03-01,6.11222
2024-03-02,6.81362
2024-03-03,4.40881
2024-03-04,9.21843
2024-03-05,11.92384
2024-03-06,11.52304
2024-03-07,12.82565
2024-03-08,11.92384
2024-03-09,7.01402
2024-03-10,4.70941
2024-03-11,10.42084
2024-03-12,8.61723
2024-03-13,10.82164
2024-03-14,11.12224
2024-03-15,8.41683
2024-03-16,5.01002
2024-03-17,2.90581
2024-03-18,15.63126
2024-03-19,9.41883
2024-03-20,11.72344
