date,정기예금이율
2023-05-31,24.7093
2023-06-01,27.90697
2023-06-02,20.34883
2023-06-03,9.59302
2023-06-04,11.04651
2023-06-05,24.7093
2023-06-06,14.82558
2023-06-07,26.74418
2023-06-08,23.8372
2023-06-09,20.93023
2023-06-10,5.23255
2023-06-11,9.30232
2023-06-12,20.63953
2023-06-13,24.4186
2023-06-14,22.09302
2023-06-15,28.19767
2023-06-16,23.8372
2023-06-17,10.17441
2023-06-18,9.59302
2023-06-19,21.51162
2023-06-20,22.67441
2023-06-21,19.18604
2023-06-22,22.38372
2023-06-23,20.34883
2023-06-24,8.13953
2023-06-25,8.72093
2023-06-26,22.67441
2023-06-27,22.67441
2023-06-28,22.96511
2023-06-29,19.18604
2023-06-30,22.38372
2023-07-01,8.72093
2023-07-02,13.08139
2023-07-03,27.90697
2023-07-04,30.52325
2023-07-05,49.4186
2023-07-06,45.05813
2023-07-07,41.56976
2023-07-08,15.69767
2023-07-09,24.4186
2023-07-10,37.5
2023-07-11,25.29069
2023-07-12,25.58139
2023-07-13,22.67441
2023-07-14,26.45348
2023-07-15,11.6279
2023-07-16,11.3372
2023-07-17,18.02325
2023-07-18,27.90697
2023-07-19,25.58139
2023-07-20,22.38372
2023-07-21,24.7093
2023-07-22,7.84883
2023-07-23,9.59302
2023-07-24,23.8372
2023-07-25,32.55813
2023-07-26,26.45348
2023-07-27,29.94186
2023-07-28,22.67441
2023-07-29,13.66279
2023-07-30,7.84883
2023-07-31,34.01162
2023-08-01,34.01162
2023-08-02,34.88372
2023-08-03,25.0
2023-08-04,24.4186
2023-08-05,5.81395
2023-08-06,13.66279
2023-08-07,31.39534
2023-08-08,23.25581
2023-08-09,29.65116
2023-08-10,23.54651
2023-08-11,23.54651
2023-08-12,15.69767
2023-08-13,12.5
2023-08-14,23.54651
2023-08-15,16.56976
2023-08-16,27.61627
2023-08-17,32.84883
2023-08-18,22.38372
2023-08-19,8.72093
2023-08-20,7.84883
2023-08-21,34.59302
2023-08-22,26.16279
2023-08-23,23.8372
2023-08-24,25.0
2023-08-25,22.96511
2023-08-26,11.04651
2023-08-27,6.10465
2023-08-28,26.16279
2023-08-29,29.36046
2023-08-30,20.63953
2023-08-31,37.5
2023-09-01,26.74418
2023-09-02,11.04651
2023-09-03,11.3372
2023-09-04,34.01162
2023-09-05,27.61627
2023-09-06,31.68604
2023-09-07,25.0
2023-09-08,22.67441
2023-09-09,13.66279
2023-09-10,11.9186
2023-09-11,28.19767
2023-09-12,25.0
2023-09-13,23.54651
2023-09-14,26.74418
2023-09-15,22.38372
2023-09-16,12.79069
2023-09-17,12.79069
2023-09-18,28.48837
2023-09-19,21.51162
2023-09-20,19.18604
2023-09-21,28.48837
2023-09-22,29.36046
2023-09-23,11.04651
2023-09-24,12.5
2023-09-25,29.65116
2023-09-26,24.1279
2023-09-27,25.0
2023-09-28,10.17441
2023-09-29,9.30232
2023-09-30,13.08139
2023-10-01,11.04651
2023-10-02,15.40697
2023-10-03,17.73255
2023-10-04,44.47674
2023-10-05,42.15116
2023-10-06,38.66279
2023-10-07,11.04651
2023-10-08,15.98837
2023-10-09,23.54651
2023-10-10,50.29069
2023-10-11,43.02325
2023-10-12,36.6279
2023-10-13,35.46511
2023-10-14,18.02325
2023-10-15,18.02325
2023-10-16,43.89534
2023-10-17,37.2093
2023-10-18,37.2093
2023-10-19,44.18604
2023-10-20,41.56976
2023-10-21,18.89534
2023-10-22,20.63953
2023-10-23,46.22093
2023-10-24,47.67441
2023-10-25,44.47674
2023-10-26,52.61627
2023-10-27,39.24418
2023-10-28,16.56976
2023-10-29,21.80232
2023-10-30,60.75581
2023-10-31,51.45348
2023-11-01,51.16279
2023-11-02,39.82558
2023-11-03,45.63953
2023-11-04,18.02325
2023-11-05,15.11627
2023-11-06,44.76744
2023-11-07,41.27906
2023-11-08,35.46511
2023-11-09,35.75581
2023-11-10,34.59302
2023-11-11,15.40697
2023-11-12,18.89534
2023-11-13,43.60465
2023-11-14,33.72093
2023-11-15,38.37209
2023-11-16,38.95348
2023-11-17,31.39534
2023-11-18,15.11627
2023-11-19,14.24418
2023-11-20,42.15116
2023-11-21,38.95348
2023-11-22,42.73255
2023-11-23,35.17441
2023-11-24,26.74418
2023-11-25,12.79069
2023-11-26,21.80232
2023-11-27,41.56976
2023-11-28,40.69767
2023-11-29,36.9186
2023-11-30,36.6279
2023-12-01,35.46511
2023-12-02,16.86046
2023-12-03,22.38372
2023-12-04,38.37209
2023-12-05,37.2093
2023-12-06,41.56976
2023-12-07,40.40697
2023-12-08,29.36046
2023-12-09,14.53488
2023-12-10,17.15116
2023-12-11,34.88372
2023-12-12,36.9186
2023-12-13,36.04651
2023-12-14,27.32558
2023-12-15,27.03488
2023-12-16,15.69767
2023-12-17,11.9186
2023-12-18,30.81395
2023-12-19,25.29069
2023-12-20,31.97674
2023-12-21,31.68604
2023-12-22,35.17441
2023-12-23,17.15116
2023-12-24,9.30232
2023-12-25,18.02325
2023-12-26,41.27906
2023-12-27,43.31395
2023-12-28,36.3372
2023-12-29,33.43023
2023-12-30,19.47674
2023-12-31,14.82558
2024-01-01,20.05813
2024-01-02,38.66279
2024-01-03,33.43023
2024-01-04,40.11627
2024-01-05,29.65116
2024-01-06,13.08139
2024-01-07,19.76744
2024-01-08,32.84883
2024-01-09,35.17441
2024-01-10,40.98837
2024-01-11,38.08139
2024-01-12,29.06976
2024-01-13,15.69767
2024-01-14,16.27906
2024-01-15,34.01162
2024-01-16,28.77906
2024-01-17,34.59302
2024-01-18,36.04651
2024-01-19,32.55813
2024-01-20,16.56976
2024-01-21,23.54651
2024-01-22,35.46511
2024-01-23,23.54651
2024-01-24,28.19767
2024-01-25,36.04651
2024-01-26,30.23255
2024-01-27,18.31395
2024-01-28,15.11627
2024-01-29,31.97674
2024-01-30,43.02325
2024-01-31,37.5
2024-02-01,36.3372
2024-02-02,29.06976
2024-02-03,17.73255
2024-02-04,13.66279
2024-02-05,25.29069
2024-02-06,27.03488
2024-02-07,32.26744
2024-02-08,30.23255
2024-02-09,10.46511
2024-02-10,9.59302
2024-02-11,14.82558
2024-02-12,17.73255
2024-02-13,45.93023
2024-02-14,32.55813
2024-02-15,33.43023
2024-02-16,29.36046
2024-02-17,14.24418
2024-02-18,10.46511
2024-02-19,35.75581
2024-02-20,41.56976
2024-02-21,41.86046
2024-02-22,49.4186
2024-02-23,45.63953
2024-02-24,22.38372
2024-02-25,20.34883
2024-02-26,48.54651
2024-02-27,31.97674
2024-02-28,35.46511
2024-02-29,34.01162
2024-03-01,23.25581
2024-03-02,14.53488
2024-03-03,16.86046
2024-03-04,39.53488
2024-03-05,33.43023
2024-03-06,29.06976
2024-03-07,28.48837
2024-03-08,29.36046
2024-03-09,8.13953
2024-03-10,11.3372
2024-03-11,33.43023
2024-03-12,27.90697
2024-03-13,25.58139
2024-03-14,29.94186
2024-03-15,22.38372
2024-03-16,8.72093
2024-03-17,11.3372
2024-03-18,31.39534
2024-03-19,24.1279
2024-03-20,27.90697
