date,제태크
2023-05-29,29.47103
2023-05-30,37.53148
2023-05-31,34.00503
2023-06-01,29.72292
2023-06-02,30.47858
2023-06-03,23.67758
2023-06-04,19.89924
2023-06-05,26.70025
2023-06-06,28.21158
2023-06-07,35.26448
2023-06-08,33.24937
2023-06-09,28.21158
2023-06-10,26.44836
2023-06-11,27.20403
2023-06-12,41.30982
2023-06-13,45.08816
2023-06-14,40.80604
2023-06-15,34.25692
2023-06-16,37.0277
2023-06-17,22.92191
2023-06-18,31.98992
2023-06-19,37.27959
2023-06-20,37.78337
2023-06-21,32.24181
2023-06-22,31.48614
2023-06-23,29.72292
2023-06-24,24.43324
2023-06-25,23.92947
2023-06-26,38.28715
2023-06-27,31.73803
2023-06-28,39.54659
2023-06-29,37.27959
2023-06-30,34.25692
2023-07-01,22.92191
2023-07-02,18.89168
2023-07-03,32.4937
2023-07-04,33.50125
2023-07-05,36.02015
2023-07-06,33.24937
2023-07-07,30.47858
2023-07-08,22.92191
2023-07-09,22.67002
2023-07-10,36.52392
2023-07-11,37.53148
2023-07-12,36.02015
2023-07-13,47.10327
2023-07-14,28.96725
2023-07-15,30.2267
2023-07-16,27.20403
2023-07-17,38.53904
2023-07-18,40.05037
2023-07-19,34.7607
2023-07-20,38.28715
2023-07-21,22.16624
2023-07-22,18.63979
2023-07-23,24.93702
2023-07-24,36.02015
2023-07-25,34.25692
2023-07-26,27.7078
2023-07-27,32.24181
2023-07-28,28.46347
2023-07-29,20.15113
2023-07-30,23.67758
2023-07-31,33.75314
2023-08-01,32.74559
2023-08-02,30.98236
2023-08-03,28.71536
2023-08-04,28.46347
2023-08-05,23.67758
2023-08-06,21.66246
2023-08-07,32.24181
2023-08-08,31.98992
2023-08-09,34.50881
2023-08-10,36.77581
2023-08-11,34.7607
2023-08-12,19.89924
2023-08-13,26.44836
2023-08-14,27.95969
2023-08-15,27.95969
2023-08-16,37.53148
2023-08-17,36.27204
2023-08-18,33.50125
2023-08-19,20.40302
2023-08-20,26.19647
2023-08-21,39.54659
2023-08-22,36.02015
2023-08-23,35.76826
2023-08-24,34.00503
2023-08-25,29.47103
2023-08-26,20.40302
2023-08-27,23.67758
2023-08-28,28.71536
2023-08-29,40.55415
2023-08-30,36.02015
2023-08-31,35.76826
2023-09-01,31.23425
2023-09-02,21.41057
2023-09-03,20.15113
2023-09-04,32.4937
2023-09-05,30.98236
2023-09-06,26.95214
2023-09-07,33.75314
2023-09-08,31.73803
2023-09-09,20.40302
2023-09-10,23.42569
2023-09-11,33.24937
2023-09-12,32.74559
2023-09-13,34.25692
2023-09-14,27.45591
2023-09-15,25.94458
2023-09-16,19.64735
2023-09-17,21.66246
2023-09-18,32.4937
2023-09-19,37.0277
2023-09-20,27.20403
2023-09-21,27.95969
2023-09-22,21.66246
2023-09-23,20.40302
2023-09-24,17.38035
2023-09-25,28.21158
2023-09-26,24.68513
2023-09-27,24.18136
2023-09-28,11.08312
2023-09-29,15.86901
2023-09-30,20.9068
2023-10-01,18.63979
2023-10-02,18.63979
2023-10-03,27.45591
2023-10-04,32.99748
2023-10-05,30.2267
2023-10-06,22.92191
2023-10-07,17.88413
2023-10-08,24.18136
2023-10-09,25.4408
2023-10-10,29.47103
2023-10-11,31.23425
2023-10-12,31.98992
2023-10-13,26.19647
2023-10-14,19.89924
2023-10-15,24.18136
2023-10-16,35.01259
2023-10-17,35.51637
2023-10-18,29.47103
2023-10-19,32.99748
2023-10-20,21.91435
2023-10-21,16.37279
2023-10-22,22.67002
2023-10-23,30.98236
2023-10-24,28.96725
2023-10-25,29.47103
2023-10-26,37.78337
2023-10-27,29.47103
2023-10-28,19.14357
2023-10-29,25.4408
2023-10-30,32.24181
2023-10-31,33.50125
2023-11-01,27.20403
2023-11-02,30.98236
2023-11-03,35.01259
2023-11-04,20.65491
2023-11-05,23.67758
2023-11-06,35.26448
2023-11-07,34.00503
2023-11-08,27.95969
2023-11-09,30.2267
2023-11-10,24.43324
2023-11-11,21.15869
2023-11-12,22.16624
2023-11-13,32.24181
2023-11-14,29.47103
2023-11-15,36.27204
2023-11-16,28.21158
2023-11-17,25.4408
2023-11-18,19.14357
2023-11-19,20.40302
2023-11-20,30.73047
2023-11-21,28.21158
2023-11-22,33.24937
2023-11-23,34.00503
2023-11-24,25.69269
2023-11-25,20.65491
2023-11-26,18.63979
2023-11-27,30.73047
2023-11-28,26.19647
2023-11-29,29.97481
2023-11-30,22.16624
2023-12-01,28.21158
2023-12-02,17.88413
2023-12-03,23.42569
2023-12-04,30.47858
2023-12-05,33.50125
2023-12-06,28.71536
2023-12-07,31.23425
2023-12-08,31.23425
2023-12-09,15.61712
2023-12-10,24.68513
2023-12-11,28.46347
2023-12-12,26.95214
2023-12-13,31.73803
2023-12-14,27.45591
2023-12-15,28.21158
2023-12-16,20.9068
2023-12-17,24.93702
2023-12-18,31.73803
2023-12-19,27.20403
2023-12-20,31.48614
2023-12-21,32.24181
2023-12-22,26.19647
2023-12-23,20.15113
2023-12-24,19.89924
2023-12-25,24.68513
2023-12-26,28.96725
2023-12-27,31.98992
2023-12-28,34.50881
2023-12-29,33.75314
2023-12-30,30.73047
2023-12-31,33.24937
2024-01-01,46.09571
2024-01-02,54.15617
2024-01-03,41.05793
2024-01-04,40.80604
2024-01-05,36.27204
2024-01-06,25.94458
2024-01-07,38.53904
2024-01-08,36.52392
2024-01-09,40.80604
2024-01-10,38.28715
2024-01-11,34.7607
2024-01-12,34.00503
2024-01-13,27.45591
2024-01-14,27.45591
2024-01-15,32.4937
2024-01-16,37.0277
2024-01-17,34.00503
2024-01-18,31.73803
2024-01-19,30.2267
2024-01-20,23.1738
2024-01-21,29.47103
2024-01-22,36.02015
2024-01-23,32.99748
2024-01-24,39.29471
2024-01-25,35.51637
2024-01-26,34.00503
2024-01-27,28.71536
2024-01-28,26.95214
2024-01-29,38.28715
2024-01-30,35.76826
2024-01-31,31.48614
2024-02-01,28.71536
2024-02-02,32.24181
2024-02-03,22.41813
2024-02-04,27.45591
2024-02-05,34.25692
2024-02-06,36.52392
2024-02-07,31.48614
2024-02-08,22.16624
2024-02-09,21.41057
2024-02-10,25.94458
2024-02-11,27.45591
2024-02-12,37.0277
2024-02-13,44.0806
2024-02-14,37.27959
2024-02-15,41.05793
2024-02-16,38.03526
2024-02-17,24.93702
2024-02-18,30.98236
2024-02-19,38.79093
2024-02-20,31.23425
2024-02-21,39.79848
2024-02-22,37.78337
2024-02-23,36.27204
2024-02-24,25.69269
2024-02-25,28.96725
2024-02-26,31.23425
2024-02-27,34.7607
2024-02-28,37.53148
2024-02-29,33.24937
2024-03-01,22.41813
2024-03-02,20.65491
2024-03-03,22.41813
2024-03-04,38.03526
2024-03-05,35.01259
2024-03-06,34.50881
2024-03-07,34.7607
2024-03-08,30.73047
2024-03-09,21.41057
2024-03-10,24.68513
2024-03-11,32.24181
2024-03-12,37.0277
2024-03-13,36.02015
2024-03-14,29.72292
2024-03-15,22.92191
2024-03-16,20.65491
2024-03-17,24.93702
2024-03-18,30.73047
2024-03-19,31.48614
2024-03-20,31.98992
