date,어도비주가
2023-05-29,12.5996
2023-05-30,29.53187
2023-05-31,27.44023
2023-06-01,16.03585
2023-06-02,20.86653
2023-06-03,14.34262
2023-06-04,4.98007
2023-06-05,11.35458
2023-06-06,14.59163
2023-06-07,15.73705
2023-06-08,15.48804
2023-06-09,28.43625
2023-06-10,17.33067
2023-06-11,10.40836
2023-06-12,18.22709
2023-06-13,43.07768
2023-06-14,29.63147
2023-06-15,28.58565
2023-06-16,69.57171
2023-06-17,24.20318
2023-06-18,10.05976
2023-06-19,17.03187
2023-06-20,22.60956
2023-06-21,26.44422
2023-06-22,23.00796
2023-06-23,21.06573
2023-06-24,14.19322
2023-06-25,4.88047
2023-06-26,13.39641
2023-06-27,18.57569
2023-06-28,17.23107
2023-06-29,16.53386
2023-06-30,15.18924
2023-07-01,10.45816
2023-07-02,4.18326
2023-07-03,13.74501
2023-07-04,14.84063
2023-07-05,12.00199
2023-07-06,14.34262
2023-07-07,10.30876
2023-07-08,8.21713
2023-07-09,2.98804
2023-07-10,8.66533
2023-07-11,15.28884
2023-07-12,22.80876
2023-07-13,19.1733
2023-07-14,25.498
2023-07-15,12.15139
2023-07-16,10.35856
2023-07-17,19.42231
2023-07-18,20.41832
2023-07-19,25.1992
2023-07-20,18.32669
2023-07-21,17.08167
2023-07-22,9.71115
2023-07-23,5.17928
2023-07-24,9.76095
2023-07-25,14.29282
2023-07-26,16.73306
2023-07-27,16.13545
2023-07-28,12.6992
2023-07-29,9.56175
2023-07-30,3.88446
2023-07-31,13.79482
2023-08-01,38.0478
2023-08-02,23.90438
2023-08-03,18.17729
2023-08-04,16.43426
2023-08-05,9.16334
2023-08-06,3.68525
2023-08-07,9.71115
2023-08-08,17.48007
2023-08-09,13.99402
2023-08-10,12.9482
2023-08-11,12.8984
2023-08-12,6.92231
2023-08-13,3.13745
2023-08-14,8.46613
2023-08-15,11.05577
2023-08-16,11.25498
2023-08-17,13.64541
2023-08-18,14.39243
2023-08-19,7.47011
2023-08-20,3.18725
2023-08-21,7.71912
2023-08-22,14.19322
2023-08-23,11.85258
2023-08-24,20.01992
2023-08-25,12.10159
2023-08-26,10.25896
2023-08-27,4.28286
2023-08-28,7.17131
2023-08-29,13.54581
2023-08-30,16.33466
2023-08-31,18.7749
2023-09-01,19.62151
2023-09-02,12.25099
2023-09-03,5.57768
2023-09-04,8.16733
2023-09-05,12.00199
2023-09-06,19.72111
2023-09-07,13.69521
2023-09-08,18.12749
2023-09-09,9.46215
2023-09-10,5.37848
2023-09-11,12.05179
2023-09-12,15.73705
2023-09-13,20.76693
2023-09-14,20.91633
2023-09-15,34.01394
2023-09-16,14.54183
2023-09-17,5.47808
2023-09-18,10.80677
2023-09-19,12.05179
2023-09-20,10.90637
2023-09-21,11.70318
2023-09-22,10.15936
2023-09-23,7.32071
2023-09-24,3.68525
2023-09-25,5.22908
2023-09-26,8.81474
2023-09-27,7.07171
2023-09-28,6.4741
2023-09-29,6.4243
2023-09-30,4.58167
2023-10-01,14.04382
2023-10-02,7.71912
2023-10-03,9.41235
2023-10-04,10.55776
2023-10-05,11.50398
2023-10-06,8.41633
2023-10-07,6.12549
2023-10-08,4.03386
2023-10-09,4.83067
2023-10-10,8.91434
2023-10-11,11.35458
2023-10-12,19.67131
2023-10-13,15.88645
2023-10-14,6.6235
2023-10-15,9.96015
2023-10-16,10.15936
2023-10-17,12.8984
2023-10-18,12.30079
2023-10-19,14.09362
2023-10-20,12.7988
2023-10-21,7.71912
2023-10-22,5.27888
2023-10-23,8.16733
2023-10-24,14.04382
2023-10-25,14.19322
2023-10-26,13.34661
2023-10-27,10.55776
2023-10-28,6.97211
2023-10-29,3.33665
2023-10-30,6.7729
2023-10-31,10.80677
2023-11-01,10.40836
2023-11-02,13.0478
2023-11-03,12.8486
2023-11-04,9.11354
2023-11-05,4.13346
2023-11-06,9.06374
2023-11-07,14.44223
2023-11-08,20.46812
2023-11-09,14.29282
2023-11-10,11.90239
2023-11-11,11.75298
2023-11-12,5.87649
2023-11-13,10.30876
2023-11-14,17.92828
2023-11-15,22.50996
2023-11-16,16.13545
2023-11-17,14.49203
2023-11-18,8.56573
2023-11-19,4.03386
2023-11-20,9.86055
2023-11-21,19.1733
2023-11-22,15.18924
2023-11-23,15.88645
2023-11-24,11.25498
2023-11-25,7.07171
2023-11-26,3.33665
2023-11-27,7.12151
2023-11-28,13.89442
2023-11-29,15.83665
2023-11-30,13.44621
2023-12-01,11.20517
2023-12-02,8.06772
2023-12-03,4.23306
2023-12-04,9.21314
2023-12-05,11.60358
2023-12-06,13.54581
2023-12-07,10.10956
2023-12-08,11.35458
2023-12-09,7.71912
2023-12-10,4.23306
2023-12-11,9.01394
2023-12-12,16.48406
2023-12-13,18.02788
2023-12-14,59.41235
2023-12-15,41.18525
2023-12-16,14.79083
2023-12-17,6.2749
2023-12-18,16.93227
2023-12-19,32.61952
2023-12-20,22.70916
2023-12-21,17.38047
2023-12-22,15.73705
2023-12-23,9.16334
2023-12-24,5.42828
2023-12-25,6.6235
2023-12-26,12.40039
2023-12-27,18.37649
2023-12-28,14.19322
2023-12-29,10.40836
2023-12-30,8.16733
2023-12-31,4.68127
2024-01-01,4.68127
2024-01-02,9.81075
2024-01-03,16.73306
2024-01-04,13.74501
2024-01-05,13.34661
2024-01-06,8.11752
2024-01-07,22.60956
2024-01-08,11.85258
2024-01-09,18.9741
2024-01-10,17.72908
2024-01-11,18.72509
2024-01-12,19.87051
2024-01-13,9.31274
2024-01-14,5.67729
2024-01-15,7.42031
2024-01-16,12.8486
2024-01-17,17.48007
2024-01-18,15.23904
2024-01-19,16.28486
2024-01-20,16.43426
2024-01-21,8.56573
2024-01-22,14.74103
2024-01-23,17.82868
2024-01-24,18.62549
2024-01-25,23.10756
2024-01-26,21.91235
2024-01-27,11.35458
2024-01-28,6.7729
2024-01-29,11.05577
2024-01-30,22.06175
2024-01-31,16.28486
2024-02-01,14.69123
2024-02-02,18.27689
2024-02-03,13.99402
2024-02-04,6.12549
2024-02-05,12.15139
2024-02-06,18.7749
2024-02-07,20.21912
2024-02-08,21.81274
2024-02-09,16.03585
2024-02-10,18.9243
2024-02-11,8.41633
2024-02-12,12.15139
2024-02-13,19.72111
2024-02-14,18.8247
2024-02-15,23.30677
2024-02-16,27.93824
2024-02-17,70.06972
2024-02-18,28.48605
2024-02-19,42.13147
2024-02-20,48.60557
2024-02-21,40.78685
2024-02-22,40.58764
2024-02-23,37.5
2024-02-24,23.45617
2024-02-25,10.15936
2024-02-26,19.47211
2024-02-27,27.88844
2024-02-28,25.2988
2024-02-29,20.46812
2024-03-01,20.56772
2024-03-02,19.62151
2024-03-03,9.81075
2024-03-04,18.22709
2024-03-05,23.45617
2024-03-06,25.0996
2024-03-07,23.80478
2024-03-08,25.5478
2024-03-09,12.30079
2024-03-10,6.6733
2024-03-11,14.09362
2024-03-12,24.60159
2024-03-13,26.19521
2024-03-14,21.36454
2024-03-15,82.02191
2024-03-16,48.35657
2024-03-17,12.8984
2024-03-18,31.3247
2024-03-19,30.52788
2024-03-20,24.60159
