date,우국원
2023-06-02,0.40664
2023-06-03,0.48439
2023-06-04,0.50831
2023-06-05,0.54419
2023-06-06,0.31694
2023-06-07,0.43057
2023-06-08,0.58007
2023-06-09,0.55615
2023-06-10,0.50233
2023-06-11,0.33488
2023-06-12,0.28106
2023-06-13,0.56811
2023-06-14,0.55615
2023-06-15,0.60997
2023-06-16,0.40066
2023-06-17,0.52027
2023-06-18,0.40664
2023-06-19,0.50831
2023-06-20,0.51429
2023-06-21,0.63389
2023-06-22,0.57409
2023-06-23,0.76545
2023-06-24,0.65781
2023-06-25,0.65781
2023-06-26,0.57409
2023-06-27,0.60997
2023-06-28,0.28704
2023-06-29,0.67575
2023-06-30,0.54419
2023-07-01,0.41263
2023-07-02,0.31694
2023-07-03,0.39468
2023-07-04,0.43057
2023-07-05,0.45449
2023-07-06,0.50831
2023-07-07,0.38272
2023-07-08,0.26312
2023-07-09,0.30498
2023-07-10,0.49037
2023-07-11,0.34086
2023-07-12,0.48439
2023-07-13,0.37076
2023-07-14,0.41263
2023-07-15,0.40664
2023-07-16,0.27508
2023-07-17,0.3887
2023-07-18,0.33488
2023-07-19,0.36478
2023-07-20,0.46047
2023-07-21,0.32292
2023-07-22,0.38272
2023-07-23,0.32292
2023-07-24,0.31096
2023-07-25,0.52027
2023-07-26,0.43655
2023-07-27,0.3289
2023-07-28,0.31694
2023-07-29,0.31096
2023-07-30,0.24518
2023-07-31,0.299
2023-08-01,0.40066
2023-08-02,0.299
2023-08-03,0.299
2023-08-04,0.45449
2023-08-05,0.31694
2023-08-06,0.24518
2023-08-07,0.35282
2023-08-08,0.33488
2023-08-09,0.41263
2023-08-10,0.53223
2023-08-11,0.36478
2023-08-12,0.47841
2023-08-13,0.41861
2023-08-14,0.56213
2023-08-15,0.58007
2023-08-16,0.58605
2023-08-17,0.55615
2023-08-18,0.40664
2023-08-19,0.35282
2023-08-20,0.19734
2023-08-21,0.35282
2023-08-22,0.47841
2023-08-23,0.30498
2023-08-24,0.40066
2023-08-25,0.34086
2023-08-26,0.34086
2023-08-27,0.3289
2023-08-28,0.46047
2023-08-29,0.36478
2023-08-30,0.37076
2023-08-31,0.34684
2023-09-01,0.40066
2023-09-02,0.46047
2023-09-03,0.63987
2023-09-04,0.66977
2023-09-05,0.73555
2023-09-06,1.01662
2023-09-07,1.10632
2023-09-08,1.01064
2023-09-09,0.9927
2023-09-10,0.86712
2023-09-11,1.16612
2023-09-12,0.92094
2023-09-13,0.58605
2023-09-14,0.60997
2023-09-15,0.58007
2023-09-16,0.51429
2023-09-17,0.44851
2023-09-18,0.42459
2023-09-19,0.34086
2023-09-20,0.50831
2023-09-21,0.3887
2023-09-22,0.33488
2023-09-23,0.3887
2023-09-24,0.31694
2023-09-25,0.44253
2023-09-26,0.37076
2023-09-27,0.47841
2023-09-28,0.26312
2023-09-29,0.26312
2023-09-30,0.29302
2023-10-01,0.30498
2023-10-02,0.24518
2023-10-03,0.299
2023-10-04,0.299
2023-10-05,0.32292
2023-10-06,0.36478
2023-10-07,0.43655
2023-10-08,0.25116
2023-10-09,0.25714
2023-10-10,0.2392
2023-10-11,0.42459
2023-10-12,0.43057
2023-10-13,0.34684
2023-10-14,0.39468
2023-10-15,0.27508
2023-10-16,1.44719
2023-10-17,1.42925
2023-10-18,0.68173
2023-10-19,0.58605
2023-10-20,0.52027
2023-10-21,0.35282
2023-10-22,0.22724
2023-10-23,0.36478
2023-10-24,0.50233
2023-10-25,0.72957
2023-10-26,0.52027
2023-10-27,0.46047
2023-10-28,0.46047
2023-10-29,0.19136
2023-10-30,0.43655
2023-10-31,0.31096
2023-11-01,0.50233
2023-11-02,0.40066
2023-11-03,0.37674
2023-11-04,0.43655
2023-11-05,0.33488
2023-11-06,0.3588
2023-11-07,0.3588
2023-11-08,0.29302
2023-11-09,0.3588
2023-11-10,0.33488
2023-11-11,0.37674
2023-11-12,0.30498
2023-11-13,0.28106
2023-11-14,0.26312
2023-11-15,0.28106
2023-11-16,0.35282
2023-11-17,0.40066
2023-11-18,0.36478
2023-11-19,0.23322
2023-11-20,0.33488
2023-11-21,0.32292
2023-11-22,0.57409
2023-11-23,0.46047
2023-11-24,0.44851
2023-11-25,0.31096
2023-11-26,0.28704
2023-11-27,0.47243
2023-11-28,0.37674
2023-11-29,0.32292
2023-11-30,0.41263
2023-12-01,0.31694
2023-12-02,0.42459
2023-12-03,0.29302
2023-12-04,0.37076
2023-12-05,0.29302
2023-12-06,0.36478
2023-12-07,0.42459
2023-12-08,0.31694
2023-12-09,0.35282
2023-12-10,0.37076
2023-12-11,0.33488
2023-12-12,0.34684
2023-12-13,0.26312
2023-12-14,0.22126
2023-12-15,0.30498
2023-12-16,0.41263
2023-12-17,0.27508
2023-12-18,0.35282
2023-12-19,0.24518
2023-12-20,0.54419
2023-12-21,0.39468
2023-12-22,0.28106
2023-12-23,0.2392
2023-12-24,0.33488
2023-12-25,0.28704
2023-12-26,0.2691
2023-12-27,0.33488
2023-12-28,0.28704
2023-12-29,0.44253
2023-12-30,0.34086
2023-12-31,0.25116
2024-01-01,0.23322
2024-01-02,0.48439
2024-01-03,0.41861
2024-01-04,0.46645
2024-01-05,0.40664
2024-01-06,0.43057
2024-01-07,1.0824
2024-01-08,0.53223
2024-01-09,0.50233
2024-01-10,0.43655
2024-01-11,0.42459
2024-01-12,0.39468
2024-01-13,0.35282
2024-01-14,0.35282
2024-01-15,0.34086
2024-01-16,0.3887
2024-01-17,0.52027
2024-01-18,0.40066
2024-01-19,0.31096
2024-01-20,0.44253
2024-01-21,0.3289
2024-01-22,0.34684
2024-01-23,0.41263
2024-01-24,0.45449
2024-01-25,0.36478
2024-01-26,0.47243
2024-01-27,0.3887
2024-01-28,0.32292
2024-01-29,0.35282
2024-01-30,0.41861
2024-01-31,0.39468
2024-02-01,0.27508
2024-02-02,0.35282
2024-02-03,0.28704
2024-02-04,0.25714
2024-02-05,0.3887
2024-02-06,0.39468
2024-02-07,0.30498
2024-02-08,0.28106
2024-02-09,0.2691
2024-02-10,0.20332
2024-02-11,0.16146
2024-02-12,0.24518
2024-02-13,0.35282
2024-02-14,0.31694
2024-02-15,0.3289
2024-02-16,0.29302
2024-02-17,0.29302
2024-02-18,0.24518
2024-02-19,0.41861
2024-02-20,0.21528
2024-02-21,0.34684
2024-02-22,0.44253
2024-02-23,0.3588
2024-02-24,0.21528
2024-02-25,0.32292
2024-02-26,0.23322
2024-02-27,0.44253
2024-02-28,0.38272
2024-02-29,0.50233
2024-03-01,0.30498
2024-03-02,0.21528
2024-03-03,0.26312
2024-03-04,0.26312
2024-03-05,0.30498
2024-03-06,0.51429
2024-03-07,0.47841
2024-03-08,0.46645
2024-03-09,0.22126
2024-03-10,0.27508
2024-03-11,0.3588
2024-03-12,0.47243
2024-03-13,0.3887
2024-03-14,0.45449
2024-03-15,0.40664
2024-03-16,0.35282
2024-03-17,0.26312
2024-03-18,0.43655
2024-03-19,0.46645
2024-03-20,0.47243
