date,항셍
2023-05-31,21.3477
2023-06-01,16.23122
2023-06-02,22.51251
2023-06-03,4.25647
2023-06-04,2.10102
2023-06-05,16.11147
2023-06-06,14.46766
2023-06-07,16.38362
2023-06-08,13.66209
2023-06-09,12.95449
2023-06-10,2.13368
2023-06-11,1.13215
2023-06-12,14.17374
2023-06-13,14.80513
2023-06-14,15.16438
2023-06-15,17.48312
2023-06-16,17.86414
2023-06-17,2.59089
2023-06-18,1.57848
2023-06-19,15.34944
2023-06-20,18.85477
2023-06-21,16.32919
2023-06-22,9.20966
2023-06-23,14.92488
2023-06-24,2.4276
2023-06-25,1.29544
2023-06-26,13.68386
2023-06-27,14.55475
2023-06-28,13.30285
2023-06-29,14.01045
2023-06-30,12.38841
2023-07-01,1.68735
2023-07-02,1.06684
2023-07-03,12.96538
2023-07-04,14.2064
2023-07-05,12.3993
2023-07-06,21.09732
2023-07-07,15.09906
2023-07-08,1.99216
2023-07-09,1.02329
2023-07-10,13.54234
2023-07-11,13.32462
2023-07-12,14.11931
2023-07-13,17.0259
2023-07-14,15.57805
2023-07-15,1.94861
2023-07-16,1.21924
2023-07-17,18.10363
2023-07-18,16.57957
2023-07-19,16.5578
2023-07-20,13.12867
2023-07-21,13.74918
2023-07-22,1.58937
2023-07-23,0.95797
2023-07-24,15.26235
2023-07-25,22.58872
2023-07-26,16.50337
2023-07-27,17.03679
2023-07-28,19.6168
2023-07-29,3.26583
2023-07-30,2.06836
2023-07-31,20.90137
2023-08-01,18.60439
2023-08-02,17.45046
2023-08-03,16.68843
2023-08-04,14.3588
2023-08-05,2.28608
2023-08-06,1.36076
2023-08-07,13.40082
2023-08-08,14.53298
2023-08-09,13.53146
2023-08-10,12.23601
2023-08-11,13.23753
2023-08-12,2.20988
2023-08-13,1.29544
2023-08-14,17.91857
2023-08-15,20.60744
2023-08-16,23.24188
2023-08-17,27.629
2023-08-18,28.8809
2023-08-19,5.97648
2023-08-20,3.24406
2023-08-21,28.55432
2023-08-22,25.69126
2023-08-23,20.73807
2023-08-24,16.71021
2023-08-25,15.25146
2023-08-26,2.58001
2023-08-27,1.51317
2023-08-28,20.30263
2023-08-29,17.70084
2023-08-30,17.13477
2023-08-31,13.36816
2023-09-01,14.76159
2023-09-02,2.49292
2023-09-03,1.09949
2023-09-04,19.19224
2023-09-05,18.3649
2023-09-06,14.6745
2023-09-07,12.87829
2023-09-08,15.51273
2023-09-09,2.25342
2023-09-10,1.11038
2023-09-11,14.14108
2023-09-12,12.05094
2023-09-13,11.84411
2023-09-14,11.11473
2023-09-15,12.56259
2023-09-16,1.76355
2023-09-17,1.07772
2023-09-18,12.60613
2023-09-19,12.20335
2023-09-20,10.22207
2023-09-21,11.47398
2023-09-22,15.82843
2023-09-23,2.51469
2023-09-24,1.37165
2023-09-25,13.32462
2023-09-26,11.96385
2023-09-27,10.49423
2023-09-28,11.11473
2023-09-29,13.83627
2023-09-30,3.08077
2023-10-01,1.63291
2023-10-02,7.2937
2023-10-03,36.39233
2023-10-04,19.91073
2023-10-05,13.46614
2023-10-06,12.57348
2023-10-07,2.06836
2023-10-08,1.09949
2023-10-09,22.9915
2023-10-10,17.29806
2023-10-11,13.73829
2023-10-12,13.68386
2023-10-13,13.32462
2023-10-14,2.26431
2023-10-15,1.13215
2023-10-16,11.39777
2023-10-17,11.26714
2023-10-18,10.64663
2023-10-19,12.22512
2023-10-20,11.02765
2023-10-21,2.23165
2023-10-22,1.16481
2023-10-23,9.26409
2023-10-24,12.64968
2023-10-25,14.06488
2023-10-26,12.49727
2023-10-27,12.69322
2023-10-28,2.29697
2023-10-29,1.00152
2023-10-30,12.27955
2023-10-31,12.49727
2023-11-01,11.64816
2023-11-02,11.57195
2023-11-03,12.83474
2023-11-04,2.07925
2023-11-05,1.18658
2023-11-06,13.46614
2023-11-07,11.81145
2023-11-08,10.49423
2023-11-09,9.23143
2023-11-10,9.25321
2023-11-11,1.85064
2023-11-12,1.06684
2023-11-13,12.42107
2023-11-14,12.0836
2023-11-15,15.59982
2023-11-16,16.57957
2023-11-17,13.6512
2023-11-18,2.06836
2023-11-19,1.14304
2023-11-20,11.99651
2023-11-21,14.29349
2023-11-22,10.33093
2023-11-23,11.92031
2023-11-24,13.27019
2023-11-25,2.40583
2023-11-26,1.78532
2023-11-27,15.51273
2023-11-28,13.08512
2023-11-29,19.98693
2023-11-30,14.58741
2023-12-01,14.0431
2023-12-02,3.25495
2023-12-03,1.66557
2023-12-04,16.51426
2023-12-05,21.70694
2023-12-06,16.50337
2023-12-07,18.0492
2023-12-08,15.37121
2023-12-09,3.03723
2023-12-10,1.94861
2023-12-11,21.92466
2023-12-12,15.02286
2023-12-13,14.69627
2023-12-14,18.81123
2023-12-15,20.61833
2023-12-16,3.44001
2023-12-17,1.92684
2023-12-18,13.1069
2023-12-19,15.37121
2023-12-20,14.90311
2023-12-21,14.82691
2023-12-22,24.23252
2023-12-23,3.78837
2023-12-24,1.86152
2023-12-25,4.60483
2023-12-26,11.65904
2023-12-27,16.04615
2023-12-28,18.92009
2023-12-29,17.03679
2023-12-30,2.38406
2023-12-31,1.50228
2024-01-01,1.89418
2024-01-02,16.43805
2024-01-03,15.03374
2024-01-04,14.09753
2024-01-05,13.37905
2024-01-06,2.67798
2024-01-07,1.60026
2024-01-08,19.52971
2024-01-09,18.33224
2024-01-10,17.49401
2024-01-11,17.27629
2024-01-12,14.81602
2024-01-13,2.83039
2024-01-14,2.2752
2024-01-15,18.21249
2024-01-16,24.58088
2024-01-17,40.62704
2024-01-18,25.1143
2024-01-19,21.83757
2024-01-20,4.8661
2024-01-21,2.39494
2024-01-22,36.806
2024-01-23,42.44502
2024-01-24,40.97539
2024-01-25,34.10624
2024-01-26,27.68343
2024-01-27,4.40888
2024-01-28,2.64532
2024-01-29,25.75658
2024-01-30,27.57456
2024-01-31,24.19986
2024-02-01,20.83605
2024-02-02,24.37404
2024-02-03,4.7028
2024-02-04,2.84128
2024-02-05,25.83278
2024-02-06,34.98802
2024-02-07,30.63357
2024-02-08,24.86392
2024-02-09,16.22033
2024-02-10,4.40888
2024-02-11,3.1352
2024-02-12,6.5861
2024-02-13,11.92031
2024-02-14,21.69605
2024-02-15,19.92161
2024-02-16,23.03505
2024-02-17,4.02786
2024-02-18,2.76507
2024-02-19,22.73024
2024-02-20,21.07554
2024-02-21,28.73938
2024-02-22,22.70846
2024-02-23,21.70694
2024-02-24,3.26583
2024-02-25,1.87241
2024-02-26,16.76464
2024-02-27,20.37883
2024-02-28,19.66035
2024-02-29,19.24667
2024-03-01,14.69627
2024-03-02,3.27672
2024-03-03,2.06836
2024-03-04,19.69301
2024-03-05,23.67733
2024-03-06,23.05682
2024-03-07,19.27933
2024-03-08,16.27476
2024-03-09,2.97191
2024-03-10,2.31874
2024-03-11,19.08338
2024-03-12,30.03483
2024-03-13,24.74417
2024-03-14,18.84389
2024-03-15,18.84389
2024-03-16,2.54735
2024-03-17,1.52405
2024-03-18,15.74134
2024-03-19,15.51273
2024-03-20,15.25146
