date,덕성주가
2023-05-31,0.82603
2023-06-01,0.76041
2023-06-02,0.85305
2023-06-03,0.08105
2023-06-04,0.0521
2023-06-05,0.82989
2023-06-06,0.08105
2023-06-07,0.87235
2023-06-08,0.68514
2023-06-09,0.83568
2023-06-10,0.08684
2023-06-11,0.05789
2023-06-12,0.70058
2023-06-13,0.76041
2023-06-14,0.75269
2023-06-15,0.78743
2023-06-16,0.60601
2023-06-17,0.05982
2023-06-18,0.04631
2023-06-19,0.68514
2023-06-20,0.5732
2023-06-21,0.5539
2023-06-22,0.62338
2023-06-23,0.52302
2023-06-24,0.04824
2023-06-25,0.03473
2023-06-26,0.58285
2023-06-27,0.61759
2023-06-28,0.56934
2023-06-29,0.61952
2023-06-30,0.55776
2023-07-01,0.06561
2023-07-02,0.04438
2023-07-03,0.74497
2023-07-04,0.57706
2023-07-05,0.61952
2023-07-06,0.62338
2023-07-07,0.52881
2023-07-08,0.06561
2023-07-09,0.05403
2023-07-10,0.60601
2023-07-11,0.63882
2023-07-12,0.58092
2023-07-13,0.65812
2023-07-14,0.60601
2023-07-15,0.06947
2023-07-16,0.0328
2023-07-17,0.57513
2023-07-18,0.56355
2023-07-19,0.6311
2023-07-20,0.59829
2023-07-21,0.54618
2023-07-22,0.09263
2023-07-23,0.06175
2023-07-24,0.72953
2023-07-25,0.63496
2023-07-26,0.62338
2023-07-27,0.81831
2023-07-28,0.85691
2023-07-29,0.09263
2023-07-30,0.07719
2023-07-31,3.12656
2023-08-01,7.12355
2023-08-02,31.312
2023-08-03,81.83502
2023-08-04,98.5776
2023-08-05,11.19195
2023-08-06,8.61157
2023-08-07,78.18736
2023-08-08,100.0
2023-08-09,53.89084
2023-08-10,40.47747
2023-08-11,30.54386
2023-08-12,4.56054
2023-08-13,3.55309
2023-08-14,63.00806
2023-08-15,10.27521
2023-08-16,76.71478
2023-08-17,54.4872
2023-08-18,47.97931
2023-08-19,4.89443
2023-08-20,4.05681
2023-08-21,43.66387
2023-08-22,37.82182
2023-08-23,53.40641
2023-08-24,32.95827
2023-08-25,26.46968
2023-08-26,2.59003
2023-08-27,2.48581
2023-08-28,21.60998
2023-08-29,19.50245
2023-08-30,15.97637
2023-08-31,15.65986
2023-09-01,13.6218
2023-09-02,1.56328
2023-09-03,1.2622
2023-09-04,13.10456
2023-09-05,25.38117
2023-09-06,14.82224
2023-09-07,13.05438
2023-09-08,10.55506
2023-09-09,1.22746
2023-09-10,1.35677
2023-09-11,9.32566
2023-09-12,9.04581
2023-09-13,8.66561
2023-09-14,18.96591
2023-09-15,12.11255
2023-09-16,1.28343
2023-09-17,0.99393
2023-09-18,10.281
2023-09-19,8.06924
2023-09-20,8.9551
2023-09-21,10.53383
2023-09-22,9.52638
2023-09-23,0.85884
2023-09-24,0.66391
2023-09-25,6.92476
2023-09-26,6.25313
2023-09-27,5.38271
2023-09-28,0.65233
2023-09-29,0.36476
2023-09-30,0.44003
2023-10-01,0.48442
2023-10-02,0.64075
2023-10-03,0.58864
2023-10-04,7.57324
2023-10-05,5.72239
2023-10-06,6.39595
2023-10-07,0.92253
2023-10-08,0.71795
2023-10-09,0.79708
2023-10-10,8.46682
2023-10-11,6.70475
2023-10-12,5.78994
2023-10-13,4.81916
2023-10-14,0.51723
2023-10-15,0.44968
2023-10-16,4.46018
2023-10-17,6.44999
2023-10-18,5.39043
2023-10-19,4.61844
2023-10-20,3.69784
2023-10-21,0.41687
2023-10-22,0.33388
2023-10-23,4.1205
2023-10-24,4.217
2023-10-25,3.64766
2023-10-26,3.50291
2023-10-27,3.37939
2023-10-28,0.2837
2023-10-29,0.27405
2023-10-30,3.52221
2023-10-31,3.08603
2023-11-01,3.32149
2023-11-02,3.92364
2023-11-03,3.55695
2023-11-04,0.35897
2023-11-05,0.33195
2023-11-06,4.45632
2023-11-07,3.42185
2023-11-08,3.24236
2023-11-09,2.61319
2023-11-10,2.40282
2023-11-11,0.2837
2023-11-12,0.19492
2023-11-13,3.37167
2023-11-14,3.15744
2023-11-15,3.57239
2023-11-16,3.30219
2023-11-17,2.35457
2023-11-18,0.25861
2023-11-19,0.22966
2023-11-20,2.87374
2023-11-21,2.63249
2023-11-22,21.6949
2023-11-23,30.73686
2023-11-24,26.9927
2023-11-25,3.14393
2023-11-26,2.1056
2023-11-27,23.93175
2023-11-28,19.43297
2023-11-29,13.55618
2023-11-30,13.65268
2023-12-01,11.21511
2023-12-02,1.44941
2023-12-03,1.23325
2023-12-04,9.34303
2023-12-05,8.31628
2023-12-06,9.02458
2023-12-07,10.77894
2023-12-08,8.11556
2023-12-09,0.8627
2023-12-10,0.689
2023-12-11,9.39514
2023-12-12,7.7701
2023-12-13,7.66974
2023-12-14,7.32234
2023-12-15,6.69317
2023-12-16,0.69865
2023-12-17,0.64654
2023-12-18,7.43621
2023-12-19,7.10232
2023-12-20,6.25313
2023-12-21,7.38024
2023-12-22,5.76678
2023-12-23,0.58092
2023-12-24,0.43231
2023-12-25,0.47091
2023-12-26,6.76844
2023-12-27,5.36727
2023-12-28,7.31462
2023-12-29,2.03998
2023-12-30,0.45161
2023-12-31,0.39757
2024-01-01,0.46705
2024-01-02,5.26305
2024-01-03,4.56633
2024-01-04,6.65457
2024-01-05,5.24182
2024-01-06,0.5539
2024-01-07,0.5925
2024-01-08,7.72185
2024-01-09,6.10838
2024-01-10,5.31902
2024-01-11,5.36727
2024-01-12,3.96803
2024-01-13,0.45354
2024-01-14,0.33002
2024-01-15,3.95645
2024-01-16,3.74802
2024-01-17,3.19218
2024-01-18,3.90242
2024-01-19,3.46238
2024-01-20,0.38406
2024-01-21,0.32037
2024-01-22,7.54622
2024-01-23,5.13953
2024-01-24,4.47176
2024-01-25,3.74223
2024-01-26,4.73424
2024-01-27,0.83182
2024-01-28,0.61373
2024-01-29,3.90821
2024-01-30,3.34658
2024-01-31,2.78303
2024-02-01,2.99146
2024-02-02,3.90821
2024-02-03,0.4381
2024-02-04,0.38213
2024-02-05,4.01049
2024-02-06,3.18832
2024-02-07,4.24788
2024-02-08,3.25394
2024-02-09,0.41494
2024-02-10,0.23159
2024-02-11,0.2837
2024-02-12,0.34353
2024-02-13,4.29806
2024-02-14,19.69544
2024-02-15,39.14386
2024-02-16,33.59709
2024-02-17,2.99532
2024-02-18,2.46072
2024-02-19,16.36044
2024-02-20,19.40595
2024-02-21,25.40047
2024-02-22,16.12884
2024-02-23,11.2981
2024-02-24,1.12131
2024-02-25,1.06727
2024-02-26,9.15389
2024-02-27,7.80098
2024-02-28,10.56278
2024-02-29,7.45744
2024-03-01,1.06727
2024-03-02,0.76427
2024-03-03,0.73532
2024-03-04,9.32566
2024-03-05,9.1867
2024-03-06,7.76431
2024-03-07,6.75493
2024-03-08,6.85143
2024-03-09,0.7662
2024-03-10,0.50179
2024-03-11,6.34191
2024-03-12,5.60852
2024-03-13,4.96583
2024-03-14,4.93688
2024-03-15,4.70529
2024-03-16,0.3609
2024-03-17,0.40722
2024-03-18,4.80565
2024-03-19,29.72748
2024-03-20,13.24352
