date,임야
2023-05-30,29.05109
2023-05-31,29.85401
2023-06-01,23.35766
2023-06-02,24.16058
2023-06-03,17.9562
2023-06-04,19.27007
2023-06-05,25.9854
2023-06-06,22.33576
2023-06-07,25.25547
2023-06-08,28.75912
2023-06-09,25.10948
2023-06-10,18.46715
2023-06-11,22.11678
2023-06-12,28.68613
2023-06-13,30.0
2023-06-14,30.29197
2023-06-15,29.19708
2023-06-16,26.56934
2023-06-17,21.16788
2023-06-18,27.00729
2023-06-19,31.31386
2023-06-20,31.9708
2023-06-21,32.40875
2023-06-22,30.9489
2023-06-23,28.83211
2023-06-24,25.9124
2023-06-25,28.32116
2023-06-26,33.72262
2023-06-27,33.21167
2023-06-28,34.30656
2023-06-29,34.16058
2023-06-30,23.86861
2023-07-01,20.80291
2023-07-02,20.9489
2023-07-03,31.67883
2023-07-04,27.00729
2023-07-05,28.68613
2023-07-06,25.40145
2023-07-07,26.78832
2023-07-08,15.47445
2023-07-09,14.81751
2023-07-10,28.46715
2023-07-11,27.29927
2023-07-12,22.84671
2023-07-13,21.82481
2023-07-14,22.33576
2023-07-15,15.25547
2023-07-16,14.01459
2023-07-17,25.40145
2023-07-18,25.10948
2023-07-19,21.09489
2023-07-20,22.84671
2023-07-21,20.51094
2023-07-22,12.70072
2023-07-23,12.26277
2023-07-24,24.23357
2023-07-25,22.55474
2023-07-26,23.35766
2023-07-27,20.58394
2023-07-28,19.78102
2023-07-29,11.89781
2023-07-30,8.54014
2023-07-31,20.80291
2023-08-01,22.18978
2023-08-02,22.9197
2023-08-03,19.78102
2023-08-04,19.41605
2023-08-05,12.62773
2023-08-06,13.86861
2023-08-07,21.09489
2023-08-08,22.04379
2023-08-09,21.02189
2023-08-10,22.77372
2023-08-11,19.34306
2023-08-12,13.13868
2023-08-13,14.08759
2023-08-14,19.85401
2023-08-15,16.35036
2023-08-16,22.70072
2023-08-17,22.9197
2023-08-18,22.11678
2023-08-19,12.84671
2023-08-20,15.10948
2023-08-21,27.66423
2023-08-22,26.56934
2023-08-23,26.71532
2023-08-24,26.42335
2023-08-25,22.11678
2023-08-26,19.41605
2023-08-27,16.9343
2023-08-28,32.70072
2023-08-29,30.9489
2023-08-30,29.70802
2023-08-31,26.78832
2023-09-01,28.9781
2023-09-02,19.27007
2023-09-03,20.0
2023-09-04,30.80291
2023-09-05,30.51094
2023-09-06,24.08759
2023-09-07,25.10948
2023-09-08,24.45255
2023-09-09,19.70802
2023-09-10,20.51094
2023-09-11,34.30656
2023-09-12,32.18978
2023-09-13,30.29197
2023-09-14,30.58394
2023-09-15,27.59124
2023-09-16,21.67883
2023-09-17,24.23357
2023-09-18,34.23357
2023-09-19,32.18978
2023-09-20,29.70802
2023-09-21,30.14598
2023-09-22,25.40145
2023-09-23,18.83211
2023-09-24,22.55474
2023-09-25,30.07299
2023-09-26,28.39416
2023-09-27,20.72992
2023-09-28,22.70072
2023-09-29,23.35766
2023-09-30,25.03649
2023-10-01,25.40145
2023-10-02,26.35036
2023-10-03,28.02919
2023-10-04,31.24087
2023-10-05,28.75912
2023-10-06,27.37226
2023-10-07,21.60583
2023-10-08,23.43065
2023-10-09,30.36496
2023-10-10,34.45255
2023-10-11,32.9927
2023-10-12,29.27007
2023-10-13,25.76642
2023-10-14,20.9489
2023-10-15,25.47445
2023-10-16,32.48175
2023-10-17,28.02919
2023-10-18,28.61313
2023-10-19,24.67153
2023-10-20,19.34306
2023-10-21,12.18978
2023-10-22,17.88321
2023-10-23,25.76642
2023-10-24,19.56204
2023-10-25,22.84671
2023-10-26,25.9854
2023-10-27,23.79562
2023-10-28,14.45255
2023-10-29,22.11678
2023-10-30,100.0
2023-10-31,56.13138
2023-11-01,49.34306
2023-11-02,65.62043
2023-11-03,49.05109
2023-11-04,41.24087
2023-11-05,55.32846
2023-11-06,60.87591
2023-11-07,50.21897
2023-11-08,45.32846
2023-11-09,37.15328
2023-11-10,33.72262
2023-11-11,22.18978
2023-11-12,26.64233
2023-11-13,32.26277
2023-11-14,29.27007
2023-11-15,30.65693
2023-11-16,24.89051
2023-11-17,22.62773
2023-11-18,16.20437
2023-11-19,20.07299
2023-11-20,23.72262
2023-11-21,23.50364
2023-11-22,22.9927
2023-11-23,23.86861
2023-11-24,18.61313
2023-11-25,16.13138
2023-11-26,17.88321
2023-11-27,21.82481
2023-11-28,27.37226
2023-11-29,24.45255
2023-11-30,23.06569
2023-12-01,19.63503
2023-12-02,16.27737
2023-12-03,19.56204
2023-12-04,23.43065
2023-12-05,23.86861
2023-12-06,21.24087
2023-12-07,21.67883
2023-12-08,21.24087
2023-12-09,14.45255
2023-12-10,18.83211
2023-12-11,24.59854
2023-12-12,22.18978
2023-12-13,19.63503
2023-12-14,21.60583
2023-12-15,17.81021
2023-12-16,10.36496
2023-12-17,17.22627
2023-12-18,27.00729
2023-12-19,20.43795
2023-12-20,18.61313
2023-12-21,19.27007
2023-12-22,13.57664
2023-12-23,10.21897
2023-12-24,10.9489
2023-12-25,12.33576
2023-12-26,16.27737
2023-12-27,14.74452
2023-12-28,14.59854
2023-12-29,12.55474
2023-12-30,8.17518
2023-12-31,8.9051
2024-01-01,9.12408
2024-01-02,16.56934
2024-01-03,17.08029
2024-01-04,16.86131
2024-01-05,17.9562
2024-01-06,9.927
2024-01-07,11.75182
2024-01-08,15.10948
2024-01-09,19.48905
2024-01-10,18.9781
2024-01-11,16.35036
2024-01-12,18.17518
2024-01-13,11.16788
2024-01-14,10.21897
2024-01-15,17.51824
2024-01-16,18.32116
2024-01-17,16.35036
2024-01-18,19.34306
2024-01-19,15.25547
2024-01-20,11.60583
2024-01-21,11.09489
2024-01-22,17.73722
2024-01-23,18.39416
2024-01-24,19.27007
2024-01-25,19.05109
2024-01-26,17.00729
2024-01-27,11.89781
2024-01-28,12.48175
2024-01-29,18.75912
2024-01-30,19.78102
2024-01-31,19.34306
2024-02-01,20.87591
2024-02-02,16.71532
2024-02-03,10.65693
2024-02-04,13.43065
2024-02-05,20.07299
2024-02-06,17.37226
2024-02-07,14.01459
2024-02-08,14.37956
2024-02-09,10.51094
2024-02-10,13.28467
2024-02-11,12.62773
2024-02-12,14.30656
2024-02-13,22.62773
2024-02-14,22.04379
2024-02-15,19.41605
2024-02-16,15.69343
2024-02-17,11.09489
2024-02-18,12.04379
2024-02-19,18.02919
2024-02-20,18.75912
2024-02-21,19.12408
2024-02-22,18.02919
2024-02-23,18.83211
2024-02-24,11.38686
2024-02-25,16.35036
2024-02-26,22.9197
2024-02-27,22.62773
2024-02-28,23.35766
2024-02-29,20.87591
2024-03-01,16.56934
2024-03-02,15.54744
2024-03-03,16.9343
2024-03-04,21.02189
2024-03-05,19.78102
2024-03-06,19.41605
2024-03-07,21.82481
2024-03-08,19.19708
2024-03-09,12.84671
2024-03-10,16.20437
2024-03-11,22.33576
2024-03-12,20.14598
2024-03-13,19.27007
2024-03-14,21.82481
2024-03-15,19.05109
2024-03-16,13.21167
2024-03-17,14.01459
2024-03-18,20.58394
2024-03-19,21.02189
2024-03-20,17.51824
