date,상장폐지주식
2023-05-30,4.76911
2023-05-31,5.10976
2023-06-01,5.45041
2023-06-02,5.45041
2023-06-03,1.8168
2023-06-04,1.5897
2023-06-05,4.31491
2023-06-06,2.46025
2023-06-07,4.27706
2023-06-08,3.70931
2023-06-09,4.46631
2023-06-10,2.6495
2023-06-11,1.40045
2023-06-12,3.36866
2023-06-13,7.45647
2023-06-14,7.75927
2023-06-15,8.44057
2023-06-16,4.73126
2023-06-17,1.7411
2023-06-18,1.02195
2023-06-19,3.86071
2023-06-20,4.39061
2023-06-21,3.97426
2023-06-22,4.01211
2023-06-23,4.46631
2023-06-24,1.40045
2023-06-25,1.62755
2023-06-26,5.07191
2023-06-27,5.37471
2023-06-28,10.03028
2023-06-29,6.39666
2023-06-30,6.58591
2023-07-01,3.93641
2023-07-02,1.93035
2023-07-03,7.22937
2023-07-04,4.99621
2023-07-05,7.41862
2023-07-06,12.52838
2023-07-07,14.61014
2023-07-08,7.98637
2023-07-09,2.61165
2023-07-10,5.90461
2023-07-11,6.32096
2023-07-12,8.09992
2023-07-13,7.64572
2023-07-14,11.46858
2023-07-15,3.1794
2023-07-16,1.77895
2023-07-17,8.28917
2023-07-18,6.54806
2023-07-19,6.47236
2023-07-20,6.24526
2023-07-21,5.45041
2023-07-22,1.17335
2023-07-23,1.4383
2023-07-24,5.60181
2023-07-25,6.32096
2023-07-26,7.64572
2023-07-27,5.60181
2023-07-28,4.04996
2023-07-29,2.08175
2023-07-30,1.4383
2023-07-31,3.70931
2023-08-01,8.81907
2023-08-02,10.10598
2023-08-03,5.90461
2023-08-04,4.65556
2023-08-05,2.1196
2023-08-06,1.4383
2023-08-07,3.55791
2023-08-08,4.27706
2023-08-09,4.35276
2023-08-10,4.27706
2023-08-11,3.70931
2023-08-12,2.6495
2023-08-13,1.5897
2023-08-14,5.18546
2023-08-15,2.76305
2023-08-16,6.51021
2023-08-17,6.16956
2023-08-18,5.18546
2023-08-19,2.53595
2023-08-20,1.09765
2023-08-21,7.11582
2023-08-22,4.31491
2023-08-23,5.71536
2023-08-24,4.08781
2023-08-25,3.2551
2023-08-26,2.00605
2023-08-27,1.24905
2023-08-28,2.68735
2023-08-29,4.88266
2023-08-30,5.10976
2023-08-31,5.10976
2023-09-01,9.04617
2023-09-02,10.48448
2023-09-03,5.41256
2023-09-04,13.89099
2023-09-05,7.79712
2023-09-06,5.60181
2023-09-07,6.32096
2023-09-08,5.07191
2023-09-09,2.6495
2023-09-10,1.85465
2023-09-11,4.01211
2023-09-12,3.74716
2023-09-13,3.59576
2023-09-14,3.48221
2023-09-15,5.82891
2023-09-16,3.93641
2023-09-17,2.00605
2023-09-18,4.31491
2023-09-19,4.12566
2023-09-20,3.67146
2023-09-21,3.36866
2023-09-22,3.74716
2023-09-23,1.62755
2023-09-24,1.3626
2023-09-25,3.55791
2023-09-26,4.31491
2023-09-27,2.9523
2023-09-28,0.9841
2023-09-29,1.09765
2023-09-30,1.1355
2023-10-01,0.71915
2023-10-02,1.7411
2023-10-03,1.47615
2023-10-04,3.44436
2023-10-05,3.97426
2023-10-06,3.67146
2023-10-07,1.2112
2023-10-08,1.1355
2023-10-09,0.64345
2023-10-10,3.1037
2023-10-11,3.93641
2023-10-12,3.63361
2023-10-13,2.99015
2023-10-14,0.71915
2023-10-15,1.02195
2023-10-16,2.99015
2023-10-17,3.78501
2023-10-18,4.46631
2023-10-19,5.22331
2023-10-20,3.82286
2023-10-21,1.77895
2023-10-22,1.09765
2023-10-23,4.65556
2023-10-24,3.93641
2023-10-25,5.41256
2023-10-26,6.39666
2023-10-27,5.52611
2023-10-28,2.83875
2023-10-29,1.09765
2023-10-30,4.54201
2023-10-31,4.20136
2023-11-01,5.03406
2023-11-02,4.99621
2023-11-03,3.48221
2023-11-04,0.94625
2023-11-05,2.83875
2023-11-06,5.18546
2023-11-07,4.12566
2023-11-08,3.59576
2023-11-09,3.74716
2023-11-10,3.63361
2023-11-11,1.4383
2023-11-12,1.6654
2023-11-13,3.67146
2023-11-14,3.44436
2023-11-15,3.89856
2023-11-16,3.82286
2023-11-17,2.30885
2023-11-18,1.4383
2023-11-19,0.9084
2023-11-20,4.04996
2023-11-21,12.67978
2023-11-22,9.99242
2023-11-23,5.45041
2023-11-24,3.74716
2023-11-25,1.70325
2023-11-26,2.4981
2023-11-27,4.54201
2023-11-28,5.71536
2023-11-29,4.73126
2023-11-30,5.79106
2023-12-01,4.50416
2023-12-02,1.2112
2023-12-03,1.70325
2023-12-04,3.36866
2023-12-05,4.35276
2023-12-06,4.23921
2023-12-07,3.67146
2023-12-08,4.39061
2023-12-09,1.85465
2023-12-10,2.1196
2023-12-11,3.67146
2023-12-12,4.57986
2023-12-13,5.82891
2023-12-14,5.18546
2023-12-15,4.39061
2023-12-16,1.8168
2023-12-17,1.24905
2023-12-18,2.6495
2023-12-19,4.12566
2023-12-20,5.37471
2023-12-21,4.08781
2023-12-22,4.95836
2023-12-23,1.47615
2023-12-24,0.9084
2023-12-25,1.1355
2023-12-26,4.20136
2023-12-27,5.41256
2023-12-28,5.45041
2023-12-29,2.1196
2023-12-30,1.5897
2023-12-31,1.24905
2024-01-01,0.9841
2024-01-02,4.65556
2024-01-03,3.67146
2024-01-04,3.21725
2024-01-05,2.5738
2024-01-06,1.2112
2024-01-07,1.62755
2024-01-08,2.6495
2024-01-09,4.35276
2024-01-10,4.31491
2024-01-11,4.92051
2024-01-12,4.46631
2024-01-13,1.70325
2024-01-14,1.47615
2024-01-15,3.14155
2024-01-16,3.06585
2024-01-17,5.45041
2024-01-18,3.74716
2024-01-19,4.23921
2024-01-20,1.9682
2024-01-21,1.09765
2024-01-22,5.79106
2024-01-23,4.61771
2024-01-24,6.47236
2024-01-25,5.48826
2024-01-26,4.92051
2024-01-27,2.15745
2024-01-28,1.5897
2024-01-29,4.99621
2024-01-30,5.94246
2024-01-31,5.29901
2024-02-01,4.61771
2024-02-02,6.01816
2024-02-03,2.91445
2024-02-04,2.15745
2024-02-05,9.08402
2024-02-06,7.19152
2024-02-07,6.47236
2024-02-08,5.07191
2024-02-09,2.68735
2024-02-10,2.9523
2024-02-11,1.5897
2024-02-12,2.23315
2024-02-13,5.03406
2024-02-14,6.58591
2024-02-15,6.88872
2024-02-16,4.92051
2024-02-17,2.46025
2024-02-18,2.08175
2024-02-19,5.03406
2024-02-20,7.04012
2024-02-21,5.63966
2024-02-22,5.90461
2024-02-23,5.94246
2024-02-24,3.52006
2024-02-25,2.61165
2024-02-26,6.51021
2024-02-27,9.00832
2024-02-28,11.99848
2024-02-29,15.51854
2024-03-01,7.30507
2024-03-02,4.88266
2024-03-03,6.47236
2024-03-04,15.51854
2024-03-05,10.82513
2024-03-06,12.56623
2024-03-07,9.68962
2024-03-08,7.38077
2024-03-09,3.97426
2024-03-10,3.3308
2024-03-11,8.70552
2024-03-12,10.44663
2024-03-13,9.08402
2024-03-14,10.90083
2024-03-15,8.47842
2024-03-16,3.63361
2024-03-17,2.8766
2024-03-18,7.30507
2024-03-19,9.04617
2024-03-20,13.02043
