date,크라우드
2023-06-06,8.76923
2023-06-07,10.76923
2023-06-08,9.6923
2023-06-09,9.84615
2023-06-10,8.76923
2023-06-11,7.15384
2023-06-12,8.6923
2023-06-13,9.61538
2023-06-14,9.61538
2023-06-15,8.46153
2023-06-16,12.53846
2023-06-17,7.6923
2023-06-18,8.76923
2023-06-19,9.92307
2023-06-20,11.0
2023-06-21,10.61538
2023-06-22,10.15384
2023-06-23,10.92307
2023-06-24,7.61538
2023-06-25,7.38461
2023-06-26,10.84615
2023-06-27,9.15384
2023-06-28,9.30769
2023-06-29,8.38461
2023-06-30,9.92307
2023-07-01,8.38461
2023-07-02,6.84615
2023-07-03,10.76923
2023-07-04,9.53846
2023-07-05,8.0
2023-07-06,9.46153
2023-07-07,10.53846
2023-07-08,9.23076
2023-07-09,5.61538
2023-07-10,9.46153
2023-07-11,9.30769
2023-07-12,8.6923
2023-07-13,8.46153
2023-07-14,8.6923
2023-07-15,8.76923
2023-07-16,8.23076
2023-07-17,7.30769
2023-07-18,9.30769
2023-07-19,11.23076
2023-07-20,8.23076
2023-07-21,9.76923
2023-07-22,7.30769
2023-07-23,7.46153
2023-07-24,8.53846
2023-07-25,8.84615
2023-07-26,8.92307
2023-07-27,10.23076
2023-07-28,8.23076
2023-07-29,8.30769
2023-07-30,10.84615
2023-07-31,8.92307
2023-08-01,9.30769
2023-08-02,7.23076
2023-08-03,9.30769
2023-08-04,10.38461
2023-08-05,9.53846
2023-08-06,8.15384
2023-08-07,8.53846
2023-08-08,10.76923
2023-08-09,9.23076
2023-08-10,8.46153
2023-08-11,9.30769
2023-08-12,8.15384
2023-08-13,8.61538
2023-08-14,9.46153
2023-08-15,10.0
2023-08-16,10.46153
2023-08-17,10.6923
2023-08-18,9.30769
2023-08-19,8.30769
2023-08-20,7.61538
2023-08-21,9.61538
2023-08-22,9.23076
2023-08-23,8.0
2023-08-24,10.53846
2023-08-25,10.46153
2023-08-26,7.76923
2023-08-27,7.23076
2023-08-28,7.6923
2023-08-29,8.38461
2023-08-30,9.38461
2023-08-31,12.15384
2023-09-01,13.15384
2023-09-02,10.23076
2023-09-03,7.61538
2023-09-04,11.6923
2023-09-05,12.38461
2023-09-06,12.23076
2023-09-07,11.61538
2023-09-08,8.53846
2023-09-09,8.46153
2023-09-10,7.30769
2023-09-11,9.53846
2023-09-12,10.30769
2023-09-13,9.15384
2023-09-14,9.6923
2023-09-15,7.38461
2023-09-16,7.23076
2023-09-17,7.23076
2023-09-18,7.76923
2023-09-19,6.84615
2023-09-20,10.30769
2023-09-21,6.84615
2023-09-22,8.07692
2023-09-23,7.0
2023-09-24,6.76923
2023-09-25,9.38461
2023-09-26,7.53846
2023-09-27,8.07692
2023-09-28,5.23076
2023-09-29,5.92307
2023-09-30,8.61538
2023-10-01,7.84615
2023-10-02,8.07692
2023-10-03,6.92307
2023-10-04,7.61538
2023-10-05,10.15384
2023-10-06,7.38461
2023-10-07,7.07692
2023-10-08,6.61538
2023-10-09,8.30769
2023-10-10,8.76923
2023-10-11,7.76923
2023-10-12,11.23076
2023-10-13,8.53846
2023-10-14,6.61538
2023-10-15,9.61538
2023-10-16,8.23076
2023-10-17,8.61538
2023-10-18,8.46153
2023-10-19,8.46153
2023-10-20,6.38461
2023-10-21,6.6923
2023-10-22,7.23076
2023-10-23,7.61538
2023-10-24,8.61538
2023-10-25,10.38461
2023-10-26,10.30769
2023-10-27,9.0
2023-10-28,7.61538
2023-10-29,7.53846
2023-10-30,10.76923
2023-10-31,9.0
2023-11-01,8.15384
2023-11-02,8.30769
2023-11-03,8.6923
2023-11-04,8.84615
2023-11-05,8.15384
2023-11-06,9.6923
2023-11-07,7.84615
2023-11-08,8.07692
2023-11-09,10.76923
2023-11-10,9.0
2023-11-11,7.46153
2023-11-12,6.92307
2023-11-13,8.07692
2023-11-14,9.07692
2023-11-15,8.53846
2023-11-16,10.46153
2023-11-17,10.46153
2023-11-18,8.30769
2023-11-19,9.84615
2023-11-20,8.46153
2023-11-21,11.15384
2023-11-22,10.23076
2023-11-23,8.53846
2023-11-24,8.15384
2023-11-25,6.53846
2023-11-26,8.07692
2023-11-27,9.07692
2023-11-28,8.46153
2023-11-29,9.46153
2023-11-30,10.46153
2023-12-01,8.0
2023-12-02,7.92307
2023-12-03,8.61538
2023-12-04,8.61538
2023-12-05,9.6923
2023-12-06,9.53846
2023-12-07,9.0
2023-12-08,10.30769
2023-12-09,10.84615
2023-12-10,12.92307
2023-12-11,14.23076
2023-12-12,13.15384
2023-12-13,10.92307
2023-12-14,11.23076
2023-12-15,8.84615
2023-12-16,8.0
2023-12-17,8.76923
2023-12-18,9.53846
2023-12-19,8.84615
2023-12-20,10.84615
2023-12-21,9.6923
2023-12-22,11.38461
2023-12-23,6.92307
2023-12-24,8.84615
2023-12-25,9.46153
2023-12-26,8.30769
2023-12-27,10.07692
2023-12-28,10.30769
2023-12-29,9.76923
2023-12-30,8.15384
2023-12-31,10.15384
2024-01-01,9.84615
2024-01-02,7.6923
2024-01-03,11.30769
2024-01-04,10.38461
2024-01-05,8.84615
2024-01-06,10.6923
2024-01-07,7.46153
2024-01-08,10.15384
2024-01-09,10.6923
2024-01-10,10.23076
2024-01-11,12.07692
2024-01-12,10.61538
2024-01-13,9.76923
2024-01-14,9.46153
2024-01-15,12.76923
2024-01-16,10.6923
2024-01-17,11.07692
2024-01-18,11.92307
2024-01-19,11.6923
2024-01-20,9.61538
2024-01-21,9.92307
2024-01-22,11.30769
2024-01-23,9.53846
2024-01-24,8.92307
2024-01-25,9.92307
2024-01-26,8.76923
2024-01-27,9.30769
2024-01-28,9.92307
2024-01-29,10.61538
2024-01-30,9.6923
2024-01-31,8.61538
2024-02-01,9.53846
2024-02-02,8.84615
2024-02-03,6.53846
2024-02-04,8.53846
2024-02-05,9.07692
2024-02-06,12.07692
2024-02-07,8.53846
2024-02-08,9.15384
2024-02-09,8.38461
2024-02-10,8.84615
2024-02-11,7.61538
2024-02-12,8.61538
2024-02-13,8.0
2024-02-14,11.0
2024-02-15,8.23076
2024-02-16,8.0
2024-02-17,7.76923
2024-02-18,6.61538
2024-02-19,10.38461
2024-02-20,13.30769
2024-02-21,11.15384
2024-02-22,9.61538
2024-02-23,9.23076
2024-02-24,7.0
2024-02-25,7.84615
2024-02-26,12.23076
2024-02-27,8.53846
2024-02-28,9.53846
2024-02-29,10.38461
2024-03-01,7.92307
2024-03-02,6.23076
2024-03-03,10.0
2024-03-04,9.15384
2024-03-05,9.84615
2024-03-06,11.46153
2024-03-07,9.23076
2024-03-08,8.84615
2024-03-09,7.61538
2024-03-10,7.07692
2024-03-11,9.46153
2024-03-12,9.46153
2024-03-13,9.38461
2024-03-14,10.61538
2024-03-15,7.84615
2024-03-16,7.84615
2024-03-17,8.30769
2024-03-18,8.38461
2024-03-19,7.15384
2024-03-20,7.92307
