date,모바일신용카드
2023-06-01,43.54066
2023-06-02,41.14832
2023-06-03,47.36842
2023-06-04,30.622
2023-06-05,46.88995
2023-06-06,21.5311
2023-06-07,32.05741
2023-06-08,37.32057
2023-06-09,45.93301
2023-06-10,43.0622
2023-06-11,23.92344
2023-06-12,41.14832
2023-06-13,29.66507
2023-06-14,37.32057
2023-06-15,36.8421
2023-06-16,33.01435
2023-06-17,38.27751
2023-06-18,32.05741
2023-06-19,33.49282
2023-06-20,44.01913
2023-06-21,39.71291
2023-06-22,31.57894
2023-06-23,38.27751
2023-06-24,43.0622
2023-06-25,31.57894
2023-06-26,41.62679
2023-06-27,37.32057
2023-06-28,36.36363
2023-06-29,33.01435
2023-06-30,42.10526
2023-07-01,53.11004
2023-07-02,37.79904
2023-07-03,44.97607
2023-07-04,23.92344
2023-07-05,33.01435
2023-07-06,45.45454
2023-07-07,51.19617
2023-07-08,47.36842
2023-07-09,27.27272
2023-07-10,50.23923
2023-07-11,36.8421
2023-07-12,44.01913
2023-07-13,54.06698
2023-07-14,51.67464
2023-07-15,44.01913
2023-07-16,41.62679
2023-07-17,49.28229
2023-07-18,14.35406
2023-07-19,10.04784
2023-07-20,13.39712
2023-07-21,11.48325
2023-07-22,12.44019
2023-07-23,7.6555
2023-07-24,13.87559
2023-07-25,23.44497
2023-07-26,38.75598
2023-07-27,39.23444
2023-07-28,39.71291
2023-07-29,55.98086
2023-07-30,34.44976
2023-07-31,49.76076
2023-08-01,43.54066
2023-08-02,71.77033
2023-08-03,53.11004
2023-08-04,58.3732
2023-08-05,48.32535
2023-08-06,31.57894
2023-08-07,44.01913
2023-08-08,38.75598
2023-08-09,29.66507
2023-08-10,33.97129
2023-08-11,53.58851
2023-08-12,61.72248
2023-08-13,41.14832
2023-08-14,58.3732
2023-08-15,33.01435
2023-08-16,49.76076
2023-08-17,56.93779
2023-08-18,57.89473
2023-08-19,53.58851
2023-08-20,44.4976
2023-08-21,44.01913
2023-08-22,41.14832
2023-08-23,44.01913
2023-08-24,45.45454
2023-08-25,58.3732
2023-08-26,63.15789
2023-08-27,33.49282
2023-08-28,60.76555
2023-08-29,42.58373
2023-08-30,55.98086
2023-08-31,41.62679
2023-09-01,44.01913
2023-09-02,48.32535
2023-09-03,33.97129
2023-09-04,37.79904
2023-09-05,42.10526
2023-09-06,41.14832
2023-09-07,37.32057
2023-09-08,41.62679
2023-09-09,37.32057
2023-09-10,33.49282
2023-09-11,37.32057
2023-09-12,33.97129
2023-09-13,47.36842
2023-09-14,40.19138
2023-09-15,33.01435
2023-09-16,36.8421
2023-09-17,26.31578
2023-09-18,36.8421
2023-09-19,29.1866
2023-09-20,24.40191
2023-09-21,41.14832
2023-09-22,37.32057
2023-09-23,34.44976
2023-09-24,27.75119
2023-09-25,33.49282
2023-09-26,33.97129
2023-09-27,42.58373
2023-09-28,28.22966
2023-09-29,34.92822
2023-09-30,35.40669
2023-10-01,34.92822
2023-10-02,29.1866
2023-10-03,24.40191
2023-10-04,33.97129
2023-10-05,17.70334
2023-10-06,22.48803
2023-10-07,44.01913
2023-10-08,33.49282
2023-10-09,21.5311
2023-10-10,33.49282
2023-10-11,40.66985
2023-10-12,41.14832
2023-10-13,39.23444
2023-10-14,37.32057
2023-10-15,16.74641
2023-10-16,38.75598
2023-10-17,27.27272
2023-10-18,37.32057
2023-10-19,33.01435
2023-10-20,36.36363
2023-10-21,23.92344
2023-10-22,23.92344
2023-10-23,35.88516
2023-10-24,27.27272
2023-10-25,25.35885
2023-10-26,33.49282
2023-10-27,30.14354
2023-10-28,48.32535
2023-10-29,30.622
2023-10-30,35.88516
2023-10-31,32.05741
2023-11-01,41.14832
2023-11-02,51.19617
2023-11-03,43.54066
2023-11-04,30.14354
2023-11-05,30.14354
2023-11-06,27.27272
2023-11-07,28.22966
2023-11-08,40.19138
2023-11-09,23.92344
2023-11-10,33.97129
2023-11-11,27.27272
2023-11-12,24.40191
2023-11-13,37.32057
2023-11-14,39.71291
2023-11-15,46.88995
2023-11-16,30.14354
2023-11-17,52.15311
2023-11-18,37.32057
2023-11-19,21.5311
2023-11-20,36.36363
2023-11-21,22.00956
2023-11-22,36.36363
2023-11-23,22.9665
2023-11-24,61.72248
2023-11-25,36.8421
2023-11-26,55.50239
2023-11-27,60.76555
2023-11-28,58.3732
2023-11-29,60.28708
2023-11-30,55.02392
2023-12-01,55.98086
2023-12-02,55.02392
2023-12-03,30.622
2023-12-04,13.39712
2023-12-05,12.91866
2023-12-06,20.09569
2023-12-07,10.04784
2023-12-08,12.91866
2023-12-09,18.18181
2023-12-10,10.52631
2023-12-11,50.23923
2023-12-12,48.80382
2023-12-13,55.50239
2023-12-14,43.54066
2023-12-15,65.07177
2023-12-16,45.45454
2023-12-17,38.27751
2023-12-18,55.98086
2023-12-19,51.19617
2023-12-20,62.20095
2023-12-21,62.67942
2023-12-22,73.20574
2023-12-23,78.46889
2023-12-24,66.50717
2023-12-25,58.3732
2023-12-26,82.77511
2023-12-27,66.50717
2023-12-28,55.02392
2023-12-29,100.0
2023-12-30,71.29186
2023-12-31,79.9043
2024-01-01,59.33014
2024-01-02,66.98564
2024-01-03,81.81818
2024-01-04,71.77033
2024-01-05,93.7799
2024-01-06,75.59808
2024-01-07,67.94258
2024-01-08,53.58851
2024-01-09,75.59808
2024-01-10,86.1244
2024-01-11,88.99521
2024-01-12,86.1244
2024-01-13,87.5598
2024-01-14,56.45933
2024-01-15,71.77033
2024-01-16,72.72727
2024-01-17,77.99043
2024-01-18,75.11961
2024-01-19,84.68899
2024-01-20,88.99521
2024-01-21,52.15311
2024-01-22,63.15789
2024-01-23,80.38277
2024-01-24,78.94736
2024-01-25,75.11961
2024-01-26,92.82296
2024-01-27,87.5598
2024-01-28,65.55023
2024-01-29,75.11961
2024-01-30,82.77511
2024-01-31,88.99521
2024-02-01,82.29665
2024-02-02,76.55502
2024-02-03,74.16267
2024-02-04,57.41626
2024-02-05,76.07655
2024-02-06,77.99043
2024-02-07,84.21052
2024-02-08,94.73684
2024-02-09,44.97607
2024-02-10,59.80861
2024-02-11,64.5933
2024-02-12,53.58851
2024-02-13,90.43062
2024-02-14,62.20095
2024-02-15,67.94258
2024-02-16,75.11961
2024-02-17,89.47368
2024-02-18,57.41626
2024-02-19,81.81818
2024-02-20,83.73205
2024-02-21,80.38277
2024-02-22,66.98564
2024-02-23,93.30143
2024-02-24,82.77511
2024-02-25,68.89952
2024-02-26,88.99521
2024-02-27,86.60287
2024-02-28,88.51674
2024-02-29,93.30143
2024-03-01,66.50717
2024-03-02,71.77033
2024-03-03,48.80382
2024-03-04,66.98564
2024-03-05,68.89952
2024-03-06,67.94258
2024-03-07,66.50717
2024-03-08,79.9043
2024-03-09,71.29186
2024-03-10,47.36842
2024-03-11,73.68421
2024-03-12,77.51196
2024-03-13,81.33971
2024-03-14,78.46889
2024-03-15,91.38755
2024-03-16,93.30143
2024-03-17,55.02392
2024-03-18,81.33971
2024-03-19,67.46411
2024-03-20,80.86124
