date,주식캔들
2023-06-05,10.35294
2023-06-06,14.35294
2023-06-07,16.94117
2023-06-08,15.7647
2023-06-09,15.29411
2023-06-10,7.05882
2023-06-11,8.23529
2023-06-12,10.82352
2023-06-13,14.35294
2023-06-14,16.94117
2023-06-15,14.58823
2023-06-16,14.58823
2023-06-17,6.82352
2023-06-18,9.41176
2023-06-19,10.11764
2023-06-20,18.11764
2023-06-21,17.17647
2023-06-22,17.41176
2023-06-23,17.17647
2023-06-24,10.11764
2023-06-25,4.94117
2023-06-26,12.0
2023-06-27,15.52941
2023-06-28,14.58823
2023-06-29,15.05882
2023-06-30,18.82352
2023-07-01,11.05882
2023-07-02,14.35294
2023-07-03,12.0
2023-07-04,14.11764
2023-07-05,20.0
2023-07-06,15.7647
2023-07-07,16.94117
2023-07-08,11.29411
2023-07-09,8.47058
2023-07-10,14.35294
2023-07-11,16.94117
2023-07-12,16.47058
2023-07-13,19.52941
2023-07-14,15.05882
2023-07-15,15.7647
2023-07-16,12.23529
2023-07-17,15.05882
2023-07-18,20.23529
2023-07-19,16.94117
2023-07-20,20.0
2023-07-21,22.11764
2023-07-22,14.11764
2023-07-23,15.7647
2023-07-24,11.29411
2023-07-25,19.05882
2023-07-26,26.82352
2023-07-27,23.7647
2023-07-28,23.05882
2023-07-29,10.35294
2023-07-30,8.47058
2023-07-31,11.52941
2023-08-01,17.64705
2023-08-02,19.7647
2023-08-03,23.7647
2023-08-04,19.05882
2023-08-05,12.0
2023-08-06,11.05882
2023-08-07,14.58823
2023-08-08,17.88235
2023-08-09,12.94117
2023-08-10,16.23529
2023-08-11,15.05882
2023-08-12,15.29411
2023-08-13,16.70588
2023-08-14,17.17647
2023-08-15,17.88235
2023-08-16,20.0
2023-08-17,19.7647
2023-08-18,19.7647
2023-08-19,14.11764
2023-08-20,11.52941
2023-08-21,18.58823
2023-08-22,20.47058
2023-08-23,20.23529
2023-08-24,18.35294
2023-08-25,15.7647
2023-08-26,15.05882
2023-08-27,10.82352
2023-08-28,18.35294
2023-08-29,20.70588
2023-08-30,16.47058
2023-08-31,17.64705
2023-09-01,20.47058
2023-09-02,12.70588
2023-09-03,13.41176
2023-09-04,20.23529
2023-09-05,18.11764
2023-09-06,14.11764
2023-09-07,19.29411
2023-09-08,17.64705
2023-09-09,12.94117
2023-09-10,8.94117
2023-09-11,13.88235
2023-09-12,13.41176
2023-09-13,14.82352
2023-09-14,16.47058
2023-09-15,15.7647
2023-09-16,13.88235
2023-09-17,13.88235
2023-09-18,19.52941
2023-09-19,15.7647
2023-09-20,11.52941
2023-09-21,11.7647
2023-09-22,12.70588
2023-09-23,6.35294
2023-09-24,11.05882
2023-09-25,12.70588
2023-09-26,14.58823
2023-09-27,13.41176
2023-09-28,8.70588
2023-09-29,6.82352
2023-09-30,5.64705
2023-10-01,6.82352
2023-10-02,9.17647
2023-10-03,10.35294
2023-10-04,12.94117
2023-10-05,13.17647
2023-10-06,8.94117
2023-10-07,6.82352
2023-10-08,4.94117
2023-10-09,4.70588
2023-10-10,9.17647
2023-10-11,12.47058
2023-10-12,11.29411
2023-10-13,11.29411
2023-10-14,6.58823
2023-10-15,6.82352
2023-10-16,6.58823
2023-10-17,14.82352
2023-10-18,13.41176
2023-10-19,10.35294
2023-10-20,9.64705
2023-10-21,9.17647
2023-10-22,13.17647
2023-10-23,12.47058
2023-10-24,12.70588
2023-10-25,17.64705
2023-10-26,16.23529
2023-10-27,15.05882
2023-10-28,7.05882
2023-10-29,6.58823
2023-10-30,9.64705
2023-10-31,14.58823
2023-11-01,13.41176
2023-11-02,15.7647
2023-11-03,15.7647
2023-11-04,9.17647
2023-11-05,7.7647
2023-11-06,14.35294
2023-11-07,13.41176
2023-11-08,13.41176
2023-11-09,18.11764
2023-11-10,16.47058
2023-11-11,8.70588
2023-11-12,4.47058
2023-11-13,8.47058
2023-11-14,14.58823
2023-11-15,13.64705
2023-11-16,15.05882
2023-11-17,12.47058
2023-11-18,7.7647
2023-11-19,12.47058
2023-11-20,10.11764
2023-11-21,16.23529
2023-11-22,18.58823
2023-11-23,22.35294
2023-11-24,16.47058
2023-11-25,14.58823
2023-11-26,11.29411
2023-11-27,18.11764
2023-11-28,18.82352
2023-11-29,21.88235
2023-11-30,24.23529
2023-12-01,19.7647
2023-12-02,10.82352
2023-12-03,14.58823
2023-12-04,17.17647
2023-12-05,20.0
2023-12-06,20.0
2023-12-07,21.41176
2023-12-08,15.7647
2023-12-09,12.0
2023-12-10,12.94117
2023-12-11,14.35294
2023-12-12,18.11764
2023-12-13,15.7647
2023-12-14,22.58823
2023-12-15,19.7647
2023-12-16,12.47058
2023-12-17,16.70588
2023-12-18,17.88235
2023-12-19,24.0
2023-12-20,22.58823
2023-12-21,24.0
2023-12-22,13.64705
2023-12-23,8.0
2023-12-24,12.23529
2023-12-25,13.64705
2023-12-26,18.11764
2023-12-27,21.64705
2023-12-28,20.47058
2023-12-29,18.58823
2023-12-30,8.23529
2023-12-31,8.94117
2024-01-01,8.94117
2024-01-02,13.41176
2024-01-03,21.17647
2024-01-04,27.05882
2024-01-05,20.47058
2024-01-06,14.11764
2024-01-07,14.82352
2024-01-08,16.70588
2024-01-09,18.35294
2024-01-10,30.11764
2024-01-11,24.94117
2024-01-12,26.82352
2024-01-13,12.23529
2024-01-14,14.58823
2024-01-15,23.52941
2024-01-16,31.29411
2024-01-17,14.58823
2024-01-18,24.23529
2024-01-19,22.58823
2024-01-20,14.82352
2024-01-21,12.94117
2024-01-22,22.58823
2024-01-23,27.52941
2024-01-24,24.23529
2024-01-25,19.7647
2024-01-26,17.88235
2024-01-27,14.11764
2024-01-28,16.94117
2024-01-29,20.23529
2024-01-30,24.94117
2024-01-31,14.58823
2024-02-01,24.94117
2024-02-02,23.7647
2024-02-03,11.7647
2024-02-04,16.0
2024-02-05,16.23529
2024-02-06,16.70588
2024-02-07,14.35294
2024-02-08,13.17647
2024-02-09,10.82352
2024-02-10,7.7647
2024-02-11,7.7647
2024-02-12,11.7647
2024-02-13,20.0
2024-02-14,20.0
2024-02-15,22.58823
2024-02-16,21.41176
2024-02-17,11.7647
2024-02-18,10.35294
2024-02-19,19.29411
2024-02-20,19.29411
2024-02-21,24.70588
2024-02-22,22.11764
2024-02-23,20.0
2024-02-24,15.52941
2024-02-25,10.58823
2024-02-26,18.11764
2024-02-27,16.94117
2024-02-28,20.70588
2024-02-29,23.29411
2024-03-01,10.11764
2024-03-02,14.58823
2024-03-03,9.64705
2024-03-04,16.47058
2024-03-05,26.35294
2024-03-06,28.94117
2024-03-07,24.70588
2024-03-08,24.94117
2024-03-09,16.47058
2024-03-10,15.29411
2024-03-11,23.7647
2024-03-12,25.17647
2024-03-13,34.11764
2024-03-14,28.94117
2024-03-15,25.17647
2024-03-16,15.05882
2024-03-17,14.58823
2024-03-18,23.29411
2024-03-19,24.70588
2024-03-20,30.35294
