date,신종자본증권
2023-06-02,7.57756
2023-06-03,1.55131
2023-06-04,1.84964
2023-06-05,8.71121
2023-06-06,2.62529
2023-06-07,6.74224
2023-06-08,7.21957
2023-06-09,6.56324
2023-06-10,1.49164
2023-06-11,2.0883
2023-06-12,7.93556
2023-06-13,6.02625
2023-06-14,5.90692
2023-06-15,5.96658
2023-06-16,4.83293
2023-06-17,1.61097
2023-06-18,2.38663
2023-06-19,6.62291
2023-06-20,7.99522
2023-06-21,7.57756
2023-06-22,8.41288
2023-06-23,7.63723
2023-06-24,3.16229
2023-06-25,2.2673
2023-06-26,8.05489
2023-06-27,7.51789
2023-06-28,8.47255
2023-06-29,8.59188
2023-06-30,7.21957
2023-07-01,2.80429
2023-07-02,2.38663
2023-07-03,9.48687
2023-07-04,10.85918
2023-07-05,10.97852
2023-07-06,7.87589
2023-07-07,9.18854
2023-07-08,2.38663
2023-07-09,2.80429
2023-07-10,9.7852
2023-07-11,7.3389
2023-07-12,7.93556
2023-07-13,7.99522
2023-07-14,6.38424
2023-07-15,2.38663
2023-07-16,2.20763
2023-07-17,6.56324
2023-07-18,5.60859
2023-07-19,7.45823
2023-07-20,8.17422
2023-07-21,5.72792
2023-07-22,1.84964
2023-07-23,2.62529
2023-07-24,6.32458
2023-07-25,7.1599
2023-07-26,5.66825
2023-07-27,6.74224
2023-07-28,6.86157
2023-07-29,3.69928
2023-07-30,2.2673
2023-07-31,6.44391
2023-08-01,6.26491
2023-08-02,5.60859
2023-08-03,4.77326
2023-08-04,4.17661
2023-08-05,1.07398
2023-08-06,2.32696
2023-08-07,6.20525
2023-08-08,5.54892
2023-08-09,6.38424
2023-08-10,7.81622
2023-08-11,5.48926
2023-08-12,1.67064
2023-08-13,1.55131
2023-08-14,5.90692
2023-08-15,1.9093
2023-08-16,6.08591
2023-08-17,6.9809
2023-08-18,5.25059
2023-08-19,1.96897
2023-08-20,1.78997
2023-08-21,7.27923
2023-08-22,9.24821
2023-08-23,6.68257
2023-08-24,7.45823
2023-08-25,5.31026
2023-08-26,1.84964
2023-08-27,2.4463
2023-08-28,10.08353
2023-08-29,10.38186
2023-08-30,6.50357
2023-08-31,7.3389
2023-09-01,8.11455
2023-09-02,2.38663
2023-09-03,2.38663
2023-09-04,5.36992
2023-09-05,7.1599
2023-09-06,7.81622
2023-09-07,7.04057
2023-09-08,6.08591
2023-09-09,2.14797
2023-09-10,2.62529
2023-09-11,7.21957
2023-09-12,6.50357
2023-09-13,4.59427
2023-09-14,4.7136
2023-09-15,5.84725
2023-09-16,1.61097
2023-09-17,1.37231
2023-09-18,5.42959
2023-09-19,5.72792
2023-09-20,5.31026
2023-09-21,7.63723
2023-09-22,5.84725
2023-09-23,4.17661
2023-09-24,3.10262
2023-09-25,5.01193
2023-09-26,6.20525
2023-09-27,4.3556
2023-09-28,1.9093
2023-09-29,0.95465
2023-09-30,1.43198
2023-10-01,1.67064
2023-10-02,2.38663
2023-10-03,2.20763
2023-10-04,6.26491
2023-10-05,5.60859
2023-10-06,5.48926
2023-10-07,2.68496
2023-10-08,1.9093
2023-10-09,2.98329
2023-10-10,5.54892
2023-10-11,5.84725
2023-10-12,6.62291
2023-10-13,6.50357
2023-10-14,3.75894
2023-10-15,2.92362
2023-10-16,10.50119
2023-10-17,9.7852
2023-10-18,8.65155
2023-10-19,11.27684
2023-10-20,6.02625
2023-10-21,2.98329
2023-10-22,2.74463
2023-10-23,6.26491
2023-10-24,5.84725
2023-10-25,5.78758
2023-10-26,5.48926
2023-10-27,4.65393
2023-10-28,2.0883
2023-10-29,3.57995
2023-10-30,6.56324
2023-10-31,6.50357
2023-11-01,6.44391
2023-11-02,6.68257
2023-11-03,5.01193
2023-11-04,2.68496
2023-11-05,3.10262
2023-11-06,6.44391
2023-11-07,7.75656
2023-11-08,6.20525
2023-11-09,5.96658
2023-11-10,4.17661
2023-11-11,1.9093
2023-11-12,1.43198
2023-11-13,5.84725
2023-11-14,5.96658
2023-11-15,5.66825
2023-11-16,5.13126
2023-11-17,4.05727
2023-11-18,1.73031
2023-11-19,2.32696
2023-11-20,5.13126
2023-11-21,5.31026
2023-11-22,4.11694
2023-11-23,5.54892
2023-11-24,4.7136
2023-11-25,1.96897
2023-11-26,1.67064
2023-11-27,6.62291
2023-11-28,6.08591
2023-11-29,4.83293
2023-11-30,3.57995
2023-12-01,4.11694
2023-12-02,2.0883
2023-12-03,1.78997
2023-12-04,3.81861
2023-12-05,4.3556
2023-12-06,5.25059
2023-12-07,3.99761
2023-12-08,2.74463
2023-12-09,1.31264
2023-12-10,1.61097
2023-12-11,4.05727
2023-12-12,4.41527
2023-12-13,3.40095
2023-12-14,4.8926
2023-12-15,3.87828
2023-12-16,1.49164
2023-12-17,1.73031
2023-12-18,2.80429
2023-12-19,4.65393
2023-12-20,3.34128
2023-12-21,3.93794
2023-12-22,3.40095
2023-12-23,0.95465
2023-12-24,0.95465
2023-12-25,1.01431
2023-12-26,2.92362
2023-12-27,3.69928
2023-12-28,3.40095
2023-12-29,2.98329
2023-12-30,1.25298
2023-12-31,0.53699
2024-01-01,1.31264
2024-01-02,2.56563
2024-01-03,3.93794
2024-01-04,4.77326
2024-01-05,9.30787
2024-01-06,3.99761
2024-01-07,4.77326
2024-01-08,5.78758
2024-01-09,5.96658
2024-01-10,4.47494
2024-01-11,6.74224
2024-01-12,4.05727
2024-01-13,1.49164
2024-01-14,2.2673
2024-01-15,4.77326
2024-01-16,5.42959
2024-01-17,5.72792
2024-01-18,5.84725
2024-01-19,4.5346
2024-01-20,1.13365
2024-01-21,1.61097
2024-01-22,4.29594
2024-01-23,7.27923
2024-01-24,7.51789
2024-01-25,6.68257
2024-01-26,5.42959
2024-01-27,1.49164
2024-01-28,1.96897
2024-01-29,6.02625
2024-01-30,6.50357
2024-01-31,7.21957
2024-02-01,5.84725
2024-02-02,5.13126
2024-02-03,1.37231
2024-02-04,1.78997
2024-02-05,6.38424
2024-02-06,6.62291
2024-02-07,5.72792
2024-02-08,5.42959
2024-02-09,1.19331
2024-02-10,1.07398
2024-02-11,1.25298
2024-02-12,1.31264
2024-02-13,7.04057
2024-02-14,8.77088
2024-02-15,8.35322
2024-02-16,7.87589
2024-02-17,1.67064
2024-02-18,1.9093
2024-02-19,6.56324
2024-02-20,6.9809
2024-02-21,5.48926
2024-02-22,12.4105
2024-02-23,8.17422
2024-02-24,1.37231
2024-02-25,2.02863
2024-02-26,8.29355
2024-02-27,7.04057
2024-02-28,7.39856
2024-02-29,6.14558
2024-03-01,1.19331
2024-03-02,1.73031
2024-03-03,2.38663
2024-03-04,8.89021
2024-03-05,6.74224
2024-03-06,6.8019
2024-03-07,6.08591
2024-03-08,5.54892
2024-03-09,1.73031
2024-03-10,1.43198
2024-03-11,8.83054
2024-03-12,6.56324
2024-03-13,6.32458
2024-03-14,7.10023
2024-03-15,13.48448
2024-03-16,3.46062
2024-03-17,2.80429
2024-03-18,7.75656
2024-03-19,8.59188
2024-03-20,20.40572
