date,백금시세
2023-05-30,42.97416
2023-05-31,40.20163
2023-06-01,36.48393
2023-06-02,35.85381
2023-06-03,32.32514
2023-06-04,33.77441
2023-06-05,36.42091
2023-06-06,35.72778
2023-06-07,40.89477
2023-06-08,37.49212
2023-06-09,38.18525
2023-06-10,33.90044
2023-06-11,34.53056
2023-06-12,40.83175
2023-06-13,42.09199
2023-06-14,40.89477
2023-06-15,40.20163
2023-06-16,39.88657
2023-06-17,39.69754
2023-06-18,53.74921
2023-06-19,40.0126
2023-06-20,36.60995
2023-06-21,39.63453
2023-06-22,36.98802
2023-06-23,35.85381
2023-06-24,34.08947
2023-06-25,28.73345
2023-06-26,36.862
2023-06-27,38.50031
2023-06-28,35.41272
2023-06-29,37.24007
2023-06-30,33.45935
2023-07-01,34.02646
2023-07-02,30.11972
2023-07-03,33.83742
2023-07-04,33.01827
2023-07-05,35.22369
2023-07-06,35.91682
2023-07-07,33.58538
2023-07-08,27.4102
2023-07-09,31.69502
2023-07-10,34.84562
2023-07-11,33.64839
2023-07-12,35.53875
2023-07-13,33.58538
2023-07-14,32.07309
2023-07-15,27.72526
2023-07-16,27.85129
2023-07-17,32.19911
2023-07-18,35.91682
2023-07-19,39.31947
2023-07-20,36.67296
2023-07-21,33.58538
2023-07-22,32.32514
2023-07-23,27.22117
2023-07-24,31.94706
2023-07-25,33.83742
2023-07-26,32.19911
2023-07-27,31.69502
2023-07-28,30.49779
2023-07-29,28.04032
2023-07-30,25.14177
2023-07-31,30.62381
2023-08-01,33.08128
2023-08-02,31.88405
2023-08-03,28.9855
2023-08-04,28.10333
2023-08-05,28.92249
2023-08-06,30.05671
2023-08-07,26.27599
2023-08-08,29.55261
2023-08-09,29.99369
2023-08-10,27.47321
2023-08-11,33.45935
2023-08-12,30.74984
2023-08-13,32.38815
2023-08-14,34.02646
2023-08-15,31.50598
2023-08-16,35.47574
2023-08-17,34.90863
2023-08-18,32.70321
2023-08-19,29.11153
2023-08-20,27.22117
2023-08-21,40.57971
2023-08-22,39.5085
2023-08-23,34.2155
2023-08-24,33.33333
2023-08-25,33.39634
2023-08-26,32.6402
2023-08-27,31.56899
2023-08-28,34.46754
2023-08-29,42.21802
2023-08-30,39.19344
2023-08-31,36.10586
2023-09-01,33.64839
2023-09-02,35.34971
2023-09-03,33.64839
2023-09-04,33.83742
2023-09-05,35.16068
2023-09-06,34.97164
2023-09-07,32.1361
2023-09-08,35.09766
2023-09-09,29.61562
2023-09-10,31.94706
2023-09-11,36.3579
2023-09-12,34.97164
2023-09-13,33.2073
2023-09-14,30.37177
2023-09-15,32.32514
2023-09-16,28.79647
2023-09-17,26.71707
2023-09-18,31.25393
2023-09-19,34.53056
2023-09-20,29.11153
2023-09-21,27.72526
2023-09-22,31.50598
2023-09-23,37.87019
2023-09-24,24.95274
2023-09-25,29.42659
2023-09-26,29.30056
2023-09-27,29.04851
2023-09-28,20.91997
2023-09-29,26.27599
2023-09-30,25.20478
2023-10-01,26.46502
2023-10-02,28.79647
2023-10-03,31.44297
2023-10-04,33.90044
2023-10-05,38.81537
2023-10-06,33.2073
2023-10-07,28.92249
2023-10-08,30.68683
2023-10-09,28.9855
2023-10-10,31.31695
2023-10-11,29.11153
2023-10-12,33.08128
2023-10-13,30.49779
2023-10-14,25.89792
2023-10-15,25.77189
2023-10-16,33.52236
2023-10-17,31.82104
2023-10-18,32.82923
2023-10-19,34.15248
2023-10-20,30.74984
2023-10-21,29.86767
2023-10-22,24.63768
2023-10-23,39.88657
2023-10-24,33.14429
2023-10-25,33.64839
2023-10-26,35.91682
2023-10-27,31.37996
2023-10-28,30.5608
2023-10-29,31.50598
2023-10-30,40.70573
2023-10-31,49.77945
2023-11-01,45.68367
2023-11-02,37.30308
2023-11-03,36.98802
2023-11-04,35.41272
2023-11-05,45.93572
2023-11-06,42.40705
2023-11-07,34.71959
2023-11-08,33.58538
2023-11-09,31.0649
2023-11-10,32.32514
2023-11-11,28.48141
2023-11-12,28.79647
2023-11-13,33.77441
2023-11-14,28.92249
2023-11-15,30.87586
2023-11-16,31.63201
2023-11-17,28.10333
2023-11-18,31.75803
2023-11-19,32.26212
2023-11-20,33.90044
2023-11-21,32.07309
2023-11-22,30.37177
2023-11-23,33.58538
2023-11-24,32.76622
2023-11-25,26.02394
2023-11-26,27.09514
2023-11-27,34.71959
2023-11-28,39.82356
2023-11-29,33.33333
2023-11-30,35.03465
2023-12-01,32.82923
2023-12-02,26.52804
2023-12-03,33.52236
2023-12-04,46.12476
2023-12-05,45.05356
2023-12-06,41.0838
2023-12-07,36.60995
2023-12-08,37.9332
2023-12-09,33.7114
2023-12-10,29.74165
2023-12-11,37.42911
2023-12-12,35.53875
2023-12-13,32.6402
2023-12-14,32.01008
2023-12-15,36.60995
2023-12-16,31.37996
2023-12-17,25.33081
2023-12-18,31.94706
2023-12-19,33.83742
2023-12-20,31.82104
2023-12-21,29.61562
2023-12-22,31.12791
2023-12-23,27.34719
2023-12-24,28.92249
2023-12-25,27.53623
2023-12-26,34.97164
2023-12-27,32.95526
2023-12-28,38.62633
2023-12-29,36.48393
2023-12-30,30.18273
2023-12-31,26.90611
2024-01-01,27.03213
2024-01-02,37.05103
2024-01-03,34.65658
2024-01-04,35.66477
2024-01-05,40.70573
2024-01-06,34.08947
2024-01-07,30.87586
2024-01-08,37.17706
2024-01-09,32.76622
2024-01-10,39.06742
2024-01-11,30.62381
2024-01-12,37.05103
2024-01-13,33.90044
2024-01-14,28.9855
2024-01-15,34.90863
2024-01-16,38.62633
2024-01-17,31.94706
2024-01-18,32.1361
2024-01-19,35.53875
2024-01-20,32.19911
2024-01-21,30.62381
2024-01-22,36.10586
2024-01-23,32.19911
2024-01-24,35.16068
2024-01-25,33.14429
2024-01-26,32.82923
2024-01-27,33.45935
2024-01-28,36.04284
2024-01-29,35.41272
2024-01-30,35.03465
2024-01-31,33.45935
2024-02-01,32.07309
2024-02-02,36.04284
2024-02-03,31.31695
2024-02-04,26.71707
2024-02-05,32.01008
2024-02-06,36.16887
2024-02-07,32.70321
2024-02-08,29.42659
2024-02-09,38.75236
2024-02-10,37.24007
2024-02-11,32.19911
2024-02-12,34.84562
2024-02-13,36.92501
2024-02-14,36.04284
2024-02-15,35.22369
2024-02-16,33.39634
2024-02-17,31.69502
2024-02-18,34.46754
2024-02-19,36.67296
2024-02-20,34.90863
2024-02-21,35.34971
2024-02-22,31.0649
2024-02-23,34.40453
2024-02-24,32.70321
2024-02-25,30.30875
2024-02-26,36.48393
2024-02-27,33.2073
2024-02-28,30.43478
2024-02-29,29.30056
2024-03-01,35.34971
2024-03-02,33.52236
2024-03-03,30.05671
2024-03-04,35.72778
2024-03-05,49.08632
2024-03-06,48.01512
2024-03-07,51.48078
2024-03-08,46.94391
2024-03-09,49.40138
2024-03-10,43.85633
2024-03-11,48.26717
2024-03-12,44.99054
2024-03-13,43.28922
2024-03-14,45.87271
2024-03-15,44.67548
2024-03-16,38.24826
2024-03-17,40.26465
2024-03-18,40.07561
2024-03-19,45.05356
2024-03-20,37.05103
