date,스팩주
2023-05-30,0.33406
2023-05-31,0.18319
2023-06-01,0.28018
2023-06-02,0.29096
2023-06-03,0.17242
2023-06-04,0.14548
2023-06-05,0.30174
2023-06-06,0.23169
2023-06-07,0.45261
2023-06-08,0.43644
2023-06-09,0.25863
2023-06-10,0.16703
2023-06-11,0.18319
2023-06-12,0.45799
2023-06-13,1.23929
2023-06-14,0.57115
2023-06-15,0.45799
2023-06-16,0.32329
2023-06-17,0.1347
2023-06-18,0.11315
2023-06-19,0.38795
2023-06-20,0.43644
2023-06-21,0.37178
2023-06-22,0.49032
2023-06-23,0.52804
2023-06-24,0.23708
2023-06-25,0.25863
2023-06-26,0.43644
2023-06-27,0.29096
2023-06-28,0.35562
2023-06-29,0.23169
2023-06-30,0.33406
2023-07-01,0.10776
2023-07-02,0.12931
2023-07-03,0.35562
2023-07-04,0.36101
2023-07-05,0.30174
2023-07-06,3.73942
2023-07-07,1.34705
2023-07-08,0.46338
2023-07-09,0.40411
2023-07-10,1.0022
2023-07-11,1.12613
2023-07-12,2.35465
2023-07-13,1.12613
2023-07-14,1.26623
2023-07-15,0.52265
2023-07-16,0.27479
2023-07-17,0.7759
2023-07-18,1.02915
2023-07-19,0.54959
2023-07-20,0.61964
2023-07-21,2.20917
2023-07-22,0.56037
2023-07-23,0.40411
2023-07-24,0.94832
2023-07-25,0.80284
2023-07-26,0.71124
2023-07-27,2.58634
2023-07-28,1.15307
2023-07-29,0.44722
2023-07-30,0.44183
2023-07-31,1.37938
2023-08-01,1.9182
2023-08-02,1.17463
2023-08-03,0.60886
2023-08-04,0.49032
2023-08-05,0.25863
2023-08-06,0.29096
2023-08-07,0.36639
2023-08-08,0.36639
2023-08-09,0.5927
2023-08-10,3.18443
2023-08-11,2.66178
2023-08-12,0.51188
2023-08-13,0.54421
2023-08-14,0.81362
2023-08-15,0.32868
2023-08-16,0.61964
2023-08-17,0.71663
2023-08-18,0.54421
2023-08-19,0.44183
2023-08-20,0.25863
2023-08-21,0.99143
2023-08-22,1.4171
2023-08-23,0.77051
2023-08-24,0.72202
2023-08-25,0.45261
2023-08-26,0.23708
2023-08-27,0.17781
2023-08-28,0.52265
2023-08-29,0.67352
2023-08-30,3.89568
2023-08-31,1.20157
2023-09-01,1.74039
2023-09-02,0.50649
2023-09-03,0.4095
2023-09-04,1.25006
2023-09-05,0.71663
2023-09-06,0.54421
2023-09-07,0.96987
2023-09-08,0.66813
2023-09-09,0.35023
2023-09-10,0.25863
2023-09-11,0.63581
2023-09-12,0.58192
2023-09-13,0.33945
2023-09-14,0.6843
2023-09-15,0.60348
2023-09-16,0.3179
2023-09-17,0.24785
2023-09-18,0.33406
2023-09-19,0.67352
2023-09-20,0.66813
2023-09-21,0.33406
2023-09-22,0.55498
2023-09-23,0.19397
2023-09-24,0.09159
2023-09-25,0.35562
2023-09-26,0.49571
2023-09-27,0.28557
2023-09-28,0.15087
2023-09-29,0.14009
2023-09-30,0.15087
2023-10-01,0.15087
2023-10-02,0.05927
2023-10-03,0.19936
2023-10-04,0.64658
2023-10-05,0.48493
2023-10-06,0.36639
2023-10-07,0.08621
2023-10-08,0.09698
2023-10-09,0.09698
2023-10-10,0.28018
2023-10-11,0.24246
2023-10-12,0.25863
2023-10-13,1.75656
2023-10-14,0.45799
2023-10-15,0.25863
2023-10-16,0.49571
2023-10-17,0.42566
2023-10-18,0.42566
2023-10-19,0.41489
2023-10-20,0.37717
2023-10-21,0.12931
2023-10-22,0.14009
2023-10-23,0.34484
2023-10-24,0.58192
2023-10-25,0.54959
2023-10-26,0.35562
2023-10-27,0.29635
2023-10-28,0.15087
2023-10-29,0.07004
2023-10-30,0.23708
2023-10-31,0.23708
2023-11-01,0.5011
2023-11-02,0.76512
2023-11-03,1.0938
2023-11-04,0.30174
2023-11-05,0.22091
2023-11-06,0.35023
2023-11-07,0.35023
2023-11-08,0.29096
2023-11-09,0.35562
2023-11-10,0.29096
2023-11-11,0.09698
2023-11-12,0.08082
2023-11-13,0.52804
2023-11-14,0.34484
2023-11-15,0.36101
2023-11-16,0.37717
2023-11-17,0.25863
2023-11-18,0.15625
2023-11-19,0.14548
2023-11-20,0.52265
2023-11-21,0.76512
2023-11-22,0.64658
2023-11-23,0.73279
2023-11-24,0.83517
2023-11-25,0.36101
2023-11-26,0.29096
2023-11-27,0.54421
2023-11-28,0.47955
2023-11-29,0.36639
2023-11-30,0.51726
2023-12-01,3.71787
2023-12-02,0.66275
2023-12-03,0.71663
2023-12-04,4.90866
2023-12-05,3.23832
2023-12-06,1.76194
2023-12-07,1.10997
2023-12-08,0.91599
2023-12-09,0.44722
2023-12-10,0.42028
2023-12-11,0.74896
2023-12-12,1.79966
2023-12-13,1.97208
2023-12-14,1.47637
2023-12-15,0.83517
2023-12-16,0.51188
2023-12-17,0.39334
2023-12-18,0.62503
2023-12-19,0.66813
2023-12-20,0.48493
2023-12-21,0.95371
2023-12-22,6.08869
2023-12-23,0.93755
2023-12-24,0.54421
2023-12-25,0.40411
2023-12-26,0.74357
2023-12-27,0.50649
2023-12-28,0.48493
2023-12-29,0.35023
2023-12-30,0.32868
2023-12-31,0.27479
2024-01-01,0.24246
2024-01-02,0.47416
2024-01-03,0.39872
2024-01-04,0.83517
2024-01-05,0.51188
2024-01-06,0.35023
2024-01-07,0.26941
2024-01-08,0.46877
2024-01-09,0.62503
2024-01-10,0.87828
2024-01-11,0.94832
2024-01-12,0.95371
2024-01-13,0.77051
2024-01-14,0.57653
2024-01-15,1.33089
2024-01-16,1.00759
2024-01-17,0.52265
2024-01-18,0.71663
2024-01-19,0.54421
2024-01-20,0.45261
2024-01-21,0.4095
2024-01-22,0.43105
2024-01-23,0.77051
2024-01-24,3.16827
2024-01-25,1.42787
2024-01-26,1.22312
2024-01-27,0.46877
2024-01-28,0.38256
2024-01-29,0.69508
2024-01-30,0.66813
2024-01-31,0.65197
2024-02-01,1.39554
2024-02-02,0.5927
2024-02-03,0.36639
2024-02-04,0.23169
2024-02-05,0.54421
2024-02-06,1.03992
2024-02-07,0.49571
2024-02-08,0.39872
2024-02-09,0.35023
2024-02-10,0.16703
2024-02-11,0.19397
2024-02-12,0.21552
2024-02-13,0.48493
2024-02-14,0.64119
2024-02-15,0.95371
2024-02-16,1.0938
2024-02-17,0.63581
2024-02-18,0.70046
2024-02-19,1.97208
2024-02-20,1.8266
2024-02-21,1.02915
2024-02-22,1.1854
2024-02-23,1.16385
2024-02-24,0.33945
2024-02-25,0.19397
2024-02-26,0.34484
2024-02-27,0.49571
2024-02-28,0.45799
2024-02-29,4.28363
2024-03-01,0.63042
2024-03-02,0.37178
2024-03-03,0.47416
2024-03-04,2.17684
2024-03-05,2.79648
2024-03-06,0.70585
2024-03-07,0.56576
2024-03-08,0.28018
2024-03-09,0.26402
2024-03-10,0.24246
2024-03-11,0.38795
2024-03-12,0.46877
2024-03-13,0.43105
2024-03-14,0.46877
2024-03-15,0.51726
2024-03-16,0.29635
2024-03-17,0.17781
2024-03-18,0.95371
2024-03-19,0.85672
2024-03-20,0.46877
