date,현대제철주가
2023-05-30,12.85048
2023-05-31,11.94898
2023-06-01,11.74844
2023-06-02,12.96068
2023-06-03,1.28089
2023-06-04,0.90511
2023-06-05,13.90554
2023-06-06,1.62053
2023-06-07,12.60297
2023-06-08,12.60839
2023-06-09,12.81977
2023-06-10,1.25198
2023-06-11,0.94124
2023-06-12,11.4106
2023-06-13,11.89478
2023-06-14,16.99667
2023-06-15,13.50267
2023-06-16,14.10789
2023-06-17,1.37122
2023-06-18,0.96112
2023-06-19,14.25784
2023-06-20,12.82519
2023-06-21,11.60933
2023-06-22,13.56048
2023-06-23,12.07363
2023-06-24,1.7217
2023-06-25,1.10384
2023-06-26,17.33812
2023-06-27,14.68058
2023-06-28,12.7186
2023-06-29,12.00137
2023-06-30,12.61201
2023-07-01,1.34593
2023-07-02,0.88705
2023-07-03,14.61555
2023-07-04,12.14951
2023-07-05,12.64452
2023-07-06,11.32027
2023-07-07,10.30134
2023-07-08,1.05867
2023-07-09,0.80394
2023-07-10,13.86399
2023-07-11,12.94262
2023-07-12,13.82244
2023-07-13,14.11331
2023-07-14,15.71397
2023-07-15,1.56091
2023-07-16,1.28089
2023-07-17,13.63094
2023-07-18,12.5289
2023-07-19,12.69692
2023-07-20,12.03027
2023-07-21,12.35185
2023-07-22,1.64402
2023-07-23,1.38206
2023-07-24,15.64893
2023-07-25,15.83863
2023-07-26,16.75458
2023-07-27,20.98388
2023-07-28,18.86833
2023-07-29,2.18962
2023-07-30,1.24295
2023-07-31,18.45281
2023-08-01,18.16555
2023-08-02,15.22438
2023-08-03,18.81955
2023-08-04,14.93532
2023-08-05,1.34051
2023-08-06,0.93763
2023-08-07,13.01488
2023-08-08,13.46112
2023-08-09,12.51264
2023-08-10,12.08809
2023-08-11,11.519
2023-08-12,1.07674
2023-08-13,0.71722
2023-08-14,10.16404
2023-08-15,1.43264
2023-08-16,10.6464
2023-08-17,10.68976
2023-08-18,9.92014
2023-08-19,0.81478
2023-08-20,0.60341
2023-08-21,10.37541
2023-08-22,10.16765
2023-08-23,10.14778
2023-08-24,10.2363
2023-08-25,9.01141
2023-08-26,0.91956
2023-08-27,0.69374
2023-08-28,10.87584
2023-08-29,11.20284
2023-08-30,11.26246
2023-08-31,12.36992
2023-09-01,17.38509
2023-09-02,1.72351
2023-09-03,1.36038
2023-09-04,20.71289
2023-09-05,17.14301
2023-09-06,15.8856
2023-09-07,13.20277
2023-09-08,13.35814
2023-09-09,1.40735
2023-09-10,0.97376
2023-09-11,12.58852
2023-09-12,10.95353
2023-09-13,12.83603
2023-09-14,12.68427
2023-09-15,14.22532
2023-09-16,1.3116
2023-09-17,0.9846
2023-09-18,11.91826
2023-09-19,12.67885
2023-09-20,17.05087
2023-09-21,13.27142
2023-09-22,12.01582
2023-09-23,1.10926
2023-09-24,0.79129
2023-09-25,10.41696
2023-09-26,9.70335
2023-09-27,8.6519
2023-09-28,0.8202
2023-09-29,0.51849
2023-09-30,0.56185
2023-10-01,0.56727
2023-10-02,0.9286
2023-10-03,0.71
2023-10-04,9.62205
2023-10-05,9.41429
2023-10-06,8.95902
2023-10-07,0.88343
2023-10-08,0.60521
2023-10-09,0.9015
2023-10-10,9.84065
2023-10-11,10.06829
2023-10-12,9.79007
2023-10-13,8.46401
2023-10-14,0.87259
2023-10-15,0.50766
2023-10-16,8.64106
2023-10-17,8.96986
2023-10-18,8.78197
2023-10-19,8.15869
2023-10-20,8.31767
2023-10-21,0.85272
2023-10-22,0.64134
2023-10-23,8.29418
2023-10-24,9.14872
2023-10-25,9.61844
2023-10-26,9.15052
2023-10-27,9.27518
2023-10-28,0.91776
2023-10-29,0.62328
2023-10-30,10.06106
2023-10-31,9.75213
2023-11-01,9.68528
2023-11-02,10.08635
2023-11-03,9.54798
2023-11-04,0.9033
2023-11-05,0.70458
2023-11-06,14.96603
2023-11-07,12.29946
2023-11-08,9.93821
2023-11-09,10.01589
2023-11-10,8.7621
2023-11-11,0.80575
2023-11-12,0.58895
2023-11-13,8.47485
2023-11-14,9.15052
2023-11-15,11.16129
2023-11-16,10.05925
2023-11-17,9.44319
2023-11-18,0.86898
2023-11-19,0.71542
2023-11-20,9.43416
2023-11-21,10.5633
2023-11-22,10.07371
2023-11-23,9.53895
2023-11-24,8.8976
2023-11-25,0.97376
2023-11-26,0.72987
2023-11-27,9.2806
2023-11-28,9.47571
2023-11-29,8.58144
2023-11-30,8.77475
2023-12-01,9.04213
2023-12-02,0.86175
2023-12-03,0.63231
2023-12-04,9.98518
2023-12-05,10.38444
2023-12-06,9.46487
2023-12-07,8.37368
2023-12-08,8.96263
2023-12-09,0.88343
2023-12-10,0.72626
2023-12-11,9.2535
2023-12-12,9.43055
2023-12-13,8.84701
2023-12-14,11.03663
2023-12-15,10.17488
2023-12-16,1.00086
2023-12-17,0.76781
2023-12-18,9.07284
2023-12-19,8.77475
2023-12-20,10.81442
2023-12-21,9.67083
2023-12-22,9.8551
2023-12-23,1.19778
2023-12-24,0.68832
2023-12-25,0.80033
2023-12-26,9.96892
2023-12-27,10.13874
2023-12-28,12.14409
2023-12-29,5.09105
2023-12-30,1.02796
2023-12-31,0.71361
2024-01-01,0.77323
2024-01-02,11.03844
2024-01-03,10.53801
2024-01-04,9.40164
2024-01-05,9.1722
2024-01-06,0.92137
2024-01-07,0.68832
2024-01-08,8.77836
2024-01-09,9.46849
2024-01-10,8.81268
2024-01-11,9.27879
2024-01-12,8.24721
2024-01-13,0.83646
2024-01-14,0.62147
2024-01-15,8.8452
2024-01-16,7.79736
2024-01-17,7.92744
2024-01-18,9.08006
2024-01-19,9.54256
2024-01-20,1.01712
2024-01-21,0.7118
2024-01-22,9.61482
2024-01-23,9.86594
2024-01-24,8.77655
2024-01-25,10.03035
2024-01-26,9.64012
2024-01-27,0.94847
2024-01-28,0.69916
2024-01-29,13.67068
2024-01-30,11.85142
2024-01-31,9.96169
2024-02-01,13.18651
2024-02-02,14.68058
2024-02-03,1.60969
2024-02-04,1.11107
2024-02-05,11.46119
2024-02-06,10.55246
2024-02-07,13.84051
2024-02-08,12.54516
2024-02-09,1.09481
2024-02-10,0.79491
2024-02-11,0.79852
2024-02-12,0.9828
2024-02-13,12.92816
2024-02-14,10.17849
2024-02-15,9.89304
2024-02-16,12.03389
2024-02-17,1.28089
2024-02-18,1.09842
2024-02-19,12.10254
2024-02-20,10.14416
2024-02-21,9.69431
2024-02-22,9.87678
2024-02-23,9.77561
2024-02-24,0.87801
2024-02-25,0.6558
2024-02-26,9.93279
2024-02-27,9.4721
2024-02-28,10.48923
2024-02-29,10.20017
2024-03-01,1.33328
2024-03-02,0.85814
2024-03-03,0.60883
2024-03-04,10.28147
2024-03-05,9.1993
2024-03-06,8.66996
2024-03-07,8.88856
2024-03-08,9.65818
2024-03-09,1.07132
2024-03-10,0.66664
2024-03-11,8.3249
2024-03-12,8.85604
2024-03-13,9.09632
2024-03-14,10.67712
2024-03-15,8.85424
2024-03-16,0.9015
2024-03-17,0.67025
2024-03-18,9.20291
2024-03-19,8.66996
2024-03-20,9.95447
