date,한미반도체주가
2023-05-29,4.60504
2023-05-30,30.74972
2023-05-31,21.92832
2023-06-01,19.11522
2023-06-02,19.04275
2023-06-03,2.84603
2023-06-04,2.4244
2023-06-05,15.83437
2023-06-06,2.72415
2023-06-07,16.03201
2023-06-08,15.73884
2023-06-09,20.782
2023-06-10,2.95474
2023-06-11,2.8625
2023-06-12,17.35292
2023-06-13,19.39851
2023-06-14,17.85361
2023-06-15,31.41511
2023-06-16,24.27366
2023-06-17,3.17873
2023-06-18,2.92509
2023-06-19,21.34527
2023-06-20,23.28216
2023-06-21,22.4883
2023-06-22,19.19098
2023-06-23,22.23137
2023-06-24,2.98438
2023-06-25,2.62204
2023-06-26,20.8907
2023-06-27,17.3595
2023-06-28,17.85031
2023-06-29,19.61262
2023-06-30,18.29171
2023-07-01,2.3651
2023-07-02,1.98959
2023-07-03,21.12787
2023-07-04,18.37077
2023-07-05,16.50306
2023-07-06,16.37459
2023-07-07,16.93787
2023-07-08,2.32558
2023-07-09,2.17735
2023-07-10,16.08472
2023-07-11,17.90302
2023-07-12,17.28045
2023-07-13,96.92996
2023-07-14,82.4659
2023-07-15,9.82278
2023-07-16,7.4939
2023-07-17,49.87482
2023-07-18,41.64964
2023-07-19,58.93339
2023-07-20,41.82093
2023-07-21,32.6339
2023-07-22,5.32643
2023-07-23,5.42855
2023-07-24,46.20528
2023-07-25,43.01996
2023-07-26,42.95737
2023-07-27,42.16351
2023-07-28,34.60372
2023-07-29,5.31655
2023-07-30,4.3514
2023-07-31,36.74484
2023-08-01,45.1446
2023-08-02,39.55135
2023-08-03,40.86566
2023-08-04,34.92324
2023-08-05,4.03847
2023-08-06,3.8573
2023-08-07,33.39482
2023-08-08,35.87522
2023-08-09,29.77798
2023-08-10,28.76671
2023-08-11,36.23756
2023-08-12,4.52269
2023-08-13,3.24461
2023-08-14,26.14796
2023-08-15,5.60642
2023-08-16,34.46867
2023-08-17,33.072
2023-08-18,90.15745
2023-08-19,11.85848
2023-08-20,8.81151
2023-08-21,46.89373
2023-08-22,52.25311
2023-08-23,41.39271
2023-08-24,53.81448
2023-08-25,35.91145
2023-08-26,5.02338
2023-08-27,4.37775
2023-08-28,33.76704
2023-08-29,33.39811
2023-08-30,35.82581
2023-08-31,41.16871
2023-09-01,42.53574
2023-09-02,6.90098
2023-09-03,5.04644
2023-09-04,38.04269
2023-09-05,37.79234
2023-09-06,31.91251
2023-09-07,29.80762
2023-09-08,37.07095
2023-09-09,4.39752
2023-09-10,3.42578
2023-09-11,30.52243
2023-09-12,29.21799
2023-09-13,35.40747
2023-09-14,33.76704
2023-09-15,30.12385
2023-09-16,4.01212
2023-09-17,3.31049
2023-09-18,30.61466
2023-09-19,27.18887
2023-09-20,25.32775
2023-09-21,21.78009
2023-09-22,24.68212
2023-09-23,3.17873
2023-09-24,2.6418
2023-09-25,22.54101
2023-09-26,22.3796
2023-09-27,23.23604
2023-09-28,2.33875
2023-09-29,1.96323
2023-09-30,1.99288
2023-10-01,1.69312
2023-10-02,2.1477
2023-10-03,2.47051
2023-10-04,31.29652
2023-10-05,26.55313
2023-10-06,21.63185
2023-10-07,2.43428
2023-10-08,1.53172
2023-10-09,2.53969
2023-10-10,22.97911
2023-10-11,23.40733
2023-10-12,26.95829
2023-10-13,33.7901
2023-10-14,3.0305
2023-10-15,2.53639
2023-10-16,25.7988
2023-10-17,27.3931
2023-10-18,23.50286
2023-10-19,28.65801
2023-10-20,24.83035
2023-10-21,3.01073
2023-10-22,2.28605
2023-10-23,23.55227
2023-10-24,25.29152
2023-10-25,30.33796
2023-10-26,25.25528
2023-10-27,22.18196
2023-10-28,2.67474
2023-10-29,2.13452
2023-10-30,20.05402
2023-10-31,24.54707
2023-11-01,21.6648
2023-11-02,27.46887
2023-11-03,23.26899
2023-11-04,3.29402
2023-11-05,2.61545
2023-11-06,27.98603
2023-11-07,46.51821
2023-11-08,33.6254
2023-11-09,28.28908
2023-11-10,63.46267
2023-11-11,21.44739
2023-11-12,16.99057
2023-11-13,79.51775
2023-11-14,44.4298
2023-11-15,40.63838
2023-11-16,34.99571
2023-11-17,30.40055
2023-11-18,3.51472
2023-11-19,4.34811
2023-11-20,29.96244
2023-11-21,28.53613
2023-11-22,26.4016
2023-11-23,25.45951
2023-11-24,23.02852
2023-11-25,2.8658
2023-11-26,2.60886
2023-11-27,21.98761
2023-11-28,24.15178
2023-11-29,22.34336
2023-11-30,26.04585
2023-12-01,22.97911
2023-12-02,2.99756
2023-12-03,2.62863
2023-12-04,23.95744
2023-12-05,22.84735
2023-12-06,21.80314
2023-12-07,21.03234
2023-12-08,23.44357
2023-12-09,3.4126
2023-12-10,2.91521
2023-12-11,20.75235
2023-12-12,22.11278
2023-12-13,19.64226
2023-12-14,23.98379
2023-12-15,21.91185
2023-12-16,3.10626
2023-12-17,3.02391
2023-12-18,20.46906
2023-12-19,18.77264
2023-12-20,20.25825
2023-12-21,18.47618
2023-12-22,18.98346
2023-12-23,2.73074
2023-12-24,2.10488
2023-12-25,2.31899
2023-12-26,19.53356
2023-12-27,27.55451
2023-12-28,24.74471
2023-12-29,6.60122
2023-12-30,3.10955
2023-12-31,2.66157
2024-01-01,2.62863
2024-01-02,25.69998
2024-01-03,21.36504
2024-01-04,19.64885
2024-01-05,17.21457
2024-01-06,2.49028
2024-01-07,2.07523
2024-01-08,15.55438
2024-01-09,21.3848
2024-01-10,16.87858
2024-01-11,16.592
2024-01-12,14.82311
2024-01-13,2.11805
2024-01-14,1.79524
2024-01-15,17.52421
2024-01-16,24.35272
2024-01-17,18.72982
2024-01-18,24.54707
2024-01-19,25.73292
2024-01-20,4.72363
2024-01-21,3.50154
2024-01-22,24.72494
2024-01-23,22.29395
2024-01-24,23.83885
2024-01-25,22.81441
2024-01-26,19.60274
2024-01-27,2.87568
2024-01-28,2.35522
2024-01-29,22.3763
2024-01-30,17.8569
2024-01-31,15.93978
2024-02-01,18.32465
2024-02-02,20.9434
2024-02-03,3.12273
2024-02-04,2.33216
2024-02-05,17.54726
2024-02-06,19.7312
2024-02-07,17.93267
2024-02-08,100.0
2024-02-09,26.80677
2024-02-10,12.78081
2024-02-11,10.9098
2024-02-12,15.77508
2024-02-13,56.14006
2024-02-14,34.74866
2024-02-15,32.25179
2024-02-16,27.57098
2024-02-17,4.30858
2024-02-18,6.90427
2024-02-19,28.41755
2024-02-20,28.32861
2024-02-21,25.43316
2024-02-22,39.64029
2024-02-23,35.44699
2024-02-24,5.23091
2024-02-25,5.19138
2024-02-26,52.22676
2024-02-27,49.63436
2024-02-28,64.94169
2024-02-29,43.16489
2024-03-01,6.96356
2024-03-02,6.72639
2024-03-03,6.24217
2024-03-04,96.31728
2024-03-05,59.24962
2024-03-06,67.09269
2024-03-07,61.16674
2024-03-08,54.48646
2024-03-09,8.07036
2024-03-10,6.40687
2024-03-11,46.3041
2024-03-12,41.1193
2024-03-13,43.88629
2024-03-14,36.37591
2024-03-15,31.38546
2024-03-16,4.41069
2024-03-17,4.00882
2024-03-18,33.48046
2024-03-19,33.79339
2024-03-20,34.87383
