date,해남부동산
2023-05-31,55.66037
2023-06-01,55.42452
2023-06-02,52.83018
2023-06-03,38.44339
2023-06-04,32.54716
2023-06-05,47.87735
2023-06-06,38.67924
2023-06-07,59.66981
2023-06-08,51.41509
2023-06-09,40.56603
2023-06-10,39.38679
2023-06-11,31.83962
2023-06-12,57.07547
2023-06-13,56.13207
2023-06-14,54.95283
2023-06-15,51.17924
2023-06-16,58.96226
2023-06-17,36.5566
2023-06-18,36.79245
2023-06-19,53.06603
2023-06-20,58.49056
2023-06-21,65.80188
2023-06-22,51.88679
2023-06-23,43.86792
2023-06-24,38.20754
2023-06-25,41.03773
2023-06-26,63.67924
2023-06-27,66.03773
2023-06-28,66.98113
2023-06-29,61.32075
2023-06-30,52.12264
2023-07-01,45.51886
2023-07-02,37.73584
2023-07-03,55.89622
2023-07-04,63.20754
2023-07-05,51.41509
2023-07-06,55.18867
2023-07-07,57.07547
2023-07-08,39.15094
2023-07-09,41.50943
2023-07-10,54.24528
2023-07-11,64.85849
2023-07-12,58.01886
2023-07-13,50.0
2023-07-14,51.17924
2023-07-15,42.68867
2023-07-16,31.83962
2023-07-17,51.65094
2023-07-18,44.33962
2023-07-19,49.29245
2023-07-20,52.35849
2023-07-21,48.5849
2023-07-22,40.33018
2023-07-23,34.90566
2023-07-24,52.35849
2023-07-25,53.77358
2023-07-26,51.65094
2023-07-27,49.0566
2023-07-28,38.91509
2023-07-29,32.31132
2023-07-30,33.72641
2023-07-31,47.16981
2023-08-01,46.69811
2023-08-02,53.06603
2023-08-03,49.76415
2023-08-04,39.85849
2023-08-05,35.6132
2023-08-06,43.86792
2023-08-07,62.0283
2023-08-08,62.97169
2023-08-09,62.0283
2023-08-10,62.26415
2023-08-11,55.18867
2023-08-12,33.49056
2023-08-13,37.73584
2023-08-14,55.89622
2023-08-15,40.33018
2023-08-16,63.44339
2023-08-17,55.42452
2023-08-18,51.17924
2023-08-19,46.69811
2023-08-20,37.26415
2023-08-21,68.63207
2023-08-22,69.57547
2023-08-23,69.57547
2023-08-24,63.91509
2023-08-25,52.12264
2023-08-26,36.79245
2023-08-27,41.74528
2023-08-28,65.33018
2023-08-29,61.32075
2023-08-30,61.79245
2023-08-31,58.25471
2023-09-01,56.36792
2023-09-02,50.70754
2023-09-03,50.47169
2023-09-04,63.44339
2023-09-05,60.6132
2023-09-06,68.39622
2023-09-07,63.91509
2023-09-08,62.97169
2023-09-09,42.68867
2023-09-10,38.44339
2023-09-11,57.31132
2023-09-12,66.74528
2023-09-13,63.44339
2023-09-14,58.72641
2023-09-15,46.93396
2023-09-16,39.38679
2023-09-17,49.0566
2023-09-18,51.88679
2023-09-19,49.0566
2023-09-20,41.98113
2023-09-21,49.76415
2023-09-22,45.99056
2023-09-23,36.79245
2023-09-24,37.97169
2023-09-25,45.28301
2023-09-26,52.59433
2023-09-27,37.73584
2023-09-28,33.96226
2023-09-29,24.29245
2023-09-30,25.70754
2023-10-01,25.94339
2023-10-02,39.85849
2023-10-03,34.90566
2023-10-04,60.6132
2023-10-05,53.06603
2023-10-06,47.40566
2023-10-07,43.16037
2023-10-08,36.79245
2023-10-09,42.45283
2023-10-10,54.48113
2023-10-11,58.25471
2023-10-12,56.83962
2023-10-13,49.76415
2023-10-14,38.91509
2023-10-15,34.66981
2023-10-16,59.90566
2023-10-17,55.18867
2023-10-18,54.24528
2023-10-19,52.59433
2023-10-20,60.37735
2023-10-21,41.74528
2023-10-22,35.6132
2023-10-23,53.53773
2023-10-24,65.80188
2023-10-25,57.54716
2023-10-26,52.12264
2023-10-27,55.18867
2023-10-28,39.85849
2023-10-29,35.1415
2023-10-30,65.09433
2023-10-31,58.01886
2023-11-01,66.74528
2023-11-02,58.96226
2023-11-03,55.89622
2023-11-04,45.28301
2023-11-05,38.91509
2023-11-06,54.71698
2023-11-07,56.13207
2023-11-08,58.01886
2023-11-09,54.71698
2023-11-10,44.10377
2023-11-11,39.62264
2023-11-12,43.16037
2023-11-13,59.43396
2023-11-14,64.15094
2023-11-15,57.54716
2023-11-16,52.59433
2023-11-17,53.53773
2023-11-18,43.63207
2023-11-19,43.39622
2023-11-20,56.83962
2023-11-21,53.30188
2023-11-22,57.54716
2023-11-23,53.53773
2023-11-24,63.20754
2023-11-25,37.5
2023-11-26,27.12264
2023-11-27,55.66037
2023-11-28,58.49056
2023-11-29,60.1415
2023-11-30,51.17924
2023-12-01,56.13207
2023-12-02,32.54716
2023-12-03,35.1415
2023-12-04,56.60377
2023-12-05,57.78301
2023-12-06,58.96226
2023-12-07,59.19811
2023-12-08,48.82075
2023-12-09,40.09433
2023-12-10,35.84905
2023-12-11,55.89622
2023-12-12,68.63207
2023-12-13,69.10377
2023-12-14,71.22641
2023-12-15,62.97169
2023-12-16,44.10377
2023-12-17,41.03773
2023-12-18,52.83018
2023-12-19,58.49056
2023-12-20,64.15094
2023-12-21,57.07547
2023-12-22,58.96226
2023-12-23,40.33018
2023-12-24,42.68867
2023-12-25,42.21698
2023-12-26,58.96226
2023-12-27,64.85849
2023-12-28,57.78301
2023-12-29,46.93396
2023-12-30,43.86792
2023-12-31,43.86792
2024-01-01,41.74528
2024-01-02,64.38679
2024-01-03,66.03773
2024-01-04,63.91509
2024-01-05,61.79245
2024-01-06,56.13207
2024-01-07,44.10377
2024-01-08,57.78301
2024-01-09,73.34905
2024-01-10,63.67924
2024-01-11,73.34905
2024-01-12,67.45283
2024-01-13,65.80188
2024-01-14,50.0
2024-01-15,66.03773
2024-01-16,66.27358
2024-01-17,77.12264
2024-01-18,75.94339
2024-01-19,65.09433
2024-01-20,48.5849
2024-01-21,51.41509
2024-01-22,67.68867
2024-01-23,76.41509
2024-01-24,64.38679
2024-01-25,67.92452
2024-01-26,63.91509
2024-01-27,58.25471
2024-01-28,48.82075
2024-01-29,68.16037
2024-01-30,76.17924
2024-01-31,82.31132
2024-02-01,85.1415
2024-02-02,71.93396
2024-02-03,58.01886
2024-02-04,58.49056
2024-02-05,77.12264
2024-02-06,77.59433
2024-02-07,67.21698
2024-02-08,63.67924
2024-02-09,32.31132
2024-02-10,29.24528
2024-02-11,41.03773
2024-02-12,44.57547
2024-02-13,80.89622
2024-02-14,74.29245
2024-02-15,94.10377
2024-02-16,73.34905
2024-02-17,53.77358
2024-02-18,54.71698
2024-02-19,78.30188
2024-02-20,76.65094
2024-02-21,71.22641
2024-02-22,86.32075
2024-02-23,77.12264
2024-02-24,55.89622
2024-02-25,45.04716
2024-02-26,88.91509
2024-02-27,62.26415
2024-02-28,71.69811
2024-02-29,79.00943
2024-03-01,51.41509
2024-03-02,41.98113
2024-03-03,51.41509
2024-03-04,70.04716
2024-03-05,71.69811
2024-03-06,70.99056
2024-03-07,76.88679
2024-03-08,84.19811
2024-03-09,62.73584
2024-03-10,59.43396
2024-03-11,75.47169
2024-03-12,76.17924
2024-03-13,61.0849
2024-03-14,70.99056
2024-03-15,61.0849
2024-03-16,50.23584
2024-03-17,38.67924
2024-03-18,67.21698
2024-03-19,72.6415
2024-03-20,85.6132
