date,파킹통장추천
2023-05-29,2.5174
2023-05-30,3.14229
2023-05-31,3.28512
2023-06-01,4.05284
2023-06-02,2.78521
2023-06-03,2.73165
2023-06-04,1.83895
2023-06-05,2.91019
2023-06-06,2.89234
2023-06-07,3.16014
2023-06-08,2.98161
2023-06-09,3.24941
2023-06-10,1.94608
2023-06-11,2.01749
2023-06-12,3.32083
2023-06-13,2.87448
2023-06-14,2.78521
2023-06-15,3.55293
2023-06-16,3.30298
2023-06-17,1.8211
2023-06-18,2.89234
2023-06-19,3.85645
2023-06-20,3.60649
2023-06-21,3.99928
2023-06-22,3.26727
2023-06-23,4.32065
2023-06-24,2.39242
2023-06-25,2.7138
2023-06-26,4.14211
2023-06-27,4.57061
2023-06-28,4.48134
2023-06-29,4.51705
2023-06-30,4.58846
2023-07-01,3.10658
2023-07-02,3.14229
2023-07-03,3.35654
2023-07-04,3.80289
2023-07-05,4.65988
2023-07-06,3.92787
2023-07-07,3.57079
2023-07-08,3.4101
2023-07-09,4.14211
2023-07-10,4.74915
2023-07-11,4.40992
2023-07-12,3.74933
2023-07-13,3.71362
2023-07-14,3.80289
2023-07-15,2.49955
2023-07-16,2.44599
2023-07-17,4.01713
2023-07-18,3.24941
2023-07-19,3.66006
2023-07-20,3.53508
2023-07-21,3.58864
2023-07-22,2.32101
2023-07-23,2.58882
2023-07-24,3.94572
2023-07-25,3.91001
2023-07-26,3.44581
2023-07-27,2.53526
2023-07-28,2.96375
2023-07-29,2.17818
2023-07-30,2.07105
2023-07-31,3.49937
2023-08-01,3.94572
2023-08-02,3.10658
2023-08-03,3.03517
2023-08-04,2.5174
2023-08-05,1.53544
2023-08-06,2.44599
2023-08-07,2.92804
2023-08-08,3.23156
2023-08-09,2.99946
2023-08-10,4.12426
2023-08-11,2.82092
2023-08-12,1.589
2023-08-13,1.94608
2023-08-14,2.64238
2023-08-15,3.03517
2023-08-16,3.16014
2023-08-17,3.6422
2023-08-18,2.91019
2023-08-19,2.10676
2023-08-20,2.17818
2023-08-21,3.10658
2023-08-22,3.55293
2023-08-23,2.66023
2023-08-24,3.07088
2023-08-25,3.23156
2023-08-26,2.76736
2023-08-27,3.51722
2023-08-28,3.30298
2023-08-29,4.87412
2023-08-30,3.48152
2023-08-31,4.60632
2023-09-01,4.67773
2023-09-02,2.92804
2023-09-03,3.19585
2023-09-04,4.42778
2023-09-05,4.21353
2023-09-06,3.92787
2023-09-07,3.91001
2023-09-08,3.05302
2023-09-09,2.19603
2023-09-10,2.5174
2023-09-11,3.80289
2023-09-12,2.66023
2023-09-13,2.7495
2023-09-14,3.178
2023-09-15,2.69594
2023-09-16,2.2853
2023-09-17,2.55311
2023-09-18,3.21371
2023-09-19,2.89234
2023-09-20,3.58864
2023-09-21,3.05302
2023-09-22,3.07088
2023-09-23,2.21389
2023-09-24,2.30316
2023-09-25,4.32065
2023-09-26,4.49919
2023-09-27,3.16014
2023-09-28,2.39242
2023-09-29,2.37457
2023-09-30,2.87448
2023-10-01,3.178
2023-10-02,3.4101
2023-10-03,3.57079
2023-10-04,4.17782
2023-10-05,4.3028
2023-10-06,3.71362
2023-10-07,2.49955
2023-10-08,1.87466
2023-10-09,2.55311
2023-10-10,4.83842
2023-10-11,3.85645
2023-10-12,3.80289
2023-10-13,3.57079
2023-10-14,2.46384
2023-10-15,2.62453
2023-10-16,3.94572
2023-10-17,4.67773
2023-10-18,4.19567
2023-10-19,4.17782
2023-10-20,4.92769
2023-10-21,2.9459
2023-10-22,3.46366
2023-10-23,4.60632
2023-10-24,5.64184
2023-10-25,6.98089
2023-10-26,4.767
2023-10-27,5.46331
2023-10-28,3.89216
2023-10-29,3.28512
2023-10-30,4.74915
2023-10-31,5.39189
2023-11-01,5.58828
2023-11-02,4.74915
2023-11-03,3.98143
2023-11-04,3.08873
2023-11-05,3.51722
2023-11-06,4.24924
2023-11-07,4.24924
2023-11-08,3.67791
2023-11-09,3.44581
2023-11-10,3.92787
2023-11-11,2.19603
2023-11-12,2.69594
2023-11-13,4.15997
2023-11-14,3.60649
2023-11-15,3.98143
2023-11-16,3.94572
2023-11-17,3.82074
2023-11-18,2.99946
2023-11-19,3.05302
2023-11-20,5.49901
2023-11-21,4.767
2023-11-22,5.05266
2023-11-23,4.74915
2023-11-24,5.03481
2023-11-25,3.23156
2023-11-26,4.01713
2023-11-27,5.08837
2023-11-28,4.62417
2023-11-29,4.12426
2023-11-30,4.94554
2023-12-01,4.71344
2023-12-02,2.9459
2023-12-03,3.24941
2023-12-04,4.49919
2023-12-05,5.03481
2023-12-06,4.67773
2023-12-07,3.91001
2023-12-08,4.26709
2023-12-09,3.08873
2023-12-10,3.42795
2023-12-11,5.4276
2023-12-12,5.96322
2023-12-13,6.57025
2023-12-14,6.33815
2023-12-15,6.01678
2023-12-16,4.80271
2023-12-17,4.42778
2023-12-18,5.2312
2023-12-19,5.78468
2023-12-20,5.82038
2023-12-21,5.83824
2023-12-22,7.57007
2023-12-23,4.60632
2023-12-24,3.71362
2023-12-25,4.5349
2023-12-26,6.80235
2023-12-27,7.53436
2023-12-28,8.10569
2023-12-29,7.2487
2023-12-30,5.69541
2023-12-31,4.83842
2024-01-01,7.39153
2024-01-02,9.37332
2024-01-03,9.67684
2024-01-04,9.51615
2024-01-05,10.26602
2024-01-06,5.99892
2024-01-07,8.01642
2024-01-08,9.56971
2024-01-09,9.74825
2024-01-10,11.49794
2024-01-11,9.42688
2024-01-12,7.40939
2024-01-13,5.30262
2024-01-14,6.57025
2024-01-15,8.71272
2024-01-16,7.65934
2024-01-17,9.08766
2024-01-18,8.65916
2024-01-19,10.10533
2024-01-20,6.57025
2024-01-21,6.44527
2024-01-22,9.14122
2024-01-23,8.01642
2024-01-24,9.44474
2024-01-25,11.17657
2024-01-26,8.46277
2024-01-27,6.87377
2024-01-28,7.37368
2024-01-29,9.74825
2024-01-30,9.42688
2024-01-31,11.76575
2024-02-01,12.28352
2024-02-02,9.33761
2024-02-03,5.98107
2024-02-04,7.98071
2024-02-05,9.44474
2024-02-06,8.69487
2024-02-07,8.73058
2024-02-08,8.33779
2024-02-09,6.1239
2024-02-10,6.96304
2024-02-11,7.17728
2024-02-12,8.28423
2024-02-13,14.19389
2024-02-14,11.5515
2024-02-15,10.89091
2024-02-16,10.05177
2024-02-17,7.64149
2024-02-18,9.0341
2024-02-19,13.64042
2024-02-20,13.83681
2024-02-21,17.81824
2024-02-22,18.49669
2024-02-23,20.67487
2024-02-24,12.64059
2024-02-25,14.96161
2024-02-26,20.97839
2024-02-27,17.12194
2024-02-28,18.31815
2024-02-29,15.74718
2024-03-01,11.10515
2024-03-02,9.01624
2024-03-03,9.81967
2024-03-04,14.31887
2024-03-05,13.51544
2024-03-06,10.51597
2024-03-07,9.56971
2024-03-08,8.90912
2024-03-09,6.60596
2024-03-10,7.51651
2024-03-11,8.98053
2024-03-12,8.49848
2024-03-13,7.99857
2024-03-14,7.82003
2024-03-15,8.6056
2024-03-16,4.9991
2024-03-17,6.76664
2024-03-18,8.31994
2024-03-19,8.39135
2024-03-20,9.0341
