date,증시휴장일
2023-05-30,5.4889
2023-05-31,1.75591
2023-06-01,2.01058
2023-06-02,3.51182
2023-06-03,2.54674
2023-06-04,4.28925
2023-06-05,8.61202
2023-06-06,3.7732
2023-06-07,1.49453
2023-06-08,1.27337
2023-06-09,1.34709
2023-06-10,0.74391
2023-06-11,0.57636
2023-06-12,1.52134
2023-06-13,0.99189
2023-06-14,1.01869
2023-06-15,1.24656
2023-06-16,1.80953
2023-06-17,1.62857
2023-06-18,0.93827
2023-06-19,7.24482
2023-06-20,3.73299
2023-06-21,1.30688
2023-06-22,3.18343
2023-06-23,1.74251
2023-06-24,0.58307
2023-06-25,0.52945
2023-06-26,1.44092
2023-06-27,0.91146
2023-06-28,0.92487
2023-06-29,1.13263
2023-06-30,1.82963
2023-07-01,1.28007
2023-07-02,0.91816
2023-07-03,4.71148
2023-07-04,7.72066
2023-07-05,3.45821
2023-07-06,1.0522
2023-07-07,0.95167
2023-07-08,0.52275
2023-07-09,0.49594
2023-07-10,1.17954
2023-07-11,0.91146
2023-07-12,0.92487
2023-07-13,1.25326
2023-07-14,1.79612
2023-07-15,0.83104
2023-07-16,1.17954
2023-07-17,4.65116
2023-07-18,1.17954
2023-07-19,1.01869
2023-07-20,1.13933
2023-07-21,1.15273
2023-07-22,0.54285
2023-07-23,0.3753
2023-07-24,1.25326
2023-07-25,1.13933
2023-07-26,1.60176
2023-07-27,1.52134
2023-07-28,2.0575
2023-07-29,0.95167
2023-07-30,0.87125
2023-07-31,4.57744
2023-08-01,1.54815
2023-08-02,1.40071
2023-08-03,1.24656
2023-08-04,1.40071
2023-08-05,0.79753
2023-08-06,0.46243
2023-08-07,1.36049
2023-08-08,1.09912
2023-08-09,1.23316
2023-08-10,1.34039
2023-08-11,2.68748
2023-08-12,1.22645
2023-08-13,1.68889
2023-08-14,5.21412
2023-08-15,3.67267
2023-08-16,1.28677
2023-08-17,1.0388
2023-08-18,1.01869
2023-08-19,0.48924
2023-08-20,0.46913
2023-08-21,1.11922
2023-08-22,0.84444
2023-08-23,0.88465
2023-08-24,1.0254
2023-08-25,1.19965
2023-08-26,0.41552
2023-08-27,0.44903
2023-08-28,1.19965
2023-08-29,0.90476
2023-08-30,1.01869
2023-08-31,1.35379
2023-09-01,2.84833
2023-09-02,0.85785
2023-09-03,0.67019
2023-09-04,6.56792
2023-09-05,3.04939
2023-09-06,0.99859
2023-09-07,0.95838
2023-09-08,1.76261
2023-09-09,0.51605
2023-09-10,0.46243
2023-09-11,1.09912
2023-09-12,0.84444
2023-09-13,0.83774
2023-09-14,0.94497
2023-09-15,1.05891
2023-09-16,0.71711
2023-09-17,0.47583
2023-09-18,2.15133
2023-09-19,1.41411
2023-09-20,0.81763
2023-09-21,1.63527
2023-09-22,2.27196
2023-09-23,0.96508
2023-09-24,1.00529
2023-09-25,4.65786
2023-09-26,7.61343
2023-09-27,9.94571
2023-09-28,6.53441
2023-09-29,3.72629
2023-09-30,3.21024
2023-10-01,6.53441
2023-10-02,12.00321
2023-10-03,3.31747
2023-10-04,2.82152
2023-10-05,1.80953
2023-10-06,2.0709
2023-10-07,1.394
2023-10-08,1.74251
2023-10-09,7.11078
2023-10-10,1.25996
2023-10-11,0.88465
2023-10-12,0.95167
2023-10-13,0.81763
2023-10-14,0.56966
2023-10-15,0.52275
2023-10-16,0.87795
2023-10-17,0.63668
2023-10-18,0.61658
2023-10-19,0.65679
2023-10-20,0.80423
2023-10-21,0.43562
2023-10-22,0.42222
2023-10-23,1.54145
2023-10-24,0.83104
2023-10-25,0.6903
2023-10-26,0.74391
2023-10-27,0.71711
2023-10-28,0.3418
2023-10-29,0.3418
2023-10-30,1.49453
2023-10-31,0.78412
2023-11-01,0.93827
2023-11-02,0.86455
2023-11-03,1.7358
2023-11-04,0.40881
2023-11-05,0.50934
2023-11-06,5.10019
2023-11-07,1.60176
2023-11-08,1.17284
2023-11-09,1.36049
2023-11-10,0.79753
2023-11-11,0.30829
2023-11-12,0.3686
2023-11-13,1.63527
2023-11-14,1.24656
2023-11-15,2.97567
2023-11-16,21.36586
2023-11-17,1.17954
2023-11-18,0.62328
2023-11-19,0.66349
2023-11-20,2.01058
2023-11-21,1.99048
2023-11-22,1.90335
2023-11-23,5.32806
2023-11-24,3.96756
2023-11-25,0.89806
2023-11-26,0.55626
2023-11-27,1.57496
2023-11-28,0.95838
2023-11-29,0.99859
2023-11-30,1.20635
2023-12-01,1.22645
2023-12-02,0.53615
2023-12-03,0.58977
2023-12-04,1.42081
2023-12-05,0.97178
2023-12-06,1.10582
2023-12-07,1.07901
2023-12-08,1.27337
2023-12-09,0.61658
2023-12-10,0.7037
2023-12-11,1.64868
2023-12-12,1.44092
2023-12-13,1.7291
2023-12-14,2.11111
2023-12-15,2.15133
2023-12-16,1.0321
2023-12-17,1.11922
2023-12-18,2.66738
2023-12-19,2.31217
2023-12-20,3.11641
2023-12-21,4.08819
2023-12-22,7.77427
2023-12-23,4.02788
2023-12-24,3.73969
2023-12-25,7.74076
2023-12-26,15.41451
2023-12-27,20.20642
2023-12-28,44.35359
2023-12-29,83.79465
2023-12-30,3.87373
2023-12-31,3.70618
2024-01-01,11.90268
2024-01-02,77.99745
2024-01-03,2.87514
2024-01-04,1.88995
2024-01-05,1.36049
2024-01-06,0.66349
2024-01-07,0.65009
2024-01-08,2.37919
2024-01-09,1.394
2024-01-10,1.30018
2024-01-11,1.76931
2024-01-12,1.81623
2024-01-13,0.93827
2024-01-14,0.96508
2024-01-15,6.45399
2024-01-16,4.8053
2024-01-17,1.01199
2024-01-18,0.91146
2024-01-19,1.31358
2024-01-20,0.94497
2024-01-21,0.80423
2024-01-22,1.87654
2024-01-23,1.3806
2024-01-24,1.23986
2024-01-25,1.34709
2024-01-26,1.61517
2024-01-27,0.82434
2024-01-28,0.62998
2024-01-29,1.50123
2024-01-30,1.64868
2024-01-31,1.3739
2024-02-01,1.67549
2024-02-02,2.20494
2024-02-03,1.40741
2024-02-04,1.40071
2024-02-05,4.4635
2024-02-06,5.70337
2024-02-07,14.04061
2024-02-08,13.22967
2024-02-09,7.65364
2024-02-10,2.406
2024-02-11,3.67267
2024-02-12,8.36405
2024-02-13,5.34146
2024-02-14,2.23175
2024-02-15,1.7224
2024-02-16,2.35909
2024-02-17,1.7224
2024-02-18,1.17284
2024-02-19,7.80108
2024-02-20,4.75839
2024-02-21,1.34039
2024-02-22,1.60176
2024-02-23,2.96226
2024-02-24,1.06561
2024-02-25,0.84444
2024-02-26,2.0508
2024-02-27,1.54145
2024-02-28,2.13792
2024-02-29,4.27585
2024-03-01,3.99437
2024-03-02,1.22645
2024-03-03,0.99189
2024-03-04,2.37919
2024-03-05,1.28677
2024-03-06,1.29347
2024-03-07,1.32028
2024-03-08,1.86984
2024-03-09,1.17284
2024-03-10,0.67019
2024-03-11,1.95697
2024-03-12,1.19294
2024-03-13,1.15273
2024-03-14,1.0522
2024-03-15,1.30018
2024-03-16,0.77742
2024-03-17,0.64338
2024-03-18,1.76931
2024-03-19,1.0522
2024-03-20,1.76931
