date,항생
2023-05-31,10.39933
2023-06-01,10.39933
2023-06-02,11.14808
2023-06-03,2.91181
2023-06-04,2.57903
2023-06-05,7.15474
2023-06-06,6.32279
2023-06-07,9.81697
2023-06-08,7.82029
2023-06-09,6.2396
2023-06-10,1.99667
2023-06-11,2.74542
2023-06-12,9.56738
2023-06-13,8.15307
2023-06-14,8.56905
2023-06-15,8.31946
2023-06-16,9.48419
2023-06-17,1.66389
2023-06-18,3.0782
2023-06-19,8.23627
2023-06-20,9.81697
2023-06-21,8.73544
2023-06-22,7.82029
2023-06-23,8.23627
2023-06-24,2.24625
2023-06-25,2.16306
2023-06-26,7.90349
2023-06-27,9.06821
2023-06-28,5.90682
2023-06-29,6.40599
2023-06-30,5.49084
2023-07-01,2.49584
2023-07-02,2.66222
2023-07-03,6.57237
2023-07-04,7.65391
2023-07-05,8.90183
2023-07-06,15.05823
2023-07-07,11.31447
2023-07-08,2.66222
2023-07-09,3.0782
2023-07-10,7.90349
2023-07-11,9.98336
2023-07-12,8.98502
2023-07-13,10.64891
2023-07-14,11.56405
2023-07-15,2.74542
2023-07-16,1.99667
2023-07-17,9.90016
2023-07-18,11.06489
2023-07-19,9.56738
2023-07-20,8.23627
2023-07-21,6.82196
2023-07-22,2.24625
2023-07-23,1.33111
2023-07-24,8.23627
2023-07-25,15.14143
2023-07-26,8.98502
2023-07-27,7.40432
2023-07-28,8.31946
2023-07-29,3.0782
2023-07-30,1.66389
2023-07-31,9.65058
2023-08-01,8.98502
2023-08-02,8.81863
2023-08-03,7.57071
2023-08-04,6.40599
2023-08-05,1.16472
2023-08-06,1.16472
2023-08-07,6.2396
2023-08-08,7.65391
2023-08-09,7.40432
2023-08-10,6.1564
2023-08-11,6.73876
2023-08-12,1.99667
2023-08-13,2.82861
2023-08-14,9.90016
2023-08-15,9.2346
2023-08-16,13.47753
2023-08-17,16.55574
2023-08-18,17.30449
2023-08-19,3.66056
2023-08-20,3.41098
2023-08-21,14.30948
2023-08-22,12.97836
2023-08-23,12.56239
2023-08-24,10.98169
2023-08-25,8.56905
2023-08-26,2.57903
2023-08-27,2.66222
2023-08-28,11.64725
2023-08-29,8.06988
2023-08-30,10.48252
2023-08-31,10.56572
2023-09-01,9.06821
2023-09-02,2.24625
2023-09-03,1.66389
2023-09-04,9.2346
2023-09-05,10.64891
2023-09-06,8.06988
2023-09-07,7.82029
2023-09-08,8.56905
2023-09-09,1.83028
2023-09-10,2.07986
2023-09-11,6.65557
2023-09-12,6.32279
2023-09-13,6.65557
2023-09-14,8.31946
2023-09-15,6.82196
2023-09-16,1.33111
2023-09-17,1.99667
2023-09-18,7.07154
2023-09-19,6.65557
2023-09-20,8.06988
2023-09-21,5.82362
2023-09-22,7.90349
2023-09-23,1.66389
2023-09-24,0.91514
2023-09-25,7.32113
2023-09-26,4.40931
2023-09-27,5.57404
2023-09-28,3.24459
2023-09-29,5.49084
2023-09-30,2.82861
2023-10-01,0.99833
2023-10-02,2.74542
2023-10-03,19.21797
2023-10-04,8.98502
2023-10-05,6.73876
2023-10-06,6.48918
2023-10-07,1.4143
2023-10-08,1.58069
2023-10-09,10.31613
2023-10-10,6.82196
2023-10-11,6.65557
2023-10-12,6.1564
2023-10-13,6.65557
2023-10-14,1.74708
2023-10-15,1.4975
2023-10-16,5.49084
2023-10-17,5.32445
2023-10-18,5.57404
2023-10-19,6.90515
2023-10-20,5.40765
2023-10-21,2.49584
2023-10-22,2.66222
2023-10-23,6.32279
2023-10-24,6.1564
2023-10-25,8.15307
2023-10-26,7.07154
2023-10-27,7.98668
2023-10-28,1.91347
2023-10-29,1.4975
2023-10-30,7.07154
2023-10-31,9.2346
2023-11-01,6.57237
2023-11-02,7.32113
2023-11-03,7.40432
2023-11-04,3.0782
2023-11-05,2.24625
2023-11-06,8.40266
2023-11-07,7.15474
2023-11-08,7.32113
2023-11-09,5.24126
2023-11-10,5.40765
2023-11-11,1.16472
2023-11-12,2.49584
2023-11-13,6.57237
2023-11-14,7.32113
2023-11-15,7.98668
2023-11-16,9.3178
2023-11-17,5.90682
2023-11-18,2.82861
2023-11-19,1.66389
2023-11-20,6.82196
2023-11-21,4.99168
2023-11-22,4.15973
2023-11-23,5.07487
2023-11-24,6.2396
2023-11-25,1.91347
2023-11-26,2.16306
2023-11-27,12.31281
2023-11-28,6.98835
2023-11-29,14.39267
2023-11-30,7.7371
2023-12-01,8.65224
2023-12-02,3.41098
2023-12-03,4.40931
2023-12-04,9.56738
2023-12-05,13.39434
2023-12-06,10.8153
2023-12-07,10.8153
2023-12-08,7.15474
2023-12-09,3.24459
2023-12-10,2.41264
2023-12-11,10.23294
2023-12-12,8.81863
2023-12-13,7.90349
2023-12-14,10.56572
2023-12-15,8.56905
2023-12-16,2.66222
2023-12-17,1.99667
2023-12-18,6.98835
2023-12-19,10.8153
2023-12-20,9.06821
2023-12-21,6.65557
2023-12-22,11.48086
2023-12-23,2.91181
2023-12-24,2.57903
2023-12-25,2.66222
2023-12-26,8.15307
2023-12-27,8.73544
2023-12-28,12.4792
2023-12-29,9.06821
2023-12-30,2.24625
2023-12-31,1.83028
2024-01-01,2.57903
2024-01-02,8.98502
2024-01-03,11.56405
2024-01-04,9.06821
2024-01-05,9.73377
2024-01-06,1.66389
2024-01-07,2.66222
2024-01-08,12.22961
2024-01-09,12.97836
2024-01-10,13.22795
2024-01-11,14.64226
2024-01-12,11.48086
2024-01-13,1.91347
2024-01-14,2.24625
2024-01-15,11.98003
2024-01-16,12.31281
2024-01-17,27.70382
2024-01-18,15.80698
2024-01-19,10.14975
2024-01-20,2.49584
2024-01-21,2.995
2024-01-22,18.7188
2024-01-23,24.45923
2024-01-24,21.29783
2024-01-25,21.63061
2024-01-26,15.30782
2024-01-27,2.66222
2024-01-28,2.49584
2024-01-29,10.64891
2024-01-30,13.06156
2024-01-31,11.89683
2024-02-01,11.31447
2024-02-02,10.56572
2024-02-03,2.91181
2024-02-04,3.24459
2024-02-05,16.63893
2024-02-06,22.12978
2024-02-07,19.46755
2024-02-08,10.31613
2024-02-09,8.98502
2024-02-10,2.41264
2024-02-11,2.24625
2024-02-12,3.99334
2024-02-13,10.39933
2024-02-14,11.89683
2024-02-15,11.81364
2024-02-16,12.14642
2024-02-17,3.24459
2024-02-18,1.83028
2024-02-19,12.31281
2024-02-20,9.90016
2024-02-21,15.4742
2024-02-22,8.48585
2024-02-23,7.07154
2024-02-24,1.99667
2024-02-25,1.58069
2024-02-26,8.23627
2024-02-27,9.06821
2024-02-28,9.06821
2024-02-29,7.15474
2024-03-01,4.15973
2024-03-02,1.83028
2024-03-03,1.4143
2024-03-04,8.23627
2024-03-05,9.2346
2024-03-06,8.90183
2024-03-07,7.48752
2024-03-08,7.32113
2024-03-09,1.74708
2024-03-10,2.57903
2024-03-11,9.3178
2024-03-12,15.5574
2024-03-13,13.39434
2024-03-14,10.06655
2024-03-15,7.32113
2024-03-16,1.58069
2024-03-17,2.24625
2024-03-18,8.56905
2024-03-19,8.65224
2024-03-20,6.82196
