date,주식차트보는법
2023-05-30,7.93926
2023-05-31,6.33405
2023-06-01,7.67895
2023-06-02,7.02819
2023-06-03,4.55531
2023-06-04,4.38177
2023-06-05,6.11713
2023-06-06,6.16052
2023-06-07,7.5488
2023-06-08,7.33188
2023-06-09,8.28633
2023-06-10,6.59436
2023-06-11,5.16268
2023-06-12,7.02819
2023-06-13,9.50108
2023-06-14,8.72017
2023-06-15,10.54229
2023-06-16,8.67678
2023-06-17,5.20607
2023-06-18,4.859
2023-06-19,6.50759
2023-06-20,8.3731
2023-06-21,8.98047
2023-06-22,9.28416
2023-06-23,7.67895
2023-06-24,3.55748
2023-06-25,4.94577
2023-06-26,6.16052
2023-06-27,7.41865
2023-06-28,8.59002
2023-06-29,8.19956
2023-06-30,6.85466
2023-07-01,5.42299
2023-07-02,4.12147
2023-07-03,7.15835
2023-07-04,9.24078
2023-07-05,8.45986
2023-07-06,9.02386
2023-07-07,7.24511
2023-07-08,5.03253
2023-07-09,5.42299
2023-07-10,7.72234
2023-07-11,8.80694
2023-07-12,8.72017
2023-07-13,9.80477
2023-07-14,9.54446
2023-07-15,5.77006
2023-07-16,5.16268
2023-07-17,8.72017
2023-07-18,10.67245
2023-07-19,9.06724
2023-07-20,10.02169
2023-07-21,11.23644
2023-07-22,6.42082
2023-07-23,7.15835
2023-07-24,10.36876
2023-07-25,12.36442
2023-07-26,14.18655
2023-07-27,14.40347
2023-07-28,11.45336
2023-07-29,7.2885
2023-07-30,7.41865
2023-07-31,9.63123
2023-08-01,11.75704
2023-08-02,12.66811
2023-08-03,10.88937
2023-08-04,9.67462
2023-08-05,6.55097
2023-08-06,5.55314
2023-08-07,9.41431
2023-08-08,10.71583
2023-08-09,9.93492
2023-08-10,9.718
2023-08-11,9.63123
2023-08-12,8.11279
2023-08-13,6.07375
2023-08-14,8.02603
2023-08-15,7.2885
2023-08-16,8.59002
2023-08-17,10.32537
2023-08-18,10.41214
2023-08-19,6.4642
2023-08-20,5.68329
2023-08-21,7.20173
2023-08-22,9.32754
2023-08-23,9.84815
2023-08-24,10.75921
2023-08-25,10.06507
2023-08-26,6.11713
2023-08-27,4.64208
2023-08-28,7.50542
2023-08-29,9.41431
2023-08-30,10.84598
2023-08-31,11.32321
2023-09-01,7.37527
2023-09-02,6.4642
2023-09-03,4.94577
2023-09-04,8.15618
2023-09-05,8.06941
2023-09-06,8.6334
2023-09-07,8.3731
2023-09-08,8.41648
2023-09-09,5.20607
2023-09-10,4.81561
2023-09-11,5.42299
2023-09-12,7.89587
2023-09-13,7.72234
2023-09-14,7.5488
2023-09-15,8.24295
2023-09-16,5.77006
2023-09-17,4.59869
2023-09-18,5.98698
2023-09-19,8.02603
2023-09-20,8.32971
2023-09-21,6.50759
2023-09-22,6.63774
2023-09-23,4.25162
2023-09-24,3.64425
2023-09-25,5.24945
2023-09-26,5.81344
2023-09-27,3.25379
2023-09-28,1.95227
2023-09-29,2.47288
2023-09-30,2.99349
2023-10-01,2.77657
2023-10-02,2.34273
2023-10-03,3.68763
2023-10-04,3.34056
2023-10-05,4.72885
2023-10-06,4.68546
2023-10-07,3.29718
2023-10-08,2.47288
2023-10-09,3.25379
2023-10-10,4.51193
2023-10-11,5.1193
2023-10-12,5.33622
2023-10-13,3.86117
2023-10-14,3.64425
2023-10-15,3.86117
2023-10-16,4.72885
2023-10-17,4.81561
2023-10-18,5.3796
2023-10-19,5.16268
2023-10-20,4.68546
2023-10-21,2.86334
2023-10-22,2.08242
2023-10-23,3.73101
2023-10-24,4.72885
2023-10-25,4.64208
2023-10-26,4.90238
2023-10-27,4.59869
2023-10-28,3.12364
2023-10-29,3.25379
2023-10-30,4.72885
2023-10-31,4.46854
2023-11-01,4.859
2023-11-02,6.37744
2023-11-03,5.20607
2023-11-04,3.08026
2023-11-05,2.81995
2023-11-06,6.07375
2023-11-07,7.02819
2023-11-08,6.37744
2023-11-09,6.24728
2023-11-10,5.07592
2023-11-11,2.86334
2023-11-12,2.64642
2023-11-13,3.86117
2023-11-14,5.1193
2023-11-15,5.98698
2023-11-16,5.9436
2023-11-17,5.9436
2023-11-18,3.47071
2023-11-19,3.29718
2023-11-20,4.81561
2023-11-21,6.81127
2023-11-22,5.98698
2023-11-23,6.63774
2023-11-24,6.03036
2023-11-25,4.29501
2023-11-26,3.73101
2023-11-27,5.72668
2023-11-28,9.02386
2023-11-29,8.54663
2023-11-30,8.67678
2023-12-01,6.72451
2023-12-02,5.29284
2023-12-03,4.59869
2023-12-04,7.02819
2023-12-05,6.59436
2023-12-06,7.85249
2023-12-07,7.50542
2023-12-08,7.76572
2023-12-09,4.859
2023-12-10,4.20824
2023-12-11,7.37527
2023-12-12,8.54663
2023-12-13,8.28633
2023-12-14,9.06724
2023-12-15,9.50108
2023-12-16,5.07592
2023-12-17,6.29067
2023-12-18,7.72234
2023-12-19,8.8937
2023-12-20,9.93492
2023-12-21,8.45986
2023-12-22,8.32971
2023-12-23,5.24945
2023-12-24,4.90238
2023-12-25,5.59652
2023-12-26,7.37527
2023-12-27,9.41431
2023-12-28,8.15618
2023-12-29,6.63774
2023-12-30,4.98915
2023-12-31,4.81561
2024-01-01,5.03253
2024-01-02,8.6334
2024-01-03,10.06507
2024-01-04,12.10412
2024-01-05,9.02386
2024-01-06,7.24511
2024-01-07,5.9436
2024-01-08,8.50325
2024-01-09,10.97613
2024-01-10,12.36442
2024-01-11,10.49891
2024-01-12,10.62906
2024-01-13,6.98481
2024-01-14,5.46637
2024-01-15,7.98264
2024-01-16,8.54663
2024-01-17,7.89587
2024-01-18,10.41214
2024-01-19,7.76572
2024-01-20,6.42082
2024-01-21,5.42299
2024-01-22,8.59002
2024-01-23,10.23861
2024-01-24,9.89154
2024-01-25,9.89154
2024-01-26,11.32321
2024-01-27,6.07375
2024-01-28,5.59652
2024-01-29,8.6334
2024-01-30,9.67462
2024-01-31,8.19956
2024-02-01,8.45986
2024-02-02,10.75921
2024-02-03,7.07158
2024-02-04,5.81344
2024-02-05,10.06507
2024-02-06,8.8937
2024-02-07,8.28633
2024-02-08,8.8937
2024-02-09,4.64208
2024-02-10,5.1193
2024-02-11,3.90455
2024-02-12,5.29284
2024-02-13,10.8026
2024-02-14,11.23644
2024-02-15,11.45336
2024-02-16,12.66811
2024-02-17,6.2039
2024-02-18,6.89804
2024-02-19,10.49891
2024-02-20,10.93275
2024-02-21,11.0629
2024-02-22,13.31887
2024-02-23,13.10195
2024-02-24,8.54663
2024-02-25,6.03036
2024-02-26,10.02169
2024-02-27,11.67028
2024-02-28,12.66811
2024-02-29,12.27765
2024-03-01,8.41648
2024-03-02,4.94577
2024-03-03,5.33622
2024-03-04,9.84815
2024-03-05,13.79609
2024-03-06,13.27548
2024-03-07,14.14316
2024-03-08,14.01301
2024-03-09,9.28416
2024-03-10,8.19956
2024-03-11,12.62472
2024-03-12,13.79609
2024-03-13,14.83731
2024-03-14,15.27114
2024-03-15,11.97396
2024-03-16,8.06941
2024-03-17,7.15835
2024-03-18,10.84598
2024-03-19,12.62472
2024-03-20,12.10412
