date,지급명령신청
2023-05-30,83.46915
2023-05-31,88.94062
2023-06-01,82.42142
2023-06-02,73.34109
2023-06-03,30.84982
2023-06-04,31.43189
2023-06-05,73.10826
2023-06-06,37.48544
2023-06-07,91.50174
2023-06-08,82.53783
2023-06-09,62.63096
2023-06-10,41.67636
2023-06-11,32.94528
2023-06-12,78.46332
2023-06-13,85.56461
2023-06-14,88.24214
2023-06-15,80.6752
2023-06-16,72.17694
2023-06-17,28.87077
2023-06-18,30.96623
2023-06-19,73.92316
2023-06-20,77.99767
2023-06-21,81.14086
2023-06-22,69.73224
2023-06-23,64.26076
2023-06-24,25.61117
2023-06-25,30.61699
2023-06-26,83.70197
2023-06-27,83.9348
2023-06-28,75.32013
2023-06-29,67.52037
2023-06-30,67.7532
2023-07-01,40.16298
2023-07-02,35.38998
2023-07-03,74.50523
2023-07-04,83.9348
2023-07-05,75.78579
2023-07-06,76.83352
2023-07-07,58.9057
2023-07-08,34.6915
2023-07-09,30.15133
2023-07-10,89.87194
2023-07-11,70.66356
2023-07-12,80.09313
2023-07-13,72.75902
2023-07-14,67.05471
2023-07-15,35.04074
2023-07-16,30.61699
2023-07-17,75.78579
2023-07-18,79.51105
2023-07-19,72.52619
2023-07-20,74.62165
2023-07-21,62.9802
2023-07-22,30.73341
2023-07-23,36.55413
2023-07-24,76.83352
2023-07-25,75.90221
2023-07-26,74.15599
2023-07-27,68.10244
2023-07-28,64.95925
2023-07-29,29.22002
2023-07-30,35.97206
2023-07-31,72.29336
2023-08-01,84.63329
2023-08-02,74.85448
2023-08-03,67.86961
2023-08-04,62.9802
2023-08-05,33.29452
2023-08-06,29.56926
2023-08-07,81.25727
2023-08-08,75.32013
2023-08-09,66.35622
2023-08-10,73.22467
2023-08-11,65.07566
2023-08-12,32.59604
2023-08-13,30.84982
2023-08-14,70.31431
2023-08-15,42.02561
2023-08-16,79.51105
2023-08-17,75.90221
2023-08-18,61.23399
2023-08-19,31.54831
2023-08-20,33.17811
2023-08-21,70.66356
2023-08-22,81.25727
2023-08-23,74.03958
2023-08-24,73.69033
2023-08-25,66.70547
2023-08-26,29.9185
2023-08-27,33.41094
2023-08-28,75.90221
2023-08-29,71.36204
2023-08-30,74.15599
2023-08-31,77.53201
2023-09-01,74.38882
2023-09-02,30.61699
2023-09-03,33.64377
2023-09-04,83.46915
2023-09-05,75.78579
2023-09-06,73.57392
2023-09-07,67.17112
2023-09-08,65.07566
2023-09-09,34.92433
2023-09-10,33.8766
2023-09-11,85.79743
2023-09-12,75.32013
2023-09-13,80.55878
2023-09-14,68.33527
2023-09-15,63.09662
2023-09-16,32.13038
2023-09-17,33.99301
2023-09-18,85.91385
2023-09-19,83.23632
2023-09-20,72.40977
2023-09-21,61.69965
2023-09-22,60.76833
2023-09-23,31.31548
2023-09-24,27.24097
2023-09-25,71.47846
2023-09-26,71.0128
2023-09-27,59.02211
2023-09-28,27.59022
2023-09-29,19.32479
2023-09-30,18.16065
2023-10-01,25.96041
2023-10-02,25.49476
2023-10-03,33.06169
2023-10-04,77.41559
2023-10-05,73.34109
2023-10-06,66.58905
2023-10-07,41.32712
2023-10-08,26.07683
2023-10-09,38.30034
2023-10-10,82.07217
2023-10-11,83.58556
2023-10-12,78.57974
2023-10-13,65.30849
2023-10-14,30.84982
2023-10-15,31.89755
2023-10-16,82.07217
2023-10-17,72.87543
2023-10-18,83.46915
2023-10-19,70.77997
2023-10-20,66.9383
2023-10-21,31.08265
2023-10-22,32.24679
2023-10-23,78.69615
2023-10-24,73.69033
2023-10-25,73.57392
2023-10-26,76.94994
2023-10-27,65.19208
2023-10-28,32.47962
2023-10-29,32.59604
2023-10-30,83.81839
2023-10-31,85.09895
2023-11-01,80.09313
2023-11-02,80.20954
2023-11-03,69.49941
2023-11-04,30.96623
2023-11-05,30.61699
2023-11-06,80.44237
2023-11-07,74.38882
2023-11-08,70.77997
2023-11-09,68.10244
2023-11-10,73.69033
2023-11-11,31.31548
2023-11-12,30.50058
2023-11-13,84.7497
2023-11-14,73.4575
2023-11-15,75.78579
2023-11-16,78.34691
2023-11-17,58.0908
2023-11-18,30.38416
2023-11-19,33.17811
2023-11-20,78.81257
2023-11-21,85.79743
2023-11-22,75.43655
2023-11-23,72.17694
2023-11-24,59.60419
2023-11-25,28.87077
2023-11-26,27.00814
2023-11-27,78.57974
2023-11-28,72.99185
2023-11-29,74.62165
2023-11-30,79.0454
2023-12-01,67.17112
2023-12-02,33.06169
2023-12-03,34.45867
2023-12-04,79.8603
2023-12-05,80.55878
2023-12-06,77.64842
2023-12-07,74.50523
2023-12-08,68.68451
2023-12-09,31.43189
2023-12-10,34.6915
2023-12-11,80.6752
2023-12-12,83.00349
2023-12-13,76.13504
2023-12-14,70.08149
2023-12-15,75.20372
2023-12-16,34.57508
2023-12-17,36.08847
2023-12-18,79.16181
2023-12-19,77.64842
2023-12-20,72.40977
2023-12-21,67.28754
2023-12-22,61.00116
2023-12-23,30.61699
2023-12-24,22.00232
2023-12-25,26.54249
2023-12-26,78.34691
2023-12-27,79.16181
2023-12-28,70.89639
2023-12-29,61.00116
2023-12-30,33.52735
2023-12-31,31.78114
2024-01-01,27.35739
2024-01-02,76.01862
2024-01-03,81.37369
2024-01-04,73.80675
2024-01-05,70.89639
2024-01-06,27.4738
2024-01-07,34.34225
2024-01-08,67.52037
2024-01-09,85.09895
2024-01-10,86.72875
2024-01-11,100.0
2024-01-12,90.80325
2024-01-13,46.7986
2024-01-14,42.49126
2024-01-15,96.97322
2024-01-16,93.36437
2024-01-17,81.60651
2024-01-18,77.06635
2024-01-19,82.18859
2024-01-20,44.12107
2024-01-21,46.56577
2024-01-22,88.94062
2024-01-23,86.96158
2024-01-24,79.39464
2024-01-25,81.4901
2024-01-26,76.13504
2024-01-27,37.60186
2024-01-28,38.88242
2024-01-29,84.16763
2024-01-30,87.19441
2024-01-31,92.20023
2024-02-01,97.43888
2024-02-02,83.35273
2024-02-03,38.53317
2024-02-04,36.90337
2024-02-05,77.53201
2024-02-06,76.25145
2024-02-07,69.73224
2024-02-08,64.26076
2024-02-09,35.38998
2024-02-10,23.74854
2024-02-11,31.66472
2024-02-12,31.43189
2024-02-13,98.48661
2024-02-14,88.59138
2024-02-15,82.65424
2024-02-16,74.15599
2024-02-17,35.38998
2024-02-18,37.83469
2024-02-19,95.11059
2024-02-20,91.50174
2024-02-21,82.305
2024-02-22,78.69615
2024-02-23,70.31431
2024-02-24,39.5809
2024-02-25,40.62863
2024-02-26,79.97671
2024-02-27,83.81839
2024-02-28,82.18859
2024-02-29,75.55296
2024-03-01,45.28521
2024-03-02,36.43771
2024-03-03,34.34225
2024-03-04,80.79161
2024-03-05,89.28987
2024-03-06,84.05122
2024-03-07,84.86612
2024-03-08,78.57974
2024-03-09,43.30616
2024-03-10,36.08847
2024-03-11,90.3376
2024-03-12,92.7823
2024-03-13,82.53783
2024-03-14,71.59487
2024-03-15,76.71711
2024-03-16,37.60186
2024-03-17,38.06752
2024-03-18,91.61816
2024-03-19,89.98835
2024-03-20,84.7497
