date,양자컴퓨터관련주
2023-05-28,2.16095
2023-05-29,2.1684
2023-05-30,3.30104
2023-05-31,3.04023
2023-06-01,3.39046
2023-06-02,2.17585
2023-06-03,1.12518
2023-06-04,1.12518
2023-06-05,2.57078
2023-06-06,1.87779
2023-06-07,2.35469
2023-06-08,1.4754
2023-06-09,2.49627
2023-06-10,1.4754
2023-06-11,1.05067
2023-06-12,1.40089
2023-06-13,1.54992
2023-06-14,1.96721
2023-06-15,2.21311
2023-06-16,2.8912
2023-06-17,1.4754
2023-06-18,1.63189
2023-06-19,1.78837
2023-06-20,1.33383
2023-06-21,1.37853
2023-06-22,1.41579
2023-06-23,5.43219
2023-06-24,2.3994
2023-06-25,2.78688
2023-06-26,4.21758
2023-06-27,6.00596
2023-06-28,8.06259
2023-06-29,9.26974
2023-06-30,3.09985
2023-07-01,3.04023
2023-07-02,2.28763
2023-07-03,3.47242
2023-07-04,3.69597
2023-07-05,3.05514
2023-07-06,3.04023
2023-07-07,2.02682
2023-07-08,1.83308
2023-07-09,1.31147
2023-07-10,1.87034
2023-07-11,2.3845
2023-07-12,2.16095
2023-07-13,3.12965
2023-07-14,2.28017
2023-07-15,1.60953
2023-07-16,1.40089
2023-07-17,1.76602
2023-07-18,3.8152
2023-07-19,3.77049
2023-07-20,2.59314
2023-07-21,1.84053
2023-07-22,1.4307
2023-07-23,1.71385
2023-07-24,2.43666
2023-07-25,2.59314
2023-07-26,3.33084
2023-07-27,3.88971
2023-07-28,4.22503
2023-07-29,4.79135
2023-07-30,3.53949
2023-07-31,5.53651
2023-08-01,9.19523
2023-08-02,11.74366
2023-08-03,6.90014
2023-08-04,3.30849
2023-08-05,2.71982
2023-08-06,4.82116
2023-08-07,5.35767
2023-08-08,9.76154
2023-08-09,5.26825
2023-08-10,7.81669
2023-08-11,5.0149
2023-08-12,3.71087
2023-08-13,2.80178
2023-08-14,4.98509
2023-08-15,4.17287
2023-08-16,5.55886
2023-08-17,3.05514
2023-08-18,2.02682
2023-08-19,2.13114
2023-08-20,1.89269
2023-08-21,2.33979
2023-08-22,2.95827
2023-08-23,91.05067
2023-08-24,86.80327
2023-08-25,24.18032
2023-08-26,9.65722
2023-08-27,10.60357
2023-08-28,15.46199
2023-08-29,63.71087
2023-08-30,19.61997
2023-08-31,9.38897
2023-09-01,5.74515
2023-09-02,3.88971
2023-09-03,3.78539
2023-09-04,4.80625
2023-09-05,5.2757
2023-09-06,5.96125
2023-09-07,4.90312
2023-09-08,3.55439
2023-09-09,2.83904
2023-09-10,3.71087
2023-09-11,4.88077
2023-09-12,20.38748
2023-09-13,5.9538
2023-09-14,4.09836
2023-09-15,5.70044
2023-09-16,2.84649
2023-09-17,2.60804
2023-09-18,3.14456
2023-09-19,3.43517
2023-09-20,5.19374
2023-09-21,4.076
2023-09-22,2.6453
2023-09-23,1.6766
2023-09-24,1.62444
2023-09-25,3.08494
2023-09-26,2.44411
2023-09-27,2.04918
2023-09-28,1.89269
2023-09-29,2.13859
2023-09-30,1.82563
2023-10-01,1.2146
2023-10-02,1.71385
2023-10-03,2.1833
2023-10-04,4.94038
2023-10-05,4.97764
2023-10-06,34.37406
2023-10-07,11.54247
2023-10-08,6.63934
2023-10-09,10.67809
2023-10-10,12.75707
2023-10-11,6.7064
2023-10-12,6.62444
2023-10-13,4.94783
2023-10-14,2.59314
2023-10-15,2.17585
2023-10-16,2.77943
2023-10-17,3.48733
2023-10-18,2.98807
2023-10-19,3.42026
2023-10-20,3.20417
2023-10-21,1.75856
2023-10-22,1.66915
2023-10-23,2.1684
2023-10-24,2.45156
2023-10-25,3.87481
2023-10-26,3.01788
2023-10-27,2.07898
2023-10-28,1.10283
2023-10-29,1.74366
2023-10-30,1.59463
2023-10-31,3.15946
2023-11-01,2.70491
2023-11-02,2.67511
2023-11-03,2.45901
2023-11-04,1.9523
2023-11-05,3.19672
2023-11-06,4.26974
2023-11-07,2.81669
2023-11-08,3.74068
2023-11-09,2.35469
2023-11-10,2.11624
2023-11-11,2.13859
2023-11-12,4.18032
2023-11-13,3.15201
2023-11-14,3.24143
2023-11-15,4.09836
2023-11-16,4.96274
2023-11-17,4.38152
2023-11-18,4.41877
2023-11-19,5.39493
2023-11-20,6.55737
2023-11-21,5.56631
2023-11-22,5.0447
2023-11-23,4.43368
2023-11-24,4.08345
2023-11-25,3.1371
2023-11-26,3.60655
2023-11-27,5.67064
2023-11-28,6.19225
2023-11-29,5.55141
2023-11-30,5.22354
2023-12-01,4.45603
2023-12-02,6.74366
2023-12-03,5.96125
2023-12-04,5.93889
2023-12-05,15.97615
2023-12-06,9.08345
2023-12-07,5.63338
2023-12-08,4.24739
2023-12-09,5.45454
2023-12-10,4.16542
2023-12-11,9.41877
2023-12-12,7.35469
2023-12-13,5.08941
2023-12-14,4.57526
2023-12-15,4.72429
2023-12-16,2.85394
2023-12-17,3.36065
2023-12-18,3.68852
2023-12-19,4.34426
2023-12-20,3.97168
2023-12-21,3.88226
2023-12-22,3.53204
2023-12-23,3.94932
2023-12-24,4.82116
2023-12-25,4.93293
2023-12-26,4.59761
2023-12-27,4.15797
2023-12-28,4.36661
2023-12-29,3.39046
2023-12-30,3.46497
2023-12-31,3.46497
2024-01-01,8.91207
2024-01-02,8.16691
2024-01-03,8.00298
2024-01-04,4.72429
2024-01-05,7.52608
2024-01-06,5.41728
2024-01-07,7.75707
2024-01-08,8.55439
2024-01-09,9.42622
2024-01-10,13.93442
2024-01-11,9.65722
2024-01-12,5.09687
2024-01-13,3.98658
2024-01-14,4.75409
2024-01-15,3.82265
2024-01-16,3.41281
2024-01-17,12.71236
2024-01-18,13.64381
2024-01-19,6.88524
2024-01-20,5.51415
2024-01-21,3.99403
2024-01-22,4.89567
2024-01-23,5.64083
2024-01-24,4.52309
2024-01-25,4.12071
2024-01-26,5.90163
2024-01-27,4.58271
2024-01-28,9.17287
2024-01-29,6.71385
2024-01-30,5.9836
2024-01-31,5.69299
2024-02-01,4.769
2024-02-02,4.89567
2024-02-03,3.39046
2024-02-04,5.2608
2024-02-05,6.45305
2024-02-06,5.43219
2024-02-07,5.54396
2024-02-08,4.97764
2024-02-09,4.37406
2024-02-10,5.03725
2024-02-11,4.23994
2024-02-12,5.58867
2024-02-13,9.10581
2024-02-14,15.22354
2024-02-15,15.83457
2024-02-16,8.27868
2024-02-17,8.73323
2024-02-18,10.71535
2024-02-19,7.86885
2024-02-20,10.84202
2024-02-21,9.85096
2024-02-22,8.01043
2024-02-23,7.57824
2024-02-24,7.59314
2024-02-25,7.00447
2024-02-26,5.33532
2024-02-27,4.97764
2024-02-28,10.17138
2024-02-29,6.15499
2024-03-01,6.19225
2024-03-02,5.7228
2024-03-03,4.54545
2024-03-04,5.0
2024-03-05,9.13561
2024-03-06,7.1684
2024-03-07,5.80476
2024-03-08,5.06706
2024-03-09,4.24739
2024-03-10,3.52459
2024-03-11,5.90163
2024-03-12,5.56631
2024-03-13,5.13412
2024-03-14,4.39642
2024-03-15,3.55439
2024-03-16,3.41281
2024-03-17,3.36065
2024-03-18,3.18926
2024-03-19,6.00596
2024-03-20,5.26825
