date,호주환율
2022-02-18,10.73473
2022-02-19,5.60956
2022-02-20,5.16179
2022-02-21,11.73347
2022-02-22,11.22744
2022-02-23,11.59031
2022-02-24,13.7326
2022-02-25,12.5724
2022-02-26,6.54171
2022-02-27,5.89253
2022-02-28,12.67228
2022-03-01,9.56288
2022-03-02,15.46707
2022-03-03,15.50203
2022-03-04,24.00958
2022-03-05,12.63066
2022-03-06,9.53625
2022-03-07,34.09015
2022-03-08,30.48139
2022-03-09,15.94813
2022-03-10,20.519
2022-03-11,19.60683
2022-03-12,9.72434
2022-03-13,8.76556
2022-03-14,18.71296
2022-03-15,18.88441
2022-03-16,17.04174
2022-03-17,17.9689
2022-03-18,15.86323
2022-03-19,8.30947
2022-03-20,7.53545
2022-03-21,15.97143
2022-03-22,17.06005
2022-03-23,19.32052
2022-03-24,22.37332
2022-03-25,20.99007
2022-03-26,11.76676
2022-03-27,9.994
2022-03-28,23.52187
2022-03-29,21.4445
2022-03-30,19.98635
2022-03-31,17.48951
2022-04-01,16.27771
2022-04-02,8.72062
2022-04-03,7.77681
2022-04-04,16.32099
2022-04-05,20.2327
2022-04-06,20.68712
2022-04-07,18.64305
2022-04-08,15.7051
2022-04-09,7.97656
2022-04-10,7.3407
2022-04-11,15.8366
2022-04-12,15.32059
2022-04-13,15.01597
2022-04-14,14.05386
2022-04-15,12.43258
2022-04-16,7.03775
2022-04-17,6.51008
2022-04-18,12.74219
2022-04-19,14.25361
2022-04-20,14.96104
2022-04-21,15.23403
2022-04-22,15.4704
2022-04-23,7.95325
2022-04-24,6.79972
2022-04-25,19.40541
2022-04-26,18.04048
2022-04-27,17.70757
2022-04-28,17.07836
2022-04-29,15.53032
2022-04-30,8.10972
2022-05-01,7.17591
2022-05-02,16.74712
2022-05-03,16.06631
2022-05-04,15.23903
2022-05-05,10.51168
2022-05-06,14.45835
2022-05-07,7.05606
2022-05-08,6.79972
2022-05-09,16.18782
2022-05-10,17.84239
2022-05-11,15.91817
2022-05-12,17.35135
2022-05-13,15.46541
2022-05-14,7.51215
2022-05-15,6.77641
2022-05-16,15.08089
2022-05-17,14.18869
2022-05-18,13.33644
2022-05-19,13.45795
2022-05-20,12.3094
2022-05-21,6.33863
2022-05-22,6.49677
2022-05-23,13.90738
2022-05-24,13.34809
2022-05-25,12.71223
2022-05-26,12.23616
2022-05-27,11.24409
2022-05-28,6.10726
2022-05-29,5.50802
2022-05-30,13.78254
2022-05-31,12.82708
2022-06-01,8.86876
2022-06-02,11.80837
2022-06-03,12.05306
2022-06-04,6.22211
2022-06-05,5.61289
2022-06-06,8.53585
2022-06-07,13.62773
2022-06-08,14.65144
2022-06-09,12.97856
2022-06-10,13.17331
2022-06-11,6.85964
2022-06-12,5.98408
2022-06-13,14.51161
2022-06-14,16.27771
2022-06-15,15.59524
2022-06-16,14.30188
2022-06-17,14.02889
2022-06-18,6.9695
2022-06-19,6.11392
2022-06-20,14.99101
2022-06-21,13.34975
2022-06-22,14.70637
2022-06-23,15.80664
2022-06-24,13.47792
2022-06-25,6.78806
2022-06-26,6.67654
2022-06-27,15.26399
2022-06-28,13.67601
2022-06-29,13.50123
2022-06-30,12.96191
2022-07-01,14.54657
2022-07-02,7.52546
2022-07-03,7.09101
2022-07-04,15.03428
2022-07-05,14.7563
2022-07-06,16.14621
2022-07-07,14.72967
2022-07-08,12.66895
2022-07-09,6.8663
2022-07-10,6.65157
2022-07-11,14.20367
2022-07-12,16.19781
2022-07-13,14.86949
2022-07-14,14.49663
2022-07-15,16.44749
2022-07-16,8.17464
2022-07-17,7.81343
2022-07-18,15.59358
2022-07-19,15.83161
2022-07-20,17.65596
2022-07-21,16.01637
2022-07-22,16.33098
2022-07-23,9.46134
2022-07-24,8.2329
2022-07-25,17.65097
2022-07-26,18.14701
2022-07-27,16.42752
2022-07-28,16.77375
2022-07-29,14.62647
2022-07-30,7.52879
2022-07-31,7.34236
2022-08-01,17.06838
2022-08-02,20.11285
2022-08-03,17.1566
2022-08-04,15.94147
2022-08-05,16.16286
2022-08-06,8.0215
2022-08-07,7.14095
2022-08-08,15.78001
2022-08-09,14.88447
2022-08-10,15.6302
2022-08-11,22.54477
2022-08-12,21.88061
2022-08-13,10.35022
2022-08-14,8.66069
2022-08-15,13.00352
2022-08-16,18.58146
2022-08-17,17.03508
2022-08-18,16.9452
2022-08-19,15.7617
2022-08-20,8.41933
2022-08-21,7.84339
2022-08-22,23.01751
2022-08-23,22.06871
2022-08-24,20.58725
2022-08-25,20.53066
2022-08-26,19.03755
2022-08-27,9.57953
2022-08-28,8.62241
2022-08-29,21.25973
2022-08-30,21.16319
2022-08-31,20.76369
2022-09-01,19.24562
2022-09-02,17.72255
2022-09-03,9.8625
2022-09-04,8.96031
2022-09-05,20.93847
2022-09-06,20.36087
2022-09-07,22.21685
2022-09-08,18.91936
2022-09-09,15.1791
2022-09-10,13.01351
2022-09-11,11.36227
2022-09-12,16.77874
2022-09-13,25.82728
2022-09-14,28.77355
2022-09-15,23.99127
2022-09-16,21.67254
2022-09-17,10.72641
2022-09-18,9.61615
2022-09-19,19.77162
2022-09-20,17.58605
2022-09-21,17.75584
2022-09-22,23.11239
2022-09-23,18.64971
2022-09-24,10.45841
2022-09-25,9.54957
2022-09-26,23.9996
2022-09-27,22.62467
2022-09-28,24.38744
2022-09-29,21.21313
2022-09-30,18.16532
2022-10-01,10.94946
2022-10-02,9.73267
2022-10-03,12.2062
2022-10-04,20.00133
2022-10-05,20.90019
2022-10-06,21.45948
2022-10-07,23.10073
2022-10-08,11.16585
2022-10-09,9.80424
2022-10-10,21.67088
2022-10-11,27.53179
2022-10-12,25.35288
2022-10-13,22.19022
2022-10-14,20.14614
2022-10-15,12.58738
2022-10-16,10.77967
2022-10-17,22.36833
2022-10-18,21.43118
2022-10-19,20.23104
2022-10-20,19.93974
2022-10-21,19.39376
2022-10-22,12.32938
2022-10-23,10.88121
2022-10-24,22.32671
2022-10-25,19.93807
2022-10-26,21.33131
2022-10-27,22.45821
2022-10-28,18.21526
2022-10-29,10.46507
2022-10-30,8.08975
2022-10-31,17.83574
2022-11-01,17.86237
2022-11-02,18.06877
2022-11-03,21.22311
2022-11-04,19.98635
2022-11-05,10.93115
2022-11-06,9.75098
2022-11-07,20.77368
2022-11-08,23.99793
2022-11-09,27.92129
2022-11-10,28.73859
2022-11-11,30.27498
2022-11-12,13.16998
2022-11-13,11.39723
2022-11-14,24.02456
2022-11-15,22.01877
2022-11-16,21.24309
2022-11-17,20.36586
2022-11-18,17.63765
2022-11-19,10.06891
2022-11-20,9.32984
2022-11-21,18.66635
2022-11-22,18.5465
2022-11-23,17.77082
2022-11-24,18.47659
2022-11-25,16.39256
2022-11-26,10.3136
2022-11-27,9.00858
2022-11-28,17.82408
2022-11-29,19.08915
2022-11-30,21.34629
2022-12-01,21.8157
2022-12-02,17.95558
2022-12-03,9.19335
2022-12-04,9.55456
2022-12-05,19.00259
2022-12-06,20.82695
2022-12-07,19.76329
2022-12-08,18.75624
2022-12-09,18.48158
2022-12-10,10.02896
2022-12-11,9.50296
2022-12-12,18.58645
2022-12-13,19.34216
2022-12-14,19.97303
2022-12-15,18.45995
2022-12-16,19.4953
2022-12-17,9.90911
2022-12-18,9.66442
2022-12-19,20.47573
2022-12-20,26.40322
2022-12-21,26.10027
2022-12-22,22.79279
2022-12-23,20.79199
2022-12-24,10.81629
2022-12-25,9.22165
2022-12-26,20.36087
2022-12-27,19.93474
2022-12-28,20.33424
2022-12-29,20.50069
2022-12-30,17.73753
2022-12-31,10.56328
2023-01-01,10.10053
2023-01-02,19.26559
2023-01-03,20.98841
2023-01-04,22.11698
2023-01-05,21.76909
2023-01-06,20.74206
2023-01-07,12.14461
2023-01-08,10.78966
2023-01-09,21.90059
2023-01-10,22.4166
2023-01-11,20.00466
2023-01-12,19.18569
2023-01-13,18.82282
2023-01-14,11.79505
2023-01-15,10.86124
2023-01-16,20.15114
2023-01-17,18.53319
2023-01-18,19.50196
2023-01-19,25.3146
2023-01-20,19.6501
2023-01-21,10.83627
2023-01-22,10.23037
2023-01-23,13.19162
2023-01-24,15.77668
2023-01-25,26.09195
2023-01-26,22.6796
2023-01-27,21.90392
2023-01-28,13.36307
2023-01-29,13.0984
2023-01-30,23.01584
2023-01-31,21.67587
2023-02-01,20.96011
2023-02-02,21.06165
2023-02-03,19.77994
2023-02-04,12.39929
2023-02-05,10.97276
2023-02-06,21.72914
2023-02-07,21.89892
2023-02-08,22.34502
2023-02-09,21.61262
2023-02-10,19.77328
2023-02-11,12.35768
2023-02-12,11.24242
2023-02-13,23.33377
2023-02-14,23.87642
2023-02-15,23.15234
2023-02-16,21.83068
2023-02-17,21.21146
2023-02-18,14.05719
2023-02-19,12.83873
2023-02-20,24.11944
2023-02-21,23.41034
2023-02-22,23.99793
2023-02-23,23.33377
2023-02-24,19.45369
2023-02-25,11.4405
2023-02-26,10.79632
2023-02-27,19.7816
2023-02-28,19.12244
2023-03-01,15.10586
2023-03-02,20.59391
2023-03-03,17.65929
2023-03-04,10.39849
2023-03-05,9.8675
2023-03-06,19.05086
2023-03-07,20.2893
2023-03-08,21.01671
2023-03-09,18.72628
2023-03-10,16.95851
2023-03-11,9.68939
2023-03-12,9.69105
2023-03-13,20.5756
2023-03-14,20.82528
2023-03-15,18.44663
2023-03-16,18.26686
2023-03-17,17.26812
2023-03-18,10.38184
2023-03-19,9.9707
2023-03-20,19.30721
2023-03-21,17.95891
2023-03-22,16.98681
2023-03-23,23.43864
2023-03-24,21.35461
2023-03-25,10.59158
2023-03-26,10.13383
2023-03-27,19.44536
2023-03-28,17.97722
2023-03-29,17.12663
2023-03-30,17.16825
2023-03-31,15.43711
2023-04-01,9.70603
2023-04-02,9.20667
2023-04-03,20.46407
2023-04-04,22.96258
2023-04-05,19.91144
2023-04-06,18.39003
2023-04-07,15.43378
2023-04-08,9.50462
2023-04-09,8.96031
2023-04-10,17.29475
2023-04-11,18.16365
2023-04-12,18.08209
2023-04-13,19.21732
2023-04-14,17.7575
2023-04-15,10.7314
2023-04-16,9.77761
2023-04-17,18.88607
2023-04-18,19.17571
2023-04-19,19.86317
2023-04-20,20.77202
2023-04-21,19.52193
2023-04-22,10.70643
2023-04-23,11.03435
2023-04-24,20.27931
2023-04-25,18.72295
2023-04-26,21.14987
2023-04-27,18.14701
2023-04-28,17.51281
2023-04-29,10.44343
2023-04-30,9.70104
2023-05-01,14.61648
2023-05-02,22.48485
2023-05-03,21.17983
2023-05-04,20.02962
2023-05-05,13.43464
2023-05-06,11.29735
2023-05-07,10.66315
2023-05-08,32.85172
2023-05-09,23.20893
2023-05-10,18.941
2023-05-11,19.19735
2023-05-12,16.74712
2023-05-13,10.32525
2023-05-14,10.74638
2023-05-15,20.27931
2023-05-16,19.39043
2023-05-17,19.29722
2023-05-18,19.59351
2023-05-19,18.74292
2023-05-20,10.51002
2023-05-21,9.88414
2023-05-22,26.90092
2023-05-23,24.60882
2023-05-24,27.45855
2023-05-25,27.71489
2023-05-26,22.28177
2023-05-27,11.53039
2023-05-28,11.25074
2023-05-29,16.45748
