date,알바
2023-05-31,62.97798
2023-06-01,60.15353
2023-06-02,54.46118
2023-06-03,40.10718
2023-06-04,42.90266
2023-06-05,57.72016
2023-06-06,50.10139
2023-06-07,63.94843
2023-06-08,60.28389
2023-06-09,53.46176
2023-06-10,43.19235
2023-06-11,48.146
2023-06-12,68.6993
2023-06-13,65.09269
2023-06-14,60.67497
2023-06-15,61.89165
2023-06-16,53.72247
2023-06-17,41.62804
2023-06-18,46.17612
2023-06-19,71.52375
2023-06-20,65.78794
2023-06-21,64.19466
2023-06-22,66.87427
2023-06-23,59.8059
2023-06-24,42.72885
2023-06-25,47.92873
2023-06-26,70.69814
2023-06-27,70.75608
2023-06-28,64.88991
2023-06-29,59.86384
2023-06-30,57.74913
2023-07-01,45.62572
2023-07-02,51.12977
2023-07-03,72.69698
2023-07-04,62.8621
2023-07-05,62.16685
2023-07-06,62.60139
2023-07-07,52.17265
2023-07-08,41.67149
2023-07-09,46.32097
2023-07-10,66.5701
2023-07-11,56.72074
2023-07-12,56.51796
2023-07-13,53.24449
2023-07-14,47.37833
2023-07-15,37.60139
2023-07-16,42.64194
2023-07-17,61.21089
2023-07-18,56.99594
2023-07-19,59.41483
2023-07-20,56.12688
2023-07-21,50.46349
2023-07-22,39.03534
2023-07-23,42.54055
2023-07-24,59.5307
2023-07-25,56.31517
2023-07-26,53.08516
2023-07-27,49.00057
2023-07-28,44.04692
2023-07-29,32.70567
2023-07-30,36.83371
2023-07-31,49.78273
2023-08-01,50.91251
2023-08-02,47.19003
2023-08-03,45.59675
2023-08-04,42.01911
2023-08-05,36.3847
2023-08-06,36.573
2023-08-07,55.63441
2023-08-08,52.23059
2023-08-09,47.4942
2023-08-10,47.3059
2023-08-11,45.49536
2023-08-12,37.42757
2023-08-13,40.07821
2023-08-14,52.34646
2023-08-15,47.20451
2023-08-16,60.24044
2023-08-17,57.47392
2023-08-18,54.12804
2023-08-19,39.41193
2023-08-20,45.10428
2023-08-21,63.31112
2023-08-22,57.89397
2023-08-23,54.50463
2023-08-24,54.30185
2023-08-25,51.53534
2023-08-26,37.55793
2023-08-27,44.58285
2023-08-28,64.91888
2023-08-29,61.8482
2023-08-30,57.50289
2023-08-31,54.28736
2023-09-01,50.46349
2023-09-02,39.54229
2023-09-03,43.40961
2023-09-04,62.3117
2023-09-05,60.19698
2023-09-06,59.00926
2023-09-07,63.52838
2023-09-08,52.60718
2023-09-09,37.60139
2023-09-10,40.77346
2023-09-11,59.26998
2023-09-12,57.38702
2023-09-13,50.72421
2023-09-14,49.073
2023-09-15,46.19061
2023-09-16,35.71842
2023-09-17,39.29606
2023-09-18,60.02317
2023-09-19,53.1431
2023-09-20,49.00057
2023-09-21,46.37891
2023-09-22,43.16338
2023-09-23,32.16975
2023-09-24,36.67439
2023-09-25,52.41888
2023-09-26,48.52259
2023-09-27,42.16396
2023-09-28,28.24449
2023-09-29,24.95654
2023-09-30,28.63557
2023-10-01,14.04982
2023-10-02,17.69988
2023-10-03,20.59675
2023-10-04,54.59154
2023-10-05,53.49073
2023-10-06,46.71205
2023-10-07,35.34183
2023-10-08,38.10834
2023-10-09,46.53823
2023-10-10,61.68887
2023-10-11,55.90961
2023-10-12,50.98493
2023-10-13,46.39339
2023-10-14,33.67612
2023-10-15,40.30996
2023-10-16,61.21089
2023-10-17,55.85168
2023-10-18,54.89571
2023-10-19,54.15701
2023-10-20,43.46755
2023-10-21,33.16917
2023-10-22,40.19409
2023-10-23,60.76187
2023-10-24,56.25724
2023-10-25,57.54634
2023-10-26,55.53302
2023-10-27,48.62398
2023-10-28,37.76071
2023-10-29,42.51158
2023-10-30,62.07995
2023-10-31,58.67612
2023-11-01,56.32966
2023-11-02,54.40324
2023-11-03,49.5365
2023-11-04,37.07995
2023-11-05,41.61355
2023-11-06,59.40034
2023-11-07,54.83777
2023-11-08,50.43453
2023-11-09,50.44901
2023-11-10,44.00347
2023-11-11,34.57415
2023-11-12,40.4548
2023-11-13,57.72016
2023-11-14,55.98203
2023-11-15,51.69466
2023-11-16,50.63731
2023-11-17,53.96871
2023-11-18,41.03418
2023-11-19,43.80069
2023-11-20,67.38122
2023-11-21,62.93453
2023-11-22,58.76303
2023-11-23,55.30127
2023-11-24,47.34936
2023-11-25,37.74623
2023-11-26,41.72943
2023-11-27,66.35283
2023-11-28,60.83429
2023-11-29,57.64774
2023-11-30,54.96813
2023-12-01,51.23117
2023-12-02,40.54171
2023-12-03,45.8285
2023-12-04,64.60023
2023-12-05,59.41483
2023-12-06,58.54577
2023-12-07,53.80938
2023-12-08,49.11645
2023-12-09,41.61355
2023-12-10,45.5533
2023-12-11,63.42699
2023-12-12,58.99478
2023-12-13,55.30127
2023-12-14,54.35979
2023-12-15,49.69582
2023-12-16,38.18076
2023-12-17,41.72943
2023-12-18,56.40208
2023-12-19,51.54982
2023-12-20,50.10139
2023-12-21,49.39165
2023-12-22,42.83024
2023-12-23,37.99246
2023-12-24,34.2555
2023-12-25,39.19466
2023-12-26,60.67497
2023-12-27,57.25666
2023-12-28,52.56373
2023-12-29,47.6825
2023-12-30,39.58574
2023-12-31,36.68887
2024-01-01,47.52317
2024-01-02,72.05967
2024-01-03,66.70046
2024-01-04,63.60081
2024-01-05,54.33082
2024-01-06,45.11877
2024-01-07,48.79779
2024-01-08,61.02259
2024-01-09,59.18308
2024-01-10,59.95075
2024-01-11,58.80648
2024-01-12,50.7387
2024-01-13,41.46871
2024-01-14,46.14716
2024-01-15,62.89107
2024-01-16,60.67497
2024-01-17,57.43047
2024-01-18,56.03997
2024-01-19,47.92873
2024-01-20,38.31112
2024-01-21,43.80069
2024-01-22,58.80648
2024-01-23,53.01274
2024-01-24,52.31749
2024-01-25,50.57937
2024-01-26,48.01564
2024-01-27,37.45654
2024-01-28,42.45365
2024-01-29,58.82097
2024-01-30,52.94032
2024-01-31,53.46176
2024-02-01,55.06952
2024-02-02,47.74044
2024-02-03,32.73464
2024-02-04,39.07879
2024-02-05,54.35979
2024-02-06,48.11703
2024-02-07,42.51158
2024-02-08,35.51564
2024-02-09,24.20336
2024-02-10,23.40672
2024-02-11,26.9409
2024-02-12,38.15179
2024-02-13,53.27346
2024-02-14,51.7526
2024-02-15,50.26071
2024-02-16,44.68424
2024-02-17,33.3285
2024-02-18,37.16685
2024-02-19,55.19988
2024-02-20,51.65121
2024-02-21,50.14484
2024-02-22,48.29084
2024-02-23,41.77288
2024-02-24,32.79258
2024-02-25,38.39803
2024-02-26,55.61993
2024-02-27,53.01274
2024-02-28,50.46349
2024-02-29,44.09038
2024-03-01,38.34009
2024-03-02,35.44322
2024-03-03,42.65643
2024-03-04,60.06662
2024-03-05,59.64658
2024-03-06,58.28505
2024-03-07,53.44727
2024-03-08,49.50753
2024-03-09,33.57473
2024-03-10,39.1657
2024-03-11,57.01042
2024-03-12,54.28736
2024-03-13,50.89803
2024-03-14,48.10254
2024-03-15,44.14831
2024-03-16,33.82097
2024-03-17,37.15237
2024-03-18,52.92584
2024-03-19,53.89629
2024-03-20,50.76767
