date,성형어플
2023-05-29,18.0602
2023-05-30,26.4214
2023-05-31,20.40133
2023-06-01,19.73244
2023-06-02,23.41137
2023-06-03,19.06354
2023-06-04,26.08695
2023-06-05,31.77257
2023-06-06,36.1204
2023-06-07,33.11036
2023-06-08,39.79933
2023-06-09,39.46488
2023-06-10,27.0903
2023-06-11,31.77257
2023-06-12,26.75585
2023-06-13,29.76588
2023-06-14,29.43143
2023-06-15,28.09364
2023-06-16,31.43812
2023-06-17,20.40133
2023-06-18,23.07692
2023-06-19,31.43812
2023-06-20,23.41137
2023-06-21,25.08361
2023-06-22,26.4214
2023-06-23,17.72575
2023-06-24,22.40802
2023-06-25,23.07692
2023-06-26,31.43812
2023-06-27,25.08361
2023-06-28,29.09698
2023-06-29,31.43812
2023-06-30,21.40468
2023-07-01,20.06688
2023-07-02,24.08026
2023-07-03,32.44147
2023-07-04,25.7525
2023-07-05,25.41806
2023-07-06,25.08361
2023-07-07,20.73578
2023-07-08,18.39464
2023-07-09,27.42474
2023-07-10,22.74247
2023-07-11,24.74916
2023-07-12,24.41471
2023-07-13,21.73913
2023-07-14,25.41806
2023-07-15,24.08026
2023-07-16,28.42809
2023-07-17,20.73578
2023-07-18,27.75919
2023-07-19,24.41471
2023-07-20,28.09364
2023-07-21,21.73913
2023-07-22,21.73913
2023-07-23,25.41806
2023-07-24,25.08361
2023-07-25,23.41137
2023-07-26,25.41806
2023-07-27,23.07692
2023-07-28,22.40802
2023-07-29,17.3913
2023-07-30,22.74247
2023-07-31,30.43478
2023-08-01,18.72909
2023-08-02,20.73578
2023-08-03,21.73913
2023-08-04,20.40133
2023-08-05,19.39799
2023-08-06,20.40133
2023-08-07,24.41471
2023-08-08,20.73578
2023-08-09,23.74581
2023-08-10,23.07692
2023-08-11,25.7525
2023-08-12,16.38795
2023-08-13,19.39799
2023-08-14,26.75585
2023-08-15,23.41137
2023-08-16,29.09698
2023-08-17,23.07692
2023-08-18,21.40468
2023-08-19,20.06688
2023-08-20,26.75585
2023-08-21,29.43143
2023-08-22,19.73244
2023-08-23,20.73578
2023-08-24,34.7826
2023-08-25,29.76588
2023-08-26,25.08361
2023-08-27,30.43478
2023-08-28,32.44147
2023-08-29,26.4214
2023-08-30,24.41471
2023-08-31,29.09698
2023-09-01,16.7224
2023-09-02,21.40468
2023-09-03,22.07357
2023-09-04,28.76254
2023-09-05,29.09698
2023-09-06,24.08026
2023-09-07,26.08695
2023-09-08,22.07357
2023-09-09,18.39464
2023-09-10,24.74916
2023-09-11,26.08695
2023-09-12,25.7525
2023-09-13,20.73578
2023-09-14,25.41806
2023-09-15,19.73244
2023-09-16,20.40133
2023-09-17,25.7525
2023-09-18,20.06688
2023-09-19,25.08361
2023-09-20,20.73578
2023-09-21,20.40133
2023-09-22,21.40468
2023-09-23,19.73244
2023-09-24,17.05685
2023-09-25,22.74247
2023-09-26,17.72575
2023-09-27,15.05016
2023-09-28,17.72575
2023-09-29,18.72909
2023-09-30,16.05351
2023-10-01,21.07023
2023-10-02,24.74916
2023-10-03,23.74581
2023-10-04,22.07357
2023-10-05,20.40133
2023-10-06,18.39464
2023-10-07,13.37792
2023-10-08,26.4214
2023-10-09,20.06688
2023-10-10,24.74916
2023-10-11,20.06688
2023-10-12,20.40133
2023-10-13,21.73913
2023-10-14,21.40468
2023-10-15,29.76588
2023-10-16,28.09364
2023-10-17,23.74581
2023-10-18,20.40133
2023-10-19,19.39799
2023-10-20,25.08361
2023-10-21,25.08361
2023-10-22,21.40468
2023-10-23,19.06354
2023-10-24,19.39799
2023-10-25,17.05685
2023-10-26,22.74247
2023-10-27,17.72575
2023-10-28,18.39464
2023-10-29,22.40802
2023-10-30,20.40133
2023-10-31,18.72909
2023-11-01,27.42474
2023-11-02,24.08026
2023-11-03,21.40468
2023-11-04,15.05016
2023-11-05,20.73578
2023-11-06,31.10367
2023-11-07,16.05351
2023-11-08,30.43478
2023-11-09,21.07023
2023-11-10,29.76588
2023-11-11,21.73913
2023-11-12,20.73578
2023-11-13,26.08695
2023-11-14,31.77257
2023-11-15,24.08026
2023-11-16,26.75585
2023-11-17,24.08026
2023-11-18,17.05685
2023-11-19,14.38127
2023-11-20,29.43143
2023-11-21,27.75919
2023-11-22,23.07692
2023-11-23,24.74916
2023-11-24,22.74247
2023-11-25,16.7224
2023-11-26,23.74581
2023-11-27,27.0903
2023-11-28,22.40802
2023-11-29,22.74247
2023-11-30,20.40133
2023-12-01,23.74581
2023-12-02,18.39464
2023-12-03,22.07357
2023-12-04,22.07357
2023-12-05,24.41471
2023-12-06,23.07692
2023-12-07,20.06688
2023-12-08,26.4214
2023-12-09,17.3913
2023-12-10,25.7525
2023-12-11,25.08361
2023-12-12,24.41471
2023-12-13,26.08695
2023-12-14,27.0903
2023-12-15,27.75919
2023-12-16,20.06688
2023-12-17,21.73913
2023-12-18,19.73244
2023-12-19,22.74247
2023-12-20,21.07023
2023-12-21,22.07357
2023-12-22,20.40133
2023-12-23,17.05685
2023-12-24,21.73913
2023-12-25,16.38795
2023-12-26,32.44147
2023-12-27,21.07023
2023-12-28,23.74581
2023-12-29,24.08026
2023-12-30,22.74247
2023-12-31,19.39799
2024-01-01,22.07357
2024-01-02,37.12374
2024-01-03,26.08695
2024-01-04,31.77257
2024-01-05,26.75585
2024-01-06,18.39464
2024-01-07,25.7525
2024-01-08,34.11371
2024-01-09,30.43478
2024-01-10,26.75585
2024-01-11,24.41471
2024-01-12,24.41471
2024-01-13,18.0602
2024-01-14,31.10367
2024-01-15,29.76588
2024-01-16,29.76588
2024-01-17,24.74916
2024-01-18,21.73913
2024-01-19,26.75585
2024-01-20,23.07692
2024-01-21,24.08026
2024-01-22,26.75585
2024-01-23,20.73578
2024-01-24,20.40133
2024-01-25,19.06354
2024-01-26,21.07023
2024-01-27,17.72575
2024-01-28,22.74247
2024-01-29,22.40802
2024-01-30,29.09698
2024-01-31,26.08695
2024-02-01,19.39799
2024-02-02,22.74247
2024-02-03,20.40133
2024-02-04,18.72909
2024-02-05,24.74916
2024-02-06,16.38795
2024-02-07,16.7224
2024-02-08,23.07692
2024-02-09,17.3913
2024-02-10,20.40133
2024-02-11,19.73244
2024-02-12,21.40468
2024-02-13,23.74581
2024-02-14,24.41471
2024-02-15,23.07692
2024-02-16,19.06354
2024-02-17,23.41137
2024-02-18,25.41806
2024-02-19,26.08695
2024-02-20,29.09698
2024-02-21,24.74916
2024-02-22,15.71906
2024-02-23,22.74247
2024-02-24,17.72575
2024-02-25,18.72909
2024-02-26,25.41806
2024-02-27,21.73913
2024-02-28,16.7224
2024-02-29,15.38461
2024-03-01,14.04682
2024-03-02,12.04013
2024-03-03,18.0602
2024-03-04,19.06354
2024-03-05,22.07357
2024-03-06,22.07357
2024-03-07,23.74581
2024-03-08,20.06688
2024-03-09,20.40133
2024-03-10,24.41471
2024-03-11,16.38795
2024-03-12,21.07023
2024-03-13,14.71571
2024-03-14,14.38127
2024-03-15,19.39799
2024-03-16,18.0602
2024-03-17,17.72575
2024-03-18,19.73244
2024-03-19,20.06688
2024-03-20,19.06354
