date,기업정보사이트
2023-12-01,35.50724
2023-12-02,17.3913
2023-12-03,21.01449
2023-12-04,40.57971
2023-12-05,59.42028
2023-12-06,63.76811
2023-12-07,54.34782
2023-12-08,37.68115
2023-12-09,23.91304
2023-12-10,24.63768
2023-12-11,47.10144
2023-12-12,48.55072
2023-12-13,62.31884
2023-12-14,56.52173
2023-12-15,49.27536
2023-12-16,24.63768
2023-12-17,31.88405
2023-12-18,44.92753
2023-12-19,49.27536
2023-12-20,52.89855
2023-12-21,44.92753
2023-12-22,47.82608
2023-12-23,20.28985
2023-12-24,17.3913
2023-12-25,16.66666
2023-12-26,41.30434
2023-12-27,50.72463
2023-12-28,41.30434
2023-12-29,33.33333
2023-12-30,15.21739
2023-12-31,15.94202
2024-01-01,19.56521
2024-01-02,50.72463
2024-01-03,43.47826
2024-01-04,49.27536
2024-01-05,44.20289
2024-01-06,16.66666
2024-01-07,15.94202
2024-01-08,34.7826
2024-01-09,50.0
2024-01-10,45.65217
2024-01-11,44.20289
2024-01-12,55.7971
2024-01-13,20.28985
2024-01-14,21.01449
2024-01-15,40.57971
2024-01-16,34.05797
2024-01-17,55.7971
2024-01-18,43.47826
2024-01-19,48.55072
2024-01-20,15.94202
2024-01-21,21.01449
2024-01-22,38.40579
2024-01-23,52.17391
2024-01-24,55.7971
2024-01-25,46.37681
2024-01-26,37.68115
2024-01-27,33.33333
2024-01-28,18.11594
2024-01-29,61.5942
2024-01-30,50.0
2024-01-31,37.68115
2024-02-01,47.82608
2024-02-02,50.72463
2024-02-03,20.28985
2024-02-04,22.46376
2024-02-05,44.20289
2024-02-06,34.7826
2024-02-07,47.10144
2024-02-08,34.05797
2024-02-09,13.76811
2024-02-10,13.04347
2024-02-11,15.21739
2024-02-12,28.9855
2024-02-13,37.68115
2024-02-14,52.17391
2024-02-15,45.65217
2024-02-16,50.72463
2024-02-17,26.08695
2024-02-18,26.81159
2024-02-19,59.42028
2024-02-20,60.86956
2024-02-21,50.72463
2024-02-22,50.72463
2024-02-23,51.44927
2024-02-24,24.63768
2024-02-25,21.01449
2024-02-26,43.47826
2024-02-27,54.34782
2024-02-28,44.92753
2024-02-29,36.23188
2024-03-01,18.11594
2024-03-02,18.84057
2024-03-03,15.94202
2024-03-04,39.13043
2024-03-05,53.62318
2024-03-06,58.69565
2024-03-07,55.7971
2024-03-08,33.33333
2024-03-09,23.1884
2024-03-10,21.01449
2024-03-11,51.44927
2024-03-12,52.17391
2024-03-13,55.7971
2024-03-14,51.44927
2024-03-15,32.60869
2024-03-16,24.63768
2024-03-17,22.46376
2024-03-18,57.97101
2024-03-19,52.17391
2024-03-20,58.69565
