date,파이썬
2023-05-30,40.22267
2023-05-31,39.10931
2023-06-01,32.71255
2023-06-02,33.03643
2023-06-03,22.10526
2023-06-04,22.38866
2023-06-05,31.94331
2023-06-06,26.68016
2023-06-07,41.59919
2023-06-08,39.93927
2023-06-09,39.23076
2023-06-10,24.57489
2023-06-11,27.30769
2023-06-12,42.48987
2023-06-13,44.87854
2023-06-14,44.25101
2023-06-15,46.78137
2023-06-16,41.37651
2023-06-17,22.08502
2023-06-18,24.31174
2023-06-19,42.53036
2023-06-20,40.48582
2023-06-21,37.42914
2023-06-22,34.57489
2023-06-23,31.25506
2023-06-24,18.72469
2023-06-25,20.32388
2023-06-26,34.41295
2023-06-27,33.58299
2023-06-28,34.77732
2023-06-29,34.63562
2023-06-30,27.1255
2023-07-01,15.50607
2023-07-02,18.15789
2023-07-03,31.2753
2023-07-04,35.26315
2023-07-05,35.8502
2023-07-06,34.49392
2023-07-07,30.40485
2023-07-08,18.62348
2023-07-09,19.31174
2023-07-10,36.61943
2023-07-11,34.47368
2023-07-12,37.71255
2023-07-13,37.79352
2023-07-14,31.76113
2023-07-15,19.02834
2023-07-16,21.35627
2023-07-17,36.96356
2023-07-18,35.68825
2023-07-19,31.92307
2023-07-20,29.51417
2023-07-21,24.33198
2023-07-22,14.81781
2023-07-23,16.31578
2023-07-24,31.7004
2023-07-25,28.68421
2023-07-26,26.68016
2023-07-27,24.77732
2023-07-28,23.68421
2023-07-29,14.41295
2023-07-30,15.68825
2023-07-31,26.72064
2023-08-01,27.36842
2023-08-02,26.51821
2023-08-03,23.92712
2023-08-04,21.47773
2023-08-05,14.49392
2023-08-06,13.52226
2023-08-07,27.10526
2023-08-08,26.59919
2023-08-09,28.42105
2023-08-10,28.72469
2023-08-11,23.78542
2023-08-12,16.33603
2023-08-13,17.28744
2023-08-14,25.04048
2023-08-15,16.39676
2023-08-16,30.12145
2023-08-17,30.38461
2023-08-18,28.48178
2023-08-19,15.20242
2023-08-20,16.86234
2023-08-21,33.72469
2023-08-22,32.18623
2023-08-23,38.64372
2023-08-24,33.88663
2023-08-25,32.67206
2023-08-26,16.01214
2023-08-27,18.52226
2023-08-28,36.59919
2023-08-29,43.29959
2023-08-30,36.94331
2023-08-31,32.79352
2023-09-01,37.5506
2023-09-02,18.17813
2023-09-03,17.75303
2023-09-04,45.87044
2023-09-05,49.25101
2023-09-06,43.80566
2023-09-07,46.92307
2023-09-08,38.70445
2023-09-09,21.17408
2023-09-10,22.61133
2023-09-11,42.79352
2023-09-12,46.11336
2023-09-13,42.79352
2023-09-14,43.29959
2023-09-15,34.71659
2023-09-16,23.36032
2023-09-17,24.23076
2023-09-18,38.78542
2023-09-19,40.38461
2023-09-20,36.2753
2023-09-21,31.68016
2023-09-22,28.86639
2023-09-23,18.90688
2023-09-24,20.26315
2023-09-25,29.81781
2023-09-26,32.2672
2023-09-27,27.89473
2023-09-28,15.30364
2023-09-29,10.93117
2023-09-30,12.02429
2023-10-01,11.96356
2023-10-02,16.25506
2023-10-03,19.49392
2023-10-04,32.91497
2023-10-05,32.95546
2023-10-06,29.29149
2023-10-07,17.51012
2023-10-08,17.10526
2023-10-09,18.48178
2023-10-10,32.46963
2023-10-11,31.57894
2023-10-12,28.44129
2023-10-13,27.834
2023-10-14,18.86639
2023-10-15,20.38461
2023-10-16,33.19838
2023-10-17,34.81781
2023-10-18,32.36842
2023-10-19,33.52226
2023-10-20,27.32793
2023-10-21,18.68421
2023-10-22,22.4089
2023-10-23,34.08906
2023-10-24,37.77327
2023-10-25,35.32388
2023-10-26,32.67206
2023-10-27,29.83805
2023-10-28,18.34008
2023-10-29,19.75708
2023-10-30,33.34008
2023-10-31,32.91497
2023-11-01,31.1336
2023-11-02,31.88259
2023-11-03,28.62348
2023-11-04,17.36842
2023-11-05,19.37246
2023-11-06,33.05668
2023-11-07,31.80161
2023-11-08,31.09311
2023-11-09,30.50607
2023-11-10,26.03238
2023-11-11,16.7004
2023-11-12,19.00809
2023-11-13,28.84615
2023-11-14,31.51821
2023-11-15,27.71255
2023-11-16,28.05668
2023-11-17,27.06477
2023-11-18,18.52226
2023-11-19,21.2753
2023-11-20,33.90688
2023-11-21,34.63562
2023-11-22,33.98785
2023-11-23,33.60323
2023-11-24,28.29959
2023-11-25,17.77327
2023-11-26,20.50607
2023-11-27,35.26315
2023-11-28,34.51417
2023-11-29,34.10931
2023-11-30,32.08502
2023-12-01,28.98785
2023-12-02,17.81376
2023-12-03,19.19028
2023-12-04,31.39676
2023-12-05,31.15384
2023-12-06,31.88259
2023-12-07,30.80971
2023-12-08,27.38866
2023-12-09,17.67206
2023-12-10,23.4008
2023-12-11,30.50607
2023-12-12,32.63157
2023-12-13,32.34817
2023-12-14,32.79352
2023-12-15,29.91902
2023-12-16,17.91497
2023-12-17,19.73684
2023-12-18,30.8502
2023-12-19,28.98785
2023-12-20,31.37651
2023-12-21,30.22267
2023-12-22,24.67611
2023-12-23,15.04048
2023-12-24,13.92712
2023-12-25,13.2591
2023-12-26,29.17004
2023-12-27,29.12955
2023-12-28,28.54251
2023-12-29,25.91093
2023-12-30,16.59919
2023-12-31,16.37651
2024-01-01,14.71659
2024-01-02,32.79352
2024-01-03,32.18623
2024-01-04,30.9919
2024-01-05,28.07692
2024-01-06,19.73684
2024-01-07,20.93117
2024-01-08,29.75708
2024-01-09,30.58704
2024-01-10,31.01214
2024-01-11,28.58299
2024-01-12,27.42914
2024-01-13,16.9838
2024-01-14,18.62348
2024-01-15,28.64372
2024-01-16,31.05263
2024-01-17,29.57489
2024-01-18,30.58704
2024-01-19,25.97165
2024-01-20,17.89473
2024-01-21,17.834
2024-01-22,29.41295
2024-01-23,28.05668
2024-01-24,29.31174
2024-01-25,26.33603
2024-01-26,25.08097
2024-01-27,15.36437
2024-01-28,16.7004
2024-01-29,27.89473
2024-01-30,30.9919
2024-01-31,26.47773
2024-02-01,28.98785
2024-02-02,25.93117
2024-02-03,14.27125
2024-02-04,16.65991
2024-02-05,28.56275
2024-02-06,29.04858
2024-02-07,25.74898
2024-02-08,21.15384
2024-02-09,11.5587
2024-02-10,11.01214
2024-02-11,11.19433
2024-02-12,14.67611
2024-02-13,28.78542
2024-02-14,32.834
2024-02-15,29.47368
2024-02-16,26.90283
2024-02-17,15.66801
2024-02-18,17.46963
2024-02-19,31.19433
2024-02-20,33.1174
2024-02-21,31.11336
2024-02-22,26.94331
2024-02-23,24.67611
2024-02-24,15.36437
2024-02-25,17.63157
2024-02-26,28.92712
2024-02-27,27.63157
2024-02-28,26.417
2024-02-29,23.13765
2024-03-01,13.94736
2024-03-02,15.12145
2024-03-03,17.14574
2024-03-04,49.95951
2024-03-05,61.90283
2024-03-06,68.29959
2024-03-07,58.68421
2024-03-08,50.04048
2024-03-09,28.52226
2024-03-10,29.63562
2024-03-11,62.04453
2024-03-12,60.16194
2024-03-13,59.25101
2024-03-14,55.08097
2024-03-15,48.05668
2024-03-16,25.2834
2024-03-17,28.84615
2024-03-18,46.45748
2024-03-19,45.2834
2024-03-20,46.86234
