date,근저당설정해지
2023-06-04,20.52631
2023-06-05,52.36842
2023-06-06,23.68421
2023-06-07,58.15789
2023-06-08,47.89473
2023-06-09,47.89473
2023-06-10,15.78947
2023-06-11,22.89473
2023-06-12,54.47368
2023-06-13,49.47368
2023-06-14,50.26315
2023-06-15,50.78947
2023-06-16,51.57894
2023-06-17,23.42105
2023-06-18,19.73684
2023-06-19,59.47368
2023-06-20,51.31578
2023-06-21,57.36842
2023-06-22,47.89473
2023-06-23,47.89473
2023-06-24,13.42105
2023-06-25,16.05263
2023-06-26,59.73684
2023-06-27,46.57894
2023-06-28,47.89473
2023-06-29,44.47368
2023-06-30,51.05263
2023-07-01,20.0
2023-07-02,15.26315
2023-07-03,55.0
2023-07-04,51.8421
2023-07-05,58.15789
2023-07-06,57.63157
2023-07-07,44.47368
2023-07-08,20.78947
2023-07-09,17.63157
2023-07-10,59.21052
2023-07-11,50.78947
2023-07-12,41.8421
2023-07-13,47.10526
2023-07-14,39.47368
2023-07-15,19.47368
2023-07-16,19.21052
2023-07-17,58.15789
2023-07-18,50.0
2023-07-19,51.31578
2023-07-20,39.47368
2023-07-21,44.47368
2023-07-22,18.94736
2023-07-23,14.47368
2023-07-24,59.21052
2023-07-25,55.78947
2023-07-26,57.10526
2023-07-27,50.78947
2023-07-28,42.36842
2023-07-29,13.15789
2023-07-30,17.10526
2023-07-31,59.21052
2023-08-01,53.94736
2023-08-02,50.52631
2023-08-03,43.42105
2023-08-04,38.42105
2023-08-05,16.31578
2023-08-06,12.89473
2023-08-07,53.42105
2023-08-08,42.63157
2023-08-09,42.63157
2023-08-10,42.89473
2023-08-11,41.31578
2023-08-12,17.36842
2023-08-13,17.36842
2023-08-14,52.10526
2023-08-15,25.52631
2023-08-16,54.47368
2023-08-17,50.26315
2023-08-18,49.73684
2023-08-19,17.10526
2023-08-20,18.42105
2023-08-21,52.36842
2023-08-22,47.36842
2023-08-23,48.15789
2023-08-24,40.26315
2023-08-25,41.31578
2023-08-26,17.10526
2023-08-27,14.47368
2023-08-28,53.42105
2023-08-29,48.94736
2023-08-30,48.15789
2023-08-31,48.68421
2023-09-01,39.21052
2023-09-02,19.73684
2023-09-03,15.78947
2023-09-04,49.47368
2023-09-05,43.15789
2023-09-06,44.47368
2023-09-07,47.63157
2023-09-08,40.0
2023-09-09,18.68421
2023-09-10,22.63157
2023-09-11,43.15789
2023-09-12,45.78947
2023-09-13,48.42105
2023-09-14,39.47368
2023-09-15,43.15789
2023-09-16,20.26315
2023-09-17,22.36842
2023-09-18,56.05263
2023-09-19,54.47368
2023-09-20,49.73684
2023-09-21,46.31578
2023-09-22,42.63157
2023-09-23,18.94736
2023-09-24,16.05263
2023-09-25,59.47368
2023-09-26,42.63157
2023-09-27,27.36842
2023-09-28,11.05263
2023-09-29,5.78947
2023-09-30,12.89473
2023-10-01,13.15789
2023-10-02,16.57894
2023-10-03,20.78947
2023-10-04,67.63157
2023-10-05,51.57894
2023-10-06,47.89473
2023-10-07,16.31578
2023-10-08,14.73684
2023-10-09,21.05263
2023-10-10,64.47368
2023-10-11,51.31578
2023-10-12,45.26315
2023-10-13,43.94736
2023-10-14,17.89473
2023-10-15,13.15789
2023-10-16,48.68421
2023-10-17,47.63157
2023-10-18,47.89473
2023-10-19,45.78947
2023-10-20,47.10526
2023-10-21,18.15789
2023-10-22,15.52631
2023-10-23,58.15789
2023-10-24,52.10526
2023-10-25,52.89473
2023-10-26,52.10526
2023-10-27,46.57894
2023-10-28,19.21052
2023-10-29,19.21052
2023-10-30,55.78947
2023-10-31,58.15789
2023-11-01,48.94736
2023-11-02,52.63157
2023-11-03,52.63157
2023-11-04,19.21052
2023-11-05,14.21052
2023-11-06,51.57894
2023-11-07,46.57894
2023-11-08,46.05263
2023-11-09,49.73684
2023-11-10,41.57894
2023-11-11,12.10526
2023-11-12,15.26315
2023-11-13,53.42105
2023-11-14,49.21052
2023-11-15,47.89473
2023-11-16,50.26315
2023-11-17,34.47368
2023-11-18,16.05263
2023-11-19,20.78947
2023-11-20,56.05263
2023-11-21,50.52631
2023-11-22,52.63157
2023-11-23,45.0
2023-11-24,46.31578
2023-11-25,16.57894
2023-11-26,21.31578
2023-11-27,50.0
2023-11-28,43.68421
2023-11-29,57.10526
2023-11-30,64.21052
2023-12-01,39.73684
2023-12-02,21.05263
2023-12-03,20.52631
2023-12-04,48.42105
2023-12-05,57.63157
2023-12-06,51.05263
2023-12-07,44.21052
2023-12-08,48.15789
2023-12-09,16.8421
2023-12-10,21.05263
2023-12-11,52.63157
2023-12-12,60.0
2023-12-13,56.05263
2023-12-14,57.63157
2023-12-15,46.05263
2023-12-16,14.73684
2023-12-17,20.78947
2023-12-18,50.52631
2023-12-19,52.36842
2023-12-20,56.31578
2023-12-21,52.89473
2023-12-22,41.05263
2023-12-23,16.05263
2023-12-24,10.78947
2023-12-25,21.31578
2023-12-26,59.73684
2023-12-27,53.42105
2023-12-28,56.05263
2023-12-29,49.21052
2023-12-30,18.68421
2023-12-31,15.26315
2024-01-01,17.36842
2024-01-02,57.10526
2024-01-03,47.36842
2024-01-04,58.68421
2024-01-05,44.21052
2024-01-06,24.21052
2024-01-07,22.36842
2024-01-08,60.26315
2024-01-09,53.68421
2024-01-10,55.78947
2024-01-11,65.26315
2024-01-12,49.21052
2024-01-13,20.0
2024-01-14,27.36842
2024-01-15,61.8421
2024-01-16,62.10526
2024-01-17,57.63157
2024-01-18,56.57894
2024-01-19,48.42105
2024-01-20,22.63157
2024-01-21,22.10526
2024-01-22,57.10526
2024-01-23,58.68421
2024-01-24,55.26315
2024-01-25,53.42105
2024-01-26,52.89473
2024-01-27,23.15789
2024-01-28,28.15789
2024-01-29,63.15789
2024-01-30,72.89473
2024-01-31,53.42105
2024-02-01,53.94736
2024-02-02,60.26315
2024-02-03,22.89473
2024-02-04,22.36842
2024-02-05,55.78947
2024-02-06,56.05263
2024-02-07,50.0
2024-02-08,54.21052
2024-02-09,12.36842
2024-02-10,9.47368
2024-02-11,12.10526
2024-02-12,28.15789
2024-02-13,73.15789
2024-02-14,68.68421
2024-02-15,69.47368
2024-02-16,58.68421
2024-02-17,25.52631
2024-02-18,26.05263
2024-02-19,70.0
2024-02-20,70.0
2024-02-21,58.42105
2024-02-22,64.73684
2024-02-23,56.8421
2024-02-24,27.63157
2024-02-25,30.0
2024-02-26,83.94736
2024-02-27,67.63157
2024-02-28,71.8421
2024-02-29,62.89473
2024-03-01,19.73684
2024-03-02,19.47368
2024-03-03,25.52631
2024-03-04,66.05263
2024-03-05,68.42105
2024-03-06,68.68421
2024-03-07,61.57894
2024-03-08,54.73684
2024-03-09,24.47368
2024-03-10,25.26315
2024-03-11,55.52631
2024-03-12,60.26315
2024-03-13,59.47368
2024-03-14,58.42105
2024-03-15,48.94736
2024-03-16,20.0
2024-03-17,20.26315
2024-03-18,74.73684
2024-03-19,59.21052
2024-03-20,57.36842
