date,SK이노베이션주가
2023-05-29,0.62015
2023-05-30,6.03789
2023-05-31,4.9174
2023-06-01,5.05359
2023-06-02,5.42475
2023-06-03,0.60905
2023-06-04,0.48747
2023-06-05,5.36455
2023-06-06,0.78498
2023-06-07,6.37632
2023-06-08,6.03497
2023-06-09,5.4002
2023-06-10,0.63827
2023-06-11,0.49273
2023-06-12,4.90396
2023-06-13,4.95657
2023-06-14,4.76485
2023-06-15,4.51527
2023-06-16,4.60236
2023-06-17,0.57456
2023-06-18,0.43954
2023-06-19,4.21016
2023-06-20,4.30777
2023-06-21,4.21133
2023-06-22,4.24114
2023-06-23,5.2155
2023-06-24,1.80844
2023-06-25,0.98839
2023-06-26,11.43752
2023-06-27,6.64636
2023-06-28,5.89528
2023-06-29,5.48788
2023-06-30,5.2044
2023-07-01,0.67217
2023-07-02,0.64587
2023-07-03,6.21441
2023-07-04,6.38743
2023-07-05,5.56445
2023-07-06,5.21667
2023-07-07,4.82038
2023-07-08,0.75283
2023-07-09,0.62833
2023-07-10,4.92968
2023-07-11,4.87181
2023-07-12,4.75725
2023-07-13,4.89227
2023-07-14,4.94721
2023-07-15,0.82882
2023-07-16,0.62366
2023-07-17,5.33649
2023-07-18,6.68143
2023-07-19,5.90872
2023-07-20,7.66105
2023-07-21,6.74806
2023-07-22,1.25375
2023-07-23,1.13568
2023-07-24,14.6552
2023-07-25,12.08982
2023-07-26,15.97149
2023-07-27,10.76125
2023-07-28,8.86805
2023-07-29,1.20115
2023-07-30,0.97319
2023-07-31,14.45822
2023-08-01,11.12481
2023-08-02,7.88375
2023-08-03,8.47526
2023-08-04,6.91757
2023-08-05,0.89253
2023-08-06,0.78381
2023-08-07,6.64578
2023-08-08,6.16473
2023-08-09,6.05134
2023-08-10,5.43177
2023-08-11,4.97819
2023-08-12,0.61021
2023-08-13,0.47578
2023-08-14,4.9402
2023-08-15,0.82648
2023-08-16,4.81629
2023-08-17,4.81687
2023-08-18,4.43344
2023-08-19,0.58391
2023-08-20,0.41967
2023-08-21,4.78531
2023-08-22,4.53748
2023-08-23,4.02955
2023-08-24,4.6836
2023-08-25,4.15872
2023-08-26,0.56345
2023-08-27,0.42434
2023-08-28,4.42818
2023-08-29,4.41298
2023-08-30,4.62749
2023-08-31,4.55034
2023-09-01,4.02955
2023-09-02,0.48221
2023-09-03,0.38518
2023-09-04,4.30309
2023-09-05,3.85127
2023-09-06,3.79575
2023-09-07,3.78523
2023-09-08,3.56779
2023-09-09,0.45649
2023-09-10,0.37174
2023-09-11,3.82556
2023-09-12,3.68878
2023-09-13,4.54274
2023-09-14,4.62749
2023-09-15,5.19621
2023-09-16,0.71016
2023-09-17,0.52429
2023-09-18,5.22778
2023-09-19,4.14119
2023-09-20,3.58416
2023-09-21,3.37491
2023-09-22,3.10954
2023-09-23,0.38927
2023-09-24,0.32381
2023-09-25,3.50876
2023-09-26,4.37265
2023-09-27,3.45264
2023-09-28,0.45123
2023-09-29,0.31095
2023-09-30,0.28582
2023-10-01,0.26244
2023-10-02,0.41616
2023-10-03,0.41382
2023-10-04,3.72093
2023-10-05,3.82965
2023-10-06,3.68294
2023-10-07,0.48455
2023-10-08,0.3507
2023-10-09,0.53949
2023-10-10,4.02078
2023-10-11,4.28731
2023-10-12,4.40071
2023-10-13,3.33984
2023-10-14,0.4337
2023-10-15,0.37232
2023-10-16,3.53564
2023-10-17,3.77821
2023-10-18,3.18728
2023-10-19,2.97043
2023-10-20,2.76527
2023-10-21,0.37817
2023-10-22,0.29458
2023-10-23,2.94588
2023-10-24,3.2206
2023-10-25,3.7747
2023-10-26,4.04825
2023-10-27,3.55961
2023-10-28,0.52079
2023-10-29,0.40798
2023-10-30,3.34217
2023-10-31,3.25333
2023-11-01,3.31529
2023-11-02,3.66657
2023-11-03,6.30852
2023-11-04,0.75868
2023-11-05,0.64119
2023-11-06,7.52136
2023-11-07,5.29032
2023-11-08,4.13476
2023-11-09,3.83082
2023-11-10,3.42751
2023-11-11,0.49799
2023-11-12,0.39336
2023-11-13,3.59409
2023-11-14,3.53915
2023-11-15,4.15522
2023-11-16,3.76828
2023-11-17,3.05051
2023-11-18,0.45766
2023-11-19,0.35303
2023-11-20,3.81562
2023-11-21,3.92492
2023-11-22,3.25158
2023-11-23,3.36029
2023-11-24,2.74306
2023-11-25,0.38752
2023-11-26,0.32673
2023-11-27,2.99147
2023-11-28,3.04525
2023-11-29,3.0207
2023-11-30,3.01368
2023-12-01,3.54909
2023-12-02,0.62483
2023-12-03,0.4863
2023-12-04,3.49707
2023-12-05,3.00901
2023-12-06,2.90146
2023-12-07,2.67175
2023-12-08,2.97569
2023-12-09,0.41441
2023-12-10,0.34485
2023-12-11,2.89211
2023-12-12,3.01076
2023-12-13,2.6735
2023-12-14,3.58766
2023-12-15,3.70047
2023-12-16,0.46117
2023-12-17,0.41031
2023-12-18,3.38017
2023-12-19,3.16039
2023-12-20,3.59702
2023-12-21,2.97335
2023-12-22,2.92659
2023-12-23,0.38109
2023-12-24,0.34134
2023-12-25,0.40564
2023-12-26,2.80268
2023-12-27,3.18494
2023-12-28,3.31646
2023-12-29,1.335
2023-12-30,0.40213
2023-12-31,0.34076
2024-01-01,0.43779
2024-01-02,3.41816
2024-01-03,3.26619
2024-01-04,3.22878
2024-01-05,3.15104
2024-01-06,0.45006
2024-01-07,0.43311
2024-01-08,2.93478
2024-01-09,3.2054
2024-01-10,3.28782
2024-01-11,3.6315
2024-01-12,3.38309
2024-01-13,0.57514
2024-01-14,0.49507
2024-01-15,3.41348
2024-01-16,3.01018
2024-01-17,3.462
2024-01-18,3.70047
2024-01-19,4.15054
2024-01-20,0.70023
2024-01-21,0.56404
2024-01-22,5.008
2024-01-23,4.21659
2024-01-24,4.30719
2024-01-25,3.76594
2024-01-26,4.14177
2024-01-27,0.63885
2024-01-28,0.47052
2024-01-29,4.36564
2024-01-30,3.86121
2024-01-31,3.37549
2024-02-01,3.90739
2024-02-02,4.40889
2024-02-03,0.66107
2024-02-04,0.59093
2024-02-05,5.10211
2024-02-06,5.73045
2024-02-07,4.36739
2024-02-08,3.69054
2024-02-09,0.49624
2024-02-10,0.40798
2024-02-11,0.36589
2024-02-12,0.49974
2024-02-13,4.24347
2024-02-14,3.4392
2024-02-15,3.66716
2024-02-16,4.20431
2024-02-17,0.95215
2024-02-18,0.67743
2024-02-19,4.8987
2024-02-20,4.07163
2024-02-21,3.83608
2024-02-22,3.75074
2024-02-23,3.60403
2024-02-24,0.57456
2024-02-25,0.44655
2024-02-26,3.40881
2024-02-27,3.32931
2024-02-28,3.6654
2024-02-29,3.53272
2024-03-01,0.67743
2024-03-02,0.49741
2024-03-03,0.52838
2024-03-04,3.97227
2024-03-05,3.67125
2024-03-06,3.53038
2024-03-07,4.22594
2024-03-08,4.20314
2024-03-09,0.55176
2024-03-10,0.48747
2024-03-11,3.3299
2024-03-12,4.17918
2024-03-13,4.05702
2024-03-14,3.98103
2024-03-15,3.29717
2024-03-16,0.47461
2024-03-17,0.37934
2024-03-18,4.6386
2024-03-19,4.19204
2024-03-20,4.51118
