date,명품시계
2023-05-30,25.65543
2023-05-31,24.79935
2023-06-01,24.63884
2023-06-02,24.74585
2023-06-03,30.25682
2023-06-04,28.89245
2023-06-05,25.01337
2023-06-06,32.04922
2023-06-07,25.65543
2023-06-08,23.83627
2023-06-09,25.62867
2023-06-10,28.57142
2023-06-11,28.27715
2023-06-12,25.30765
2023-06-13,30.41733
2023-06-14,27.0733
2023-06-15,22.12413
2023-06-16,24.10379
2023-06-17,44.46227
2023-06-18,34.21615
2023-06-19,28.70518
2023-06-20,27.87586
2023-06-21,25.3879
2023-06-22,26.83253
2023-06-23,28.14339
2023-06-24,27.71535
2023-06-25,25.12038
2023-06-26,29.13322
2023-06-27,25.97645
2023-06-28,24.55858
2023-06-29,24.39807
2023-06-30,27.04654
2023-07-01,26.85928
2023-07-02,27.98287
2023-07-03,24.47833
2023-07-04,25.52166
2023-07-05,23.11396
2023-07-06,22.73943
2023-07-07,24.93311
2023-07-08,26.08346
2023-07-09,25.49491
2023-07-10,26.21722
2023-07-11,24.13055
2023-07-12,24.23756
2023-07-13,27.10005
2023-07-14,23.51524
2023-07-15,29.98929
2023-07-16,30.06955
2023-07-17,23.48849
2023-07-18,26.85928
2023-07-19,22.17763
2023-07-20,21.13429
2023-07-21,24.63884
2023-07-22,29.37399
2023-07-23,28.11663
2023-07-24,21.13429
2023-07-25,20.70626
2023-07-26,21.72284
2023-07-27,24.05029
2023-07-28,21.26805
2023-07-29,25.36115
2023-07-30,23.78277
2023-07-31,23.14071
2023-08-01,22.55216
2023-08-02,19.47565
2023-08-03,20.59925
2023-08-04,21.32156
2023-08-05,24.37132
2023-08-06,39.75387
2023-08-07,28.78544
2023-08-08,26.16372
2023-08-09,23.88978
2023-08-10,28.38416
2023-08-11,26.19047
2023-08-12,26.19047
2023-08-13,27.20706
2023-08-14,23.97003
2023-08-15,28.06313
2023-08-16,23.56875
2023-08-17,25.22739
2023-08-18,22.79293
2023-08-19,24.31781
2023-08-20,24.39807
2023-08-21,22.57891
2023-08-22,23.16746
2023-08-23,25.65543
2023-08-24,23.80952
2023-08-25,24.7726
2023-08-26,22.71268
2023-08-27,24.50508
2023-08-28,23.48849
2023-08-29,23.67576
2023-08-30,22.68592
2023-08-31,22.9802
2023-09-01,22.60567
2023-09-02,26.53825
2023-09-03,27.63509
2023-09-04,21.34831
2023-09-05,25.8962
2023-09-06,22.65917
2023-09-07,24.85286
2023-09-08,22.71268
2023-09-09,28.22364
2023-09-10,33.06581
2023-09-11,26.11021
2023-09-12,27.10005
2023-09-13,27.20706
2023-09-14,27.92937
2023-09-15,26.27073
2023-09-16,32.02247
2023-09-17,27.60834
2023-09-18,23.75601
2023-09-19,24.95987
2023-09-20,24.02354
2023-09-21,23.62225
2023-09-22,23.62225
2023-09-23,20.54574
2023-09-24,24.7191
2023-09-25,23.30123
2023-09-26,23.32798
2023-09-27,20.54574
2023-09-28,21.37506
2023-09-29,23.97003
2023-09-30,22.63242
2023-10-01,24.47833
2023-10-02,22.95345
2023-10-03,24.1573
2023-10-04,20.73301
2023-10-05,20.30497
2023-10-06,19.4489
2023-10-07,19.42215
2023-10-08,19.26163
2023-10-09,19.26163
2023-10-10,18.16479
2023-10-11,17.71
2023-10-12,20.09095
2023-10-13,19.04761
2023-10-14,22.12413
2023-10-15,21.8031
2023-10-16,18.91385
2023-10-17,18.13804
2023-10-18,18.29855
2023-10-19,20.33172
2023-10-20,18.99411
2023-10-21,18.43231
2023-10-22,19.60941
2023-10-23,15.86409
2023-10-24,18.00428
2023-10-25,17.20171
2023-10-26,17.87051
2023-10-27,17.87051
2023-10-28,18.19154
2023-10-29,21.99036
2023-10-30,18.29855
2023-10-31,20.09095
2023-11-01,19.28838
2023-11-02,20.6795
2023-11-03,17.97752
2023-11-04,22.63242
2023-11-05,21.72284
2023-11-06,18.21829
2023-11-07,22.31139
2023-11-08,18.37881
2023-11-09,17.52273
2023-11-10,17.22846
2023-11-11,18.45906
2023-11-12,23.19422
2023-11-13,20.49224
2023-11-14,22.79293
2023-11-15,20.94703
2023-11-16,21.1878
2023-11-17,17.28196
2023-11-18,21.00053
2023-11-19,20.65275
2023-11-20,18.43231
2023-11-21,17.97752
2023-11-22,17.62974
2023-11-23,17.95077
2023-11-24,18.8871
2023-11-25,27.47458
2023-11-26,27.28731
2023-11-27,19.55591
2023-11-28,20.46548
2023-11-29,18.78009
2023-11-30,17.17495
2023-12-01,18.13804
2023-12-02,23.542
2023-12-03,20.70626
2023-12-04,16.39914
2023-12-05,18.40556
2023-12-06,19.98394
2023-12-07,18.75334
2023-12-08,19.23488
2023-12-09,22.28464
2023-12-10,25.44141
2023-12-11,20.75976
2023-12-12,20.30497
2023-12-13,19.31514
2023-12-14,21.99036
2023-12-15,18.08453
2023-12-16,20.73301
2023-12-17,20.57249
2023-12-18,17.71
2023-12-19,17.41573
2023-12-20,18.35205
2023-12-21,18.99411
2023-12-22,18.78009
2023-12-23,19.85018
2023-12-24,23.19422
2023-12-25,21.1878
2023-12-26,17.49598
2023-12-27,16.39914
2023-12-28,16.90743
2023-12-29,19.10112
2023-12-30,21.13429
2023-12-31,21.58908
2024-01-01,19.34189
2024-01-02,16.90743
2024-01-03,18.00428
2024-01-04,17.7635
2024-01-05,20.86677
2024-01-06,19.98394
2024-01-07,20.92027
2024-01-08,18.29855
2024-01-09,21.26805
2024-01-10,16.74692
2024-01-11,18.61958
2024-01-12,19.04761
2024-01-13,19.74317
2024-01-14,21.00053
2024-01-15,18.72659
2024-01-16,18.72659
2024-01-17,18.43231
2024-01-18,22.44515
2024-01-19,22.04387
2024-01-20,24.02354
2024-01-21,22.89994
2024-01-22,24.37132
2024-01-23,22.47191
2024-01-24,21.8031
2024-01-25,19.04761
2024-01-26,21.61583
2024-01-27,24.69234
2024-01-28,24.58533
2024-01-29,21.61583
2024-01-30,21.74959
2024-01-31,18.72659
2024-02-01,23.08721
2024-02-02,22.79293
2024-02-03,21.91011
2024-02-04,24.26431
2024-02-05,21.69609
2024-02-06,21.91011
2024-02-07,19.52915
2024-02-08,20.94703
2024-02-09,19.93044
2024-02-10,26.77902
2024-02-11,23.48849
2024-02-12,25.3344
2024-02-13,21.37506
2024-02-14,23.35473
2024-02-15,19.36864
2024-02-16,20.78651
2024-02-17,23.24772
2024-02-18,44.11449
2024-02-19,26.48475
2024-02-20,24.34456
2024-02-21,25.17388
2024-02-22,23.48849
2024-02-23,22.04387
2024-02-24,25.06688
2024-02-25,24.02354
2024-02-26,20.59925
2024-02-27,20.94703
2024-02-28,19.10112
2024-02-29,18.61958
2024-03-01,20.6795
2024-03-02,23.67576
2024-03-03,24.50508
2024-03-04,18.11128
2024-03-05,18.69983
2024-03-06,21.13429
2024-03-07,22.15088
2024-03-08,20.6795
2024-03-09,24.23756
2024-03-10,26.11021
2024-03-11,20.43873
2024-03-12,20.51899
2024-03-13,20.626
2024-03-14,21.61583
2024-03-15,21.50882
2024-03-16,23.24772
2024-03-17,24.58533
2024-03-18,20.09095
2024-03-19,21.29481
2024-03-20,21.74959
