date,밀크코인
2023-05-30,1.4675
2023-05-31,1.98515
2023-06-01,1.34297
2023-06-02,1.2282
2023-06-03,0.91566
2023-06-04,0.8424
2023-06-05,1.04263
2023-06-06,1.21844
2023-06-07,1.86062
2023-06-08,2.78116
2023-06-09,4.39029
2023-06-10,2.15607
2023-06-11,1.81423
2023-06-12,2.2513
2023-06-13,1.76295
2023-06-14,1.5847
2023-06-15,2.82267
2023-06-16,1.70435
2023-06-17,1.25018
2023-06-18,1.02554
2023-06-19,2.34409
2023-06-20,2.65419
2023-06-21,2.62733
2023-06-22,2.33676
2023-06-23,1.95341
2023-06-24,1.81667
2023-06-25,1.06949
2023-06-26,1.31855
2023-06-27,1.91922
2023-06-28,1.29413
2023-06-29,1.19402
2023-06-30,1.15983
2023-07-01,1.03774
2023-07-02,1.11588
2023-07-03,1.3625
2023-07-04,1.31366
2023-07-05,1.29901
2023-07-06,0.95961
2023-07-07,1.65063
2023-07-08,0.86926
2023-07-09,0.65683
2023-07-10,1.01577
2023-07-11,1.32831
2023-07-12,3.38672
2023-07-13,1.31611
2023-07-14,1.80446
2023-07-15,1.01333
2023-07-16,0.79113
2023-07-17,1.22576
2023-07-18,1.10367
2023-07-19,0.88147
2023-07-20,0.95472
2023-07-21,0.82287
2023-07-22,0.54451
2023-07-23,0.67392
2023-07-24,1.11344
2023-07-25,0.94007
2023-07-26,0.93763
2023-07-27,1.04019
2023-07-28,0.83996
2023-07-29,1.07925
2023-07-30,1.01089
2023-07-31,1.08902
2023-08-01,1.006
2023-08-02,1.006
2023-08-03,0.86926
2023-08-04,0.82043
2023-08-05,0.61776
2023-08-06,0.59823
2023-08-07,0.78624
2023-08-08,0.78624
2023-08-09,1.09879
2023-08-10,0.87415
2023-08-11,0.73497
2023-08-12,0.5909
2023-08-13,0.48835
2023-08-14,0.70566
2023-08-15,0.81554
2023-08-16,1.24774
2023-08-17,1.32831
2023-08-18,1.36494
2023-08-19,1.01821
2023-08-20,0.88147
2023-08-21,0.96205
2023-08-22,0.91566
2023-08-23,2.76651
2023-08-24,2.6664
2023-08-25,1.27215
2023-08-26,0.78624
2023-08-27,0.61776
2023-08-28,0.85705
2023-08-29,0.86926
2023-08-30,1.07925
2023-08-31,0.83752
2023-09-01,1.02554
2023-09-02,0.6202
2023-09-03,0.72032
2023-09-04,0.80334
2023-09-05,0.73985
2023-09-06,0.72764
2023-09-07,0.94252
2023-09-08,0.67636
2023-09-09,0.54451
2023-09-10,0.55428
2023-09-11,0.85217
2023-09-12,0.94252
2023-09-13,0.92787
2023-09-14,0.79113
2023-09-15,0.84729
2023-09-16,0.79601
2023-09-17,0.68857
2023-09-18,1.01577
2023-09-19,0.9474
2023-09-20,0.79357
2023-09-21,0.77159
2023-09-22,0.55672
2023-09-23,0.60555
2023-09-24,0.49811
2023-09-25,1.37227
2023-09-26,0.93275
2023-09-27,0.70078
2023-09-28,0.51521
2023-09-29,0.51765
2023-09-30,0.51765
2023-10-01,0.68857
2023-10-02,0.82043
2023-10-03,1.35029
2023-10-04,0.96938
2023-10-05,0.79113
2023-10-06,0.69834
2023-10-07,0.57625
2023-10-08,1.12809
2023-10-09,1.54563
2023-10-10,0.9767
2023-10-11,0.82043
2023-10-12,0.61288
2023-10-13,0.66415
2023-10-14,0.45416
2023-10-15,0.62753
2023-10-16,0.97182
2023-10-17,0.83752
2023-10-18,0.64706
2023-10-19,0.57381
2023-10-20,0.54207
2023-10-21,0.45172
2023-10-22,0.50788
2023-10-23,0.80334
2023-10-24,1.16227
2023-10-25,0.94984
2023-10-26,0.78136
2023-10-27,0.95961
2023-10-28,0.74473
2023-10-29,1.69946
2023-10-30,1.50901
2023-10-31,1.47726
2023-11-01,1.38448
2023-11-02,1.24529
2023-11-03,0.95717
2023-11-04,1.01333
2023-11-05,1.79713
2023-11-06,1.39668
2023-11-07,1.14518
2023-11-08,1.11344
2023-11-09,1.46994
2023-11-10,1.33564
2023-11-11,0.9181
2023-11-12,1.65551
2023-11-13,1.48703
2023-11-14,1.02554
2023-11-15,1.17204
2023-11-16,1.1989
2023-11-17,0.89368
2023-11-18,0.76183
2023-11-19,0.62997
2023-11-20,0.95717
2023-11-21,0.9181
2023-11-22,2.30502
2023-11-23,8.52419
2023-11-24,3.71148
2023-11-25,1.81178
2023-11-26,1.48215
2023-11-27,8.47536
2023-11-28,5.39385
2023-11-29,2.72745
2023-11-30,2.45641
2023-12-01,2.1927
2023-12-02,1.26971
2023-12-03,1.07437
2023-12-04,8.8636
2023-12-05,3.56009
2023-12-06,2.67373
2023-12-07,2.15851
2023-12-08,1.81667
2023-12-09,1.61644
2023-12-10,1.3625
2023-12-11,1.55052
2023-12-12,3.75299
2023-12-13,8.42408
2023-12-14,5.77721
2023-12-15,2.83488
2023-12-16,1.79225
2023-12-17,1.56272
2023-12-18,1.90457
2023-12-19,1.7483
2023-12-20,2.09014
2023-12-21,2.25374
2023-12-22,1.77516
2023-12-23,1.25262
2023-12-24,1.19402
2023-12-25,1.35762
2023-12-26,1.78004
2023-12-27,1.56028
2023-12-28,1.34052
2023-12-29,1.3332
2023-12-30,1.16472
2023-12-31,1.16716
2024-01-01,1.40157
2024-01-02,1.86062
2024-01-03,2.00957
2024-01-04,1.89236
2024-01-05,1.48215
2024-01-06,1.15495
2024-01-07,1.23797
2024-01-08,1.81911
2024-01-09,1.5554
2024-01-10,1.52854
2024-01-11,2.82512
2024-01-12,1.87771
2024-01-13,1.26971
2024-01-14,1.0817
2024-01-15,1.57493
2024-01-16,3.49172
2024-01-17,2.64931
2024-01-18,2.83977
2024-01-19,1.54807
2024-01-20,1.20134
2024-01-21,1.11344
2024-01-22,1.20134
2024-01-23,1.48947
2024-01-24,1.4211
2024-01-25,1.15739
2024-01-26,0.80578
2024-01-27,0.72032
2024-01-28,0.71543
2024-01-29,0.92054
2024-01-30,0.86682
2024-01-31,0.73985
2024-02-01,1.03286
2024-02-02,1.04507
2024-02-03,0.70811
2024-02-04,0.8888
2024-02-05,0.99868
2024-02-06,0.87415
2024-02-07,0.8131
2024-02-08,0.83996
2024-02-09,0.83752
2024-02-10,0.68857
2024-02-11,0.73008
2024-02-12,1.19158
2024-02-13,1.65063
2024-02-14,1.76051
2024-02-15,1.67016
2024-02-16,1.86306
2024-02-17,1.20134
2024-02-18,0.95228
2024-02-19,1.45529
2024-02-20,1.23797
2024-02-21,1.37227
2024-02-22,1.03042
2024-02-23,1.45773
2024-02-24,1.07681
2024-02-25,0.79845
2024-02-26,1.05484
2024-02-27,1.76539
2024-02-28,2.04375
2024-02-29,3.96054
2024-03-01,2.94965
2024-03-02,2.88616
2024-03-03,2.69814
2024-03-04,4.51482
2024-03-05,6.98832
2024-03-06,4.09727
2024-03-07,3.3623
2024-03-08,3.05708
2024-03-09,2.33676
2024-03-10,2.94232
2024-03-11,3.83356
2024-03-12,4.77853
2024-03-13,4.58074
2024-03-14,3.67241
2024-03-15,2.93988
2024-03-16,1.79713
2024-03-17,1.88259
2024-03-18,2.09991
2024-03-19,2.12189
2024-03-20,1.98271
