date,삼성전자배당금지급일
2023-05-29,0.4196
2023-05-30,1.80399
2023-05-31,1.07264
2023-06-01,0.79783
2023-06-02,0.84659
2023-06-03,0.37232
2023-06-04,0.30288
2023-06-05,0.61167
2023-06-06,0.3147
2023-06-07,0.62053
2023-06-08,0.59246
2023-06-09,0.59246
2023-06-10,0.24969
2023-06-11,0.24821
2023-06-12,0.61462
2023-06-13,0.61167
2023-06-14,0.63826
2023-06-15,0.54666
2023-06-16,0.52745
2023-06-17,0.22014
2023-06-18,0.22605
2023-06-19,0.46097
2023-06-20,0.51563
2023-06-21,0.51711
2023-06-22,0.5378
2023-06-23,0.61758
2023-06-24,0.2556
2023-06-25,0.23491
2023-06-26,1.00468
2023-06-27,0.9441
2023-06-28,1.01945
2023-06-29,0.98547
2023-06-30,0.71066
2023-07-01,0.2881
2023-07-02,0.28219
2023-07-03,0.92342
2023-07-04,0.81261
2023-07-05,0.69145
2023-07-06,0.60281
2023-07-07,0.8392
2023-07-08,0.28219
2023-07-09,0.2881
2023-07-10,0.69884
2023-07-11,0.84659
2023-07-12,0.78749
2023-07-13,0.93967
2023-07-14,1.21448
2023-07-15,0.43881
2023-07-16,0.43437
2023-07-17,1.0165
2023-07-18,1.02389
2023-07-19,0.87023
2023-07-20,0.78158
2023-07-21,0.74464
2023-07-22,0.32652
2023-07-23,0.31765
2023-07-24,0.86432
2023-07-25,0.88648
2023-07-26,1.1081
2023-07-27,1.47599
2023-07-28,0.97661
2023-07-29,0.37823
2023-07-30,0.38118
2023-07-31,1.00911
2023-08-01,1.35927
2023-08-02,1.24551
2023-08-03,1.21744
2023-08-04,1.23221
2023-08-05,0.49347
2023-08-06,0.57473
2023-08-07,1.41246
2023-08-08,1.58533
2023-08-09,1.81729
2023-08-10,1.82911
2023-08-11,1.90889
2023-08-12,0.85841
2023-08-13,0.90126
2023-08-14,3.89905
2023-08-15,2.33884
2023-08-16,5.47995
2023-08-17,1.22335
2023-08-18,0.80226
2023-08-19,0.31322
2023-08-20,0.20093
2023-08-21,0.52154
2023-08-22,0.50086
2023-08-23,0.45949
2023-08-24,0.45358
2023-08-25,0.35459
2023-08-26,0.1699
2023-08-27,0.16399
2023-08-28,0.46392
2023-08-29,0.45506
2023-08-30,0.42994
2023-08-31,0.38562
2023-09-01,0.86432
2023-09-02,0.37971
2023-09-03,0.33243
2023-09-04,0.66929
2023-09-05,0.57473
2023-09-06,0.50381
2023-09-07,0.55257
2023-09-08,0.40039
2023-09-09,0.16843
2023-09-10,0.17877
2023-09-11,0.54075
2023-09-12,0.42994
2023-09-13,0.58655
2023-09-14,0.64713
2023-09-15,0.67668
2023-09-16,0.26446
2023-09-17,0.22457
2023-09-18,0.54962
2023-09-19,0.5112
2023-09-20,0.49643
2023-09-21,0.5378
2023-09-22,0.51268
2023-09-23,0.24969
2023-09-24,0.23196
2023-09-25,0.80079
2023-09-26,0.79635
2023-09-27,0.65747
2023-09-28,0.22162
2023-09-29,0.1965
2023-09-30,0.18616
2023-10-01,0.27481
2023-10-02,0.28367
2023-10-03,0.32061
2023-10-04,0.79783
2023-10-05,0.75351
2023-10-06,0.78601
2023-10-07,0.28958
2023-10-08,0.28663
2023-10-09,0.40039
2023-10-10,0.91603
2023-10-11,1.44053
2023-10-12,1.20562
2023-10-13,0.81113
2023-10-14,0.36345
2023-10-15,0.35902
2023-10-16,0.96774
2023-10-17,1.32381
2023-10-18,1.42576
2023-10-19,0.86727
2023-10-20,0.80522
2023-10-21,0.32208
2023-10-22,0.37084
2023-10-23,0.87023
2023-10-24,0.89978
2023-10-25,0.96626
2023-10-26,0.94706
2023-10-27,0.91751
2023-10-28,0.39744
2023-10-29,0.37971
2023-10-30,1.09185
2023-10-31,1.84684
2023-11-01,1.7183
2023-11-02,1.63113
2023-11-03,1.3445
2023-11-04,0.53189
2023-11-05,0.61462
2023-11-06,1.79808
2023-11-07,1.57794
2023-11-08,1.41246
2023-11-09,1.57203
2023-11-10,1.48634
2023-11-11,0.68407
2023-11-12,0.71509
2023-11-13,2.52205
2023-11-14,3.837
2023-11-15,6.22312
2023-11-16,4.64075
2023-11-17,3.48093
2023-11-18,1.20562
2023-11-19,1.19232
2023-11-20,5.34846
2023-11-21,1.30461
2023-11-22,0.61462
2023-11-23,0.54223
2023-11-24,0.42994
2023-11-25,0.20832
2023-11-26,0.21571
2023-11-27,0.41812
2023-11-28,0.55257
2023-11-29,0.42551
2023-11-30,0.39891
2023-12-01,0.38562
2023-12-02,0.19354
2023-12-03,0.15218
2023-12-04,0.54223
2023-12-05,0.40926
2023-12-06,0.4787
2023-12-07,0.39005
2023-12-08,0.52598
2023-12-09,0.20684
2023-12-10,0.22753
2023-12-11,0.51711
2023-12-12,1.04457
2023-12-13,0.65599
2023-12-14,0.84807
2023-12-15,0.66338
2023-12-16,0.31765
2023-12-17,0.22753
2023-12-18,0.47131
2023-12-19,0.6752
2023-12-20,1.42724
2023-12-21,1.19084
2023-12-22,1.48929
2023-12-23,0.43585
2023-12-24,0.33686
2023-12-25,0.50381
2023-12-26,2.37134
2023-12-27,2.79095
2023-12-28,1.69318
2023-12-29,0.87023
2023-12-30,0.39005
2023-12-31,0.27628
2024-01-01,0.29549
2024-01-02,1.04309
2024-01-03,0.63974
2024-01-04,0.47279
2024-01-05,0.45358
2024-01-06,0.21571
2024-01-07,0.1965
2024-01-08,0.4654
2024-01-09,0.69589
2024-01-10,0.56439
2024-01-11,0.47426
2024-01-12,0.37971
2024-01-13,0.19059
2024-01-14,0.17434
2024-01-15,0.45506
2024-01-16,0.41517
2024-01-17,0.4521
2024-01-18,0.393
2024-01-19,0.51268
2024-01-20,0.20389
2024-01-21,0.16695
2024-01-22,0.48756
2024-01-23,0.43142
2024-01-24,0.48017
2024-01-25,0.64713
2024-01-26,0.61019
2024-01-27,0.21275
2024-01-28,0.29845
2024-01-29,0.8067
2024-01-30,0.6427
2024-01-31,1.24994
2024-02-01,0.77715
2024-02-02,1.01059
2024-02-03,0.35754
2024-02-04,0.29549
2024-02-05,0.71657
2024-02-06,0.75499
2024-02-07,0.83034
2024-02-08,0.69736
2024-02-09,0.26446
2024-02-10,0.24378
2024-02-11,0.24082
2024-02-12,0.65156
2024-02-13,1.34893
2024-02-14,0.80965
2024-02-15,0.82147
2024-02-16,0.79783
2024-02-17,0.33686
2024-02-18,0.26742
2024-02-19,0.83477
2024-02-20,0.84807
2024-02-21,0.75646
2024-02-22,0.79783
2024-02-23,0.79931
2024-02-24,0.33095
2024-02-25,0.35754
2024-02-26,0.88057
2024-02-27,0.86875
2024-02-28,0.95001
2024-02-29,0.95149
2024-03-01,0.48017
2024-03-02,0.41369
2024-03-03,0.40335
2024-03-04,1.45974
2024-03-05,1.08003
2024-03-06,1.04014
2024-03-07,1.08003
2024-03-08,1.06378
2024-03-09,0.45801
2024-03-10,0.44915
2024-03-11,1.07264
2024-03-12,1.38734
2024-03-13,1.49668
2024-03-14,1.48486
2024-03-15,1.29279
2024-03-16,0.41517
2024-03-17,0.5112
2024-03-18,1.30313
2024-03-19,1.4228
2024-03-20,4.57869
