date,국내배당주순위
2023-06-08,1.57232
2023-06-09,1.74703
2023-06-10,1.06568
2023-06-11,1.11809
2023-06-12,1.71208
2023-06-13,1.38015
2023-06-14,1.83438
2023-06-15,1.20545
2023-06-16,1.55485
2023-06-17,0.94339
2023-06-18,1.01327
2023-06-19,1.34521
2023-06-20,0.96086
2023-06-21,1.48497
2023-06-22,0.97833
2023-06-23,1.32774
2023-06-24,1.01327
2023-06-25,0.69881
2023-06-26,1.20545
2023-06-27,1.25786
2023-06-28,1.27533
2023-06-29,1.15303
2023-06-30,1.45003
2023-07-01,0.8211
2023-07-02,1.13556
2023-07-03,1.32774
2023-07-04,1.7645
2023-07-05,1.53738
2023-07-06,1.41509
2023-07-07,1.34521
2023-07-08,0.80363
2023-07-09,1.04821
2023-07-10,1.58979
2023-07-11,1.51991
2023-07-12,1.50244
2023-07-13,1.71208
2023-07-14,1.13556
2023-07-15,0.96086
2023-07-16,0.9958
2023-07-17,1.74703
2023-07-18,1.45003
2023-07-19,1.39762
2023-07-20,1.39762
2023-07-21,1.15303
2023-07-22,0.87351
2023-07-23,0.78616
2023-07-24,1.11809
2023-07-25,1.24039
2023-07-26,2.14884
2023-07-27,1.55485
2023-07-28,1.25786
2023-07-29,0.62893
2023-07-30,0.9958
2023-07-31,1.13556
2023-08-01,1.7645
2023-08-02,1.41509
2023-08-03,1.4675
2023-08-04,1.20545
2023-08-05,0.76869
2023-08-06,0.85604
2023-08-07,1.39762
2023-08-08,1.51991
2023-08-09,1.85185
2023-08-10,1.69461
2023-08-11,1.48497
2023-08-12,1.13556
2023-08-13,1.04821
2023-08-14,1.65967
2023-08-15,1.11809
2023-08-16,1.85185
2023-08-17,1.67714
2023-08-18,1.39762
2023-08-19,1.13556
2023-08-20,0.97833
2023-08-21,1.38015
2023-08-22,1.36268
2023-08-23,1.4675
2023-08-24,1.48497
2023-08-25,1.24039
2023-08-26,0.59399
2023-08-27,0.66387
2023-08-28,1.48497
2023-08-29,1.86932
2023-08-30,1.36268
2023-08-31,1.11809
2023-09-01,1.74703
2023-09-02,1.32774
2023-09-03,1.2928
2023-09-04,1.34521
2023-09-05,1.62473
2023-09-06,1.60726
2023-09-07,1.48497
2023-09-08,1.39762
2023-09-09,1.08315
2023-09-10,1.01327
2023-09-11,1.65967
2023-09-12,1.60726
2023-09-13,2.02655
2023-09-14,1.79944
2023-09-15,2.48078
2023-09-16,1.4675
2023-09-17,1.01327
2023-09-18,1.74703
2023-09-19,1.65967
2023-09-20,2.04402
2023-09-21,1.45003
2023-09-22,1.20545
2023-09-23,1.03074
2023-09-24,0.89098
2023-09-25,1.41509
2023-09-26,1.74703
2023-09-27,1.67714
2023-09-28,0.73375
2023-09-29,0.66387
2023-09-30,0.90845
2023-10-01,0.69881
2023-10-02,1.01327
2023-10-03,0.85604
2023-10-04,2.02655
2023-10-05,1.58979
2023-10-06,1.50244
2023-10-07,0.89098
2023-10-08,0.75122
2023-10-09,0.85604
2023-10-10,1.58979
2023-10-11,2.00908
2023-10-12,1.6422
2023-10-13,1.22292
2023-10-14,1.06568
2023-10-15,1.18798
2023-10-16,1.83438
2023-10-17,1.24039
2023-10-18,2.00908
2023-10-19,1.60726
2023-10-20,1.15303
2023-10-21,0.87351
2023-10-22,0.76869
2023-10-23,1.58979
2023-10-24,1.32774
2023-10-25,1.36268
2023-10-26,1.2928
2023-10-27,1.65967
2023-10-28,0.71628
2023-10-29,0.54157
2023-10-30,1.01327
2023-10-31,0.71628
2023-11-01,1.06568
2023-11-02,1.25786
2023-11-03,1.24039
2023-11-04,1.13556
2023-11-05,0.85604
2023-11-06,1.72955
2023-11-07,1.79944
2023-11-08,3.93081
2023-11-09,3.58141
2023-11-10,1.51991
2023-11-11,1.06568
2023-11-12,0.73375
2023-11-13,1.22292
2023-11-14,1.50244
2023-11-15,1.97414
2023-11-16,1.88679
2023-11-17,1.2928
2023-11-18,0.73375
2023-11-19,1.20545
2023-11-20,2.00908
2023-11-21,2.2886
2023-11-22,2.34102
2023-11-23,2.04402
2023-11-24,1.97414
2023-11-25,1.32774
2023-11-26,1.45003
2023-11-27,1.79944
2023-11-28,2.18378
2023-11-29,2.00908
2023-11-30,5.4682
2023-12-01,3.33682
2023-12-02,1.60726
2023-12-03,1.85185
2023-12-04,2.46331
2023-12-05,4.78686
2023-12-06,4.96156
2023-12-07,3.75611
2023-12-08,3.65129
2023-12-09,2.14884
2023-12-10,2.67295
2023-12-11,3.02236
2023-12-12,2.90006
2023-12-13,3.54647
2023-12-14,2.46331
2023-12-15,3.37176
2023-12-16,2.2886
2023-12-17,2.2886
2023-12-18,3.63382
2023-12-19,4.14046
2023-12-20,4.92662
2023-12-21,3.86093
2023-12-22,4.03563
2023-12-23,2.44584
2023-12-24,2.06149
2023-12-25,2.86512
2023-12-26,5.57302
2023-12-27,3.59888
2023-12-28,3.14465
2023-12-29,2.7603
2023-12-30,1.74703
2023-12-31,1.55485
2024-01-01,2.04402
2024-01-02,2.81271
2024-01-03,2.55066
2024-01-04,3.232
2024-01-05,3.42417
2024-01-06,2.13137
2024-01-07,2.77777
2024-01-08,2.44584
2024-01-09,3.59888
2024-01-10,3.21453
2024-01-11,3.07477
2024-01-12,2.72536
2024-01-13,1.67714
2024-01-14,1.85185
2024-01-15,2.53319
2024-01-16,2.70789
2024-01-17,2.83018
2024-01-18,2.49825
2024-01-19,2.62054
2024-01-20,1.95667
2024-01-21,2.70789
2024-01-22,3.03983
2024-01-23,3.42417
2024-01-24,3.51153
2024-01-25,3.86093
2024-01-26,3.91334
2024-01-27,2.81271
2024-01-28,2.30607
2024-01-29,3.65129
2024-01-30,3.35429
2024-01-31,3.45911
2024-02-01,3.44164
2024-02-02,3.84346
2024-02-03,2.60307
2024-02-04,3.529
2024-02-05,4.43745
2024-02-06,3.91334
2024-02-07,4.14046
2024-02-08,4.31516
2024-02-09,2.88259
2024-02-10,2.63801
2024-02-11,3.19706
2024-02-12,3.38923
2024-02-13,5.60796
2024-02-14,4.83927
2024-02-15,5.31097
2024-02-16,5.08385
2024-02-17,2.98742
2024-02-18,3.529
2024-02-19,5.32844
2024-02-20,4.97903
2024-02-21,5.69531
2024-02-22,5.55555
2024-02-23,5.41579
2024-02-24,3.45911
2024-02-25,4.10552
2024-02-26,5.1712
2024-02-27,4.96156
2024-02-28,4.59468
2024-02-29,4.08805
2024-03-01,3.31935
2024-03-02,3.0573
2024-03-03,3.49406
2024-03-04,4.45492
2024-03-05,4.21034
2024-03-06,4.12299
2024-03-07,4.08805
2024-03-08,4.00069
2024-03-09,3.07477
2024-03-10,3.56394
2024-03-11,4.14046
2024-03-12,4.22781
2024-03-13,4.29769
2024-03-14,4.33263
2024-03-15,3.93081
2024-03-16,2.95248
2024-03-17,3.07477
2024-03-18,3.4067
2024-03-19,3.44164
2024-03-20,3.79105
