date,증권사수수료비교
2023-05-29,2.54312
2023-05-30,5.26315
2023-05-31,4.93144
2023-06-01,4.68819
2023-06-02,4.68819
2023-06-03,2.9854
2023-06-04,3.22865
2023-06-05,4.11322
2023-06-06,3.33923
2023-06-07,4.84298
2023-06-08,4.35647
2023-06-09,4.99778
2023-06-10,2.6758
2023-06-11,2.43255
2023-06-12,4.11322
2023-06-13,5.52852
2023-06-14,4.73241
2023-06-15,4.64396
2023-06-16,4.57762
2023-06-17,3.25077
2023-06-18,2.80849
2023-06-19,4.73241
2023-06-20,4.02476
2023-06-21,4.13533
2023-06-22,4.37859
2023-06-23,3.93631
2023-06-24,2.01238
2023-06-25,1.85758
2023-06-26,3.56037
2023-06-27,3.60459
2023-06-28,3.295
2023-06-29,3.69305
2023-06-30,4.06899
2023-07-01,2.58735
2023-07-02,2.47678
2023-07-03,4.75453
2023-07-04,4.75453
2023-07-05,5.21892
2023-07-06,4.82087
2023-07-07,4.33436
2023-07-08,2.89694
2023-07-09,2.74214
2023-07-10,4.46704
2023-07-11,4.22379
2023-07-12,5.48429
2023-07-13,6.4352
2023-07-14,5.59486
2023-07-15,3.27288
2023-07-16,2.69792
2023-07-17,5.57275
2023-07-18,6.21406
2023-07-19,5.50641
2023-07-20,5.9708
2023-07-21,5.92658
2023-07-22,4.7103
2023-07-23,4.97567
2023-07-24,7.40822
2023-07-25,8.29279
2023-07-26,8.58027
2023-07-27,6.98805
2023-07-28,5.77178
2023-07-29,4.59973
2023-07-30,3.64882
2023-07-31,6.78903
2023-08-01,7.03228
2023-08-02,6.16983
2023-08-03,5.63909
2023-08-04,5.79389
2023-08-05,3.86996
2023-08-06,3.75939
2023-08-07,5.52852
2023-08-08,4.95356
2023-08-09,5.15258
2023-08-10,6.2804
2023-08-11,5.30738
2023-08-12,3.16231
2023-08-13,3.93631
2023-08-14,5.24104
2023-08-15,3.93631
2023-08-16,4.04688
2023-08-17,4.62184
2023-08-18,4.82087
2023-08-19,2.9854
2023-08-20,3.47191
2023-08-21,4.33436
2023-08-22,5.19681
2023-08-23,4.75453
2023-08-24,4.95356
2023-08-25,4.09111
2023-08-26,2.87483
2023-08-27,2.85272
2023-08-28,4.4007
2023-08-29,4.73241
2023-08-30,4.5555
2023-08-31,4.29013
2023-09-01,5.15258
2023-09-02,2.80849
2023-09-03,3.09597
2023-09-04,4.82087
2023-09-05,4.68819
2023-09-06,4.48916
2023-09-07,4.22379
2023-09-08,3.78151
2023-09-09,2.63157
2023-09-10,3.00751
2023-09-11,4.53339
2023-09-12,4.33436
2023-09-13,3.295
2023-09-14,4.31225
2023-09-15,3.98053
2023-09-16,2.78637
2023-09-17,2.27775
2023-09-18,4.44493
2023-09-19,4.29013
2023-09-20,4.22379
2023-09-21,4.06899
2023-09-22,3.95842
2023-09-23,2.14506
2023-09-24,2.07872
2023-09-25,2.87483
2023-09-26,3.16231
2023-09-27,3.05174
2023-09-28,1.23839
2023-09-29,1.54798
2023-09-30,1.83547
2023-10-01,1.74701
2023-10-02,1.96815
2023-10-03,2.32198
2023-10-04,3.25077
2023-10-05,3.86996
2023-10-06,2.6758
2023-10-07,1.92392
2023-10-08,1.23839
2023-10-09,1.83547
2023-10-10,2.94117
2023-10-11,2.9854
2023-10-12,2.94117
2023-10-13,3.22865
2023-10-14,1.65855
2023-10-15,2.01238
2023-10-16,2.76426
2023-10-17,3.11808
2023-10-18,3.25077
2023-10-19,2.87483
2023-10-20,3.22865
2023-10-21,1.7249
2023-10-22,2.34409
2023-10-23,4.51127
2023-10-24,4.11322
2023-10-25,4.88721
2023-10-26,3.75939
2023-10-27,4.26802
2023-10-28,2.29986
2023-10-29,2.56523
2023-10-30,3.38345
2023-10-31,3.18443
2023-11-01,4.09111
2023-11-02,4.42282
2023-11-03,3.95842
2023-11-04,2.521
2023-11-05,2.76426
2023-11-06,4.77664
2023-11-07,4.7103
2023-11-08,3.78151
2023-11-09,3.80362
2023-11-10,3.16231
2023-11-11,1.90181
2023-11-12,2.32198
2023-11-13,2.69792
2023-11-14,2.91906
2023-11-15,3.95842
2023-11-16,3.33923
2023-11-17,3.27288
2023-11-18,2.27775
2023-11-19,2.21141
2023-11-20,3.62671
2023-11-21,4.4007
2023-11-22,4.15745
2023-11-23,3.93631
2023-11-24,4.02476
2023-11-25,2.25563
2023-11-26,2.49889
2023-11-27,4.2459
2023-11-28,3.58248
2023-11-29,3.91419
2023-11-30,4.4007
2023-12-01,4.17956
2023-12-02,2.23352
2023-12-03,2.9854
2023-12-04,3.75939
2023-12-05,3.93631
2023-12-06,4.62184
2023-12-07,4.26802
2023-12-08,4.04688
2023-12-09,3.25077
2023-12-10,3.69305
2023-12-11,5.57275
2023-12-12,5.77178
2023-12-13,5.08624
2023-12-14,5.13047
2023-12-15,4.99778
2023-12-16,3.80362
2023-12-17,3.51614
2023-12-18,4.75453
2023-12-19,5.90446
2023-12-20,7.20919
2023-12-21,5.68332
2023-12-22,5.30738
2023-12-23,3.84785
2023-12-24,2.60946
2023-12-25,3.86996
2023-12-26,5.28527
2023-12-27,6.87748
2023-12-28,6.03715
2023-12-29,5.39584
2023-12-30,3.75939
2023-12-31,3.07386
2024-01-01,4.26802
2024-01-02,6.98805
2024-01-03,6.65634
2024-01-04,5.21892
2024-01-05,5.70544
2024-01-06,3.27288
2024-01-07,4.51127
2024-01-08,5.0199
2024-01-09,6.4352
2024-01-10,6.8996
2024-01-11,6.41309
2024-01-12,6.54577
2024-01-13,3.73728
2024-01-14,4.99778
2024-01-15,6.01503
2024-01-16,5.28527
2024-01-17,6.08137
2024-01-18,5.63909
2024-01-19,7.27554
2024-01-20,4.8651
2024-01-21,4.73241
2024-01-22,6.16983
2024-01-23,6.08137
2024-01-24,5.63909
2024-01-25,6.72268
2024-01-26,6.23617
2024-01-27,4.17956
2024-01-28,4.31225
2024-01-29,5.52852
2024-01-30,6.08137
2024-01-31,6.16983
2024-02-01,6.63423
2024-02-02,7.31977
2024-02-03,5.30738
2024-02-04,5.48429
2024-02-05,7.27554
2024-02-06,7.38611
2024-02-07,5.88235
2024-02-08,5.66121
2024-02-09,4.66607
2024-02-10,3.40557
2024-02-11,4.51127
2024-02-12,5.35161
2024-02-13,9.26581
2024-02-14,7.20919
2024-02-15,7.8505
2024-02-16,6.70057
2024-02-17,4.29013
2024-02-18,4.68819
2024-02-19,6.56789
2024-02-20,6.7448
2024-02-21,6.01503
2024-02-22,7.78416
2024-02-23,7.47456
2024-02-24,4.84298
2024-02-25,5.3295
2024-02-26,6.52366
2024-02-27,7.29765
2024-02-28,7.09862
2024-02-29,6.2804
2024-03-01,5.19681
2024-03-02,4.64396
2024-03-03,4.79876
2024-03-04,6.08137
2024-03-05,7.54091
2024-03-06,7.54091
2024-03-07,7.91685
2024-03-08,7.07651
2024-03-09,4.51127
2024-03-10,5.08624
2024-03-11,5.77178
2024-03-12,6.54577
2024-03-13,7.71782
2024-03-14,7.49668
2024-03-15,5.24104
2024-03-16,3.89208
2024-03-17,3.75939
2024-03-18,5.86023
2024-03-19,5.61698
2024-03-20,5.94869
