date,주말아르바이트
2023-05-29,57.14285
2023-05-30,41.75824
2023-05-31,51.64835
2023-06-01,25.27472
2023-06-02,45.05494
2023-06-03,38.46153
2023-06-04,47.25274
2023-06-05,49.45054
2023-06-06,43.95604
2023-06-07,47.25274
2023-06-08,41.75824
2023-06-09,65.93406
2023-06-10,29.67032
2023-06-11,40.65934
2023-06-12,63.73626
2023-06-13,46.15384
2023-06-14,47.25274
2023-06-15,38.46153
2023-06-16,50.54945
2023-06-17,39.56043
2023-06-18,49.45054
2023-06-19,59.34065
2023-06-20,37.36263
2023-06-21,43.95604
2023-06-22,47.25274
2023-06-23,39.56043
2023-06-24,23.07692
2023-06-25,28.57142
2023-06-26,51.64835
2023-06-27,48.35164
2023-06-28,51.64835
2023-06-29,46.15384
2023-06-30,48.35164
2023-07-01,40.65934
2023-07-02,50.54945
2023-07-03,38.46153
2023-07-04,40.65934
2023-07-05,45.05494
2023-07-06,31.86813
2023-07-07,32.96703
2023-07-08,23.07692
2023-07-09,31.86813
2023-07-10,43.95604
2023-07-11,21.97802
2023-07-12,62.63736
2023-07-13,38.46153
2023-07-14,29.67032
2023-07-15,32.96703
2023-07-16,32.96703
2023-07-17,34.06593
2023-07-18,32.96703
2023-07-19,28.57142
2023-07-20,31.86813
2023-07-21,35.16483
2023-07-22,40.65934
2023-07-23,29.67032
2023-07-24,39.56043
2023-07-25,39.56043
2023-07-26,28.57142
2023-07-27,29.67032
2023-07-28,42.85714
2023-07-29,21.97802
2023-07-30,26.37362
2023-07-31,39.56043
2023-08-01,26.37362
2023-08-02,34.06593
2023-08-03,46.15384
2023-08-04,36.26373
2023-08-05,34.06593
2023-08-06,32.96703
2023-08-07,47.25274
2023-08-08,42.85714
2023-08-09,36.26373
2023-08-10,37.36263
2023-08-11,34.06593
2023-08-12,29.67032
2023-08-13,31.86813
2023-08-14,35.16483
2023-08-15,40.65934
2023-08-16,39.56043
2023-08-17,59.34065
2023-08-18,60.43956
2023-08-19,39.56043
2023-08-20,28.57142
2023-08-21,51.64835
2023-08-22,40.65934
2023-08-23,52.74725
2023-08-24,47.25274
2023-08-25,46.15384
2023-08-26,31.86813
2023-08-27,37.36263
2023-08-28,51.64835
2023-08-29,49.45054
2023-08-30,45.05494
2023-08-31,49.45054
2023-09-01,37.36263
2023-09-02,35.16483
2023-09-03,36.26373
2023-09-04,43.95604
2023-09-05,42.85714
2023-09-06,28.57142
2023-09-07,35.16483
2023-09-08,34.06593
2023-09-09,36.26373
2023-09-10,34.06593
2023-09-11,31.86813
2023-09-12,53.84615
2023-09-13,51.64835
2023-09-14,42.85714
2023-09-15,43.95604
2023-09-16,21.97802
2023-09-17,31.86813
2023-09-18,47.25274
2023-09-19,43.95604
2023-09-20,40.65934
2023-09-21,34.06593
2023-09-22,25.27472
2023-09-23,28.57142
2023-09-24,16.48351
2023-09-25,38.46153
2023-09-26,35.16483
2023-09-27,18.68131
2023-09-28,8.7912
2023-09-29,10.98901
2023-09-30,29.67032
2023-10-01,14.28571
2023-10-02,20.87912
2023-10-03,34.06593
2023-10-04,32.96703
2023-10-05,41.75824
2023-10-06,37.36263
2023-10-07,19.78021
2023-10-08,23.07692
2023-10-09,39.56043
2023-10-10,42.85714
2023-10-11,49.45054
2023-10-12,40.65934
2023-10-13,40.65934
2023-10-14,48.35164
2023-10-15,31.86813
2023-10-16,47.25274
2023-10-17,45.05494
2023-10-18,32.96703
2023-10-19,46.15384
2023-10-20,49.45054
2023-10-21,12.08791
2023-10-22,37.36263
2023-10-23,49.45054
2023-10-24,47.25274
2023-10-25,53.84615
2023-10-26,40.65934
2023-10-27,42.85714
2023-10-28,20.87912
2023-10-29,27.47252
2023-10-30,53.84615
2023-10-31,47.25274
2023-11-01,48.35164
2023-11-02,28.57142
2023-11-03,42.85714
2023-11-04,38.46153
2023-11-05,31.86813
2023-11-06,45.05494
2023-11-07,47.25274
2023-11-08,36.26373
2023-11-09,29.67032
2023-11-10,46.15384
2023-11-11,23.07692
2023-11-12,27.47252
2023-11-13,37.36263
2023-11-14,43.95604
2023-11-15,37.36263
2023-11-16,40.65934
2023-11-17,34.06593
2023-11-18,25.27472
2023-11-19,30.76923
2023-11-20,39.56043
2023-11-21,38.46153
2023-11-22,25.27472
2023-11-23,38.46153
2023-11-24,38.46153
2023-11-25,21.97802
2023-11-26,35.16483
2023-11-27,36.26373
2023-11-28,46.15384
2023-11-29,47.25274
2023-11-30,36.26373
2023-12-01,27.47252
2023-12-02,34.06593
2023-12-03,31.86813
2023-12-04,35.16483
2023-12-05,38.46153
2023-12-06,35.16483
2023-12-07,23.07692
2023-12-08,36.26373
2023-12-09,32.96703
2023-12-10,32.96703
2023-12-11,34.06593
2023-12-12,38.46153
2023-12-13,32.96703
2023-12-14,31.86813
2023-12-15,40.65934
2023-12-16,20.87912
2023-12-17,34.06593
2023-12-18,29.67032
2023-12-19,30.76923
2023-12-20,29.67032
2023-12-21,23.07692
2023-12-22,9.8901
2023-12-23,35.16483
2023-12-24,14.28571
2023-12-25,27.47252
2023-12-26,27.47252
2023-12-27,28.57142
2023-12-28,32.96703
2023-12-29,18.68131
2023-12-30,23.07692
2023-12-31,28.57142
2024-01-01,28.57142
2024-01-02,61.53846
2024-01-03,45.05494
2024-01-04,42.85714
2024-01-05,65.93406
2024-01-06,32.96703
2024-01-07,29.67032
2024-01-08,34.06593
2024-01-09,41.75824
2024-01-10,28.57142
2024-01-11,39.56043
2024-01-12,52.74725
2024-01-13,24.17582
2024-01-14,51.64835
2024-01-15,51.64835
2024-01-16,49.45054
2024-01-17,29.67032
2024-01-18,34.06593
2024-01-19,39.56043
2024-01-20,38.46153
2024-01-21,32.96703
2024-01-22,38.46153
2024-01-23,40.65934
2024-01-24,42.85714
2024-01-25,42.85714
2024-01-26,29.67032
2024-01-27,32.96703
2024-01-28,47.25274
2024-01-29,32.96703
2024-01-30,39.56043
2024-01-31,48.35164
2024-02-01,49.45054
2024-02-02,31.86813
2024-02-03,19.78021
2024-02-04,39.56043
2024-02-05,38.46153
2024-02-06,31.86813
2024-02-07,35.16483
2024-02-08,24.17582
2024-02-09,16.48351
2024-02-10,12.08791
2024-02-11,21.97802
2024-02-12,20.87912
2024-02-13,28.57142
2024-02-14,42.85714
2024-02-15,32.96703
2024-02-16,50.54945
2024-02-17,36.26373
2024-02-18,20.87912
2024-02-19,38.46153
2024-02-20,31.86813
2024-02-21,23.07692
2024-02-22,21.97802
2024-02-23,36.26373
2024-02-24,29.67032
2024-02-25,31.86813
2024-02-26,40.65934
2024-02-27,54.94505
2024-02-28,24.17582
2024-02-29,41.75824
2024-03-01,13.18681
2024-03-02,47.25274
2024-03-03,48.35164
2024-03-04,52.74725
2024-03-05,49.45054
2024-03-06,34.06593
2024-03-07,27.47252
2024-03-08,23.07692
2024-03-09,29.67032
2024-03-10,27.47252
2024-03-11,29.67032
2024-03-12,41.75824
2024-03-13,36.26373
2024-03-14,29.67032
2024-03-15,38.46153
2024-03-16,29.67032
2024-03-17,38.46153
2024-03-18,38.46153
2024-03-19,43.95604
2024-03-20,48.35164
