date,현대건설우
2023-05-31,5.5765
2023-06-01,4.22079
2023-06-02,3.62744
2023-06-03,0.88292
2023-06-04,0.69499
2023-06-05,2.9549
2023-06-06,0.63826
2023-06-07,2.64405
2023-06-08,2.27173
2023-06-09,2.02233
2023-06-10,0.3274
2023-06-11,0.29549
2023-06-12,2.12871
2023-06-13,2.85325
2023-06-14,2.14644
2023-06-15,1.96324
2023-06-16,1.74457
2023-06-17,0.26475
2023-06-18,0.24112
2023-06-19,2.89699
2023-06-20,2.0968
2023-06-21,2.13344
2023-06-22,2.35447
2023-06-23,1.80958
2023-06-24,0.45269
2023-06-25,1.75521
2023-06-26,9.05856
2023-06-27,3.94893
2023-06-28,2.67005
2023-06-29,2.22563
2023-06-30,2.0507
2023-07-01,0.36995
2023-07-02,0.28721
2023-07-03,2.19135
2023-07-04,1.65356
2023-07-05,1.56846
2023-07-06,1.61456
2023-07-07,1.77649
2023-07-08,0.27894
2023-07-09,0.26475
2023-07-10,1.90177
2023-07-11,1.69729
2023-07-12,1.45972
2023-07-13,1.54128
2023-07-14,1.49518
2023-07-15,0.30376
2023-07-16,0.40777
2023-07-17,2.34974
2023-07-18,1.56019
2023-07-19,1.37935
2023-07-20,1.36398
2023-07-21,1.30725
2023-07-22,0.15247
2023-07-23,0.12647
2023-07-24,1.4148
2023-07-25,1.26233
2023-07-26,1.2186
2023-07-27,1.53655
2023-07-28,1.64292
2023-07-29,0.17256
2023-07-30,0.11819
2023-07-31,1.51054
2023-08-01,1.44317
2023-08-02,1.21033
2023-08-03,0.98693
2023-08-04,1.02003
2023-08-05,0.08273
2023-08-06,0.10046
2023-08-07,0.91011
2023-08-08,0.90538
2023-08-09,1.03539
2023-08-10,0.98339
2023-08-11,0.93493
2023-08-12,0.10164
2023-08-13,0.07919
2023-08-14,0.84155
2023-08-15,0.10283
2023-08-16,0.89947
2023-08-17,0.91483
2023-08-18,0.91956
2023-08-19,0.09573
2023-08-20,0.07091
2023-08-21,0.8711
2023-08-22,1.0283
2023-08-23,0.98339
2023-08-24,0.89947
2023-08-25,0.68435
2023-08-26,0.065
2023-08-27,0.06382
2023-08-28,1.31434
2023-08-29,1.16305
2023-08-30,1.01176
2023-08-31,1.00348
2023-09-01,0.90301
2023-09-02,0.08391
2023-09-03,0.07209
2023-09-04,0.95029
2023-09-05,0.94793
2023-09-06,0.88292
2023-09-07,0.71981
2023-09-08,0.70563
2023-09-09,0.05673
2023-09-10,0.03664
2023-09-11,0.82264
2023-09-12,0.76118
2023-09-13,0.75763
2023-09-14,1.09567
2023-09-15,1.15359
2023-09-16,0.14656
2023-09-17,0.08391
2023-09-18,1.03185
2023-09-19,0.93375
2023-09-20,0.83328
2023-09-21,0.74227
2023-09-22,0.63353
2023-09-23,0.03309
2023-09-24,0.03309
2023-09-25,0.67844
2023-09-26,0.62762
2023-09-27,0.63235
2023-09-28,0.05909
2023-09-29,0.03427
2023-09-30,0.02482
2023-10-01,0.02718
2023-10-02,0.05909
2023-10-03,0.05082
2023-10-04,0.70563
2023-10-05,0.62644
2023-10-06,0.64062
2023-10-07,0.06028
2023-10-08,0.04373
2023-10-09,0.06264
2023-10-10,0.70799
2023-10-11,0.74581
2023-10-12,0.70681
2023-10-13,0.57916
2023-10-14,0.04846
2023-10-15,0.03073
2023-10-16,0.62053
2023-10-17,0.69499
2023-10-18,0.73399
2023-10-19,0.67962
2023-10-20,0.74581
2023-10-21,0.06618
2023-10-22,0.06382
2023-10-23,0.8451
2023-10-24,1.1335
2023-10-25,0.93138
2023-10-26,0.77418
2023-10-27,0.72927
2023-10-28,0.07091
2023-10-29,0.03664
2023-10-30,0.79191
2023-10-31,0.77418
2023-11-01,0.70917
2023-11-02,0.75054
2023-11-03,0.76945
2023-11-04,0.04964
2023-11-05,0.05082
2023-11-06,1.06731
2023-11-07,0.82028
2023-11-08,0.74581
2023-11-09,0.65835
2023-11-10,0.61462
2023-11-11,0.02718
2023-11-12,0.04255
2023-11-13,0.59216
2023-11-14,0.68199
2023-11-15,0.84746
2023-11-16,0.73399
2023-11-17,0.65007
2023-11-18,0.03782
2023-11-19,0.03309
2023-11-20,0.69617
2023-11-21,0.71035
2023-11-22,0.77654
2023-11-23,0.82737
2023-11-24,0.65126
2023-11-25,0.05555
2023-11-26,0.052
2023-11-27,0.70208
2023-11-28,0.74463
2023-11-29,0.70681
2023-11-30,0.89238
2023-12-01,1.43844
2023-12-02,0.18556
2023-12-03,0.14892
2023-12-04,1.09095
2023-12-05,0.83446
2023-12-06,1.02594
2023-12-07,1.0484
2023-12-08,0.95857
2023-12-09,0.09455
2023-12-10,0.07328
2023-12-11,1.15832
2023-12-12,1.03658
2023-12-13,0.9562
2023-12-14,1.03776
2023-12-15,0.92193
2023-12-16,0.05791
2023-12-17,0.05555
2023-12-18,0.91956
2023-12-19,0.89474
2023-12-20,1.02003
2023-12-21,0.87228
2023-12-22,0.82855
2023-12-23,0.07446
2023-12-24,0.065
2023-12-25,0.09573
2023-12-26,0.87347
2023-12-27,0.85219
2023-12-28,0.96802
2023-12-29,0.30967
2023-12-30,0.08391
2023-12-31,0.06146
2024-01-01,0.08273
2024-01-02,0.84037
2024-01-03,0.8191
2024-01-04,0.78955
2024-01-05,0.73281
2024-01-06,0.06618
2024-01-07,0.05555
2024-01-08,0.74109
2024-01-09,0.86283
2024-01-10,0.74818
2024-01-11,0.80846
2024-01-12,0.70445
2024-01-13,0.08273
2024-01-14,0.05909
2024-01-15,0.67253
2024-01-16,0.63353
2024-01-17,0.65717
2024-01-18,0.73872
2024-01-19,0.80846
2024-01-20,0.08628
2024-01-21,0.04373
2024-01-22,0.70445
2024-01-23,0.786
2024-01-24,0.67844
2024-01-25,0.75645
2024-01-26,0.80728
2024-01-27,0.05791
2024-01-28,0.039
2024-01-29,0.96802
2024-01-30,0.82382
2024-01-31,0.812
2024-02-01,0.89829
2024-02-02,0.78364
2024-02-03,0.06973
2024-02-04,0.065
2024-02-05,0.86519
2024-02-06,0.73045
2024-02-07,0.73518
2024-02-08,0.68199
2024-02-09,0.07919
2024-02-10,0.04491
2024-02-11,0.04255
2024-02-12,0.052
2024-02-13,0.92311
2024-02-14,0.76354
2024-02-15,0.75172
2024-02-16,0.76591
2024-02-17,0.06618
2024-02-18,0.10401
2024-02-19,1.43726
2024-02-20,0.90892
2024-02-21,0.85692
2024-02-22,0.82619
2024-02-23,0.73872
2024-02-24,0.07682
2024-02-25,0.0851
2024-02-26,1.26824
2024-02-27,0.81319
2024-02-28,0.77064
2024-02-29,0.74936
2024-03-01,0.07091
2024-03-02,0.06737
2024-03-03,0.05437
2024-03-04,0.77536
2024-03-05,0.67017
2024-03-06,0.69972
2024-03-07,0.67135
2024-03-08,0.7139
2024-03-09,0.07209
2024-03-10,0.05437
2024-03-11,0.67608
2024-03-12,0.68081
2024-03-13,0.67371
2024-03-14,0.8321
2024-03-15,0.68553
2024-03-16,0.052
2024-03-17,0.04609
2024-03-18,0.76709
2024-03-19,0.69972
2024-03-20,0.73636
